condition,seed,task_name,realized_sample_count
base,8,A00_copy,2767
base,8,A01_reverse,2947
base,8,A02_substitute,4695
base,8,A03_copy,69809
base,8,A04_reverse,3343
base,8,A05_substitute,2333
base,8,A06_copy,34263
base,8,A07_reverse,3536
base,8,C00_reverse_then_substitute_06_04,12843
base,8,C01_substitute_then_reverse_03_04,7013
base,8,C02_copy_then_substitute_00_07,2591
base,8,C03_reverse_then_substitute_06_01,16382
base,8,C04_substitute_then_reverse_07_01,2495
base,8,C05_copy_then_substitute_06_07,2957
base,8,C06_reverse_then_substitute_02_00,10735
base,8,C07_substitute_then_reverse_04_03,22117
base,8,K00_shortcut_for_A00_copy,4078
base,8,K01_shortcut_for_A07_reverse,4491
base,8,K02_shortcut_for_A04_reverse,8982
base,8,S00_surface_rotate,5094
base,8,S01_surface_rotate,7869
base,8,S02_surface_rotate,3792
base,8,U00_unrelated_substitute,5560
base,8,U01_unrelated_substitute,6237
base,8,U02_unrelated_substitute,3183
