metric_family,threshold,condition,stratum,n,n_tasks,acquisition_rate,mean_acquired_at,time_spearman_frequency,time_sign_ok_frequency,final_spearman_frequency,time_spearman_reference_learnability,time_sign_ok_reference_learnability,final_spearman_reference_learnability,time_spearman_formal_utility,time_sign_ok_formal_utility,final_spearman_formal_utility
exact_match,0.5,base,all,125,25,0.32,64896.0,-0.06476794823208384,True,0.2926693351990679,0.05411364756315769,True,-0.17625021483155887,-0.014346059228918094,True,0.058426809598460146
exact_match,0.5,base,true_tasks_atomic_composite,80,16,0.3125,68218.88,-0.12081137297734373,True,0.11966549503921006,0.017733172553297715,True,-0.1744700299696916,-0.08470568110169158,True,-0.05038847421639472
exact_match,0.5,base,kind=atomic,40,8,0.375,68130.13333333333,-0.15075567228888181,True,0.1209927185826344,,,-0.5671357862939894,-0.15075567228888181,True,-0.06573620143465965
exact_match,0.5,base,kind=composite,40,8,0.25,68352.0,-0.07115680669648201,True,0.08460392816594618,,,,,,
exact_match,0.5,base,kind=shortcut,15,3,1.0,59357.86666666667,0.0,False,-0.20788046015507494,,,,,,
exact_match,0.5,base,kind=surface_control,15,3,0.0,,,,0.7276068751089988,,,,,,
exact_match,0.5,base,kind=unrelated,15,3,0.0,,,,,,,,,,
exact_match,0.5,batch_large,all,125,25,0.32,105920.0,-0.10245706381849737,True,0.3097794266349932,0.07355828738685108,True,-0.17479939745214734,-0.26155447690926054,True,0.057967627474868944
exact_match,0.5,batch_large,true_tasks_atomic_composite,80,16,0.3125,105594.88,-0.12157968438119554,True,0.12072344145900661,0.1231474798341631,True,-0.175988260832372,-0.3577111038938456,True,-0.038471405764188255
exact_match,0.5,batch_large,kind=atomic,40,8,0.375,104891.73333333334,-0.10708823421952983,True,0.08764826857954619,,,-0.5671357862939894,-0.47118823056593123,True,-0.07002334500648529
exact_match,0.5,batch_large,kind=composite,40,8,0.25,106649.6,0.0,False,0.09123383626790613,,,,,,
exact_match,0.5,batch_large,kind=shortcut,15,3,1.0,106461.86666666667,0.0927293163710899,False,0.4358281083591403,,,,,,
exact_match,0.5,batch_large,kind=surface_control,15,3,0.0,,,,0.8448860794862492,,,,,,
exact_match,0.5,batch_large,kind=unrelated,15,3,0.0,,,,,,,,,,
exact_match,0.5,batch_small,all,125,25,0.32,45936.0,0.011609500590545848,False,0.31598036601812796,0.07211547721935035,True,-0.17100070383823793,-0.034696575154441876,True,0.03736916967741404
exact_match,0.5,batch_small,true_tasks_atomic_composite,80,16,0.3125,46069.76,0.004342698327079474,False,0.12595883707883593,0.050145160962973424,True,-0.15148049597249805,-0.10196097098380535,True,-0.0851064115851711
exact_match,0.5,batch_small,kind=atomic,40,8,0.375,45900.8,0.010721125348377946,False,0.12195704041273493,,,-0.5671898429863196,-0.10721125348377947,True,-0.05430899455879603
exact_match,0.5,batch_small,kind=composite,40,8,0.25,46323.2,0.07479575920067659,False,0.11915193283615483,,,,,,
exact_match,0.5,batch_small,kind=shortcut,15,3,1.0,45713.066666666666,0.02955987834492879,False,0.23643899620547945,,,,,,
exact_match,0.5,batch_small,kind=surface_control,15,3,0.0,,,,0.8448860794862492,,,,,,
exact_match,0.5,batch_small,kind=unrelated,15,3,0.0,,,,,,,,,,
exact_match,0.5,lr_high,all,125,25,0.32,46054.4,-0.0035902534844346975,True,0.30444894917491805,0.00542795306485561,True,-0.1836995511097683,0.06983964363575919,False,0.060833420682657104
exact_match,0.5,lr_high,true_tasks_atomic_composite,80,16,0.3125,46192.64,-0.006407682432875707,True,0.12806878740889596,-0.024663181183349498,False,-0.17737788912593272,0.059700056242255474,False,-0.04287503618350699
exact_match,0.5,lr_high,kind=atomic,40,8,0.375,46199.46666666667,0.0,False,0.13719513191401145,,,-0.5671628127080863,0.0654653670707977,False,-0.021436739361564292
exact_match,0.5,lr_high,kind=composite,40,8,0.25,46182.4,-0.07302967433402216,True,0.08177955271682777,,,,,,
exact_match,0.5,lr_high,kind=shortcut,15,3,1.0,45824.0,0.0,False,-0.44490343682686745,,,,,,
exact_match,0.5,lr_high,kind=surface_control,15,3,0.0,,,,0.8448860794862492,,,,,,
exact_match,0.5,lr_high,kind=unrelated,15,3,0.0,,,,,,,,,,
exact_match,0.5,lr_low,all,125,25,0.32,113926.4,0.12761575820256288,False,0.2796225901997022,0.23634769170385275,True,-0.19978909241827386,-0.21592942959966493,True,0.059392385201166714
exact_match,0.5,lr_low,true_tasks_atomic_composite,80,16,0.3125,112230.4,0.08806743145579685,False,0.09597731591116576,0.40794850148734685,True,-0.18620758836212364,-0.26332962539512766,True,-0.04811483351819245
exact_match,0.5,lr_low,kind=atomic,40,8,0.375,108646.4,0.0,False,0.11241307499197885,,,-0.5671087637431084,0.0,False,-0.06859102880866505
exact_match,0.5,lr_low,kind=composite,40,8,0.25,117606.4,-0.14231361339296403,True,0.05770092196761455,,,,,,
exact_match,0.5,lr_low,kind=shortcut,15,3,1.0,116753.06666666667,0.1848934992383617,False,-0.10412633627862854,,,,,,
exact_match,0.5,lr_low,kind=surface_control,15,3,0.0,,,,0.8481211369348136,,,,,,
exact_match,0.5,lr_low,kind=unrelated,15,3,0.0,,,,,,,,,,
exact_match,0.5,wd_zero,all,125,25,0.32,68345.6,-0.06661309676571435,True,0.3016017640195048,-0.061748912619665225,False,-0.16956575661570303,-0.02546482237366457,True,0.0511285307930406
exact_match,0.5,wd_zero,true_tasks_atomic_composite,80,16,0.3125,68597.76,-0.020327890704543543,True,0.13200975376322271,-0.03520893951097652,False,-0.15897329043414946,0.022727272727272728,False,-0.0637311580897925
exact_match,0.5,wd_zero,kind=atomic,40,8,0.375,68761.6,0.0,False,0.12432716358294324,,,-0.5671357862939894,0.0,False,-0.0585909621482836
exact_match,0.5,wd_zero,kind=composite,40,8,0.25,68352.0,-0.07115680669648201,True,0.11202800314106061,,,,,,
exact_match,0.5,wd_zero,kind=shortcut,15,3,1.0,67925.33333333333,-0.22131760318935656,True,-0.1325244279909818,,,,,,
exact_match,0.5,wd_zero,kind=surface_control,15,3,0.0,,,,0.7276068751089988,,,,,,
exact_match,0.5,wd_zero,kind=unrelated,15,3,0.0,,,,,,,,,,
token_accuracy,0.5,base,all,125,25,0.752,52795.914893617024,0.19748198881691187,False,0.3168540255685815,0.5053549992274783,True,-0.16202867442161528,-0.009186738247349694,True,0.09210895115645103
token_accuracy,0.5,base,true_tasks_atomic_composite,80,16,0.9,55317.333333333336,0.07259499666585786,False,0.12071911551440952,0.3710868108880276,True,-0.1571995974606179,-0.09935679151598277,True,-0.08223542246873189
token_accuracy,0.5,base,kind=atomic,40,8,0.8,41400.0,0.13760163005011625,False,0.10964910940452655,0.8110280619362685,True,-0.562702257473452,0.19875791007239013,False,-0.07845582828082504
token_accuracy,0.5,base,kind=composite,40,8,1.0,66451.2,-0.055858105994130325,True,0.10586810563195666,,,,,,
token_accuracy,0.5,base,kind=shortcut,15,3,1.0,13568.0,,,-0.09449111825230679,,,,,,
token_accuracy,0.5,base,kind=surface_control,15,3,0.4666666666666667,110921.14285714286,-0.8164965809277261,True,0.7748271696689157,,,,,,
token_accuracy,0.5,base,kind=unrelated,15,3,0.0,,,,-0.018898223650461357,,,,,,
token_accuracy,0.5,batch_large,all,125,25,0.72,69774.22222222222,0.3024719234640702,False,0.32673808250361663,0.5412223788003884,True,-0.14506995038138837,-0.05137868076510674,True,0.06068727544471525
token_accuracy,0.5,batch_large,true_tasks_atomic_composite,80,16,0.875,77626.5142857143,0.1259735228385464,False,0.12201657804723065,0.4342074293934304,True,-0.1551846074650224,-0.14297885192561924,True,-0.0737630034825059
token_accuracy,0.5,batch_large,kind=atomic,40,8,0.75,52070.4,0.2629869743501846,False,0.09642011925057553,0.8864521638996778,True,-0.5627286549710612,0.26644732927584486,False,-0.07656891822839822
token_accuracy,0.5,batch_large,kind=composite,40,8,1.0,96793.6,-0.08756923141714805,True,0.09313343420806343,,,,,,
token_accuracy,0.5,batch_large,kind=shortcut,15,3,1.0,19660.8,0.16366341767699427,False,0.46383549796843626,,,,,,
token_accuracy,0.5,batch_large,kind=surface_control,15,3,0.3333333333333333,110182.4,,,0.7937253933193771,,,,,,
token_accuracy,0.5,batch_large,kind=unrelated,15,3,0.0,,,,-0.19896500599004233,,,,,,
token_accuracy,0.5,batch_small,all,125,25,0.824,49211.65048543689,0.008520637869246601,False,0.3223298038536489,0.37028733669093705,True,-0.1736003409143066,0.11294490162951137,False,0.08327828415260695
token_accuracy,0.5,batch_small,true_tasks_atomic_composite,80,16,1.0,51052.8,-0.13071827471565445,True,0.12342075292042749,0.16340071235888748,True,-0.14513004678490168,0.059952596836327886,False,-0.0970526016160388
token_accuracy,0.5,batch_small,kind=atomic,40,8,1.0,57993.6,-0.12390833605161858,True,0.1063407311035279,0.5808023194967747,True,-0.562702257473452,0.06732027706741484,False,-0.07231169715039898
token_accuracy,0.5,batch_small,kind=composite,40,8,1.0,44112.0,-0.07048839759875779,True,0.11958546403490422,,,,,,
token_accuracy,0.5,batch_small,kind=shortcut,15,3,1.0,10069.333333333334,0.0,False,0.20788046015507494,,,,,,
token_accuracy,0.5,batch_small,kind=surface_control,15,3,0.5333333333333333,104192.0,-0.8717486739032527,True,0.8511803863397259,,,,,,
token_accuracy,0.5,batch_small,kind=unrelated,15,3,0.0,,,,0.018898223650461357,,,,,,
token_accuracy,0.5,lr_high,all,125,25,0.824,46810.71844660194,-0.0004329534625321574,True,0.309189520924003,0.3638351575137479,True,-0.18684388059097196,0.09845306938671398,False,0.10921128639786656
token_accuracy,0.5,lr_high,true_tasks_atomic_composite,80,16,1.0,48592.0,-0.134027487540646,True,0.12048778423056976,0.17056944283917558,True,-0.175278737848386,0.03816223159961839,False,-0.05137438152437168
token_accuracy,0.5,lr_high,kind=atomic,40,8,1.0,55270.4,-0.13740483036564646,True,0.11012173487609779,0.5680297032601824,True,-0.562702257473452,0.033874107485975344,False,-0.04537204527083857
token_accuracy,0.5,lr_high,kind=composite,40,8,1.0,41913.6,-0.07019077708762257,True,0.08318988802428118,,,,,,
token_accuracy,0.5,lr_high,kind=shortcut,15,3,1.0,9830.4,0.0,False,-0.45436946739765177,,,,,,
token_accuracy,0.5,lr_high,kind=surface_control,15,3,0.5333333333333333,98336.0,-0.8139142743514401,True,0.8693182879212225,,,,,,
token_accuracy,0.5,lr_high,kind=unrelated,15,3,0.0,,,,-0.018915119696438353,,,,,,
token_accuracy,0.5,lr_low,all,125,25,0.672,62198.857142857145,0.2815048198927184,False,0.31802530892929054,0.5101662832210443,True,-0.16196650802025106,0.03169875139497721,False,0.05141689190543196
token_accuracy,0.5,lr_low,true_tasks_atomic_composite,80,16,0.8,68416.0,0.09283537226485418,False,0.11937005769234424,0.3789709563418601,True,-0.1633947028811953,-0.04694989280951149,True,-0.07130172920984938
token_accuracy,0.5,lr_low,kind=atomic,40,8,0.75,54272.0,0.260132990857236,False,0.10068811981898448,0.8885233166386384,True,-0.5628078697599439,0.2393223515886571,False,-0.07043441245553375
token_accuracy,0.5,lr_low,kind=composite,40,8,0.85,80896.0,-0.20518228677203001,True,0.11437536412023891,,,,,,
token_accuracy,0.5,lr_low,kind=shortcut,15,3,1.0,19558.4,0.0,False,-0.05669467095138407,,,,,,
token_accuracy,0.5,lr_low,kind=surface_control,15,3,0.3333333333333333,110540.8,,,0.8126236169698383,,,,,,
token_accuracy,0.5,lr_low,kind=unrelated,15,3,0.0,,,,-0.12305839742019738,,,,,,
token_accuracy,0.5,wd_zero,all,125,25,0.752,52115.063829787236,0.21176820029366453,False,0.32807736328147186,0.510030596975056,True,-0.1587188817008855,-0.015703045490997172,True,0.08195790563135096
token_accuracy,0.5,wd_zero,true_tasks_atomic_composite,80,16,0.9,54798.22222222222,0.08924724052041,False,0.13492827210705888,0.3776059164435361,True,-0.14143224085100012,-0.10804141686471928,True,-0.10093411412369925
token_accuracy,0.5,wd_zero,kind=atomic,40,8,0.8,41168.0,0.15390626937751495,False,0.12572427314045634,0.811344375544994,True,-0.5627286549710612,0.1997913683223641,False,-0.06522537478715404
token_accuracy,0.5,wd_zero,kind=composite,40,8,1.0,65702.4,-0.047250983104028595,True,0.13658876128408695,,,,,,
token_accuracy,0.5,wd_zero,kind=shortcut,15,3,1.0,13568.0,,,-0.037830239392876705,,,,,,
token_accuracy,0.5,wd_zero,kind=surface_control,15,3,0.4666666666666667,107117.71428571429,-0.8164965809277261,True,0.7559289460184543,,,,,,
token_accuracy,0.5,wd_zero,kind=unrelated,15,3,0.0,,,,0.09449111825230679,,,,,,
token_accuracy,0.7,base,all,125,25,0.696,64612.0459770115,0.27172606464288107,False,0.3168540255685815,0.596591219111705,True,-0.16202867442161528,-0.0309263710620323,True,0.09210895115645103
token_accuracy,0.7,base,true_tasks_atomic_composite,80,16,0.875,71760.45714285714,0.1303179702992992,False,0.12071911551440952,0.459677417931399,True,-0.1571995974606179,-0.17227977909674685,True,-0.08223542246873189
token_accuracy,0.7,base,kind=atomic,40,8,0.75,47334.4,0.27277236279499056,False,0.10964910940452655,0.9316949906249123,True,-0.562702257473452,0.27277236279499056,False,-0.07845582828082504
token_accuracy,0.7,base,kind=composite,40,8,1.0,90080.0,-0.06656556809453747,True,0.10586810563195666,,,,,,
token_accuracy,0.7,base,kind=shortcut,15,3,1.0,15360.0,,,-0.09449111825230679,,,,,,
token_accuracy,0.7,base,kind=surface_control,15,3,0.13333333333333333,183808.0,,,0.7748271696689157,,,,,,
token_accuracy,0.7,base,kind=unrelated,15,3,0.0,,,,-0.018898223650461357,,,,,,
token_accuracy,0.7,batch_large,all,125,25,0.64,76934.4,0.2289670506317102,False,0.32673808250361663,0.562286511528668,True,-0.14506995038138837,0.07547471649601087,False,0.06068727544471525
token_accuracy,0.7,batch_large,true_tasks_atomic_composite,80,16,0.8,87072.0,0.10269275630167225,False,0.12201657804723065,0.40755376096148077,True,-0.1551846074650224,-0.06144658020305955,True,-0.0737630034825059
token_accuracy,0.7,batch_large,kind=atomic,40,8,0.75,69324.8,0.2748761552524923,False,0.09642011925057553,0.8913425410153656,True,-0.5627286549710612,0.28879393526527675,False,-0.07656891822839822
token_accuracy,0.7,batch_large,kind=composite,40,8,0.85,102731.29411764706,-0.19613947933781894,True,0.09313343420806343,,,,,,
token_accuracy,0.7,batch_large,kind=shortcut,15,3,1.0,23244.8,0.0,False,0.46383549796843626,,,,,,
token_accuracy,0.7,batch_large,kind=surface_control,15,3,0.06666666666666667,233472.0,,,0.7937253933193771,,,,,,
token_accuracy,0.7,batch_large,kind=unrelated,15,3,0.0,,,,-0.19896500599004233,,,,,,
token_accuracy,0.7,batch_small,all,125,25,0.728,50485.45054945055,0.25237469523924816,False,0.3223298038536489,0.5119696875756566,True,-0.1736003409143066,0.023294724015045704,False,0.08327828415260695
token_accuracy,0.7,batch_small,true_tasks_atomic_composite,80,16,0.9,52864.0,0.06957829030707495,False,0.12342075292042749,0.35771035299608545,True,-0.14513004678490168,-0.07943750064631716,True,-0.0970526016160388
token_accuracy,0.7,batch_small,kind=atomic,40,8,0.8,45272.0,0.14751814735038699,False,0.1063407311035279,0.8324773153022329,True,-0.562702257473452,0.1789049872121714,False,-0.07231169715039898
token_accuracy,0.7,batch_small,kind=composite,40,8,1.0,58937.6,-0.06317076708671655,True,0.11958546403490422,,,,,,
token_accuracy,0.7,batch_small,kind=shortcut,15,3,1.0,10880.0,,,0.20788046015507494,,,,,,
token_accuracy,0.7,batch_small,kind=surface_control,15,3,0.26666666666666666,156192.0,,,0.8511803863397259,,,,,,
token_accuracy,0.7,batch_small,kind=unrelated,15,3,0.0,,,,0.018898223650461357,,,,,,
token_accuracy,0.7,lr_high,all,125,25,0.72,46034.48888888889,0.3186246343295575,False,0.309189520924003,0.5566717679650293,True,-0.18684388059097196,-0.0753816738962207,True,0.10921128639786656
token_accuracy,0.7,lr_high,true_tasks_atomic_composite,80,16,0.875,46405.485714285714,0.11913252279643657,False,0.12048778423056976,0.47767537686139766,True,-0.175278737848386,-0.1831927166153661,True,-0.05137438152437168
token_accuracy,0.7,lr_high,kind=atomic,40,8,0.75,31598.933333333334,0.27266718740538753,False,0.11012173487609779,0.9313357482785616,True,-0.562702257473452,0.33810731238268055,False,-0.04537204527083857
token_accuracy,0.7,lr_high,kind=composite,40,8,1.0,57510.4,-0.08950052958497152,True,0.08318988802428118,,,,,,
token_accuracy,0.7,lr_high,kind=shortcut,15,3,1.0,11008.0,,,-0.45436946739765177,,,,,,
token_accuracy,0.7,lr_high,kind=surface_control,15,3,0.3333333333333333,145920.0,,,0.8693182879212225,,,,,,
token_accuracy,0.7,lr_high,kind=unrelated,15,3,0.0,,,,-0.018915119696438353,,,,,,
token_accuracy,0.7,lr_low,all,125,25,0.616,88486.23376623377,0.17597029593730812,False,0.31802530892929054,0.5586068603764003,True,-0.16196650802025106,0.1354419289066245,False,0.05141689190543196
token_accuracy,0.7,lr_low,true_tasks_atomic_composite,80,16,0.775,104456.25806451614,0.07556320825761863,False,0.11937005769234424,0.37756184730188197,True,-0.1633947028811953,-0.016924527471823898,True,-0.07130172920984938
token_accuracy,0.7,lr_low,kind=atomic,40,8,0.75,89318.4,0.22372818225692043,False,0.10068811981898448,0.881742949440115,True,-0.5628078697599439,0.28568367888191376,False,-0.07043441245553375
token_accuracy,0.7,lr_low,kind=composite,40,8,0.8,118648.0,-0.2425108771140469,True,0.11437536412023891,,,,,,
token_accuracy,0.7,lr_low,kind=shortcut,15,3,1.0,22476.8,0.0,False,-0.05669467095138407,,,,,,
token_accuracy,0.7,lr_low,kind=surface_control,15,3,0.0,,,,0.8126236169698383,,,,,,
token_accuracy,0.7,lr_low,kind=unrelated,15,3,0.0,,,,-0.12305839742019738,,,,,,
token_accuracy,0.7,wd_zero,all,125,25,0.696,64862.16091954023,0.27220776303792255,False,0.32807736328147186,0.5954049358472041,True,-0.1587188817008855,-0.029673169195501475,True,0.08195790563135096
token_accuracy,0.7,wd_zero,true_tasks_atomic_composite,80,16,0.875,71903.08571428571,0.13067896190677647,False,0.13492827210705888,0.45745455757432885,True,-0.14143224085100012,-0.17080730235233021,True,-0.10093411412369925
token_accuracy,0.7,wd_zero,kind=atomic,40,8,0.75,47667.2,0.27266718740538753,False,0.12572427314045634,0.9313357482785616,True,-0.5627286549710612,0.2653960624079105,False,-0.06522537478715404
token_accuracy,0.7,wd_zero,kind=composite,40,8,1.0,90080.0,-0.06656556809453747,True,0.13658876128408695,,,,,,
token_accuracy,0.7,wd_zero,kind=shortcut,15,3,1.0,15360.0,,,-0.037830239392876705,,,,,,
token_accuracy,0.7,wd_zero,kind=surface_control,15,3,0.13333333333333333,189696.0,,,0.7559289460184543,,,,,,
token_accuracy,0.7,wd_zero,kind=unrelated,15,3,0.0,,,,0.09449111825230679,,,,,,
token_accuracy,0.85,base,all,125,25,0.32,34873.6,0.037762671848185936,False,0.3168540255685815,-0.010801150113690794,False,-0.16202867442161528,-0.018039992892194708,True,0.09210895115645103
token_accuracy,0.85,base,true_tasks_atomic_composite,80,16,0.3125,33454.08,0.0,False,0.12071911551440952,0.055328333517248814,True,-0.1571995974606179,0.03571428571428572,False,-0.08223542246873189
token_accuracy,0.85,base,kind=atomic,40,8,0.375,32051.2,-0.09128709291752767,True,0.10964910940452655,,,-0.562702257473452,0.09128709291752767,False,-0.07845582828082504
token_accuracy,0.85,base,kind=composite,40,8,0.25,35558.4,0.11547005383792514,False,0.10586810563195666,,,,,,
token_accuracy,0.85,base,kind=shortcut,15,3,1.0,37239.46666666667,0.15167773392731432,False,-0.09449111825230679,,,,,,
token_accuracy,0.85,base,kind=surface_control,15,3,0.0,,,,0.7748271696689157,,,,,,
token_accuracy,0.85,base,kind=unrelated,15,3,0.0,,,,-0.018898223650461357,,,,,,
token_accuracy,0.85,batch_large,all,125,25,0.32,52966.4,-0.006057130742893485,True,0.32673808250361663,-0.07478642082006703,False,-0.14506995038138837,-0.074019360329476,True,0.06068727544471525
token_accuracy,0.85,batch_large,true_tasks_atomic_composite,80,16,0.3125,52572.16,-0.020541200750444022,True,0.12201657804723065,-0.023718935565493995,False,-0.1551846074650224,-0.022965760608731265,True,-0.0737630034825059
token_accuracy,0.85,batch_large,kind=atomic,40,8,0.375,52736.0,0.0,False,0.09642011925057553,,,-0.5627286549710612,-0.05940885257860045,True,-0.07656891822839822
token_accuracy,0.85,batch_large,kind=composite,40,8,0.25,52326.4,0.0,False,0.09313343420806343,,,,,,
token_accuracy,0.85,batch_large,kind=shortcut,15,3,1.0,53623.46666666667,0.09649012813540152,False,0.46383549796843626,,,,,,
token_accuracy,0.85,batch_large,kind=surface_control,15,3,0.0,,,,0.7937253933193771,,,,,,
token_accuracy,0.85,batch_large,kind=unrelated,15,3,0.0,,,,-0.19896500599004233,,,,,,
token_accuracy,0.85,batch_small,all,125,25,0.44,72075.63636363637,0.12039802902907401,False,0.3223298038536489,0.4317410685501686,True,-0.1736003409143066,0.13785299476758603,False,0.08327828415260695
token_accuracy,0.85,batch_small,true_tasks_atomic_composite,80,16,0.5,86940.8,0.026562656744236014,False,0.12342075292042749,0.31018426720572123,True,-0.14513004678490168,0.008948072498123285,False,-0.0970526016160388
token_accuracy,0.85,batch_small,kind=atomic,40,8,0.525,75123.80952380953,0.20950082127337746,False,0.1063407311035279,0.7958504985773338,True,-0.562702257473452,0.15089448220333296,False,-0.07231169715039898
token_accuracy,0.85,batch_small,kind=composite,40,8,0.475,100001.68421052632,-0.47019251162107983,True,0.11958546403490422,,,,,,
token_accuracy,0.85,batch_small,kind=shortcut,15,3,1.0,32435.2,0.07921180343813393,False,0.20788046015507494,,,,,,
token_accuracy,0.85,batch_small,kind=surface_control,15,3,0.0,,,,0.8511803863397259,,,,,,
