condition,model,permutation_index,true_cv_rmse_log_time,permuted_cv_rmse_log_time,true_beats_permutation
batch_large,learnability_only,13,0.8386856824792511,1.2429111973249034,True
batch_large,learnability_only,14,0.8386856824792511,1.2341117965256578,True
batch_large,learnability_only,15,0.8386856824792511,0.9954950541764904,True
batch_large,learnability_only,16,0.8386856824792511,1.2055442144339827,True
batch_large,learnability_only,17,0.8386856824792511,1.276158391590275,True
batch_large,learnability_only,18,0.8386856824792511,1.235594622580619,True
batch_large,learnability_only,19,0.8386856824792511,1.243297313732027,True
batch_large,learnability_only,20,0.8386856824792511,1.000032771812794,True
batch_large,learnability_only,21,0.8386856824792511,1.317344327164002,True
batch_large,learnability_only,22,0.8386856824792511,1.2384488138191507,True
batch_large,learnability_only,23,0.8386856824792511,1.2872134974031935,True
batch_large,learnability_only,24,0.8386856824792511,1.3295140176279348,True
batch_large,learnability_only,25,0.8386856824792511,1.1572144526114136,True
batch_large,learnability_only,26,0.8386856824792511,1.276198534668034,True
batch_large,learnability_only,27,0.8386856824792511,1.1109332890631582,True
batch_large,learnability_only,28,0.8386856824792511,1.2436668061298417,True
batch_large,learnability_only,29,0.8386856824792511,0.9078076600857331,True
batch_large,learnability_only,30,0.8386856824792511,1.2341117965256578,True
batch_large,learnability_only,31,0.8386856824792511,1.2036563800991733,True
batch_large,learnability_only,32,0.8386856824792511,1.3291942716039662,True
batch_large,learnability_only,33,0.8386856824792511,1.2761985346680338,True
batch_large,learnability_only,34,0.8386856824792511,1.1145094094947572,True
batch_large,learnability_only,35,0.8386856824792511,1.3173443271640022,True
batch_large,learnability_only,36,0.8386856824792511,1.3278479722426593,True
batch_large,learnability_only,37,0.8386856824792511,1.2451164314606582,True
batch_large,learnability_only,38,0.8386856824792511,1.2363093618824663,True
batch_large,learnability_only,39,0.8386856824792511,1.2872134974031935,True
batch_large,learnability_only,40,0.8386856824792511,1.3276316945152944,True
batch_large,learnability_only,41,0.8386856824792511,1.2355946225806183,True
batch_large,learnability_only,42,0.8386856824792511,1.3295140176279348,True
batch_large,learnability_only,43,0.8386856824792511,1.328179572852099,True
batch_large,learnability_only,44,0.8386856824792511,1.2443691069336733,True
batch_large,learnability_only,45,0.8386856824792511,1.275463910612676,True
batch_large,learnability_only,46,0.8386856824792511,1.3173463335562077,True
batch_large,learnability_only,47,0.8386856824792511,1.2451361304984891,True
batch_large,learnability_only,48,0.8386856824792511,0.9032520439136748,True
batch_large,learnability_only,49,0.8386856824792511,1.2876020581252177,True
batch_large,learnability_only,50,0.8386856824792511,1.3173463335562077,True
batch_large,learnability_only,51,0.8386856824792511,1.1112879409474743,True
batch_large,learnability_only,52,0.8386856824792511,1.3278479722426593,True
batch_large,learnability_only,53,0.8386856824792511,1.1109332890631582,True
batch_large,learnability_only,54,0.8386856824792511,1.275463910612676,True
batch_large,learnability_only,55,0.8386856824792511,1.2036563800991733,True
batch_large,learnability_only,56,0.8386856824792511,0.6849367282298381,False
batch_large,learnability_only,57,0.8386856824792511,0.9078076600857341,True
batch_large,learnability_only,58,0.8386856824792511,1.189068519868397,True
batch_large,learnability_only,59,0.8386856824792511,1.3276316945152942,True
batch_large,learnability_only,60,0.8386856824792511,1.2377476828781535,True
batch_large,learnability_only,61,0.8386856824792511,1.3173463335562081,True
batch_large,learnability_only,62,0.8386856824792511,1.3276201592824979,True
batch_large,learnability_only,63,0.8386856824792511,0.9067580862002512,True
batch_large,learnability_only,64,0.8386856824792511,1.3265846125663103,True
batch_large,learnability_only,65,0.8386856824792511,1.235594622580618,True
batch_large,learnability_only,66,0.8386856824792511,1.2754639106126762,True
batch_large,learnability_only,67,0.8386856824792511,1.203656380099173,True
batch_large,learnability_only,68,0.8386856824792511,1.2876020581252177,True
batch_large,learnability_only,69,0.8386856824792511,1.3180267602725393,True
batch_large,learnability_only,70,0.8386856824792511,1.2443691069336733,True
batch_large,learnability_only,71,0.8386856824792511,1.2465594766397388,True
batch_large,learnability_only,72,0.8386856824792511,1.1891004974652597,True
batch_large,learnability_only,73,0.8386856824792511,1.3180403848007083,True
batch_large,learnability_only,74,0.8386856824792511,1.3173443271640017,True
batch_large,learnability_only,75,0.8386856824792511,0.8386856824792511,False
batch_large,learnability_only,76,0.8386856824792511,1.327631694515294,True
batch_large,learnability_only,77,0.8386856824792511,1.3265846125663103,True
batch_large,learnability_only,78,0.8386856824792511,0.4345364115280799,False
batch_large,learnability_only,79,0.8386856824792511,1.2377476828781537,True
batch_large,learnability_only,80,0.8386856824792511,1.2854981673381578,True
batch_large,learnability_only,81,0.8386856824792511,1.2761985346680338,True
batch_large,learnability_only,82,0.8386856824792511,0.9078076600857335,True
batch_large,learnability_only,83,0.8386856824792511,1.3276316945152942,True
batch_large,learnability_only,84,0.8386856824792511,1.2436668061298417,True
batch_large,learnability_only,85,0.8386856824792511,1.2447670742499675,True
batch_large,learnability_only,86,0.8386856824792511,1.3269417558230807,True
batch_large,learnability_only,87,0.8386856824792511,1.2443691069336733,True
batch_large,learnability_only,88,0.8386856824792511,1.276158391590275,True
batch_large,learnability_only,89,0.8386856824792511,1.0000327718127948,True
batch_large,learnability_only,90,0.8386856824792511,1.2363093618824663,True
batch_large,learnability_only,91,0.8386856824792511,1.156049927145212,True
batch_large,learnability_only,92,0.8386856824792511,1.3278479722426593,True
batch_large,learnability_only,93,0.8386856824792511,1.1564016347353525,True
batch_large,learnability_only,94,0.8386856824792511,1.235594622580619,True
batch_large,learnability_only,95,0.8386856824792511,1.2429111973249034,True
batch_large,learnability_only,96,0.8386856824792511,0.4345364115280799,False
batch_large,learnability_only,97,0.8386856824792511,1.2768952226715178,True
batch_large,learnability_only,98,0.8386856824792511,1.2451164314606582,True
batch_large,learnability_only,99,0.8386856824792511,1.2447670742499675,True
batch_small,learnability_only,0,1.2173527971433116,1.6900159817957177,True
batch_small,learnability_only,1,1.2173527971433116,1.0799822310581741,False
batch_small,learnability_only,2,1.2173527971433116,1.6750350405285968,True
batch_small,learnability_only,3,1.2173527971433116,1.5391882520897338,True
batch_small,learnability_only,4,1.2173527971433116,1.5156559098898519,True
batch_small,learnability_only,5,1.2173527971433116,1.6750376008528496,True
batch_small,learnability_only,6,1.2173527971433116,1.64657430212087,True
batch_small,learnability_only,7,1.2173527971433116,1.596126469049403,True
batch_small,learnability_only,8,1.2173527971433116,1.3330796367941975,True
batch_small,learnability_only,9,1.2173527971433116,1.591497960139157,True
batch_small,learnability_only,10,1.2173527971433116,1.569662648801421,True
batch_small,learnability_only,11,1.2173527971433116,1.6465727256725122,True
batch_small,learnability_only,12,1.2173527971433116,1.5566301079726335,True
batch_small,learnability_only,13,1.2173527971433116,1.5618494092066917,True
batch_small,learnability_only,14,1.2173527971433116,1.515522116057221,True
batch_small,learnability_only,15,1.2173527971433116,1.591497960139157,True
batch_small,learnability_only,16,1.2173527971433116,1.5251841858052748,True
batch_small,learnability_only,17,1.2173527971433116,1.4406168759760838,True
batch_small,learnability_only,18,1.2173527971433116,1.2679887456907297,True
batch_small,learnability_only,19,1.2173527971433116,1.6750350405285968,True
batch_small,learnability_only,20,1.2173527971433116,1.5195189239968634,True
batch_small,learnability_only,21,1.2173527971433116,1.6911210795525051,True
batch_small,learnability_only,22,1.2173527971433116,1.5704450553136267,True
batch_small,learnability_only,23,1.2173527971433116,1.0922965684079515,False
batch_small,learnability_only,24,1.2173527971433116,1.6743598627996714,True
batch_small,learnability_only,25,1.2173527971433116,1.569662648801421,True
batch_small,learnability_only,26,1.2173527971433116,1.6743598627996714,True
batch_small,learnability_only,27,1.2173527971433116,1.5696789482482727,True
batch_small,learnability_only,28,1.2173527971433116,1.5696789482482727,True
batch_small,learnability_only,29,1.2173527971433116,1.2679887456907297,True
batch_small,learnability_only,30,1.2173527971433116,1.3169039929133117,True
batch_small,learnability_only,31,1.2173527971433116,1.6884527595026297,True
batch_small,learnability_only,32,1.2173527971433116,1.6895912385119205,True
batch_small,learnability_only,33,1.2173527971433116,1.6749989469692221,True
batch_small,learnability_only,34,1.2173527971433116,1.515501124552814,True
batch_small,learnability_only,35,1.2173527971433116,1.6750376008528496,True
batch_small,learnability_only,36,1.2173527971433116,1.64657430212087,True
batch_small,learnability_only,37,1.2173527971433116,1.6911210795525056,True
batch_small,learnability_only,38,1.2173527971433116,1.079927286995842,False
batch_small,learnability_only,39,1.2173527971433116,1.1063689754137496,False
batch_small,learnability_only,40,1.2173527971433116,1.524987830599137,True
batch_small,learnability_only,41,1.2173527971433116,1.515522116057221,True
batch_small,learnability_only,42,1.2173527971433116,1.6895912385119205,True
batch_small,learnability_only,43,1.2173527971433116,1.5618494092066921,True
batch_small,learnability_only,44,1.2173527971433116,1.591497960139157,True
batch_small,learnability_only,45,1.2173527971433116,1.6900159817957177,True
batch_small,learnability_only,46,1.2173527971433116,1.5652110818345686,True
batch_small,learnability_only,47,1.2173527971433116,1.5903076303672778,True
batch_small,learnability_only,48,1.2173527971433116,1.2851190797783976,True
batch_small,learnability_only,49,1.2173527971433116,1.6884527595026297,True
batch_small,learnability_only,50,1.2173527971433116,1.2851190797783976,True
batch_small,learnability_only,51,1.2173527971433116,1.5588938914892216,True
batch_small,learnability_only,52,1.2173527971433116,1.6911210795525051,True
batch_small,learnability_only,53,1.2173527971433116,1.5250029054171503,True
batch_small,learnability_only,54,1.2173527971433116,1.5569126449304567,True
batch_small,learnability_only,55,1.2173527971433116,1.6743598627996714,True
batch_small,learnability_only,56,1.2173527971433116,1.5652110818345686,True
batch_small,learnability_only,57,1.2173527971433116,1.4487945944246088,True
batch_small,learnability_only,58,1.2173527971433116,1.5250029054171503,True
batch_small,learnability_only,59,1.2173527971433116,1.6743598627996714,True
batch_small,learnability_only,60,1.2173527971433116,1.6478825054523756,True
batch_small,learnability_only,61,1.2173527971433116,1.532252445878651,True
batch_small,learnability_only,62,1.2173527971433116,1.5618494092066921,True
batch_small,learnability_only,63,1.2173527971433116,1.5155011245528138,True
batch_small,learnability_only,64,1.2173527971433116,1.6749989469692221,True
batch_small,learnability_only,65,1.2173527971433116,1.569662648801421,True
batch_small,learnability_only,66,1.2173527971433116,1.5903076303672783,True
batch_small,learnability_only,67,1.2173527971433116,1.5197308254885689,True
batch_small,learnability_only,68,1.2173527971433116,1.5196946025465805,True
batch_small,learnability_only,69,1.2173527971433116,1.6460378921664578,True
batch_small,learnability_only,70,1.2173527971433116,1.5250029054171503,True
batch_small,learnability_only,71,1.2173527971433116,1.6743598627996714,True
batch_small,learnability_only,72,1.2173527971433116,1.674360010061305,True
batch_small,learnability_only,73,1.2173527971433116,1.64657430212087,True
batch_small,learnability_only,74,1.2173527971433116,1.5696789482482725,True
batch_small,learnability_only,75,1.2173527971433116,1.5704615036442269,True
batch_small,learnability_only,76,1.2173527971433116,1.6749962393802003,True
batch_small,learnability_only,77,1.2173527971433116,1.6750376008528496,True
batch_small,learnability_only,78,1.2173527971433116,1.6911151229251888,True
batch_small,learnability_only,79,1.2173527971433116,1.591516163364554,True
batch_small,learnability_only,80,1.2173527971433116,1.5902891032151794,True
batch_small,learnability_only,81,1.2173527971433116,1.6478841554615422,True
batch_small,learnability_only,82,1.2173527971433116,1.5566301079726332,True
batch_small,learnability_only,83,1.2173527971433116,1.52519933951427,True
batch_small,learnability_only,84,1.2173527971433116,1.5391882520897338,True
batch_small,learnability_only,85,1.2173527971433116,1.5569126449304567,True
batch_small,learnability_only,86,1.2173527971433116,1.647328445494023,True
batch_small,learnability_only,87,1.2173527971433116,1.532252445878651,True
batch_small,learnability_only,88,1.2173527971433116,1.3331401218543453,True
batch_small,learnability_only,89,1.2173527971433116,1.5155011245528143,True
batch_small,learnability_only,90,1.2173527971433116,1.6478841554615422,True
batch_small,learnability_only,91,1.2173527971433116,1.6750376008528496,True
batch_small,learnability_only,92,1.2173527971433116,1.5156769805901014,True
batch_small,learnability_only,93,1.2173527971433116,1.6911151229251888,True
batch_small,learnability_only,94,1.2173527971433116,1.5704615036442267,True
batch_small,learnability_only,95,1.2173527971433116,1.515501124552814,True
batch_small,learnability_only,96,1.2173527971433116,1.596126469049403,True
batch_small,learnability_only,97,1.2173527971433116,1.3330796367941973,True
batch_small,learnability_only,98,1.2173527971433116,1.569662648801421,True
batch_small,learnability_only,99,1.2173527971433116,1.5618494092066917,True
lr_high,learnability_only,0,1.239555331507833,1.505662429082338,True
lr_high,learnability_only,1,1.239555331507833,1.546569156672238,True
lr_high,learnability_only,2,1.239555331507833,1.6413230260357248,True
lr_high,learnability_only,3,1.239555331507833,1.5200296598177372,True
lr_high,learnability_only,4,1.239555331507833,1.6413230260357252,True
lr_high,learnability_only,5,1.239555331507833,1.0305794359067515,False
lr_high,learnability_only,6,1.239555331507833,1.5981531525965087,True
lr_high,learnability_only,7,1.239555331507833,1.5583314458061146,True
lr_high,learnability_only,8,1.239555331507833,1.505662429082338,True
lr_high,learnability_only,9,1.239555331507833,1.5583314458061146,True
lr_high,learnability_only,10,1.239555331507833,1.5936275967141182,True
lr_high,learnability_only,11,1.239555331507833,1.5527494596366154,True
lr_high,learnability_only,12,1.239555331507833,1.4329302780678839,True
lr_high,learnability_only,13,1.239555331507833,1.3068024507501943,True
lr_high,learnability_only,14,1.239555331507833,1.5433353561857068,True
lr_high,learnability_only,15,1.239555331507833,1.5630416423089206,True
lr_high,learnability_only,16,1.239555331507833,1.6737153133300073,True
lr_high,learnability_only,17,1.239555331507833,1.5981531525965087,True
lr_high,learnability_only,18,1.239555331507833,1.0666527575033091,False
lr_high,learnability_only,19,1.239555331507833,1.5583314458061146,True
lr_high,learnability_only,20,1.239555331507833,1.520029659817737,True
lr_high,learnability_only,21,1.239555331507833,1.6737153133300082,True
lr_high,learnability_only,22,1.239555331507833,1.2863334405375482,True
lr_high,learnability_only,23,1.239555331507833,1.5200296598177372,True
lr_high,learnability_only,24,1.239555331507833,1.5583314458061144,True
lr_high,learnability_only,25,1.239555331507833,1.5527494596366154,True
lr_high,learnability_only,26,1.239555331507833,1.5652284600645014,True
lr_high,learnability_only,27,1.239555331507833,1.4205665432763912,True
lr_high,learnability_only,28,1.239555331507833,1.5912780775170554,True
lr_high,learnability_only,29,1.239555331507833,1.6924450235513355,True
lr_high,learnability_only,30,1.239555331507833,1.4329302780678832,True
lr_high,learnability_only,31,1.239555331507833,1.5630416423089206,True
lr_high,learnability_only,32,1.239555331507833,1.5652284600645014,True
lr_high,learnability_only,33,1.239555331507833,1.5652284600645012,True
lr_high,learnability_only,34,1.239555331507833,1.5056624290823382,True
lr_high,learnability_only,35,1.239555331507833,1.050230503238956,False
lr_high,learnability_only,36,1.239555331507833,1.5511931246612845,True
lr_high,learnability_only,37,1.239555331507833,1.5200296598177376,True
lr_high,learnability_only,38,1.239555331507833,1.0502305032389572,False
lr_high,learnability_only,39,1.239555331507833,1.5652284600645012,True
lr_high,learnability_only,40,1.239555331507833,1.0502305032389572,False
lr_high,learnability_only,41,1.239555331507833,1.5630416423089206,True
lr_high,learnability_only,42,1.239555331507833,1.6900234374989158,True
lr_high,learnability_only,43,1.239555331507833,1.4205665432763912,True
lr_high,learnability_only,44,1.239555331507833,1.6745434605322211,True
lr_high,learnability_only,45,1.239555331507833,1.331445342051234,True
lr_high,learnability_only,46,1.239555331507833,1.543335356185707,True
lr_high,learnability_only,47,1.239555331507833,1.5137792473388372,True
lr_high,learnability_only,48,1.239555331507833,1.5981531525965087,True
lr_high,learnability_only,49,1.239555331507833,1.6924450235513353,True
lr_high,learnability_only,50,1.239555331507833,1.5433353561857066,True
lr_high,learnability_only,51,1.239555331507833,1.6745434605322214,True
lr_high,learnability_only,52,1.239555331507833,1.6737153133300078,True
lr_high,learnability_only,53,1.239555331507833,1.6924450235513355,True
lr_high,learnability_only,54,1.239555331507833,1.5200296598177372,True
lr_high,learnability_only,55,1.239555331507833,1.0881138601271343,False
lr_high,learnability_only,56,1.239555331507833,1.5652284600645014,True
lr_high,learnability_only,57,1.239555331507833,1.5433353561857068,True
lr_high,learnability_only,58,1.239555331507833,1.5652284600645014,True
lr_high,learnability_only,59,1.239555331507833,1.6413230260357248,True
lr_high,learnability_only,60,1.239555331507833,1.6737153133300078,True
lr_high,learnability_only,61,1.239555331507833,1.331445342051234,True
lr_high,learnability_only,62,1.239555331507833,1.286333440537548,True
lr_high,learnability_only,63,1.239555331507833,1.4205665432763912,True
lr_high,learnability_only,64,1.239555331507833,1.331445342051234,True
lr_high,learnability_only,65,1.239555331507833,1.1066570100263267,False
lr_high,learnability_only,66,1.239555331507833,1.5936275967141182,True
lr_high,learnability_only,67,1.239555331507833,1.5527494596366151,True
lr_high,learnability_only,68,1.239555331507833,1.5652284600645017,True
lr_high,learnability_only,69,1.239555331507833,1.543335356185707,True
lr_high,learnability_only,70,1.239555331507833,1.5583314458061146,True
lr_high,learnability_only,71,1.239555331507833,1.673715313330008,True
lr_high,learnability_only,72,1.239555331507833,1.5056624290823384,True
lr_high,learnability_only,73,1.239555331507833,1.5583314458061144,True
lr_high,learnability_only,74,1.239555331507833,1.1066570100263267,False
lr_high,learnability_only,75,1.239555331507833,1.5056624290823384,True
lr_high,learnability_only,76,1.239555331507833,1.1066570100263262,False
lr_high,learnability_only,77,1.239555331507833,1.6737153133300076,True
lr_high,learnability_only,78,1.239555331507833,1.5583314458061148,True
lr_high,learnability_only,79,1.239555331507833,1.5652284600645014,True
lr_high,learnability_only,80,1.239555331507833,1.3068024507501947,True
lr_high,learnability_only,81,1.239555331507833,1.5433353561857068,True
lr_high,learnability_only,82,1.239555331507833,1.5630416423089206,True
lr_high,learnability_only,83,1.239555331507833,1.598153152596509,True
lr_high,learnability_only,84,1.239555331507833,1.6924450235513355,True
lr_high,learnability_only,85,1.239555331507833,1.0666527575033091,False
lr_high,learnability_only,86,1.239555331507833,1.6900234374989154,True
lr_high,learnability_only,87,1.239555331507833,1.505662429082338,True
lr_high,learnability_only,88,1.239555331507833,1.543335356185707,True
lr_high,learnability_only,89,1.239555331507833,1.5583314458061146,True
lr_high,learnability_only,90,1.239555331507833,1.106657010026327,False
lr_high,learnability_only,91,1.239555331507833,1.6924450235513355,True
lr_high,learnability_only,92,1.239555331507833,1.5981531525965087,True
lr_high,learnability_only,93,1.239555331507833,1.106657010026327,False
lr_high,learnability_only,94,1.239555331507833,1.286333440537548,True
lr_high,learnability_only,95,1.239555331507833,1.6413230260357248,True
lr_high,learnability_only,96,1.239555331507833,1.6413230260357252,True
lr_high,learnability_only,97,1.239555331507833,1.6413230260357248,True
lr_high,learnability_only,98,1.239555331507833,1.5527494596366156,True
lr_high,learnability_only,99,1.239555331507833,1.5583314458061144,True
lr_low,learnability_only,0,0.7843975076084918,1.379743586793236,True
lr_low,learnability_only,1,0.7843975076084918,1.0246834125048374,True
lr_low,learnability_only,2,0.7843975076084918,1.0589610612206284,True
lr_low,learnability_only,3,0.7843975076084918,1.1811733280620076,True
lr_low,learnability_only,4,0.7843975076084918,1.410572696451639,True
lr_low,learnability_only,5,0.7843975076084918,1.39777139944548,True
lr_low,learnability_only,6,0.7843975076084918,1.0151793161665736,True
lr_low,learnability_only,7,0.7843975076084918,1.3138204526580257,True
lr_low,learnability_only,8,0.7843975076084918,1.4093318492107505,True
lr_low,learnability_only,9,0.7843975076084918,1.4007160059436252,True
lr_low,learnability_only,10,0.7843975076084918,0.6676189529634843,False
lr_low,learnability_only,11,0.7843975076084918,1.4105726964516385,True
lr_low,learnability_only,12,0.7843975076084918,1.0579240296813093,True
lr_low,learnability_only,13,0.7843975076084918,1.3948741932183608,True
lr_low,learnability_only,14,0.7843975076084918,1.3424893228277273,True
lr_low,learnability_only,15,0.7843975076084918,0.5063513896725449,False
lr_low,learnability_only,16,0.7843975076084918,1.3931065862791048,True
lr_low,learnability_only,17,0.7843975076084918,1.3142463243838518,True
lr_low,learnability_only,18,0.7843975076084918,1.3824159069596755,True
lr_low,learnability_only,19,0.7843975076084918,1.341896203488632,True
lr_low,learnability_only,20,0.7843975076084918,1.1811733280620074,True
lr_low,learnability_only,21,0.7843975076084918,1.3797435867932362,True
lr_low,learnability_only,22,0.7843975076084918,1.0579240296813093,True
lr_low,learnability_only,23,0.7843975076084918,1.3284733367372528,True
lr_low,learnability_only,24,0.7843975076084918,1.00270748240742,True
lr_low,learnability_only,25,0.7843975076084918,1.00270748240742,True
lr_low,learnability_only,26,0.7843975076084918,1.3356387291291358,True
lr_low,learnability_only,27,0.7843975076084918,1.1811733280620078,True
lr_low,learnability_only,28,0.7843975076084918,1.4093318492107505,True
lr_low,learnability_only,29,0.7843975076084918,1.3931065862791059,True
lr_low,learnability_only,30,0.7843975076084918,1.30707462563193,True
lr_low,learnability_only,31,0.7843975076084918,1.3332098827286856,True
lr_low,learnability_only,32,0.7843975076084918,1.3792256457519068,True
lr_low,learnability_only,33,0.7843975076084918,1.3142463243838522,True
lr_low,learnability_only,34,0.7843975076084918,1.3948741932183613,True
lr_low,learnability_only,35,0.7843975076084918,1.3439249721531636,True
