condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
baseline,0,P14_parity_d3_3_23_24,atomic,,0.9,2,balanced_accuracy,0.4920174479484558,0.49072265625,0.4920174479484558
baseline,0,P15_parity_d5_7_24_30_32_33,atomic,,0.9,2,balanced_accuracy,0.5013567954301834,0.50341796875,0.5013567954301834
baseline,0,P16_parity_d5_3_18_23_29_37,atomic,,0.9,2,balanced_accuracy,0.5109802037477493,0.5126953125,0.5109802037477493
baseline,0,P17_parity_d5_1_7_16_18_37,atomic,,0.9,2,balanced_accuracy,0.5033654123544693,0.50244140625,0.5033654123544693
baseline,0,P18_parity_d5_0_17_30_32_34,atomic,,0.9,2,balanced_accuracy,0.5045853108167648,0.505859375,0.5045853108167648
baseline,0,P19_parity_d5_2_8_11_16_29,atomic,,0.9,2,balanced_accuracy,0.5255963355302811,0.5244140625,0.5255963355302811
baseline,0,P20_parity_d3_4_7_35,atomic,,0.9,2,balanced_accuracy,0.4736283868551254,0.47265625,0.4736283868551254
baseline,0,P21_parity_d5_25_34_36_37_39,atomic,,0.9,2,balanced_accuracy,0.482430636882782,0.48486328125,0.482430636882782
baseline,0,P22_parity_d5_5_14_30_35_36,atomic,,0.9,2,balanced_accuracy,0.4991731345653534,0.49951171875,0.4991731345653534
baseline,0,P23_parity_d5_8_13_18_30_39,atomic,,0.9,2,balanced_accuracy,0.49771441519260406,0.4970703125,0.49771441519260406
baseline,1,P00_parity_d3_1_15_16,atomic,,0.9,2,balanced_accuracy,0.48945995047688484,0.484375,0.48945995047688484
baseline,1,P01_parity_d3_0_21_26,atomic,,0.9,2,balanced_accuracy,0.5123978704214096,0.51123046875,0.5123978704214096
baseline,1,P02_parity_d5_14_17_22_28_39,atomic,,0.9,2,balanced_accuracy,0.48975249379873276,0.49560546875,0.48975249379873276
baseline,1,P03_parity_d3_25_33_36,atomic,,0.9,2,balanced_accuracy,0.4958793446421623,0.51904296875,0.4958793446421623
baseline,1,P04_parity_d5_5_14_22_28_32,atomic,,0.9,2,balanced_accuracy,0.49405737966299057,0.50634765625,0.49405737966299057
baseline,1,P05_parity_d3_16_18_28,atomic,,0.9,2,balanced_accuracy,0.5006576776504517,0.49169921875,0.5006576776504517
baseline,1,P06_parity_d3_14_20_35,atomic,,0.9,2,balanced_accuracy,0.49876607209444046,0.47900390625,0.49876607209444046
baseline,1,P07_parity_d3_9_12_28,atomic,,0.9,2,balanced_accuracy,0.5157013610005379,0.5029296875,0.5157013610005379
baseline,1,P08_parity_d5_12_14_28_35_38,atomic,,0.9,2,balanced_accuracy,0.49794741719961166,0.501953125,0.49794741719961166
baseline,1,P09_parity_d5_1_3_14_16_32,atomic,,0.9,2,balanced_accuracy,0.4973248951137066,0.4892578125,0.4973248951137066
baseline,1,P10_parity_d3_2_3_33,atomic,,0.9,2,balanced_accuracy,0.49246806651353836,0.4853515625,0.49246806651353836
baseline,1,P11_parity_d3_5_21_34,atomic,,0.9,2,balanced_accuracy,0.48199065029621124,0.490234375,0.48199065029621124
baseline,1,P12_parity_d3_9_27_30,atomic,,0.9,2,balanced_accuracy,0.5044897720217705,0.501953125,0.5044897720217705
baseline,1,P13_parity_d3_15_21_39,atomic,,0.9,2,balanced_accuracy,0.49077052250504494,0.4853515625,0.49077052250504494
baseline,1,P14_parity_d3_3_23_24,atomic,,0.9,2,balanced_accuracy,0.489400178194046,0.49365234375,0.489400178194046
baseline,1,P15_parity_d5_7_24_30_32_33,atomic,,0.9,2,balanced_accuracy,0.49599550664424896,0.49560546875,0.49599550664424896
baseline,1,P16_parity_d5_3_18_23_29_37,atomic,,0.9,2,balanced_accuracy,0.505370743572712,0.49609375,0.505370743572712
baseline,1,P17_parity_d5_1_7_16_18_37,atomic,,0.9,2,balanced_accuracy,0.48622792214155197,0.48681640625,0.48622792214155197
baseline,1,P18_parity_d5_0_17_30_32_34,atomic,,0.9,2,balanced_accuracy,0.498005673289299,0.49365234375,0.498005673289299
baseline,1,P19_parity_d5_2_8_11_16_29,atomic,,0.9,2,balanced_accuracy,0.5054245293140411,0.505859375,0.5054245293140411
baseline,1,P20_parity_d3_4_7_35,atomic,,0.9,2,balanced_accuracy,0.49820666015148163,0.490234375,0.49820666015148163
baseline,1,P21_parity_d5_25_34_36_37_39,atomic,,0.9,2,balanced_accuracy,0.4900811240077019,0.48486328125,0.4900811240077019
baseline,1,P22_parity_d5_5_14_30_35_36,atomic,,0.9,2,balanced_accuracy,0.50537109375,0.50537109375,0.50537109375
baseline,1,P23_parity_d5_8_13_18_30_39,atomic,,0.9,2,balanced_accuracy,0.5003357529640198,0.50390625,0.5003357529640198
baseline,2,P00_parity_d3_1_15_16,atomic,,0.9,2,balanced_accuracy,0.4887476861476898,0.49267578125,0.4887476861476898
baseline,2,P01_parity_d3_0_21_26,atomic,84480.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
baseline,2,P02_parity_d5_14_17_22_28_39,atomic,,0.9,2,balanced_accuracy,0.5092954933643341,0.50927734375,0.5092954933643341
baseline,2,P03_parity_d3_25_33_36,atomic,,0.9,2,balanced_accuracy,0.4856283813714981,0.48583984375,0.4856283813714981
baseline,2,P04_parity_d5_5_14_22_28_32,atomic,,0.9,2,balanced_accuracy,0.5091813504695892,0.50927734375,0.5091813504695892
baseline,2,P05_parity_d3_16_18_28,atomic,,0.9,2,balanced_accuracy,0.5095677822828293,0.5068359375,0.5095677822828293
baseline,2,P06_parity_d3_14_20_35,atomic,,0.9,2,balanced_accuracy,0.5085783898830414,0.50830078125,0.5085783898830414
baseline,2,P07_parity_d3_9_12_28,atomic,,0.9,2,balanced_accuracy,0.527619481086731,0.52783203125,0.527619481086731
baseline,2,P08_parity_d5_12_14_28_35_38,atomic,,0.9,2,balanced_accuracy,0.5101635754108429,0.509765625,0.5101635754108429
baseline,2,P09_parity_d5_1_3_14_16_32,atomic,,0.9,2,balanced_accuracy,0.4883072227239609,0.48779296875,0.4883072227239609
baseline,2,P10_parity_d3_2_3_33,atomic,,0.9,2,balanced_accuracy,0.49838654696941376,0.49560546875,0.49838654696941376
baseline,2,P11_parity_d3_5_21_34,atomic,,0.9,2,balanced_accuracy,0.5044789612293243,0.50439453125,0.5044789612293243
baseline,2,P12_parity_d3_9_27_30,atomic,,0.9,2,balanced_accuracy,0.4953458160161972,0.4951171875,0.4953458160161972
baseline,2,P13_parity_d3_15_21_39,atomic,,0.9,2,balanced_accuracy,0.5230032950639725,0.5244140625,0.5230032950639725
baseline,2,P14_parity_d3_3_23_24,atomic,,0.9,2,balanced_accuracy,0.47587747871875763,0.4765625,0.47587747871875763
baseline,2,P15_parity_d5_7_24_30_32_33,atomic,,0.9,2,balanced_accuracy,0.5111201852560043,0.509765625,0.5111201852560043
baseline,2,P16_parity_d5_3_18_23_29_37,atomic,,0.9,2,balanced_accuracy,0.49410490691661835,0.49462890625,0.49410490691661835
baseline,2,P17_parity_d5_1_7_16_18_37,atomic,,0.9,2,balanced_accuracy,0.48087430000305176,0.482421875,0.48087430000305176
baseline,2,P18_parity_d5_0_17_30_32_34,atomic,,0.9,2,balanced_accuracy,0.5090645849704742,0.509765625,0.5090645849704742
baseline,2,P19_parity_d5_2_8_11_16_29,atomic,,0.9,2,balanced_accuracy,0.4984232634305954,0.49853515625,0.4984232634305954
baseline,2,P20_parity_d3_4_7_35,atomic,,0.9,2,balanced_accuracy,0.5046769082546234,0.5048828125,0.5046769082546234
baseline,2,P21_parity_d5_25_34_36_37_39,atomic,,0.9,2,balanced_accuracy,0.49794092774391174,0.498046875,0.49794092774391174
baseline,2,P22_parity_d5_5_14_30_35_36,atomic,,0.9,2,balanced_accuracy,0.5075681358575821,0.50732421875,0.5075681358575821
baseline,2,P23_parity_d5_8_13_18_30_39,atomic,,0.9,2,balanced_accuracy,0.5086652487516403,0.5068359375,0.5086652487516403
baseline,3,P00_parity_d3_1_15_16,atomic,,0.9,2,balanced_accuracy,0.49344614148139954,0.4951171875,0.49344614148139954
baseline,3,P01_parity_d3_0_21_26,atomic,,0.9,2,balanced_accuracy,0.7128391712903976,0.72509765625,0.7128391712903976
baseline,3,P02_parity_d5_14_17_22_28_39,atomic,,0.9,2,balanced_accuracy,0.506439708173275,0.50341796875,0.506439708173275
baseline,3,P03_parity_d3_25_33_36,atomic,,0.9,2,balanced_accuracy,0.5043826922774315,0.51123046875,0.5043826922774315
baseline,3,P04_parity_d5_5_14_22_28_32,atomic,,0.9,2,balanced_accuracy,0.48943445831537247,0.4912109375,0.48943445831537247
baseline,3,P05_parity_d3_16_18_28,atomic,,0.9,2,balanced_accuracy,0.4967161566019058,0.50830078125,0.4967161566019058
baseline,3,P06_parity_d3_14_20_35,atomic,,0.9,2,balanced_accuracy,0.5047939084470272,0.49951171875,0.5047939084470272
baseline,3,P07_parity_d3_9_12_28,atomic,,0.9,2,balanced_accuracy,0.49843091517686844,0.50341796875,0.49843091517686844
baseline,3,P08_parity_d5_12_14_28_35_38,atomic,,0.9,2,balanced_accuracy,0.5181746780872345,0.5185546875,0.5181746780872345
baseline,3,P09_parity_d5_1_3_14_16_32,atomic,,0.9,2,balanced_accuracy,0.4912503734230995,0.4833984375,0.4912503734230995
baseline,3,P10_parity_d3_2_3_33,atomic,,0.9,2,balanced_accuracy,0.505245640873909,0.50830078125,0.505245640873909
baseline,3,P11_parity_d3_5_21_34,atomic,,0.9,2,balanced_accuracy,0.5039535388350487,0.501953125,0.5039535388350487
baseline,3,P12_parity_d3_9_27_30,atomic,,0.9,2,balanced_accuracy,0.5078292787075043,0.5087890625,0.5078292787075043
baseline,3,P13_parity_d3_15_21_39,atomic,,0.9,2,balanced_accuracy,0.5104872360825539,0.51318359375,0.5104872360825539
baseline,3,P14_parity_d3_3_23_24,atomic,,0.9,2,balanced_accuracy,0.5016643404960632,0.49755859375,0.5016643404960632
baseline,3,P15_parity_d5_7_24_30_32_33,atomic,,0.9,2,balanced_accuracy,0.5040674917399883,0.49755859375,0.5040674917399883
baseline,3,P16_parity_d5_3_18_23_29_37,atomic,,0.9,2,balanced_accuracy,0.49758411198854446,0.50048828125,0.49758411198854446
baseline,3,P17_parity_d5_1_7_16_18_37,atomic,,0.9,2,balanced_accuracy,0.49669284373521805,0.50634765625,0.49669284373521805
baseline,3,P18_parity_d5_0_17_30_32_34,atomic,,0.9,2,balanced_accuracy,0.5068359375,0.5068359375,0.5068359375
baseline,3,P19_parity_d5_2_8_11_16_29,atomic,,0.9,2,balanced_accuracy,0.49845849722623825,0.50390625,0.49845849722623825
baseline,3,P20_parity_d3_4_7_35,atomic,,0.9,2,balanced_accuracy,0.5089659914374352,0.51708984375,0.5089659914374352
baseline,3,P21_parity_d5_25_34_36_37_39,atomic,,0.9,2,balanced_accuracy,0.48929569125175476,0.4951171875,0.48929569125175476
baseline,3,P22_parity_d5_5_14_30_35_36,atomic,,0.9,2,balanced_accuracy,0.4989326447248459,0.49365234375,0.4989326447248459
baseline,3,P23_parity_d5_8_13_18_30_39,atomic,,0.9,2,balanced_accuracy,0.5046584755182266,0.51220703125,0.5046584755182266
baseline,4,P00_parity_d3_1_15_16,atomic,,0.9,2,balanced_accuracy,0.4965737462043762,0.49365234375,0.4965737462043762
baseline,4,P01_parity_d3_0_21_26,atomic,,0.9,2,balanced_accuracy,0.8989384472370148,0.900390625,0.8989384472370148
baseline,4,P02_parity_d5_14_17_22_28_39,atomic,,0.9,2,balanced_accuracy,0.49440187215805054,0.49267578125,0.49440187215805054
baseline,4,P03_parity_d3_25_33_36,atomic,,0.9,2,balanced_accuracy,0.4983862191438675,0.49658203125,0.4983862191438675
baseline,4,P04_parity_d5_5_14_22_28_32,atomic,,0.9,2,balanced_accuracy,0.48992981016635895,0.49072265625,0.48992981016635895
baseline,4,P05_parity_d3_16_18_28,atomic,,0.9,2,balanced_accuracy,0.4938381165266037,0.49365234375,0.4938381165266037
baseline,4,P06_parity_d3_14_20_35,atomic,,0.9,2,balanced_accuracy,0.48105549812316895,0.4833984375,0.48105549812316895
baseline,4,P07_parity_d3_9_12_28,atomic,,0.9,2,balanced_accuracy,0.4951470047235489,0.49755859375,0.4951470047235489
baseline,4,P08_parity_d5_12_14_28_35_38,atomic,,0.9,2,balanced_accuracy,0.49217627942562103,0.49609375,0.49217627942562103
baseline,4,P09_parity_d5_1_3_14_16_32,atomic,,0.9,2,balanced_accuracy,0.48273366689682007,0.48291015625,0.48273366689682007
baseline,4,P10_parity_d3_2_3_33,atomic,,0.9,2,balanced_accuracy,0.4774722307920456,0.4775390625,0.4774722307920456
baseline,4,P11_parity_d3_5_21_34,atomic,,0.9,2,balanced_accuracy,0.5091552734375,0.50927734375,0.5091552734375
baseline,4,P12_parity_d3_9_27_30,atomic,,0.9,2,balanced_accuracy,0.4827522188425064,0.48095703125,0.4827522188425064
baseline,4,P13_parity_d3_15_21_39,atomic,,0.9,2,balanced_accuracy,0.4927453547716141,0.49169921875,0.4927453547716141
baseline,4,P14_parity_d3_3_23_24,atomic,,0.9,2,balanced_accuracy,0.4954223334789276,0.49560546875,0.4954223334789276
baseline,4,P15_parity_d5_7_24_30_32_33,atomic,,0.9,2,balanced_accuracy,0.4823588728904724,0.47998046875,0.4823588728904724
baseline,4,P16_parity_d5_3_18_23_29_37,atomic,,0.9,2,balanced_accuracy,0.4900778979063034,0.48974609375,0.4900778979063034
baseline,4,P17_parity_d5_1_7_16_18_37,atomic,,0.9,2,balanced_accuracy,0.49765755236148834,0.50048828125,0.49765755236148834
baseline,4,P18_parity_d5_0_17_30_32_34,atomic,,0.9,2,balanced_accuracy,0.49708740413188934,0.49658203125,0.49708740413188934
baseline,4,P19_parity_d5_2_8_11_16_29,atomic,,0.9,2,balanced_accuracy,0.506515383720398,0.509765625,0.506515383720398
baseline,4,P20_parity_d3_4_7_35,atomic,,0.9,2,balanced_accuracy,0.5175701677799225,0.515625,0.5175701677799225
baseline,4,P21_parity_d5_25_34_36_37_39,atomic,,0.9,2,balanced_accuracy,0.49205753207206726,0.49658203125,0.49205753207206726
baseline,4,P22_parity_d5_5_14_30_35_36,atomic,,0.9,2,balanced_accuracy,0.4966353625059128,0.4951171875,0.4966353625059128
baseline,4,P23_parity_d5_8_13_18_30_39,atomic,,0.9,2,balanced_accuracy,0.4911380112171173,0.48583984375,0.4911380112171173
