condition,seed,task_name,realized_sample_count
upweight_different_operation_matched,8,A00_copy,2868
upweight_different_operation_matched,8,A01_reverse,7681
upweight_different_operation_matched,8,A02_substitute,2310
upweight_different_operation_matched,8,A03_copy,2519
upweight_different_operation_matched,8,A04_reverse,3176
upweight_different_operation_matched,8,A05_substitute,4643
upweight_different_operation_matched,8,A06_copy,69068
upweight_different_operation_matched,8,A07_reverse,16332
upweight_different_operation_matched,8,C00_reverse_then_substitute_04_03,4040
upweight_different_operation_matched,8,C01_substitute_then_reverse_04_06,9124
upweight_different_operation_matched,8,C02_copy_then_substitute_06_04,5557
upweight_different_operation_matched,8,C03_reverse_then_substitute_07_02,5016
upweight_different_operation_matched,8,C04_substitute_then_reverse_03_06,12783
upweight_different_operation_matched,8,C05_copy_then_substitute_06_07,10626
upweight_different_operation_matched,8,C06_reverse_then_substitute_05_07,33658
upweight_different_operation_matched,8,C07_substitute_then_reverse_01_04,6187
upweight_different_operation_matched,8,K00_shortcut_for_A02_substitute,4273
upweight_different_operation_matched,8,K01_shortcut_for_A05_substitute,3649
upweight_different_operation_matched,8,K02_shortcut_for_A03_copy,7001
upweight_different_operation_matched,8,S00_surface_rotate,21762
upweight_different_operation_matched,8,S01_surface_rotate,3275
upweight_different_operation_matched,8,S02_surface_rotate,3445
upweight_different_operation_matched,8,U00_unrelated_substitute,2507
upweight_different_operation_matched,8,U01_unrelated_substitute,5910
upweight_different_operation_matched,8,U02_unrelated_substitute,2702
