model_name,metric,target_summary,slice_id,component_ids,observed,predicted,residual,n_atomic_fit
fake,accuracy,final_metric,comp_add_then_compare,arith_add_small;arith_compare,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_add_then_even,arith_add_small;arith_even,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_first_then_same,word_first;word_same,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_max_then_compare,arith_max2;arith_compare,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_reverse_then_first,word_reverse2;word_first,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_reverse_then_last,word_reverse2;word_last,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_reverse_then_same,word_reverse2;word_same,0.25,0.34666666666666657,-0.09666666666666657,16
fake,accuracy,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,0.25,0.34666666666666657,-0.09666666666666657,16
fake,mean_correct_margin,final_metric,comp_add_then_compare,arith_add_small;arith_compare,-0.37,-0.47999999999999987,0.10999999999999988,16
fake,mean_correct_margin,final_metric,comp_add_then_even,arith_add_small;arith_even,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_first_then_same,word_first;word_same,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_max_then_compare,arith_max2;arith_compare,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,-0.37,-0.47999999999999987,0.10999999999999988,16
fake,mean_correct_margin,final_metric,comp_reverse_then_first,word_reverse2;word_first,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_reverse_then_last,word_reverse2;word_last,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_reverse_then_same,word_reverse2;word_same,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_margin,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,-0.37,-0.4799999999999998,0.10999999999999982,16
fake,mean_correct_mrr,final_metric,comp_add_then_compare,arith_add_small;arith_compare,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_add_then_even,arith_add_small;arith_even,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_first_then_same,word_first;word_same,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_max_then_compare,arith_max2;arith_compare,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_reverse_then_first,word_reverse2;word_first,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_reverse_then_last,word_reverse2;word_last,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_reverse_then_same,word_reverse2;word_same,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_correct_mrr,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,0.54,0.7199999999999998,-0.17999999999999972,16
fake,mean_logprob_correct,final_metric,comp_add_then_compare,arith_add_small;arith_compare,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_add_then_even,arith_add_small;arith_even,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_first_then_same,word_first;word_same,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_max_then_compare,arith_max2;arith_compare,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_retrieve_then_color,retrieval_object;semantic_color_lookup,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_retrieve_then_compare,retrieval_number;arith_compare,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_reverse_then_first,word_reverse2;word_first,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_reverse_then_last,word_reverse2;word_last,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_correct,final_metric,comp_reverse_then_same,word_reverse2;word_same,-3.97,-5.279999999999998,1.3099999999999974,16
fake,mean_logprob_correct,final_metric,comp_sub_then_compare,arith_sub_small;arith_compare,-3.97,-5.2799999999999985,1.3099999999999983,16
fake,mean_logprob_margin,final_metric,comp_add_then_compare,arith_add_small;arith_compare,0.23,0.31999999999999984,-0.08999999999999983,16
