condition,seed,task_name,realized_sample_count
delay_component_strong,2,A00_copy,2700
delay_component_strong,2,A01_reverse,3143
delay_component_strong,2,A02_substitute,4734
delay_component_strong,2,A03_copy,70572
delay_component_strong,2,A04_reverse,1322
delay_component_strong,2,A05_substitute,2370
delay_component_strong,2,A06_copy,34076
delay_component_strong,2,A07_reverse,3655
delay_component_strong,2,C00_reverse_then_substitute_06_04,13043
delay_component_strong,2,C01_substitute_then_reverse_03_04,6983
delay_component_strong,2,C02_copy_then_substitute_00_07,2651
delay_component_strong,2,C03_reverse_then_substitute_06_01,16339
delay_component_strong,2,C04_substitute_then_reverse_07_01,2479
delay_component_strong,2,C05_copy_then_substitute_06_07,2911
delay_component_strong,2,C06_reverse_then_substitute_02_00,10847
delay_component_strong,2,C07_substitute_then_reverse_04_03,22260
delay_component_strong,2,K00_shortcut_for_A00_copy,4186
delay_component_strong,2,K01_shortcut_for_A07_reverse,4492
delay_component_strong,2,K02_shortcut_for_A04_reverse,9124
delay_component_strong,2,S00_surface_rotate,5270
delay_component_strong,2,S01_surface_rotate,8012
delay_component_strong,2,S02_surface_rotate,3849
delay_component_strong,2,U00_unrelated_substitute,5748
delay_component_strong,2,U01_unrelated_substitute,6194
delay_component_strong,2,U02_unrelated_substitute,3152
