condition,seed,task_name,realized_sample_count
delay_different_operation_matched_strong,1,A00_copy,2855
delay_different_operation_matched_strong,1,A01_reverse,3086
delay_different_operation_matched_strong,1,A02_substitute,4754
delay_different_operation_matched_strong,1,A03_copy,70566
delay_different_operation_matched_strong,1,A04_reverse,3345
delay_different_operation_matched_strong,1,A05_substitute,2400
delay_different_operation_matched_strong,1,A06_copy,33913
delay_different_operation_matched_strong,1,A07_reverse,3505
delay_different_operation_matched_strong,1,C00_reverse_then_substitute_06_04,12939
delay_different_operation_matched_strong,1,C01_substitute_then_reverse_03_04,7026
delay_different_operation_matched_strong,1,C02_copy_then_substitute_00_07,2563
delay_different_operation_matched_strong,1,C03_reverse_then_substitute_06_01,16521
delay_different_operation_matched_strong,1,C04_substitute_then_reverse_07_01,2533
delay_different_operation_matched_strong,1,C05_copy_then_substitute_06_07,2929
delay_different_operation_matched_strong,1,C06_reverse_then_substitute_02_00,10733
delay_different_operation_matched_strong,1,C07_substitute_then_reverse_04_03,22237
delay_different_operation_matched_strong,1,K00_shortcut_for_A00_copy,4172
delay_different_operation_matched_strong,1,K01_shortcut_for_A07_reverse,4371
delay_different_operation_matched_strong,1,K02_shortcut_for_A04_reverse,9203
delay_different_operation_matched_strong,1,S00_surface_rotate,5337
delay_different_operation_matched_strong,1,S01_surface_rotate,7898
delay_different_operation_matched_strong,1,S02_surface_rotate,3883
delay_different_operation_matched_strong,1,U00_unrelated_substitute,5701
delay_different_operation_matched_strong,1,U01_unrelated_substitute,6287
delay_different_operation_matched_strong,1,U02_unrelated_substitute,1355
