condition,seed,task_name,realized_sample_count
corrupt_different_operation_matched_strong,6,A00_copy,2749
corrupt_different_operation_matched_strong,6,A01_reverse,3038
corrupt_different_operation_matched_strong,6,A02_substitute,4695
corrupt_different_operation_matched_strong,6,A03_copy,70269
corrupt_different_operation_matched_strong,6,A04_reverse,3285
corrupt_different_operation_matched_strong,6,A05_substitute,2422
corrupt_different_operation_matched_strong,6,A06_copy,33861
corrupt_different_operation_matched_strong,6,A07_reverse,3580
corrupt_different_operation_matched_strong,6,C00_reverse_then_substitute_06_04,12827
corrupt_different_operation_matched_strong,6,C01_substitute_then_reverse_03_04,6859
corrupt_different_operation_matched_strong,6,C02_copy_then_substitute_00_07,2550
corrupt_different_operation_matched_strong,6,C03_reverse_then_substitute_06_01,16276
corrupt_different_operation_matched_strong,6,C04_substitute_then_reverse_07_01,2496
corrupt_different_operation_matched_strong,6,C05_copy_then_substitute_06_07,2857
corrupt_different_operation_matched_strong,6,C06_reverse_then_substitute_02_00,10803
corrupt_different_operation_matched_strong,6,C07_substitute_then_reverse_04_03,22142
corrupt_different_operation_matched_strong,6,K00_shortcut_for_A00_copy,4092
corrupt_different_operation_matched_strong,6,K01_shortcut_for_A07_reverse,4386
corrupt_different_operation_matched_strong,6,K02_shortcut_for_A04_reverse,9110
corrupt_different_operation_matched_strong,6,S00_surface_rotate,5126
corrupt_different_operation_matched_strong,6,S01_surface_rotate,7842
corrupt_different_operation_matched_strong,6,S02_surface_rotate,3816
corrupt_different_operation_matched_strong,6,U00_unrelated_substitute,5724
corrupt_different_operation_matched_strong,6,U01_unrelated_substitute,6134
corrupt_different_operation_matched_strong,6,U02_unrelated_substitute,3173
