condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
baseline,A02_substitute,component,0.0,250112.0,0.03170573040843009,0.0,0.5285714285714286
baseline,C00_reverse_then_substitute_02_05,composite,0.0,250112.0,0.03886718843132257,0.0,0.5285714285714286
baseline,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.02454427145421504,0.0,0.5285714285714286
baseline,A03_copy,different_operation_control,0.9,157670.4,0.7537109553813934,0.0,0.5285714285714286
baseline,K02_shortcut_for_A00_copy,fake_component_control,0.9,150374.4,0.7550455927848816,0.0,0.5285714285714286
baseline,S01_surface_rotate,surface_control,0.0,250112.0,0.3806966245174408,0.0,0.5285714285714286
corrupt_component_strong,A02_substitute,component,0.0,250112.0,0.02646484430879354,0.0,0.5285714285714286
corrupt_component_strong,C00_reverse_then_substitute_02_05,composite,0.0,250112.0,0.03675130307674408,0.0,0.5285714285714286
corrupt_component_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.023470053076744067,0.0,0.5285714285714286
corrupt_component_strong,A03_copy,different_operation_control,1.0,144102.4,0.7546549677848816,0.0,0.5285714285714286
corrupt_component_strong,K02_shortcut_for_A00_copy,fake_component_control,1.0,153036.8,0.7561198115348816,0.0,0.5285714285714286
corrupt_component_strong,S01_surface_rotate,surface_control,0.0,250112.0,0.406282564997673,0.0,0.5285714285714286
corrupt_different_operation_matched_strong,A02_substitute,component,0.0,250112.0,0.03414713591337204,0.0,0.5285714285714286
corrupt_different_operation_matched_strong,C00_reverse_then_substitute_02_05,composite,0.0,250112.0,0.038085938803851596,0.0,0.5285714285714286
corrupt_different_operation_matched_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.02545573003590106,0.0,0.5285714285714286
corrupt_different_operation_matched_strong,A03_copy,different_operation_control,0.9,165273.6,0.7459635615348816,0.0,0.5285714285714286
corrupt_different_operation_matched_strong,K02_shortcut_for_A00_copy,fake_component_control,0.9,166220.8,0.7448242425918579,0.0,0.5285714285714286
