condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
baseline,1,P07_parity_d2_5_34,atomic,,0.85,2,balanced_accuracy,0.4997588098049164,0.505859375,0.4997588098049164
baseline,1,P08_parity_d3_21_27_32,atomic,,0.85,2,balanced_accuracy,0.4995235800743103,0.511962890625,0.4995235800743103
baseline,1,P09_parity_d3_16_18_28,atomic,335872.0,0.85,2,balanced_accuracy,0.9767157137393951,0.976806640625,0.9767157137393951
baseline,1,P10_parity_d2_21_36,atomic,,0.85,2,balanced_accuracy,0.5003464566543698,0.496337890625,0.5003464566543698
baseline,1,P11_parity_d2_22_26,atomic,95232.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,1,P12_parity_d2_12_28,atomic,30720.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,1,P13_parity_d2_13_19,atomic,450560.0,0.85,2,balanced_accuracy,0.9639782309532166,0.964111328125,0.9639782309532166
baseline,1,P14_parity_d2_13_15,atomic,256000.0,0.85,2,balanced_accuracy,0.9999999701976776,1.0,0.9999999701976776
baseline,1,P15_parity_d3_8_10_28,atomic,,0.85,2,balanced_accuracy,0.4990390526072588,0.50439453125,0.4990390526072588
baseline,1,P16_parity_d3_3_14_33,atomic,,0.85,2,balanced_accuracy,0.4978747800923884,0.50048828125,0.4978747800923884
baseline,1,P17_parity_d3_9_12_31,atomic,,0.85,2,balanced_accuracy,0.5013850862160325,0.509033203125,0.5013850862160325
baseline,1,P18_parity_d3_2_13_26,atomic,,0.85,2,balanced_accuracy,0.49689446086995304,0.500244140625,0.49689446086995304
baseline,1,P19_parity_d3_17_32_35,atomic,,0.85,2,balanced_accuracy,0.4979697517119348,0.50341796875,0.4979697517119348
baseline,1,P20_parity_d2_8_30,atomic,,0.85,2,balanced_accuracy,0.4991845963522792,0.502197265625,0.4991845963522792
baseline,1,P21_parity_d3_15_21_39,atomic,,0.85,2,balanced_accuracy,0.5005298752803355,0.507568359375,0.5005298752803355
baseline,1,P22_parity_d3_3_23_24,atomic,,0.85,2,balanced_accuracy,0.5014151567593217,0.496826171875,0.5014151567593217
baseline,1,P23_parity_d3_26_34_35,atomic,,0.85,2,balanced_accuracy,0.4992445074021816,0.5068359375,0.4992445074021816
baseline,2,P00_parity_d2_16_39,atomic,,0.85,2,balanced_accuracy,0.5071736723184586,0.5068359375,0.5071736723184586
baseline,2,P01_parity_d2_0_4,atomic,,0.85,2,balanced_accuracy,0.504299983382225,0.504150390625,0.504299983382225
baseline,2,P02_parity_d3_20_25_39,atomic,,0.85,2,balanced_accuracy,0.5084157735109329,0.50830078125,0.5084157735109329
baseline,2,P03_parity_d2_15_29,atomic,,0.85,2,balanced_accuracy,0.6438216269016266,0.644287109375,0.6438216269016266
baseline,2,P04_parity_d3_31_37_39,atomic,,0.85,2,balanced_accuracy,0.49686600267887115,0.496826171875,0.49686600267887115
baseline,2,P05_parity_d2_26_37,atomic,220160.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,2,P06_parity_d2_26_28,atomic,315392.0,0.85,2,balanced_accuracy,0.9987821877002716,0.998779296875,0.9987821877002716
baseline,2,P07_parity_d2_5_34,atomic,,0.85,2,balanced_accuracy,0.48654037714004517,0.48681640625,0.48654037714004517
baseline,2,P08_parity_d3_21_27_32,atomic,,0.85,2,balanced_accuracy,0.5023837685585022,0.501708984375,0.5023837685585022
baseline,2,P09_parity_d3_16_18_28,atomic,,0.85,2,balanced_accuracy,0.5122332274913788,0.51220703125,0.5122332274913788
baseline,2,P10_parity_d2_21_36,atomic,,0.85,2,balanced_accuracy,0.49812017381191254,0.498046875,0.49812017381191254
baseline,2,P11_parity_d2_22_26,atomic,130048.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,2,P12_parity_d2_12_28,atomic,40960.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,2,P13_parity_d2_13_19,atomic,,0.85,2,balanced_accuracy,0.563981369137764,0.5654296875,0.563981369137764
baseline,2,P14_parity_d2_13_15,atomic,375808.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,2,P15_parity_d3_8_10_28,atomic,,0.85,2,balanced_accuracy,0.5023487061262131,0.502197265625,0.5023487061262131
baseline,2,P16_parity_d3_3_14_33,atomic,,0.85,2,balanced_accuracy,0.5056995749473572,0.505859375,0.5056995749473572
baseline,2,P17_parity_d3_9_12_31,atomic,,0.85,2,balanced_accuracy,0.5028203874826431,0.503173828125,0.5028203874826431
baseline,2,P18_parity_d3_2_13_26,atomic,,0.85,2,balanced_accuracy,0.4922241270542145,0.491943359375,0.4922241270542145
baseline,2,P19_parity_d3_17_32_35,atomic,,0.85,2,balanced_accuracy,0.5044140219688416,0.50439453125,0.5044140219688416
baseline,2,P20_parity_d2_8_30,atomic,,0.85,2,balanced_accuracy,0.486540749669075,0.486572265625,0.486540749669075
baseline,2,P21_parity_d3_15_21_39,atomic,,0.85,2,balanced_accuracy,0.5039262920618057,0.50390625,0.5039262920618057
baseline,2,P22_parity_d3_3_23_24,atomic,,0.85,2,balanced_accuracy,0.5024810880422592,0.501953125,0.5024810880422592
baseline,2,P23_parity_d3_26_34_35,atomic,,0.85,2,balanced_accuracy,0.5087712109088898,0.50830078125,0.5087712109088898
baseline,3,P00_parity_d2_16_39,atomic,,0.85,2,balanced_accuracy,0.5110637247562408,0.508056640625,0.5110637247562408
baseline,3,P01_parity_d2_0_4,atomic,,0.85,2,balanced_accuracy,0.49062515795230865,0.49169921875,0.49062515795230865
baseline,3,P02_parity_d3_20_25_39,atomic,,0.85,2,balanced_accuracy,0.4895104467868805,0.492919921875,0.4895104467868805
baseline,3,P03_parity_d2_15_29,atomic,490496.0,0.85,2,balanced_accuracy,0.811077743768692,0.8125,0.811077743768692
baseline,3,P04_parity_d3_31_37_39,atomic,,0.85,2,balanced_accuracy,0.4992034286260605,0.500244140625,0.4992034286260605
baseline,3,P05_parity_d2_26_37,atomic,190464.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,3,P06_parity_d2_26_28,atomic,250880.0,0.85,2,balanced_accuracy,0.9995131492614746,0.99951171875,0.9995131492614746
baseline,3,P07_parity_d2_5_34,atomic,,0.85,2,balanced_accuracy,0.4969503581523895,0.498046875,0.4969503581523895
baseline,3,P08_parity_d3_21_27_32,atomic,,0.85,2,balanced_accuracy,0.49658477306365967,0.49169921875,0.49658477306365967
baseline,3,P09_parity_d3_16_18_28,atomic,,0.85,2,balanced_accuracy,0.5054563581943512,0.50927734375,0.5054563581943512
baseline,3,P10_parity_d2_21_36,atomic,,0.85,2,balanced_accuracy,0.5038513988256454,0.5029296875,0.5038513988256454
baseline,3,P11_parity_d2_22_26,atomic,75776.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,3,P12_parity_d2_12_28,atomic,40960.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,3,P13_parity_d2_13_19,atomic,,0.85,2,balanced_accuracy,0.6221703886985779,0.622802734375,0.6221703886985779
baseline,3,P14_parity_d2_13_15,atomic,290816.0,0.85,2,balanced_accuracy,0.9999999701976776,1.0,0.9999999701976776
baseline,3,P15_parity_d3_8_10_28,atomic,,0.85,2,balanced_accuracy,0.48392337560653687,0.483642578125,0.48392337560653687
baseline,3,P16_parity_d3_3_14_33,atomic,,0.85,2,balanced_accuracy,0.5017449855804443,0.497802734375,0.5017449855804443
baseline,3,P17_parity_d3_9_12_31,atomic,,0.85,2,balanced_accuracy,0.5042483434081078,0.501708984375,0.5042483434081078
baseline,3,P18_parity_d3_2_13_26,atomic,,0.85,2,balanced_accuracy,0.48319216072559357,0.483154296875,0.48319216072559357
baseline,3,P19_parity_d3_17_32_35,atomic,,0.85,2,balanced_accuracy,0.5005270391702652,0.49755859375,0.5005270391702652
baseline,3,P20_parity_d2_8_30,atomic,,0.85,2,balanced_accuracy,0.5025191307067871,0.502197265625,0.5025191307067871
baseline,3,P21_parity_d3_15_21_39,atomic,,0.85,2,balanced_accuracy,0.49136458337306976,0.484375,0.49136458337306976
baseline,3,P22_parity_d3_3_23_24,atomic,,0.85,2,balanced_accuracy,0.48871858417987823,0.49072265625,0.48871858417987823
baseline,3,P23_parity_d3_26_34_35,atomic,,0.85,2,balanced_accuracy,0.5036059319972992,0.50830078125,0.5036059319972992
baseline,4,P00_parity_d2_16_39,atomic,,0.85,2,balanced_accuracy,0.5090753585100174,0.504150390625,0.5090753585100174
baseline,4,P01_parity_d2_0_4,atomic,,0.85,2,balanced_accuracy,0.48642686009407043,0.488525390625,0.48642686009407043
baseline,4,P02_parity_d3_20_25_39,atomic,,0.85,2,balanced_accuracy,0.4990525096654892,0.50390625,0.4990525096654892
baseline,4,P03_parity_d2_15_29,atomic,,0.85,2,balanced_accuracy,0.521433562040329,0.52490234375,0.521433562040329
baseline,4,P04_parity_d3_31_37_39,atomic,,0.85,2,balanced_accuracy,0.511273056268692,0.51513671875,0.511273056268692
baseline,4,P05_parity_d2_26_37,atomic,145408.0,0.85,2,balanced_accuracy,0.9999999701976776,1.0,0.9999999701976776
baseline,4,P06_parity_d2_26_28,atomic,280576.0,0.85,2,balanced_accuracy,0.7930340468883514,0.79296875,0.7930340468883514
baseline,4,P07_parity_d2_5_34,atomic,,0.85,2,balanced_accuracy,0.5113310888409615,0.506103515625,0.5113310888409615
baseline,4,P08_parity_d3_21_27_32,atomic,,0.85,2,balanced_accuracy,0.4965881109237671,0.497314453125,0.4965881109237671
baseline,4,P09_parity_d3_16_18_28,atomic,,0.85,2,balanced_accuracy,0.5113112851977348,0.510986328125,0.5113112851977348
baseline,4,P10_parity_d2_21_36,atomic,,0.85,2,balanced_accuracy,0.5016135051846504,0.50244140625,0.5016135051846504
baseline,4,P11_parity_d2_22_26,atomic,70656.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,4,P12_parity_d2_12_28,atomic,30720.0,0.85,2,balanced_accuracy,1.0,1.0,1.0
baseline,4,P13_parity_d2_13_19,atomic,,0.85,2,balanced_accuracy,0.5233010798692703,0.524169921875,0.5233010798692703
baseline,4,P14_parity_d2_13_15,atomic,375808.0,0.85,2,balanced_accuracy,0.953857421875,0.953857421875,0.953857421875
baseline,4,P15_parity_d3_8_10_28,atomic,,0.85,2,balanced_accuracy,0.5141237378120422,0.515380859375,0.5141237378120422
baseline,4,P16_parity_d3_3_14_33,atomic,,0.85,2,balanced_accuracy,0.49403808265924454,0.486572265625,0.49403808265924454
baseline,4,P17_parity_d3_9_12_31,atomic,,0.85,2,balanced_accuracy,0.48828238993883133,0.48681640625,0.48828238993883133
baseline,4,P18_parity_d3_2_13_26,atomic,,0.85,2,balanced_accuracy,0.5008399486541748,0.500244140625,0.5008399486541748
baseline,4,P19_parity_d3_17_32_35,atomic,,0.85,2,balanced_accuracy,0.4963124394416809,0.50146484375,0.4963124394416809
baseline,4,P20_parity_d2_8_30,atomic,,0.85,2,balanced_accuracy,0.4955677390098572,0.5,0.4955677390098572
baseline,4,P21_parity_d3_15_21_39,atomic,,0.85,2,balanced_accuracy,0.5015821531414986,0.5009765625,0.5015821531414986
baseline,4,P22_parity_d3_3_23_24,atomic,,0.85,2,balanced_accuracy,0.4986749514937401,0.502197265625,0.4986749514937401
baseline,4,P23_parity_d3_26_34_35,atomic,,0.85,2,balanced_accuracy,0.510125607252121,0.511962890625,0.510125607252121
