condition,seed,task_name,realized_sample_count
baseline,8,A00_copy,3565
baseline,8,A01_reverse,69689
baseline,8,A02_substitute,2728
baseline,8,A03_copy,3433
baseline,8,A04_reverse,4722
baseline,8,A05_substitute,3139
baseline,8,A06_copy,16473
baseline,8,A07_reverse,9185
baseline,8,C00_reverse_then_substitute_02_05,3994
baseline,8,C01_substitute_then_reverse_01_03,33733
baseline,8,C02_copy_then_substitute_04_07,4087
baseline,8,C03_reverse_then_substitute_06_01,22343
baseline,8,C04_substitute_then_reverse_03_07,5542
baseline,8,C05_copy_then_substitute_07_06,2424
baseline,8,C06_reverse_then_substitute_01_05,13004
baseline,8,C07_substitute_then_reverse_07_03,6921
baseline,8,K00_shortcut_for_A07_reverse,2575
baseline,8,K01_shortcut_for_A03_copy,5011
baseline,8,K02_shortcut_for_A00_copy,2663
baseline,8,S00_surface_rotate,6168
baseline,8,S01_surface_rotate,2862
baseline,8,S02_surface_rotate,4370
baseline,8,U00_unrelated_substitute,10558
baseline,8,U01_unrelated_substitute,3055
baseline,8,U02_unrelated_substitute,7868
