pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,0,0.0,init,last_block_ln_head,0.5356646657558845,0.2602995038032532,0.2602995038032532,0.6689643859863281,0.7264025211334229,0.7253554468330792,0.8623183732115355,0.22805505990982056,0.28488558530807495,0.8294457793235779
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,6144,0.0512,early,last_block_ln_head,0.054818994871275534,0.012910989113152027,0.012910989113152027,0.4519821107387543,0.5210833549499512,0.3830996648449319,0.5016645375242657,0.0346529446542263,0.11325953900814056,0.8447913527488708
