pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P005_U02_unrelated_substitute__to__S00_surface_rotate,5,unrelated_matched,U02_unrelated_substitute,S00_surface_rotate,K00_shortcut_for_A00_copy,0.0,source_x0,1,0,0.0,init,last_block_ln_head,0.5405607440843743,0.24244709312915802,0.24244709312915802,0.6767975687980652,0.6626949906349182,0.7282927292340088,0.7412158432500786,0.22918760776519775,0.23487822711467743,0.8293672800064087
P005_U02_unrelated_substitute__to__S00_surface_rotate,5,unrelated_matched,U02_unrelated_substitute,S00_surface_rotate,K00_shortcut_for_A00_copy,0.0,source_x0,1,6144,0.0512,early,last_block_ln_head,0.2154173966175925,0.04630875959992409,0.04630875959992409,0.45271024107933044,0.4748561382293701,0.316533047591988,0.3792847121384763,-0.014093424193561077,0.03343544155359268,0.8404496908187866
