condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x0.5,0,A00_copy,atomic,106752.0,0.7,2,token_accuracy,0.765625,0.078125,0.078125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A01_reverse,atomic,,0.7,2,token_accuracy,0.3645833432674408,0.00390625,0.00390625,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A02_substitute,atomic,,0.7,2,token_accuracy,0.6731771230697632,0.0234375,0.0234375,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A03_copy,atomic,106752.0,0.7,2,token_accuracy,0.7649739980697632,0.0859375,0.0859375,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A04_reverse,atomic,,0.7,2,token_accuracy,0.3567708432674408,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A05_substitute,atomic,106752.0,0.7,2,token_accuracy,0.822265625,0.328125,0.328125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A06_copy,atomic,106752.0,0.7,2,token_accuracy,0.7766927480697632,0.10546875,0.10546875,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,A07_reverse,atomic,,0.7,2,token_accuracy,0.3600260615348816,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.3665364682674408,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.357421875,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,C02_copy_then_substitute_04_07,composite,106752.0,0.7,2,token_accuracy,0.767578125,0.09765625,0.09765625,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.3756510615348816,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,C04_substitute_then_reverse_02_06,composite,,0.7,2,token_accuracy,0.6588541865348816,0.0078125,0.0078125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,C05_copy_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.048828125,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,K00_shortcut_for_A00_copy,shortcut,106752.0,0.7,2,token_accuracy,0.7682291865348816,0.05859375,0.05859375,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,K01_shortcut_for_A06_copy,shortcut,106752.0,0.7,2,token_accuracy,0.77734375,0.0859375,0.0859375,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.279296875,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.0670572966337204,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
source_x0.5,0,U00_unrelated_substitute,unrelated,106752.0,0.7,2,token_accuracy,0.8203125,0.3203125,0.3203125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,0.5
