condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x1,1,A00_copy,atomic,106752.0,0.7,2,token_accuracy,0.7786458730697632,0.09765625,0.09765625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A01_reverse,atomic,,0.7,2,token_accuracy,0.4876302182674408,0.00390625,0.00390625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A02_substitute,atomic,,0.7,2,token_accuracy,0.6145833730697632,0.01171875,0.01171875,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A03_copy,atomic,,0.7,2,token_accuracy,0.7604166865348816,0.078125,0.078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A04_reverse,atomic,,0.7,2,token_accuracy,0.498046875,0.0078125,0.0078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A05_substitute,atomic,16640.0,0.7,2,token_accuracy,0.85546875,0.3828125,0.3828125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A06_copy,atomic,,0.7,2,token_accuracy,0.7584635615348816,0.0703125,0.0703125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,A07_reverse,atomic,,0.7,2,token_accuracy,0.494140625,0.0078125,0.0078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4739583432674408,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.4915364682674408,0.0078125,0.0078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.765625,0.078125,0.078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.5143229365348816,0.00390625,0.00390625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,C04_substitute_then_reverse_02_06,composite,,0.7,2,token_accuracy,0.623046875,0.0078125,0.0078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,C05_copy_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.0423177108168602,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,K00_shortcut_for_A00_copy,shortcut,,0.7,2,token_accuracy,0.779296875,0.09765625,0.09765625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,K01_shortcut_for_A06_copy,shortcut,,0.7,2,token_accuracy,0.765625,0.10546875,0.10546875,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.2565104365348816,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.0657552108168602,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,U00_unrelated_substitute,unrelated,16640.0,0.7,2,token_accuracy,0.8489583730697632,0.375,0.375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0013020833721384406,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.04296875,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
source_x1,1,U03_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0384114608168602,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,1.0
