pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,task_name,realized_sample_count,realized_fraction
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A00_copy,1707,0.014217417377398721
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A01_reverse,2148,0.01789045842217484
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A02_substitute,16823,0.14011693763326227
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A03_copy,10982,0.09146788379530917
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A04_reverse,3878,0.03229944029850746
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A05_substitute,6348,0.05287180170575693
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A06_copy,2563,0.021346948294243072
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,A07_reverse,1571,0.0130846881663113
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,C00_reverse_then_substitute_01_06,1325,0.011035780916844349
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,C01_substitute_then_reverse_03_04,1897,0.01579990671641791
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,C02_copy_then_substitute_04_07,1460,0.012160181236673773
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,C03_reverse_then_substitute_01_06,2777,0.023129331023454158
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,C04_substitute_then_reverse_02_06,4564,0.03801305970149254
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,C05_copy_then_substitute_05_07,2028,0.016890991471215352
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,K00_shortcut_for_A00_copy,5073,0.04225246535181237
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,K01_shortcut_for_A06_copy,8231,0.0685551039445629
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,S00_surface_rotate,1698,0.014142457356076759
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,S01_surface_rotate,1719,0.014317364072494669
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,U00_unrelated_substitute,34632,0.2884461620469083
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,U01_unrelated_substitute,1428,0.01189365671641791
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,U02_unrelated_substitute,4907,0.04086986940298507
P008_S00_surface_rotate__to__A04_reverse,8,control_or_surface,S00_surface_rotate,A04_reverse,U02_unrelated_substitute,0.5,source_x0.5,0,U03_unrelated_substitute,2305,0.01919809434968017
