pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P001_C03_reverse_then_substitute_01_06__to__A06_copy,1,composite_to_component_reverse,C03_reverse_then_substitute_01_06,A06_copy,S00_surface_rotate,0.0,source_x0,1,0,0.0,init,last_block_ln_head,0.5383426163071025,0.2328067421913147,0.2328067421913147,0.6504384279251099,0.6648606061935425,0.7004986694083843,0.7285097959504334,0.21743904054164886,0.22767993807792664,0.8267163634300232
P001_C03_reverse_then_substitute_01_06__to__A06_copy,1,composite_to_component_reverse,C03_reverse_then_substitute_01_06,A06_copy,S00_surface_rotate,0.0,source_x0,1,6144,0.0512,early,last_block_ln_head,0.19418220587606558,0.04869756102561951,0.04869756102561951,0.5084468722343445,0.4932330846786499,0.44567919007307194,0.3723552797475128,0.07691281288862228,0.031199127435684204,0.8385216593742371
