pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,task_name,realized_sample_count,realized_fraction
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A00_copy,1707,0.014217417377398721
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A01_reverse,2148,0.01789045842217484
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A02_substitute,16823,0.14011693763326227
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A03_copy,10982,0.09146788379530917
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A04_reverse,3878,0.03229944029850746
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A05_substitute,6348,0.05287180170575693
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A06_copy,2563,0.021346948294243072
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,A07_reverse,759,0.0063216284648187635
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,C00_reverse_then_substitute_01_06,1395,0.01161880330490405
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,C01_substitute_then_reverse_03_04,1866,0.015541711087420043
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,C02_copy_then_substitute_04_07,1486,0.012376732409381664
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,C03_reverse_then_substitute_01_06,2766,0.023037713219616205
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,C04_substitute_then_reverse_02_06,4561,0.03798807302771855
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,C05_copy_then_substitute_05_07,2007,0.016716084754797442
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,K00_shortcut_for_A00_copy,5086,0.04236074093816631
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,K01_shortcut_for_A06_copy,8201,0.06830523720682302
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,S00_surface_rotate,3213,0.0267607276119403
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,S01_surface_rotate,2557,0.021296974946695097
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,U00_unrelated_substitute,34609,0.2882545975479744
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,U01_unrelated_substitute,1376,0.011460554371002133
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,U02_unrelated_substitute,3428,0.02855143923240938
P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5,source_x0.5,0,U03_unrelated_substitute,2305,0.01919809434968017
