pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,task_name,realized_sample_count,realized_fraction
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A00_copy,1667,0.013884261727078892
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A01_reverse,2172,0.018090351812366737
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A02_substitute,16749,0.1395005996801706
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A03_copy,10972,0.09138459488272921
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A04_reverse,3996,0.03328224946695096
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A05_substitute,6382,0.053154984008528784
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A06_copy,2585,0.021530183901918975
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,A07_reverse,1569,0.01306803038379531
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,C00_reverse_then_substitute_01_06,1286,0.010710954157782516
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,C01_substitute_then_reverse_03_04,1866,0.015541711087420043
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,C02_copy_then_substitute_04_07,1504,0.012526652452025586
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,C03_reverse_then_substitute_01_06,2829,0.023562433368869935
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,C04_substitute_then_reverse_02_06,4462,0.03716351279317697
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,C05_copy_then_substitute_05_07,2010,0.016741071428571428
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,K00_shortcut_for_A00_copy,5296,0.04410980810234542
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,K01_shortcut_for_A06_copy,25199,0.20987973081023453
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,S00_surface_rotate,3013,0.02509494936034115
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,S01_surface_rotate,1746,0.014542244136460554
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,U00_unrelated_substitute,17403,0.1449476945628998
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,U01_unrelated_substitute,1491,0.012418376865671642
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,U02_unrelated_substitute,3480,0.02898454157782516
P002_U00_unrelated_substitute__to__A02_substitute,2,control_or_surface,U00_unrelated_substitute,A02_substitute,K01_shortcut_for_A06_copy,0.5,source_x0.5,1,U03_unrelated_substitute,2387,0.01988106343283582
