pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P001_C03_reverse_then_substitute_01_06__to__A06_copy,1,composite_to_component_reverse,C03_reverse_then_substitute_01_06,A06_copy,S00_surface_rotate,2.0,source_x2,0,0,0.0,init,last_block_ln_head,0.5339474806973493,0.20198597013950348,0.20198597013950348,0.6088303923606873,0.6213357448577881,0.6498205247363429,0.6470877476193552,0.19284579157829285,0.19052064418792725,0.8437147736549377
P001_C03_reverse_then_substitute_01_06__to__A06_copy,1,composite_to_component_reverse,C03_reverse_then_substitute_01_06,A06_copy,S00_surface_rotate,2.0,source_x2,0,6144,0.0512,early,last_block_ln_head,0.14488715849918513,0.034339576959609985,0.034339576959609985,0.463696151971817,0.5111302137374878,0.3621421805811994,0.4336913392263315,0.022142525762319565,0.07287048548460007,0.8407272696495056
