pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,task_name,realized_sample_count,realized_fraction
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A00_copy,1608,0.013392857142857142
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A01_reverse,2254,0.01877332089552239
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A02_substitute,16846,0.14030850213219617
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A03_copy,10849,0.09036014125799574
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A04_reverse,3894,0.032432702558635396
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A05_substitute,3274,0.02726878997867804
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A06_copy,2505,0.020863872601279317
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,A07_reverse,1583,0.01318463486140725
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,C00_reverse_then_substitute_01_06,1376,0.011460554371002133
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,C01_substitute_then_reverse_03_04,1911,0.015916511194029852
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,C02_copy_then_substitute_04_07,1487,0.012385061300639658
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,C03_reverse_then_substitute_01_06,2868,0.02388726012793177
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,C04_substitute_then_reverse_02_06,4414,0.03676372601279318
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,C05_copy_then_substitute_05_07,2013,0.016766058102345417
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,K00_shortcut_for_A00_copy,8463,0.07048740671641791
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,K01_shortcut_for_A06_copy,7898,0.06578158315565032
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,S00_surface_rotate,3035,0.025278184968017058
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,S01_surface_rotate,1792,0.014925373134328358
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,U00_unrelated_substitute,34725,0.2892207489339019
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,U01_unrelated_substitute,1393,0.01160214552238806
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,U02_unrelated_substitute,3531,0.029409315031982942
P010_A05_substitute__to__A02_substitute,10,same_operation_reverse,A05_substitute,A02_substitute,K00_shortcut_for_A00_copy,0.5,source_x0.5,2,U03_unrelated_substitute,2345,0.01953125
