pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P003_A06_copy__to__A00_copy,3,same_operation,A06_copy,A00_copy,U03_unrelated_substitute,0.5,source_x0.5,1,0,0.0,init,last_block_ln_head,0.5280573204412771,0.24482345581054688,0.24482345581054685,0.6648606061935425,0.6973348259925842,0.7285097959504334,0.8279846716666969,0.22767993807792664,0.27037596702575684,0.8321406245231628
P003_A06_copy__to__A00_copy,3,same_operation,A06_copy,A00_copy,U03_unrelated_substitute,0.5,source_x0.5,1,6144,0.0512,early,last_block_ln_head,0.2820182122953417,0.06130862981081009,0.06130862981081009,0.5017298460006714,0.4332858622074127,0.38525816350074554,0.3960999369825199,0.04014144465327263,0.04908817633986473,0.8389764428138733
