pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P005_U02_unrelated_substitute__to__S00_surface_rotate,5,unrelated_matched,U02_unrelated_substitute,S00_surface_rotate,K00_shortcut_for_A00_copy,0.0,source_x0,2,0,0.0,init,last_block_ln_head,0.5366528053033398,0.2479851245880127,0.24798512458801272,0.6744851469993591,0.6851092576980591,0.7877337478290053,0.8162661265159088,0.2543080747127533,0.26582029461860657,0.814678966999054
P005_U02_unrelated_substitute__to__S00_surface_rotate,5,unrelated_matched,U02_unrelated_substitute,S00_surface_rotate,K00_shortcut_for_A00_copy,0.0,source_x0,2,6144,0.0512,early,last_block_ln_head,0.21454856397841987,0.05701012164354324,0.05701012164354324,0.5579997301101685,0.4762032628059387,0.5636988674347994,0.40883419410352184,0.14580103754997253,0.05188549682497978,0.8091011643409729
