condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x0.5,2,A00_copy,atomic,,0.7,2,token_accuracy,0.681640625,0.03125,0.03125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A01_reverse,atomic,,0.7,2,token_accuracy,0.4016927182674408,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A02_substitute,atomic,,0.7,2,token_accuracy,0.666015625,0.0234375,0.0234375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A03_copy,atomic,,0.7,2,token_accuracy,0.6647135615348816,0.04296875,0.04296875,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A04_reverse,atomic,,0.7,2,token_accuracy,0.4420573115348816,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A05_substitute,atomic,16640.0,0.7,2,token_accuracy,0.7779948115348816,0.24609375,0.24609375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A06_copy,atomic,,0.7,2,token_accuracy,0.6790364980697632,0.0625,0.0625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,A07_reverse,atomic,,0.7,2,token_accuracy,0.4375,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4329427182674408,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.4381510615348816,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.69140625,0.05859375,0.05859375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.419921875,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,C04_substitute_then_reverse_02_06,composite,,0.7,2,token_accuracy,0.6673177480697632,0.03515625,0.03515625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,C05_copy_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.0475260429084301,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,K00_shortcut_for_A00_copy,shortcut,,0.7,2,token_accuracy,0.6809896230697632,0.0234375,0.0234375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,K01_shortcut_for_A06_copy,shortcut,,0.7,2,token_accuracy,0.6634114980697632,0.015625,0.015625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.2897135615348816,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.0768229216337204,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,U00_unrelated_substitute,unrelated,16640.0,0.7,2,token_accuracy,0.79296875,0.265625,0.265625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0240885429084301,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
source_x0.5,2,U03_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.03515625,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,0.5
