condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x2,2,A00_copy,atomic,,0.7,2,token_accuracy,0.63671875,0.01953125,0.01953125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A01_reverse,atomic,,0.7,2,token_accuracy,0.4108073115348816,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A02_substitute,atomic,,0.7,2,token_accuracy,0.6881510615348816,0.03515625,0.03515625,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A03_copy,atomic,,0.7,2,token_accuracy,0.6510416865348816,0.01953125,0.01953125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A04_reverse,atomic,,0.7,2,token_accuracy,0.4485677182674408,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A05_substitute,atomic,14592.0,0.7,2,token_accuracy,0.9055989980697632,0.578125,0.578125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A06_copy,atomic,,0.7,2,token_accuracy,0.6334635615348816,0.0234375,0.0234375,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,A07_reverse,atomic,,0.7,2,token_accuracy,0.4368489682674408,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.439453125,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.4485677182674408,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.662109375,0.0078125,0.0078125,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4270833432674408,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,C04_substitute_then_reverse_02_06,composite,,0.7,2,token_accuracy,0.6959635615348816,0.04296875,0.04296875,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,C05_copy_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.0579427108168602,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,K00_shortcut_for_A00_copy,shortcut,,0.7,2,token_accuracy,0.630859375,0.015625,0.015625,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
source_x2,2,K01_shortcut_for_A06_copy,shortcut,,0.7,2,token_accuracy,0.619140625,0.0,0.0,P000_A05_substitute__to__C05_copy_then_substitute_05_07,0,component_to_composite,A05_substitute,C05_copy_then_substitute_05_07,K00_shortcut_for_A00_copy,2.0
