pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier,condition,seed,data_seen,checkpoint_fraction,probe_stage,param_subset,gradient_cosine,gradient_inner_product,first_order_transfer_score,source_gradient_norm,target_gradient_norm,source_gradient_snr,target_gradient_snr,source_within_gradient_alignment,target_within_gradient_alignment,linear_cka
P001_C03_reverse_then_substitute_01_06__to__A06_copy,1,composite_to_component_reverse,C03_reverse_then_substitute_01_06,A06_copy,S00_surface_rotate,0.5,source_x0.5,2,0,0.0,init,last_block_ln_head,0.5652833636074427,0.27239859104156494,0.27239859104156494,0.694174587726593,0.6941765546798706,0.7969012255175189,0.8184334501696986,0.2586774230003357,0.2672072649002075,0.8100245594978333
P001_C03_reverse_then_substitute_01_06__to__A06_copy,1,composite_to_component_reverse,C03_reverse_then_substitute_01_06,A06_copy,S00_surface_rotate,0.5,source_x0.5,2,6144,0.0512,early,last_block_ln_head,0.10488767257130335,0.02303856611251831,0.02303856611251831,0.45851391553878784,0.47904738783836365,0.37540081867326414,0.46466093844497364,0.025089194998145103,0.09458610415458679,0.8127585649490356
