condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x2,2,A00_copy,atomic,,0.7,2,token_accuracy,0.5729166865348816,0.0078125,0.0078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A01_reverse,atomic,,0.7,2,token_accuracy,0.4251302182674408,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A02_substitute,atomic,,0.7,2,token_accuracy,0.6705729365348816,0.01171875,0.01171875,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A03_copy,atomic,,0.7,2,token_accuracy,0.5703125,0.0234375,0.0234375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A04_reverse,atomic,,0.7,2,token_accuracy,0.4518229365348816,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A05_substitute,atomic,16640.0,0.7,2,token_accuracy,0.712890625,0.1484375,0.1484375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A06_copy,atomic,,0.7,2,token_accuracy,0.578125,0.015625,0.015625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,A07_reverse,atomic,,0.7,2,token_accuracy,0.4694010615348816,0.00390625,0.00390625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4583333432674408,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.4459635615348816,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.57421875,0.0078125,0.0078125,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.451171875,0.00390625,0.00390625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,C04_substitute_then_reverse_02_06,composite,,0.7,2,token_accuracy,0.6783854365348816,0.0234375,0.0234375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,C05_copy_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.0501302108168602,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,K00_shortcut_for_A00_copy,shortcut,,0.7,2,token_accuracy,0.5716146230697632,0.0234375,0.0234375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,K01_shortcut_for_A06_copy,shortcut,,0.7,2,token_accuracy,0.533203125,0.015625,0.015625,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.2942708432674408,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.0657552108168602,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,U00_unrelated_substitute,unrelated,16640.0,0.7,2,token_accuracy,0.72265625,0.1484375,0.1484375,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0240885429084301,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
source_x2,2,U03_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0279947929084301,0.0,0.0,P009_A07_reverse__to__A04_reverse,9,same_operation,A07_reverse,A04_reverse,S01_surface_rotate,2.0
