condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x0.5,2,A00_copy,atomic,,0.7,2,token_accuracy,0.6640625,0.02734375,0.02734375,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A01_reverse,atomic,,0.7,2,token_accuracy,0.4069010615348816,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A02_substitute,atomic,,0.7,2,token_accuracy,0.671875,0.0234375,0.0234375,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A03_copy,atomic,,0.7,2,token_accuracy,0.65625,0.046875,0.046875,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A04_reverse,atomic,,0.7,2,token_accuracy,0.4290364682674408,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A05_substitute,atomic,16640.0,0.7,2,token_accuracy,0.787109375,0.2734375,0.2734375,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A06_copy,atomic,,0.7,2,token_accuracy,0.6595052480697632,0.046875,0.046875,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,A07_reverse,atomic,,0.7,2,token_accuracy,0.4342448115348816,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4342448115348816,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.439453125,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.6790364980697632,0.04296875,0.04296875,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4264323115348816,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,C04_substitute_then_reverse_02_06,composite,,0.7,2,token_accuracy,0.6653646230697632,0.0234375,0.0234375,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,C05_copy_then_substitute_05_07,composite,,0.7,2,token_accuracy,0.0501302108168602,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,K00_shortcut_for_A00_copy,shortcut,,0.7,2,token_accuracy,0.6575521230697632,0.0234375,0.0234375,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,K01_shortcut_for_A06_copy,shortcut,,0.7,2,token_accuracy,0.6419271230697632,0.01171875,0.01171875,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,S00_surface_rotate,surface_control,,0.7,2,token_accuracy,0.29296875,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,S01_surface_rotate,surface_control,,0.7,2,token_accuracy,0.072265625,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,U00_unrelated_substitute,unrelated,16640.0,0.7,2,token_accuracy,0.80078125,0.2578125,0.2578125,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,U01_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,U02_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.0201822929084301,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
source_x0.5,2,U03_unrelated_substitute,unrelated,,0.7,2,token_accuracy,0.03125,0.0,0.0,P007_C00_reverse_then_substitute_01_06__to__A01_reverse,7,composite_to_component_reverse,C00_reverse_then_substitute_01_06,A01_reverse,U01_unrelated_substitute,0.5
