condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,pair_id,pair_index,pair_type,source_task,target_task,filler_task,source_multiplier
source_x0,1,A00_copy,atomic,,0.7,2,token_accuracy,0.7057291865348816,0.0390625,0.0390625,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A01_reverse,atomic,,0.7,2,token_accuracy,0.47265625,0.0,0.0,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A02_substitute,atomic,,0.7,2,token_accuracy,0.6106771230697632,0.01171875,0.01171875,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A03_copy,atomic,,0.7,2,token_accuracy,0.6842448115348816,0.01953125,0.01953125,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A04_reverse,atomic,,0.7,2,token_accuracy,0.4889323115348816,0.0078125,0.0078125,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A05_substitute,atomic,16640.0,0.7,2,token_accuracy,0.8671875,0.43359375,0.43359375,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A06_copy,atomic,,0.7,2,token_accuracy,0.689453125,0.01171875,0.01171875,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,A07_reverse,atomic,,0.7,2,token_accuracy,0.478515625,0.0,0.0,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,C00_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.4544270932674408,0.0,0.0,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,C01_substitute_then_reverse_03_04,composite,,0.7,2,token_accuracy,0.48046875,0.0078125,0.0078125,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,C02_copy_then_substitute_04_07,composite,,0.7,2,token_accuracy,0.69140625,0.02734375,0.02734375,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
source_x0,1,C03_reverse_then_substitute_01_06,composite,,0.7,2,token_accuracy,0.482421875,0.0,0.0,P011_A06_copy__to__C03_reverse_then_substitute_01_06,11,component_to_composite,A06_copy,C03_reverse_then_substitute_01_06,U03_unrelated_substitute,0.0
