model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-1b,accuracy,all,24,0.24283854166666666,-0.004557291666666667,0.244140625,-0.002022716458828175,0.2054704791950633,-0.16145267095709717,0.1937737119596168,-0.11993874329776064,0.30065657030931553,0.35495087248468027,0.36147788316168356,0.13876594333449607,-0.15723063130948442,-0.32453710798334406,0.0,,,
EleutherAI/pythia-1b,accuracy,atomic,12,0.2526041666666667,0.0234375,0.24544270833333334,-0.4108274829891749,-0.15808394948030388,-0.5088780464877445,0.4065342448387515,0.15385821753679635,0.5089805108655009,0.14545454545454545,0.06273046170378622,0.04472851668528208,,,,,,
EleutherAI/pythia-1b,accuracy,composite,10,0.2359375,-0.034375,0.246484375,-0.7368770983964422,-0.6037875163774686,-0.4312584230983338,0.7642171012073582,0.6975840276337727,0.4049863888518717,,,,,,,,,
EleutherAI/pythia-1b,accuracy,true_atomic_composite,22,0.2450284090909091,-0.002840909090909091,0.24591619318181818,-0.024419040805176727,0.19192494378314495,-0.1976711879105137,0.07658050316536628,-0.13635074712764034,0.22945737800380675,0.3043261800781552,0.3813037904684453,0.08142342294227009,-0.26150932969370205,-0.36827010046187286,-0.06491503221513094,,,
EleutherAI/pythia-1b,mean_correct_margin,all,24,-0.5846365469430262,-0.1980529784147317,-0.7071684630645905,-0.09598662309400292,-0.0008726056644909356,-0.4507008257095682,0.12568273243194666,0.03316627661398593,0.4656370677253025,-0.022829252278594912,-0.014908899447245653,-0.2045314642919013,0.18314030870020792,0.18314030870020792,0.29302449392033264,,,
EleutherAI/pythia-1b,mean_correct_margin,atomic,12,-0.6393991008711358,-0.22932615581279,-0.7410975432333847,0.053006511955516464,0.13074939615694062,-0.27210009470498453,-0.08186349431603626,-0.21711622405557449,0.24203120058654198,0.1069724373481004,0.035657479116033466,0.035657479116033466,,,,,,
EleutherAI/pythia-1b,mean_correct_margin,composite,10,-0.5056447237730026,-0.1292917996644974,-0.6638166070915759,0.0,0.48773795949628534,-0.8581718527846034,0.0861640436855329,-0.43697479297663117,0.8985678841491289,,,,,,,,,
EleutherAI/pythia-1b,mean_correct_margin,true_atomic_composite,22,-0.5786016567356207,-0.18385599392720245,-0.7059698449871079,-0.0804537226592595,0.03456110621278049,-0.47762315635039265,0.0606926271300132,-0.0714698226016978,0.4810032505257121,-0.05711913326299816,-0.06485401589236249,-0.2290715240234822,0.11511089261379083,0.10072203103706699,0.2877772315344771,,,
EleutherAI/pythia-1b,mean_correct_mrr,all,24,0.509548611111111,-0.01307508680555555,0.5181070963541666,0.05805352284023913,0.18717391503330572,-0.24258437472848013,0.02881482375793346,-0.1117179843839526,0.40061370962683,0.31182478454812457,0.31867772568487585,0.09830555573027602,-0.2992593119190028,-0.3052338478336798,0.024418707826694388,,,
EleutherAI/pythia-1b,mean_correct_mrr,atomic,12,0.517795138888889,0.006618923611111128,0.519070095486111,-0.5265313520914635,-0.17315460572135383,-0.7456249348409316,0.5018588129809181,0.14593057682423857,0.7403307312058932,0.0534862186740502,0.017828739558016733,-0.12480117690611713,,,,,,
EleutherAI/pythia-1b,mean_correct_mrr,composite,10,0.4994791666666666,-0.037369791666666693,0.5193359375000001,-0.4954153980533077,-0.45069457016745357,-0.6235637203686687,0.5401646231677443,0.5723754330538972,0.6277666039945968,,,,,,,,,
EleutherAI/pythia-1b,mean_correct_mrr,true_atomic_composite,22,0.509469696969697,-0.013375946969696972,0.5191909327651515,0.014739288234285415,0.18753649436771053,-0.2900866619826822,0.03234985801098243,-0.132162449731711,0.3340930596222222,0.3190953897018336,0.3558046009507594,0.02736958468851995,-0.2951383600825834,-0.34533267784137256,-0.04316658473017157,,,
