model_name,metric,composite_slice_id,component_ids,n_components_found,composite_final,component_mean_final,composite_minus_component_final,composite_delta,component_mean_delta,composite_minus_component_delta
EleutherAI/pythia-1b,accuracy,comp_absdiff_then_even,arith_absdiff;arith_even,2,0.234375,0.2734375,-0.0390625,0.03125,0.046875,-0.015625
EleutherAI/pythia-1b,accuracy,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,2,0.21875,0.265625,-0.046875,-0.078125,0.0625,-0.140625
EleutherAI/pythia-1b,accuracy,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,2,0.203125,0.203125,0.0,-0.03125,0.0,-0.03125
EleutherAI/pythia-1b,accuracy,comp_add_then_equals,arith_add_small;arith_equals,2,0.265625,0.21875,0.046875,0.015625,0.015625,0.0
EleutherAI/pythia-1b,accuracy,comp_add_then_even,arith_add_small;arith_even,2,0.203125,0.2421875,-0.0390625,-0.125,0.0078125,-0.1328125
EleutherAI/pythia-1b,accuracy,comp_double_then_compare_gt,arith_double;arith_compare_gt,2,0.234375,0.265625,-0.03125,-0.09375,0.0078125,-0.1015625
EleutherAI/pythia-1b,accuracy,comp_max_then_compare_gt,arith_max2;arith_compare_gt,2,0.234375,0.28125,-0.046875,-0.0625,0.0625,-0.125
EleutherAI/pythia-1b,accuracy,comp_min_then_compare_lt,arith_min2;arith_compare_lt,2,0.296875,0.25,0.046875,0.0,0.0546875,-0.0546875
EleutherAI/pythia-1b,accuracy,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,2,0.234375,0.2890625,-0.0546875,-0.015625,0.1015625,-0.1171875
EleutherAI/pythia-1b,accuracy,comp_sub_then_odd,arith_sub_small;arith_odd,2,0.234375,0.2578125,-0.0234375,0.015625,0.0546875,-0.0390625
EleutherAI/pythia-1b,mean_logprob_correct,comp_absdiff_then_even,arith_absdiff;arith_even,2,-2.498720709234476,-2.6240685684606433,0.1253478592261672,8.628775607794523,8.453928072936833,0.17484753485769033
EleutherAI/pythia-1b,mean_logprob_correct,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,2,-2.2464938014745712,-2.481572792865336,0.2350789913907647,8.874213472008705,8.600197567604482,0.27401590440422297
EleutherAI/pythia-1b,mean_logprob_correct,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,2,-2.256525443866849,-2.508780773729086,0.252255329862237,8.85860210470855,8.545324977487326,0.3132771272212249
EleutherAI/pythia-1b,mean_logprob_correct,comp_add_then_equals,arith_add_small;arith_equals,2,-2.2295228764414787,-2.5423645237460732,0.3128416473045945,8.785560168325901,8.512980706058443,0.27257946226745844
EleutherAI/pythia-1b,mean_logprob_correct,comp_add_then_even,arith_add_small;arith_even,2,-2.501600377261638,-2.653826329857111,0.15222595259547278,8.55294766277075,8.407066028565168,0.14588163420558153
EleutherAI/pythia-1b,mean_logprob_correct,comp_double_then_compare_gt,arith_double;arith_compare_gt,2,-2.164303729310632,-2.406294654123485,0.2419909248128529,8.934149524196982,8.656722371466458,0.27742715273052454
EleutherAI/pythia-1b,mean_logprob_correct,comp_max_then_compare_gt,arith_max2;arith_compare_gt,2,-2.238642631098628,-2.1703781113028526,-0.06826451979577541,8.933184938505292,8.912421450018883,0.020763488486409187
EleutherAI/pythia-1b,mean_logprob_correct,comp_min_then_compare_lt,arith_min2;arith_compare_lt,2,-2.169933261349797,-2.077204944565892,-0.09272831678390459,8.969675360247493,8.999779401347041,-0.03010404109954834
EleutherAI/pythia-1b,mean_logprob_correct,comp_sub_then_compare_gt,arith_sub_small;arith_compare_gt,2,-2.149184476584196,-2.21491121314466,0.0657267365604639,9.036345709115269,8.890981378033757,0.14536433108151137
EleutherAI/pythia-1b,mean_logprob_correct,comp_sub_then_odd,arith_sub_small;arith_odd,2,-2.345699194818735,-2.2734384182840586,-0.07226077653467655,8.839195799082518,8.832977941259742,0.006217857822775841
EleutherAI/pythia-1b,mean_correct_margin,comp_absdiff_then_even,arith_absdiff;arith_even,2,-0.5976352244615555,-0.6552963750436902,0.057661150582134724,-0.2925611734390259,-0.2423495249822736,-0.05021164845675227
EleutherAI/pythia-1b,mean_correct_margin,comp_add_then_compare_gt,arith_add_small;arith_compare_gt,2,-0.4705324023962021,-0.6964272959157825,0.22589489351958036,-0.03784777224063879,-0.25107045006006956,0.21322267781943077
EleutherAI/pythia-1b,mean_correct_margin,comp_add_then_compare_lt,arith_add_small;arith_compare_lt,2,-0.5542615354061127,-0.7448643269017339,0.1906027914956212,-0.08773475885391235,-0.3231862308457494,0.23545147199183702
