condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
upweight_same_operation_unrelated,8,25,250112,0.008328935106087681,0.10411168882609656,1.0
upweight_same_operation_unrelated,9,25,250112,0.008190437153170587,0.10238046441463289,1.0
upweight_surface_control,0,25,250112,0.001153596462146948,0.014406058347645486,0.9784615384615385
upweight_surface_control,1,25,250112,0.0012220590728542558,0.014725915051842007,0.9784615384615385
upweight_surface_control,2,25,250112,0.0012216205208127693,0.014857855942323072,0.9784615384615385
upweight_surface_control,3,25,250112,0.0011508687947075944,0.014314099545188986,0.9784615384615385
upweight_surface_control,4,25,250112,0.0012212501433969043,0.0148458613159157,0.9784615384615385
upweight_surface_control,5,25,250112,0.001264687572524012,0.015001791459211504,0.9776923076923076
upweight_surface_control,6,25,250112,0.0011729558915099774,0.014278115665966878,0.9776923076923076
upweight_surface_control,7,25,250112,0.0012551211423497833,0.015017784294421332,0.9784615384615385
upweight_surface_control,8,25,250112,0.0011684542588816162,0.014549993864533919,0.9782650690675211
upweight_surface_control,9,25,250112,0.001234801141214295,0.014885843403940268,0.9782650690675211
