condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
baseline,A00_copy,component,1.0,14105.6,0.9597330987453461,0.36666666666666664,0.6777777777777777
baseline,C06_reverse_then_substitute_02_00,composite,0.6,212044.8,0.7225586175918579,0.36666666666666664,0.6777777777777777
baseline,A06_copy,unrelated_control,1.0,14105.6,0.9574544489383697,0.36666666666666664,0.6777777777777777
baseline,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.2618164137005806,0.36666666666666664,0.6777777777777777
baseline,K00_shortcut_for_A00_copy,fake_component_control,1.0,14105.6,0.9569987177848815,0.36666666666666664,0.6777777777777777
baseline,S02_surface_rotate,surface_control,0.0,250112.0,0.4174153804779053,0.36666666666666664,0.6777777777777777
corrupt_component,A00_copy,component,1.0,14182.4,0.9612630426883697,0.36666666666666664,0.6777777777777777
corrupt_component,C06_reverse_then_substitute_02_00,composite,0.7,221235.2,0.7196940302848815,0.36666666666666664,0.6777777777777777
corrupt_component,A06_copy,unrelated_control,1.0,14208.0,0.9630208551883698,0.36666666666666664,0.6777777777777777
corrupt_component,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.1615559935569763,0.36666666666666664,0.6777777777777777
corrupt_component,K00_shortcut_for_A00_copy,fake_component_control,1.0,14105.6,0.9618489742279053,0.36666666666666664,0.6777777777777777
corrupt_component,S02_surface_rotate,surface_control,0.0,250112.0,0.3846028745174408,0.36666666666666664,0.6777777777777777
corrupt_different_operation_matched,A00_copy,component,1.0,14028.8,0.9603515863418579,0.36666666666666664,0.6777777777777777
corrupt_different_operation_matched,C06_reverse_then_substitute_02_00,composite,0.7,213836.8,0.7333333551883697,0.36666666666666664,0.6777777777777777
corrupt_different_operation_matched,A06_copy,unrelated_control,1.0,14182.4,0.9592448055744172,0.36666666666666664,0.6777777777777777
corrupt_different_operation_matched,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.18238932713866235,0.36666666666666664,0.6777777777777777
corrupt_different_operation_matched,K00_shortcut_for_A00_copy,fake_component_control,1.0,14182.4,0.9602864801883697,0.36666666666666664,0.6777777777777777
corrupt_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.376041679084301,0.36666666666666664,0.6777777777777777
corrupt_same_operation_unrelated,A00_copy,component,1.0,14592.0,0.9597330927848816,0.36666666666666664,0.6777777777777777
corrupt_same_operation_unrelated,C06_reverse_then_substitute_02_00,composite,0.9,198374.4,0.7406250238418579,0.36666666666666664,0.6777777777777777
corrupt_same_operation_unrelated,A06_copy,unrelated_control,1.0,14668.8,0.961328136920929,0.36666666666666664,0.6777777777777777
corrupt_same_operation_unrelated,U02_unrelated_substitute,different_operation_control,0.0,250112.0,0.15813802406191826,0.36666666666666664,0.6777777777777777
corrupt_same_operation_unrelated,K00_shortcut_for_A00_copy,fake_component_control,1.0,14592.0,0.9608398616313935,0.36666666666666664,0.6777777777777777
corrupt_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.3877604275941849,0.36666666666666664,0.6777777777777777
delay_component,A00_copy,component,1.0,14310.4,0.9584635674953461,0.36666666666666664,0.6777777777777777
