condition,seed,data_seen,task_name,kind,loss,token_accuracy,exact_match,balanced_accuracy,accuracy,checkpoint_fraction
corrupt_different_operation_matched,8,250112,U02_unrelated_substitute,unrelated,2.2825584411621094,0.1962890625,0.0,0.0,0.0,1.000448
corrupt_different_operation_matched,8,250112,U01_unrelated_substitute,unrelated,0.748880922794342,0.7718099355697632,0.001953125,0.001953125,0.001953125,1.000448
corrupt_different_operation_matched,8,250112,A04_reverse,atomic,0.3678395748138428,0.8365885615348816,0.12109375,0.12109375,0.12109375,1.000448
corrupt_different_operation_matched,9,250112,A00_copy,atomic,0.1592703312635421,0.96484375,0.79296875,0.79296875,0.79296875,1.000448
corrupt_different_operation_matched,8,250112,C01_substitute_then_reverse_03_04,composite,0.3652733862400055,0.8330078125,0.12109375,0.12109375,0.12109375,1.000448
corrupt_different_operation_matched,8,250112,C00_reverse_then_substitute_06_04,composite,0.3652989864349365,0.8362630605697632,0.130859375,0.130859375,0.130859375,1.000448
corrupt_different_operation_matched,8,250112,A07_reverse,atomic,0.3704159557819366,0.8330078125,0.138671875,0.138671875,0.138671875,1.000448
corrupt_different_operation_matched,9,250112,U00_unrelated_substitute,unrelated,2.991940259933472,0.0576171875,0.0,0.0,0.0,1.000448
corrupt_different_operation_matched,9,250112,S02_surface_rotate,surface_control,3.749711751937866,0.1546224057674408,0.0,0.0,0.0,1.000448
corrupt_different_operation_matched,9,250112,S01_surface_rotate,surface_control,1.6298614740371704,0.5647786855697632,0.00390625,0.00390625,0.00390625,1.000448
corrupt_different_operation_matched,9,250112,S00_surface_rotate,surface_control,2.437529802322388,0.240234375,0.0,0.0,0.0,1.000448
corrupt_different_operation_matched,9,250112,K02_shortcut_for_A04_reverse,shortcut,0.1620002835988998,0.9625651240348816,0.78125,0.78125,0.78125,1.000448
corrupt_different_operation_matched,9,250112,K01_shortcut_for_A07_reverse,shortcut,0.1642991751432418,0.9580078125,0.76171875,0.76171875,0.76171875,1.000448
corrupt_different_operation_matched,9,250112,K00_shortcut_for_A00_copy,shortcut,0.1609737426042556,0.96484375,0.798828125,0.798828125,0.798828125,1.000448
corrupt_different_operation_matched,9,250112,C07_substitute_then_reverse_04_03,composite,0.3669699728488922,0.8333333730697632,0.146484375,0.146484375,0.146484375,1.000448
corrupt_different_operation_matched,9,250112,C06_reverse_then_substitute_02_00,composite,1.0198971033096311,0.6676432490348816,0.001953125,0.001953125,0.001953125,1.000448
corrupt_different_operation_matched,8,250112,A06_copy,atomic,0.1352930068969726,0.9736328125,0.84765625,0.84765625,0.84765625,1.000448
corrupt_different_operation_matched,9,250112,C04_substitute_then_reverse_07_01,composite,0.1596691161394119,0.9625651240348816,0.78125,0.78125,0.78125,1.000448
corrupt_different_operation_matched,9,250112,C03_reverse_then_substitute_06_01,composite,0.3711465299129486,0.8264974355697632,0.142578125,0.142578125,0.142578125,1.000448
corrupt_different_operation_matched,8,250112,A00_copy,atomic,0.139983132481575,0.9710286855697632,0.828125,0.828125,0.828125,1.000448
corrupt_different_operation_matched,8,250112,A01_reverse,atomic,0.3728518486022949,0.8343099355697632,0.12109375,0.12109375,0.12109375,1.000448
corrupt_different_operation_matched,8,250112,A02_substitute,atomic,0.7490992546081543,0.7685546875,0.0,0.0,0.0,1.000448
corrupt_different_operation_matched,8,250112,A03_copy,atomic,0.1385959833860397,0.9742838740348816,0.84765625,0.84765625,0.84765625,1.000448
corrupt_different_operation_matched,8,250112,C02_copy_then_substitute_00_07,composite,0.3747120201587677,0.8362630605697632,0.119140625,0.119140625,0.119140625,1.000448
corrupt_different_operation_matched,8,250112,A05_substitute,atomic,0.7373585104942322,0.771484375,0.0,0.0,0.0,1.000448
corrupt_different_operation_matched,8,250112,C03_reverse_then_substitute_06_01,composite,0.3687527477741241,0.8271484375,0.10546875,0.10546875,0.10546875,1.000448
corrupt_different_operation_matched,8,250112,C05_copy_then_substitute_06_07,composite,0.3754260540008545,0.8317057490348816,0.142578125,0.142578125,0.142578125,1.000448
