condition,seed,data_seen,task_i,task_j,linear_cka
baseline,0,120320,A01_and_bits_31_32,C00_and_02_06,0.19319802522659302
baseline,0,120320,A01_and_bits_31_32,C01_and_00_09,0.4227113723754883
baseline,0,120320,A01_and_bits_31_32,C02_and_05_06,0.1381770521402359
baseline,0,120320,A01_and_bits_31_32,C03_and_10_08,0.29420727491378784
baseline,0,120320,A01_and_bits_31_32,C04_or_05_10,0.2172636240720749
baseline,0,120320,A01_and_bits_31_32,C05_and_07_05,0.1183960884809494
baseline,0,120320,A01_and_bits_31_32,C06_and_10_08,0.3200373947620392
baseline,0,120320,A01_and_bits_31_32,C07_or_02_00,0.13105911016464233
baseline,0,120320,A01_and_bits_31_32,C08_or_00_10,0.23806995153427124
baseline,0,120320,A01_and_bits_31_32,C09_or_03_00,0.27284833788871765
baseline,0,120320,A01_and_bits_31_32,K00_shortcut_for_05_bit18,0.2992134690284729
baseline,0,120320,A01_and_bits_31_32,K01_shortcut_for_02_bit46,0.10045032948255539
baseline,0,120320,A01_and_bits_31_32,K02_shortcut_for_02_bit12,0.1541770100593567
baseline,0,120320,A01_and_bits_31_32,K03_shortcut_for_09_bit29,0.0733608826994896
baseline,0,120320,A01_and_bits_31_32,S00_surface_xor_13_2,0.37852776050567627
baseline,0,120320,A01_and_bits_31_32,S01_surface_xor_9_46,0.30463677644729614
baseline,0,120320,A01_and_bits_31_32,S02_surface_xor_8_39,0.3087348937988281
baseline,0,120320,A01_and_bits_31_32,S03_surface_xor_21_47,0.3377516269683838
baseline,0,120320,A01_and_bits_31_32,U00_xor2_12_37,0.33414244651794434
baseline,0,120320,A01_and_bits_31_32,U01_or_bits_46_28,0.10503683984279633
baseline,0,120320,A01_and_bits_31_32,U02_xor2_1_29,0.41681283712387085
baseline,0,120320,A01_and_bits_31_32,U03_and_bits_37_42,0.1485109180212021
baseline,0,120320,A02_or_bits_19_44,A00_xor2_12_26,0.3882434368133545
baseline,0,120320,A02_or_bits_19_44,A01_and_bits_31_32,0.08962298184633255
baseline,0,120320,A02_or_bits_19_44,A02_or_bits_19_44,1.0
baseline,0,120320,A02_or_bits_19_44,A03_xor2_18_17,0.291453093290329
baseline,0,120320,A02_or_bits_19_44,A04_bit_8,0.08000782132148743
baseline,0,120320,A02_or_bits_19_44,A05_not_bit_33,0.10881529748439789
baseline,0,120320,A02_or_bits_19_44,A06_or_bits_46_41,0.10165625810623169
baseline,0,120320,A02_or_bits_19_44,A07_bit_10,0.0533825159072876
baseline,0,120320,A02_or_bits_19_44,A08_bit_22,0.3062154948711395
baseline,0,120320,A02_or_bits_19_44,A09_xor2_22_5,0.2647387385368347
baseline,0,120320,A02_or_bits_19_44,A10_xor2_9_25,0.25748276710510254
baseline,0,120320,A02_or_bits_19_44,A11_eq2_30_27,0.1985582709312439
baseline,0,120320,A02_or_bits_19_44,C00_and_02_06,0.6046618223190308
baseline,0,120320,A02_or_bits_19_44,C01_and_00_09,0.20505496859550476
baseline,0,120320,A02_or_bits_19_44,C02_and_05_06,0.12831813097000122
baseline,0,120320,A02_or_bits_19_44,C03_and_10_08,0.1700618416070938
baseline,0,120320,A02_or_bits_19_44,C04_or_05_10,0.2264409363269806
baseline,0,120320,A02_or_bits_19_44,C05_and_07_05,0.10623832046985626
baseline,0,120320,A02_or_bits_19_44,C06_and_10_08,0.16477257013320923
baseline,0,120320,A02_or_bits_19_44,C07_or_02_00,0.738951563835144
baseline,0,120320,A02_or_bits_19_44,C08_or_00_10,0.5257564187049866
baseline,0,120320,A02_or_bits_19_44,C09_or_03_00,0.3795836269855499
baseline,0,120320,A02_or_bits_19_44,K00_shortcut_for_05_bit18,0.3550899624824524
baseline,0,120320,A02_or_bits_19_44,K01_shortcut_for_02_bit46,0.0857914537191391
baseline,0,120320,A02_or_bits_19_44,K02_shortcut_for_02_bit12,0.19891293346881866
baseline,0,120320,A02_or_bits_19_44,K03_shortcut_for_09_bit29,0.03912874311208725
baseline,0,120320,A02_or_bits_19_44,S00_surface_xor_13_2,0.19240684807300568
baseline,0,120320,A02_or_bits_19_44,S01_surface_xor_9_46,0.41117098927497864
baseline,0,120320,A02_or_bits_19_44,S02_surface_xor_8_39,0.21442767977714539
baseline,0,120320,A02_or_bits_19_44,S03_surface_xor_21_47,0.22539986670017242
baseline,0,120320,A02_or_bits_19_44,U00_xor2_12_37,0.2868064045906067
baseline,0,120320,A02_or_bits_19_44,U01_or_bits_46_28,0.21129855513572693
baseline,0,120320,A02_or_bits_19_44,U02_xor2_1_29,0.2813100516796112
baseline,0,120320,A02_or_bits_19_44,U03_and_bits_37_42,0.12287405133247375
baseline,0,120320,A03_xor2_18_17,A00_xor2_12_26,0.8478057980537415
baseline,0,120320,A03_xor2_18_17,A01_and_bits_31_32,0.41069841384887695
baseline,0,120320,A03_xor2_18_17,A02_or_bits_19_44,0.2914528250694275
baseline,0,120320,A03_xor2_18_17,A03_xor2_18_17,1.0
baseline,0,120320,A03_xor2_18_17,A04_bit_8,0.2698465585708618
baseline,0,120320,A03_xor2_18_17,A05_not_bit_33,0.08729217946529388
baseline,0,120320,A03_xor2_18_17,A06_or_bits_46_41,0.1776222437620163
baseline,0,120320,A03_xor2_18_17,A07_bit_10,0.08913037925958633
baseline,0,120320,A03_xor2_18_17,A08_bit_22,0.5199002623558044
baseline,0,120320,A03_xor2_18_17,A09_xor2_22_5,0.8533360958099365
baseline,0,120320,A03_xor2_18_17,A10_xor2_9_25,0.8177007436752319
baseline,0,120320,A03_xor2_18_17,A11_eq2_30_27,0.8239219784736633
baseline,0,120320,A03_xor2_18_17,C00_and_02_06,0.41447946429252625
baseline,0,120320,A03_xor2_18_17,C01_and_00_09,0.7266584038734436
baseline,0,120320,A03_xor2_18_17,C02_and_05_06,0.1337944120168686
baseline,0,120320,A03_xor2_18_17,C03_and_10_08,0.4231218099594116
baseline,0,120320,A03_xor2_18_17,C04_or_05_10,0.25411728024482727
baseline,0,120320,A03_xor2_18_17,C05_and_07_05,0.132459357380867
baseline,0,120320,A03_xor2_18_17,C06_and_10_08,0.5166112184524536
baseline,0,120320,A03_xor2_18_17,C07_or_02_00,0.35756874084472656
baseline,0,120320,A03_xor2_18_17,C08_or_00_10,0.6844900846481323
baseline,0,120320,A03_xor2_18_17,C09_or_03_00,0.5802114605903625
baseline,0,120320,A03_xor2_18_17,K00_shortcut_for_05_bit18,0.6341177821159363
baseline,0,120320,A03_xor2_18_17,K01_shortcut_for_02_bit46,0.19203460216522217
baseline,0,120320,A03_xor2_18_17,K02_shortcut_for_02_bit12,0.27188196778297424
baseline,0,120320,A03_xor2_18_17,K03_shortcut_for_09_bit29,0.11214502900838852
baseline,0,120320,A03_xor2_18_17,S00_surface_xor_13_2,0.8503655195236206
baseline,0,120320,A03_xor2_18_17,S01_surface_xor_9_46,0.771276593208313
baseline,0,120320,A03_xor2_18_17,S02_surface_xor_8_39,0.7850365042686462
baseline,0,120320,A03_xor2_18_17,S03_surface_xor_21_47,0.8455331325531006
baseline,0,120320,A03_xor2_18_17,U00_xor2_12_37,0.7574796676635742
baseline,0,120320,A03_xor2_18_17,U01_or_bits_46_28,0.2739509046077728
baseline,0,120320,A03_xor2_18_17,U02_xor2_1_29,0.8694179654121399
baseline,0,120320,A03_xor2_18_17,U03_and_bits_37_42,0.3847907781600952
baseline,0,120320,A04_bit_8,A00_xor2_12_26,0.3126208186149597
baseline,0,120320,A04_bit_8,A01_and_bits_31_32,0.12953323125839233
baseline,0,120320,A04_bit_8,A02_or_bits_19_44,0.08000778406858444
baseline,0,120320,A04_bit_8,A03_xor2_18_17,0.26984676718711853
baseline,0,120320,A04_bit_8,A04_bit_8,1.0
baseline,0,120320,A04_bit_8,A05_not_bit_33,0.1645543873310089
baseline,0,120320,A04_bit_8,A06_or_bits_46_41,0.06388919800519943
baseline,0,120320,A04_bit_8,A07_bit_10,0.05729472264647484
baseline,0,120320,A04_bit_8,A08_bit_22,0.19876526296138763
baseline,0,120320,A04_bit_8,A09_xor2_22_5,0.31991755962371826
baseline,0,120320,A04_bit_8,A10_xor2_9_25,0.3375507891178131
baseline,0,120320,A04_bit_8,A11_eq2_30_27,0.29325130581855774
baseline,0,120320,A04_bit_8,C00_and_02_06,0.10485262423753738
baseline,0,120320,A04_bit_8,C01_and_00_09,0.39168882369995117
baseline,0,120320,A04_bit_8,C02_and_05_06,0.13666215538978577
baseline,0,120320,A04_bit_8,C03_and_10_08,0.1538720279932022
baseline,0,120320,A04_bit_8,C04_or_05_10,0.2839803397655487
baseline,0,120320,A04_bit_8,C05_and_07_05,0.13965238630771637
baseline,0,120320,A04_bit_8,C06_and_10_08,0.24974486231803894
baseline,0,120320,A04_bit_8,C07_or_02_00,0.14899000525474548
baseline,0,120320,A04_bit_8,C08_or_00_10,0.30559903383255005
baseline,0,120320,A04_bit_8,C09_or_03_00,0.43349170684814453
baseline,0,120320,A04_bit_8,K00_shortcut_for_05_bit18,0.29508084058761597
baseline,0,120320,A04_bit_8,K01_shortcut_for_02_bit46,0.07078570872545242
baseline,0,120320,A04_bit_8,K02_shortcut_for_02_bit12,0.16566599905490875
baseline,0,120320,A04_bit_8,K03_shortcut_for_09_bit29,0.053582414984703064
baseline,0,120320,A04_bit_8,S00_surface_xor_13_2,0.3926038444042206
baseline,0,120320,A04_bit_8,S01_surface_xor_9_46,0.3520999550819397
baseline,0,120320,A04_bit_8,S02_surface_xor_8_39,0.418854296207428
baseline,0,120320,A04_bit_8,S03_surface_xor_21_47,0.3541311025619507
baseline,0,120320,A04_bit_8,U00_xor2_12_37,0.407064825296402
baseline,0,120320,A04_bit_8,U01_or_bits_46_28,0.15048125386238098
baseline,0,120320,A04_bit_8,U02_xor2_1_29,0.34138768911361694
baseline,0,120320,A04_bit_8,U03_and_bits_37_42,0.19389848411083221
baseline,0,120320,A05_not_bit_33,A00_xor2_12_26,0.12166295200586319
baseline,0,120320,A05_not_bit_33,A01_and_bits_31_32,0.10592277348041534
baseline,0,120320,A05_not_bit_33,A02_or_bits_19_44,0.10881534963846207
baseline,0,120320,A05_not_bit_33,A03_xor2_18_17,0.0872921347618103
baseline,0,120320,A05_not_bit_33,A04_bit_8,0.16455449163913727
baseline,0,120320,A05_not_bit_33,A05_not_bit_33,1.0
baseline,0,120320,A05_not_bit_33,A06_or_bits_46_41,0.08655139803886414
baseline,0,120320,A05_not_bit_33,A07_bit_10,0.05641188099980354
baseline,0,120320,A05_not_bit_33,A08_bit_22,0.12680581212043762
baseline,0,120320,A05_not_bit_33,A09_xor2_22_5,0.11375623196363449
baseline,0,120320,A05_not_bit_33,A10_xor2_9_25,0.11481745541095734
baseline,0,120320,A05_not_bit_33,A11_eq2_30_27,0.10242994129657745
baseline,0,120320,A05_not_bit_33,C00_and_02_06,0.16205419600009918
baseline,0,120320,A05_not_bit_33,C01_and_00_09,0.1306726336479187
baseline,0,120320,A05_not_bit_33,C02_and_05_06,0.8121806979179382
baseline,0,120320,A05_not_bit_33,C03_and_10_08,0.07401350885629654
baseline,0,120320,A05_not_bit_33,C04_or_05_10,0.858701229095459
baseline,0,120320,A05_not_bit_33,C05_and_07_05,0.5971803665161133
baseline,0,120320,A05_not_bit_33,C06_and_10_08,0.08756852149963379
baseline,0,120320,A05_not_bit_33,C07_or_02_00,0.2446134090423584
baseline,0,120320,A05_not_bit_33,C08_or_00_10,0.24364881217479706
baseline,0,120320,A05_not_bit_33,C09_or_03_00,0.4145064949989319
baseline,0,120320,A05_not_bit_33,K00_shortcut_for_05_bit18,0.1901351660490036
baseline,0,120320,A05_not_bit_33,K01_shortcut_for_02_bit46,0.07046214491128922
baseline,0,120320,A05_not_bit_33,K02_shortcut_for_02_bit12,0.13222572207450867
baseline,0,120320,A05_not_bit_33,K03_shortcut_for_09_bit29,0.04630212485790253
baseline,0,120320,A05_not_bit_33,S00_surface_xor_13_2,0.10461890697479248
baseline,0,120320,A05_not_bit_33,S01_surface_xor_9_46,0.15999853610992432
baseline,0,120320,A05_not_bit_33,S02_surface_xor_8_39,0.08697984367609024
baseline,0,120320,A05_not_bit_33,S03_surface_xor_21_47,0.10108044743537903
baseline,0,120320,A05_not_bit_33,U00_xor2_12_37,0.12793225049972534
baseline,0,120320,A05_not_bit_33,U01_or_bits_46_28,0.19838902354240417
baseline,0,120320,A05_not_bit_33,U02_xor2_1_29,0.1114938035607338
baseline,0,120320,A05_not_bit_33,U03_and_bits_37_42,0.11153645813465118
baseline,0,120320,A06_or_bits_46_41,A00_xor2_12_26,0.10839235782623291
baseline,0,120320,A06_or_bits_46_41,A01_and_bits_31_32,0.08076409250497818
baseline,0,120320,A06_or_bits_46_41,A02_or_bits_19_44,0.10165631026029587
baseline,0,120320,A06_or_bits_46_41,A03_xor2_18_17,0.1776222437620163
baseline,0,120320,A06_or_bits_46_41,A04_bit_8,0.06388922780752182
baseline,0,120320,A06_or_bits_46_41,A05_not_bit_33,0.0865514874458313
baseline,0,120320,A06_or_bits_46_41,A06_or_bits_46_41,1.0
baseline,0,120320,A06_or_bits_46_41,A07_bit_10,0.09134243428707123
baseline,0,120320,A06_or_bits_46_41,A08_bit_22,0.16823352873325348
baseline,0,120320,A06_or_bits_46_41,A09_xor2_22_5,0.1899697333574295
baseline,0,120320,A06_or_bits_46_41,A10_xor2_9_25,0.1579662710428238
baseline,0,120320,A06_or_bits_46_41,A11_eq2_30_27,0.24862033128738403
baseline,0,120320,A06_or_bits_46_41,C00_and_02_06,0.5629416108131409
baseline,0,120320,A06_or_bits_46_41,C01_and_00_09,0.09407132118940353
baseline,0,120320,A06_or_bits_46_41,C02_and_05_06,0.4012981057167053
baseline,0,120320,A06_or_bits_46_41,C03_and_10_08,0.10699088871479034
baseline,0,120320,A06_or_bits_46_41,C04_or_05_10,0.20751962065696716
baseline,0,120320,A06_or_bits_46_41,C05_and_07_05,0.11082655936479568
baseline,0,120320,A06_or_bits_46_41,C06_and_10_08,0.09114007651805878
baseline,0,120320,A06_or_bits_46_41,C07_or_02_00,0.3809190094470978
baseline,0,120320,A06_or_bits_46_41,C08_or_00_10,0.2235969454050064
baseline,0,120320,A06_or_bits_46_41,C09_or_03_00,0.2832656502723694
baseline,0,120320,A06_or_bits_46_41,K00_shortcut_for_05_bit18,0.3824864625930786
baseline,0,120320,A06_or_bits_46_41,K01_shortcut_for_02_bit46,0.8567184805870056
baseline,0,120320,A06_or_bits_46_41,K02_shortcut_for_02_bit12,0.09941285848617554
baseline,0,120320,A06_or_bits_46_41,K03_shortcut_for_09_bit29,0.05488190799951553
baseline,0,120320,A06_or_bits_46_41,S00_surface_xor_13_2,0.1332760751247406
baseline,0,120320,A06_or_bits_46_41,S01_surface_xor_9_46,0.1752910614013672
baseline,0,120320,A06_or_bits_46_41,S02_surface_xor_8_39,0.11334037780761719
baseline,0,120320,A06_or_bits_46_41,S03_surface_xor_21_47,0.14678451418876648
baseline,0,120320,A06_or_bits_46_41,U00_xor2_12_37,0.16853268444538116
baseline,0,120320,A06_or_bits_46_41,U01_or_bits_46_28,0.7543080449104309
baseline,0,120320,A06_or_bits_46_41,U02_xor2_1_29,0.16890059411525726
baseline,0,120320,A06_or_bits_46_41,U03_and_bits_37_42,0.1024775505065918
baseline,0,120320,A07_bit_10,A00_xor2_12_26,0.08092021197080612
baseline,0,120320,A07_bit_10,A01_and_bits_31_32,0.06605612486600876
baseline,0,120320,A07_bit_10,A02_or_bits_19_44,0.05338247865438461
baseline,0,120320,A07_bit_10,A03_xor2_18_17,0.08913035690784454
baseline,0,120320,A07_bit_10,A04_bit_8,0.05729474499821663
baseline,0,120320,A07_bit_10,A05_not_bit_33,0.05641190707683563
baseline,0,120320,A07_bit_10,A06_or_bits_46_41,0.09134239703416824
baseline,0,120320,A07_bit_10,A07_bit_10,1.0
baseline,0,120320,A07_bit_10,A08_bit_22,0.0854312852025032
baseline,0,120320,A07_bit_10,A09_xor2_22_5,0.10149434208869934
baseline,0,120320,A07_bit_10,A10_xor2_9_25,0.09703483432531357
baseline,0,120320,A07_bit_10,A11_eq2_30_27,0.09397526830434799
baseline,0,120320,A07_bit_10,C00_and_02_06,0.09171024709939957
baseline,0,120320,A07_bit_10,C01_and_00_09,0.12397725135087967
baseline,0,120320,A07_bit_10,C02_and_05_06,0.0881330743432045
baseline,0,120320,A07_bit_10,C03_and_10_08,0.08313275128602982
baseline,0,120320,A07_bit_10,C04_or_05_10,0.07840532064437866
baseline,0,120320,A07_bit_10,C05_and_07_05,0.5322803258895874
baseline,0,120320,A07_bit_10,C06_and_10_08,0.13376639783382416
baseline,0,120320,A07_bit_10,C07_or_02_00,0.11306542903184891
baseline,0,120320,A07_bit_10,C08_or_00_10,0.10610097646713257
baseline,0,120320,A07_bit_10,C09_or_03_00,0.1273857206106186
baseline,0,120320,A07_bit_10,K00_shortcut_for_05_bit18,0.11172443628311157
baseline,0,120320,A07_bit_10,K01_shortcut_for_02_bit46,0.12032806128263474
baseline,0,120320,A07_bit_10,K02_shortcut_for_02_bit12,0.09889491647481918
baseline,0,120320,A07_bit_10,K03_shortcut_for_09_bit29,0.11297394335269928
baseline,0,120320,A07_bit_10,S00_surface_xor_13_2,0.08728885650634766
baseline,0,120320,A07_bit_10,S01_surface_xor_9_46,0.09032789617776871
baseline,0,120320,A07_bit_10,S02_surface_xor_8_39,0.0857582837343216
baseline,0,120320,A07_bit_10,S03_surface_xor_21_47,0.0882217288017273
baseline,0,120320,A07_bit_10,U00_xor2_12_37,0.12885946035385132
baseline,0,120320,A07_bit_10,U01_or_bits_46_28,0.113274946808815
baseline,0,120320,A07_bit_10,U02_xor2_1_29,0.09095294028520584
baseline,0,120320,A07_bit_10,U03_and_bits_37_42,0.09865428507328033
baseline,0,120320,A08_bit_22,A00_xor2_12_26,0.5537695288658142
baseline,0,120320,A08_bit_22,A01_and_bits_31_32,0.33224770426750183
baseline,0,120320,A08_bit_22,A02_or_bits_19_44,0.30621546506881714
baseline,0,120320,A08_bit_22,A03_xor2_18_17,0.5199002027511597
baseline,0,120320,A08_bit_22,A04_bit_8,0.19876518845558167
baseline,0,120320,A08_bit_22,A05_not_bit_33,0.12680584192276
baseline,0,120320,A08_bit_22,A06_or_bits_46_41,0.16823355853557587
baseline,0,120320,A08_bit_22,A07_bit_10,0.0854312852025032
baseline,0,120320,A08_bit_22,A08_bit_22,1.0
baseline,0,120320,A08_bit_22,A09_xor2_22_5,0.5621883273124695
baseline,0,120320,A08_bit_22,A10_xor2_9_25,0.5866478681564331
baseline,0,120320,A08_bit_22,A11_eq2_30_27,0.405036062002182
baseline,0,120320,A08_bit_22,C00_and_02_06,0.37408262491226196
baseline,0,120320,A08_bit_22,C01_and_00_09,0.5584347248077393
baseline,0,120320,A08_bit_22,C02_and_05_06,0.1679811030626297
baseline,0,120320,A08_bit_22,C03_and_10_08,0.8727967739105225
baseline,0,120320,A08_bit_22,C04_or_05_10,0.27733826637268066
baseline,0,120320,A08_bit_22,C05_and_07_05,0.1534005105495453
baseline,0,120320,A08_bit_22,C06_and_10_08,0.8162897229194641
baseline,0,120320,A08_bit_22,C07_or_02_00,0.33912625908851624
baseline,0,120320,A08_bit_22,C08_or_00_10,0.4667612910270691
baseline,0,120320,A08_bit_22,C09_or_03_00,0.3952225148677826
baseline,0,120320,A08_bit_22,K00_shortcut_for_05_bit18,0.49580949544906616
baseline,0,120320,A08_bit_22,K01_shortcut_for_02_bit46,0.17424903810024261
baseline,0,120320,A08_bit_22,K02_shortcut_for_02_bit12,0.24240140616893768
baseline,0,120320,A08_bit_22,K03_shortcut_for_09_bit29,0.10470514744520187
baseline,0,120320,A08_bit_22,S00_surface_xor_13_2,0.4781529903411865
baseline,0,120320,A08_bit_22,S01_surface_xor_9_46,0.5291212201118469
baseline,0,120320,A08_bit_22,S02_surface_xor_8_39,0.49060362577438354
baseline,0,120320,A08_bit_22,S03_surface_xor_21_47,0.4903581142425537
baseline,0,120320,A08_bit_22,U00_xor2_12_37,0.5568075180053711
baseline,0,120320,A08_bit_22,U01_or_bits_46_28,0.2482934296131134
baseline,0,120320,A08_bit_22,U02_xor2_1_29,0.49476301670074463
baseline,0,120320,A08_bit_22,U03_and_bits_37_42,0.22530050575733185
baseline,0,120320,A09_xor2_22_5,A00_xor2_12_26,0.7935197949409485
baseline,0,120320,A09_xor2_22_5,A01_and_bits_31_32,0.4124240577220917
baseline,0,120320,A09_xor2_22_5,A02_or_bits_19_44,0.2647387385368347
baseline,0,120320,A09_xor2_22_5,A03_xor2_18_17,0.85333651304245
baseline,0,120320,A09_xor2_22_5,A04_bit_8,0.3199174404144287
baseline,0,120320,A09_xor2_22_5,A05_not_bit_33,0.11375629156827927
baseline,0,120320,A09_xor2_22_5,A06_or_bits_46_41,0.18996962904930115
baseline,0,120320,A09_xor2_22_5,A07_bit_10,0.10149431228637695
baseline,0,120320,A09_xor2_22_5,A08_bit_22,0.5621883273124695
baseline,0,120320,A09_xor2_22_5,A09_xor2_22_5,1.0
baseline,0,120320,A09_xor2_22_5,A10_xor2_9_25,0.8987770676612854
baseline,0,120320,A09_xor2_22_5,A11_eq2_30_27,0.8499629497528076
baseline,0,120320,A09_xor2_22_5,C00_and_02_06,0.37637901306152344
baseline,0,120320,A09_xor2_22_5,C01_and_00_09,0.68230801820755
baseline,0,120320,A09_xor2_22_5,C02_and_05_06,0.16297733783721924
baseline,0,120320,A09_xor2_22_5,C03_and_10_08,0.4626213610172272
baseline,0,120320,A09_xor2_22_5,C04_or_05_10,0.30587679147720337
baseline,0,120320,A09_xor2_22_5,C05_and_07_05,0.14575107395648956
baseline,0,120320,A09_xor2_22_5,C06_and_10_08,0.5369253754615784
baseline,0,120320,A09_xor2_22_5,C07_or_02_00,0.37971046566963196
baseline,0,120320,A09_xor2_22_5,C08_or_00_10,0.7183247208595276
baseline,0,120320,A09_xor2_22_5,C09_or_03_00,0.6503819227218628
baseline,0,120320,A09_xor2_22_5,K00_shortcut_for_05_bit18,0.6727511882781982
baseline,0,120320,A09_xor2_22_5,K01_shortcut_for_02_bit46,0.21806687116622925
baseline,0,120320,A09_xor2_22_5,K02_shortcut_for_02_bit12,0.24937283992767334
baseline,0,120320,A09_xor2_22_5,K03_shortcut_for_09_bit29,0.11709390580654144
baseline,0,120320,A09_xor2_22_5,S00_surface_xor_13_2,0.8751587867736816
baseline,0,120320,A09_xor2_22_5,S01_surface_xor_9_46,0.7980856895446777
baseline,0,120320,A09_xor2_22_5,S02_surface_xor_8_39,0.8511271476745605
baseline,0,120320,A09_xor2_22_5,S03_surface_xor_21_47,0.8888642191886902
baseline,0,120320,A09_xor2_22_5,U00_xor2_12_37,0.7889218330383301
baseline,0,120320,A09_xor2_22_5,U01_or_bits_46_28,0.3229679465293884
baseline,0,120320,A09_xor2_22_5,U02_xor2_1_29,0.8340756893157959
baseline,0,120320,A09_xor2_22_5,U03_and_bits_37_42,0.322825163602829
baseline,0,120320,A10_xor2_9_25,A00_xor2_12_26,0.8150205612182617
baseline,0,120320,A10_xor2_9_25,A01_and_bits_31_32,0.3809715509414673
baseline,0,120320,A10_xor2_9_25,A02_or_bits_19_44,0.25748294591903687
baseline,0,120320,A10_xor2_9_25,A03_xor2_18_17,0.8177000284194946
baseline,0,120320,A10_xor2_9_25,A04_bit_8,0.3375509977340698
baseline,0,120320,A10_xor2_9_25,A05_not_bit_33,0.11481738090515137
baseline,0,120320,A10_xor2_9_25,A06_or_bits_46_41,0.1579662412405014
baseline,0,120320,A10_xor2_9_25,A07_bit_10,0.09703485667705536
baseline,0,120320,A10_xor2_9_25,A08_bit_22,0.5866479873657227
baseline,0,120320,A10_xor2_9_25,A09_xor2_22_5,0.8987769484519958
baseline,0,120320,A10_xor2_9_25,A10_xor2_9_25,1.0
baseline,0,120320,A10_xor2_9_25,A11_eq2_30_27,0.7898663282394409
baseline,0,120320,A10_xor2_9_25,C00_and_02_06,0.3318273425102234
baseline,0,120320,A10_xor2_9_25,C01_and_00_09,0.6745060086250305
baseline,0,120320,A10_xor2_9_25,C02_and_05_06,0.15527524054050446
baseline,0,120320,A10_xor2_9_25,C03_and_10_08,0.46732276678085327
