source_run_dir,source_model_name,model_name,prompt_family,n_composites,mean_underperforming_metric_rate,mean_outperforming_metric_rate,n_consistent_underperforming,n_consistent_outperforming,n_mixed,top_underperforming_composites
results/pythia_arithmetic_model_sweep_v34/pythia-70m_n64,EleutherAI/pythia-70m,EleutherAI/pythia-70m,arithmetic,10,0.4,0.5999999999999999,0,10,0,comp_sub_then_compare_gt;comp_add_then_even;comp_max_then_compare_gt;comp_add_then_compare_gt;comp_add_then_compare_lt
results/pythia_arithmetic_model_sweep_v34/pythia-160m_n64,EleutherAI/pythia-160m,EleutherAI/pythia-160m,arithmetic,10,0.78,0.22,10,0,0,comp_add_then_compare_lt;comp_add_then_even;comp_max_then_compare_gt;comp_add_then_compare_gt;comp_sub_then_odd
results/pythia_arithmetic_model_sweep_v34/pythia-410m_n64,EleutherAI/pythia-410m,EleutherAI/pythia-410m,arithmetic,10,0.8,0.2,10,0,0,comp_add_then_even;comp_add_then_compare_lt;comp_double_then_compare_gt;comp_absdiff_then_even;comp_add_then_compare_gt
results/pythia_arithmetic_model_sweep_v34/pythia-1b_n64,EleutherAI/pythia-1b,EleutherAI/pythia-1b,arithmetic,10,0.8,0.2,10,0,0,comp_add_then_even;comp_absdiff_then_even;comp_add_then_compare_lt;comp_sub_then_odd;comp_double_then_compare_gt
results/pythia_arithmetic_model_sweep_v34/pythia-1.4b_n64,EleutherAI/pythia-1.4b,EleutherAI/pythia-1.4b,arithmetic,10,0.9000000000000001,0.1,10,0,0,comp_absdiff_then_even;comp_max_then_compare_gt;comp_min_then_compare_lt;comp_add_then_compare_lt;comp_sub_then_compare_gt
