condition,seed,task_name,realized_sample_count
lr_high,4,A00_copy,3581
lr_high,4,A01_reverse,69989
lr_high,4,A02_substitute,2689
lr_high,4,A03_copy,3403
lr_high,4,A04_reverse,4652
lr_high,4,A05_substitute,3085
lr_high,4,A06_copy,16374
lr_high,4,A07_reverse,8956
lr_high,4,C00_reverse_then_substitute_02_05,3721
lr_high,4,C01_substitute_then_reverse_01_03,33969
lr_high,4,C02_copy_then_substitute_04_07,4134
lr_high,4,C03_reverse_then_substitute_06_01,21992
lr_high,4,C04_substitute_then_reverse_03_07,5718
lr_high,4,C05_copy_then_substitute_07_06,2494
lr_high,4,C06_reverse_then_substitute_01_05,12943
lr_high,4,C07_substitute_then_reverse_07_03,7049
lr_high,4,K00_shortcut_for_A07_reverse,2527
lr_high,4,K01_shortcut_for_A03_copy,5041
lr_high,4,K02_shortcut_for_A00_copy,2601
lr_high,4,S00_surface_rotate,6149
lr_high,4,S01_surface_rotate,2861
lr_high,4,S02_surface_rotate,4459
lr_high,4,U00_unrelated_substitute,10683
lr_high,4,U01_unrelated_substitute,3010
lr_high,4,U02_unrelated_substitute,8032
