condition,model,permutation_index,true_cv_rmse_log_time,permuted_cv_rmse_log_time,true_beats_permutation
base,frequency_only,95,1.0355034626398885,1.4651355659763396,True
base,frequency_only,96,1.0355034626398885,1.468404482021194,True
base,frequency_only,97,1.0355034626398885,1.2704710368519303,True
base,frequency_only,98,1.0355034626398885,1.629206919433122,True
base,frequency_only,99,1.0355034626398885,1.0098812666937664,False
batch_large,learnability_only,0,0.8809082355111968,1.1247936257881164,True
batch_large,learnability_only,1,0.8809082355111968,0.910201063173256,True
batch_large,learnability_only,2,0.8809082355111968,1.1933437038263703,True
batch_large,learnability_only,3,0.8809082355111968,1.193175400034326,True
batch_large,learnability_only,4,0.8809082355111968,1.3444332354476238,True
batch_large,learnability_only,5,0.8809082355111968,1.3556383110442842,True
batch_large,learnability_only,6,0.8809082355111968,1.3589470818318865,True
batch_large,learnability_only,7,0.8809082355111968,1.3593082756266552,True
batch_large,learnability_only,8,0.8809082355111968,0.7240395838726711,False
batch_large,learnability_only,9,0.8809082355111968,0.9171339538940437,True
batch_large,learnability_only,10,0.8809082355111968,1.2730389909717206,True
batch_large,learnability_only,11,0.8809082355111968,1.2575954195518115,True
batch_large,learnability_only,12,0.8809082355111968,1.2971921792046155,True
batch_large,learnability_only,13,0.8809082355111968,1.272825267355671,True
batch_large,learnability_only,14,0.8809082355111968,1.2541775364054384,True
batch_large,learnability_only,15,0.8809082355111968,1.0176216085287841,True
batch_large,learnability_only,16,0.8809082355111968,1.219873739945815,True
batch_large,learnability_only,17,0.8809082355111968,1.2971936886104345,True
batch_large,learnability_only,18,0.8809082355111968,1.2541899499293752,True
batch_large,learnability_only,19,0.8809082355111968,1.2730389909717208,True
batch_large,learnability_only,20,0.8809082355111968,1.0225973454434916,True
batch_large,learnability_only,21,0.8809082355111968,1.3444332354476238,True
batch_large,learnability_only,22,0.8809082355111968,1.2575954195518115,True
batch_large,learnability_only,23,0.8809082355111968,1.30794063610699,True
batch_large,learnability_only,24,0.8809082355111968,1.3596458258371753,True
batch_large,learnability_only,25,0.8809082355111968,1.1944732245919014,True
batch_large,learnability_only,26,0.8809082355111968,1.297187178510694,True
batch_large,learnability_only,27,0.8809082355111968,1.1211613654333932,True
batch_large,learnability_only,28,0.8809082355111968,1.2655784851068324,True
batch_large,learnability_only,29,0.8809082355111968,0.9171556521653769,True
batch_large,learnability_only,30,0.8809082355111968,1.2541775364054384,True
batch_large,learnability_only,31,0.8809082355111968,1.21820960377416,True
batch_large,learnability_only,32,0.8809082355111968,1.359308275626655,True
batch_large,learnability_only,33,0.8809082355111968,1.297192179204616,True
batch_large,learnability_only,34,0.8809082355111968,1.1245703083376908,True
batch_large,learnability_only,35,0.8809082355111968,1.3447764713533858,True
batch_large,learnability_only,36,0.8809082355111968,1.3586061811112051,True
batch_large,learnability_only,37,0.8809082355111968,1.2655784851068324,True
batch_large,learnability_only,38,0.8809082355111968,1.2575954195518115,True
batch_large,learnability_only,39,0.8809082355111968,1.3068432803682224,True
batch_large,learnability_only,40,0.8809082355111968,1.3556383110442842,True
batch_large,learnability_only,41,0.8809082355111968,1.2564201888283406,True
batch_large,learnability_only,42,0.8809082355111968,1.3596458258371753,True
batch_large,learnability_only,43,0.8809082355111968,1.3596458258371753,True
batch_large,learnability_only,44,0.8809082355111968,1.2728372103047718,True
batch_large,learnability_only,45,0.8809082355111968,1.2971871785106948,True
batch_large,learnability_only,46,0.8809082355111968,1.3444623852283148,True
batch_large,learnability_only,47,0.8809082355111968,1.2648364364111029,True
batch_large,learnability_only,48,0.8809082355111968,0.9110053561444543,True
batch_large,learnability_only,49,0.8809082355111968,1.3071338920381037,True
batch_large,learnability_only,50,0.8809082355111968,1.3444623852283148,True
batch_large,learnability_only,51,0.8809082355111968,1.1213927413303644,True
batch_large,learnability_only,52,0.8809082355111968,1.3586061811112051,True
batch_large,learnability_only,53,0.8809082355111968,1.1211613654333932,True
batch_large,learnability_only,54,0.8809082355111968,1.2971871785106948,True
batch_large,learnability_only,55,0.8809082355111968,1.21820960377416,True
batch_large,learnability_only,56,0.8809082355111968,0.720206990676433,False
batch_large,learnability_only,57,0.8809082355111968,0.9136361271502033,True
batch_large,learnability_only,58,0.8809082355111968,1.2249586488434323,True
batch_large,learnability_only,59,0.8809082355111968,1.3553147788788555,True
batch_large,learnability_only,60,0.8809082355111968,1.2553739074955346,True
batch_large,learnability_only,61,0.8809082355111968,1.3447766929286538,True
batch_large,learnability_only,62,0.8809082355111968,1.3558673893782798,True
batch_large,learnability_only,63,0.8809082355111968,0.9171339538940438,True
batch_large,learnability_only,64,0.8809082355111968,1.3556383110442847,True
batch_large,learnability_only,65,0.8809082355111968,1.257588996676547,True
batch_large,learnability_only,66,0.8809082355111968,1.2964063734143847,True
batch_large,learnability_only,67,0.8809082355111968,1.219857601290581,True
batch_large,learnability_only,68,0.8809082355111968,1.3071338920381037,True
batch_large,learnability_only,69,0.8809082355111968,1.3447764713533858,True
batch_large,learnability_only,70,0.8809082355111968,1.2728372103047718,True
batch_large,learnability_only,71,0.8809082355111968,1.265590496441366,True
batch_large,learnability_only,72,0.8809082355111968,1.2249586488434323,True
batch_large,learnability_only,73,0.8809082355111968,1.3447766929286538,True
batch_large,learnability_only,74,0.8809082355111968,1.3444332354476238,True
batch_large,learnability_only,75,0.8809082355111968,0.8809082355111968,False
batch_large,learnability_only,76,0.8809082355111968,1.3561877643750004,True
batch_large,learnability_only,77,0.8809082355111968,1.3556383110442847,True
batch_large,learnability_only,78,0.8809082355111968,0.4504281977937227,False
batch_large,learnability_only,79,0.8809082355111968,1.257588996676547,True
batch_large,learnability_only,80,0.8809082355111968,1.3130425469478593,True
batch_large,learnability_only,81,0.8809082355111968,1.2971921792046162,True
batch_large,learnability_only,82,0.8809082355111968,0.9163657880594678,True
batch_large,learnability_only,83,0.8809082355111968,1.3553147788788555,True
batch_large,learnability_only,84,0.8809082355111968,1.2655784851068324,True
batch_large,learnability_only,85,0.8809082355111968,1.273050986518477,True
batch_large,learnability_only,86,0.8809082355111968,1.3556349697112127,True
batch_large,learnability_only,87,0.8809082355111968,1.273050986518477,True
batch_large,learnability_only,88,0.8809082355111968,1.2971936886104345,True
batch_large,learnability_only,89,0.8809082355111968,1.018118227239973,True
batch_large,learnability_only,90,0.8809082355111968,1.2575954195518115,True
batch_large,learnability_only,91,0.8809082355111968,1.1933340459413277,True
batch_large,learnability_only,92,0.8809082355111968,1.3586061811112051,True
batch_large,learnability_only,93,0.8809082355111968,1.1933340459413277,True
batch_large,learnability_only,94,0.8809082355111968,1.2541899499293752,True
batch_large,learnability_only,95,0.8809082355111968,1.272825267355671,True
batch_large,learnability_only,96,0.8809082355111968,0.4504281977937227,False
batch_large,learnability_only,97,0.8809082355111968,1.2975905701239474,True
batch_large,learnability_only,98,0.8809082355111968,1.2655784851068324,True
batch_large,learnability_only,99,0.8809082355111968,1.274453994306645,True
batch_small,frequency_only,0,1.0767091916533784,1.7640180033934951,True
batch_small,frequency_only,1,1.0767091916533784,1.425767604298563,True
batch_small,frequency_only,2,1.0767091916533784,1.3760525863658997,True
batch_small,frequency_only,3,1.0767091916533784,1.7218539231585368,True
batch_small,frequency_only,4,1.0767091916533784,1.7728908389050564,True
batch_small,frequency_only,5,1.0767091916533784,1.3825874369585736,True
batch_small,frequency_only,6,1.0767091916533784,1.038561683793502,False
batch_small,frequency_only,7,1.0767091916533784,1.3325004858724934,True
batch_small,frequency_only,8,1.0767091916533784,0.8427894148035117,False
batch_small,frequency_only,9,1.0767091916533784,1.3836155154597027,True
batch_small,frequency_only,10,1.0767091916533784,1.4871046378798594,True
batch_small,frequency_only,11,1.0767091916533784,0.9907239105091786,False
batch_small,frequency_only,12,1.0767091916533784,0.7340177243949226,False
batch_small,frequency_only,13,1.0767091916533784,1.705233903975881,True
batch_small,frequency_only,14,1.0767091916533784,1.4099921574649128,True
batch_small,frequency_only,15,1.0767091916533784,1.3815695414988822,True
batch_small,frequency_only,16,1.0767091916533784,1.0471257454975857,False
batch_small,frequency_only,17,1.0767091916533784,1.0338890726026497,False
batch_small,frequency_only,18,1.0767091916533784,1.4079395945651054,True
batch_small,frequency_only,19,1.0767091916533784,1.2446794266888912,True
batch_small,frequency_only,20,1.0767091916533784,1.303846785408767,True
batch_small,frequency_only,21,1.0767091916533784,1.799318984972743,True
batch_small,frequency_only,22,1.0767091916533784,1.4197940460496221,True
batch_small,frequency_only,23,1.0767091916533784,0.9847020991286978,False
batch_small,frequency_only,24,1.0767091916533784,1.2966531413544802,True
batch_small,frequency_only,25,1.0767091916533784,1.4062503739081051,True
batch_small,frequency_only,26,1.0767091916533784,1.2327362947123248,True
batch_small,frequency_only,27,1.0767091916533784,1.4056310386008604,True
batch_small,frequency_only,28,1.0767091916533784,1.3514526803864548,True
batch_small,frequency_only,29,1.0767091916533784,1.3968023070415152,True
batch_small,frequency_only,30,1.0767091916533784,1.2988820212016852,True
batch_small,frequency_only,31,1.0767091916533784,1.3037747213460562,True
batch_small,frequency_only,32,1.0767091916533784,1.3453894447374315,True
batch_small,frequency_only,33,1.0767091916533784,1.3774890773601034,True
batch_small,frequency_only,34,1.0767091916533784,1.2842865578425982,True
batch_small,frequency_only,35,1.0767091916533784,1.4477594909107425,True
batch_small,frequency_only,36,1.0767091916533784,1.0486514048980056,False
batch_small,frequency_only,37,1.0767091916533784,1.180865863937194,True
batch_small,frequency_only,38,1.0767091916533784,1.4334732210370895,True
batch_small,frequency_only,39,1.0767091916533784,0.8877605233080867,False
batch_small,frequency_only,40,1.0767091916533784,1.7694030232000417,True
batch_small,frequency_only,41,1.0767091916533784,1.012951271355421,False
batch_small,frequency_only,42,1.0767091916533784,1.703637970179655,True
batch_small,frequency_only,43,1.0767091916533784,1.3146489372413768,True
batch_small,frequency_only,44,1.0767091916533784,1.2127679494803938,True
batch_small,frequency_only,45,1.0767091916533784,1.2469148944675423,True
batch_small,frequency_only,46,1.0767091916533784,1.460653914728907,True
batch_small,frequency_only,47,1.0767091916533784,1.7483289718158765,True
batch_small,frequency_only,48,1.0767091916533784,1.313200113236198,True
batch_small,frequency_only,49,1.0767091916533784,1.0098368259512587,False
batch_small,frequency_only,50,1.0767091916533784,1.3691956210065708,True
batch_small,frequency_only,51,1.0767091916533784,1.5929136105549468,True
batch_small,frequency_only,52,1.0767091916533784,1.7620554311657797,True
batch_small,frequency_only,53,1.0767091916533784,1.3285974693633409,True
batch_small,frequency_only,54,1.0767091916533784,1.3012429373391188,True
batch_small,frequency_only,55,1.0767091916533784,1.4022901748594412,True
batch_small,frequency_only,56,1.0767091916533784,1.2701091605061618,True
batch_small,frequency_only,57,1.0767091916533784,0.7757510932477998,False
batch_small,frequency_only,58,1.0767091916533784,1.3774895296305616,True
batch_small,frequency_only,59,1.0767091916533784,1.690674322695965,True
batch_small,frequency_only,60,1.0767091916533784,0.9907542666081147,False
batch_small,frequency_only,61,1.0767091916533784,1.3216092983404324,True
batch_small,frequency_only,62,1.0767091916533784,1.7828344025838465,True
batch_small,frequency_only,63,1.0767091916533784,1.4053195736619997,True
batch_small,frequency_only,64,1.0767091916533784,1.2961719508643708,True
batch_small,frequency_only,65,1.0767091916533784,1.2605080343008856,True
batch_small,frequency_only,66,1.0767091916533784,1.7321109787237616,True
batch_small,frequency_only,67,1.0767091916533784,0.9980306146973673,False
batch_small,frequency_only,68,1.0767091916533784,1.3916653562884156,True
batch_small,frequency_only,69,1.0767091916533784,1.38470460683774,True
batch_small,frequency_only,70,1.0767091916533784,1.46503234772674,True
batch_small,frequency_only,71,1.0767091916533784,1.4049986340606118,True
batch_small,frequency_only,72,1.0767091916533784,1.402800914374474,True
batch_small,frequency_only,73,1.0767091916533784,1.3359418647606063,True
batch_small,frequency_only,74,1.0767091916533784,1.4268640532151267,True
batch_small,frequency_only,75,1.0767091916533784,1.0875035578616357,True
batch_small,frequency_only,76,1.0767091916533784,1.128209914391964,True
batch_small,frequency_only,77,1.0767091916533784,1.2462168880810385,True
batch_small,frequency_only,78,1.0767091916533784,1.0450986393154256,False
batch_small,frequency_only,79,1.0767091916533784,1.3256220946897928,True
batch_small,frequency_only,80,1.0767091916533784,1.380933114701467,True
batch_small,frequency_only,81,1.0767091916533784,1.641573178471931,True
batch_small,frequency_only,82,1.0767091916533784,1.318071036307031,True
batch_small,frequency_only,83,1.0767091916533784,1.2902296675350609,True
batch_small,frequency_only,84,1.0767091916533784,1.2870022532890684,True
batch_small,frequency_only,85,1.0767091916533784,1.3012429373391188,True
batch_small,frequency_only,86,1.0767091916533784,1.4536956613654595,True
batch_small,frequency_only,87,1.0767091916533784,1.3561911449112471,True
batch_small,frequency_only,88,1.0767091916533784,1.295984829529003,True
batch_small,frequency_only,89,1.0767091916533784,1.662114115310733,True
batch_small,frequency_only,90,1.0767091916533784,0.981577689587225,False
batch_small,frequency_only,91,1.0767091916533784,1.4498190439356329,True
batch_small,frequency_only,92,1.0767091916533784,1.3852742513580125,True
batch_small,frequency_only,93,1.0767091916533784,1.7630568416622645,True
batch_small,frequency_only,94,1.0767091916533784,1.6824698319871805,True
batch_small,frequency_only,95,1.0767091916533784,1.4536346191667346,True
batch_small,frequency_only,96,1.0767091916533784,1.2131774641691508,True
batch_small,frequency_only,97,1.0767091916533784,0.8370895951310598,False
batch_small,frequency_only,98,1.0767091916533784,1.331485745777839,True
batch_small,frequency_only,99,1.0767091916533784,1.287584627047094,True
lr_high,frequency_only,0,1.0162268304289535,1.0684774205965644,True
lr_high,frequency_only,1,1.0162268304289535,1.0231117709725306,True
lr_high,frequency_only,2,1.0162268304289535,1.2419539500389618,True
lr_high,frequency_only,3,1.0162268304289535,1.7001770606969073,True
lr_high,frequency_only,4,1.0162268304289535,1.281359550799784,True
lr_high,frequency_only,5,1.0162268304289535,1.106753980581525,True
lr_high,frequency_only,6,1.0162268304289535,1.6243584729433471,True
lr_high,frequency_only,7,1.0162268304289535,1.605036343874505,True
lr_high,frequency_only,8,1.0162268304289535,0.9408928500456389,False
lr_high,frequency_only,9,1.0162268304289535,1.2043955232000945,True
lr_high,frequency_only,10,1.0162268304289535,1.6466774957862005,True
lr_high,frequency_only,11,1.0162268304289535,0.9149456589389907,False
lr_high,frequency_only,12,1.0162268304289535,0.9582538673842127,False
lr_high,frequency_only,13,1.0162268304289535,1.2528239923761941,True
lr_high,frequency_only,14,1.0162268304289535,1.3887476504688263,True
lr_high,frequency_only,15,1.0162268304289535,1.2657416812418893,True
lr_high,frequency_only,16,1.0162268304289535,1.3129543922122786,True
lr_high,frequency_only,17,1.0162268304289535,1.2556575297429349,True
lr_high,frequency_only,18,1.0162268304289535,1.3022636373304723,True
lr_high,frequency_only,19,1.0162268304289535,1.7241303123513314,True
lr_high,frequency_only,20,1.0162268304289535,1.2349727359328058,True
lr_high,frequency_only,21,1.0162268304289535,1.3128971869205468,True
lr_high,frequency_only,22,1.0162268304289535,1.0505469974118773,True
lr_high,frequency_only,23,1.0162268304289535,1.3059471083770195,True
lr_high,frequency_only,24,1.0162268304289535,1.3537957528282594,True
lr_high,frequency_only,25,1.0162268304289535,1.2129507507408581,True
lr_high,frequency_only,26,1.0162268304289535,1.2767068524592613,True
lr_high,frequency_only,27,1.0162268304289535,0.95802160880489,False
lr_high,frequency_only,28,1.0162268304289535,1.6333327294937146,True
lr_high,frequency_only,29,1.0162268304289535,1.6092031834101561,True
lr_high,frequency_only,30,1.0162268304289535,0.9573923166021919,False
lr_high,frequency_only,31,1.0162268304289535,1.6193921235492794,True
lr_high,frequency_only,32,1.0162268304289535,1.2150416370306185,True
lr_high,frequency_only,33,1.0162268304289535,1.2653744139537983,True
lr_high,frequency_only,34,1.0162268304289535,1.4047002019371497,True
lr_high,frequency_only,35,1.0162268304289535,1.1116960638563502,True
lr_high,frequency_only,36,1.0162268304289535,1.2622757676053882,True
lr_high,frequency_only,37,1.0162268304289535,1.3341177213345625,True
lr_high,frequency_only,38,1.0162268304289535,0.9897579069988961,False
lr_high,frequency_only,39,1.0162268304289535,1.382028615409792,True
lr_high,frequency_only,40,1.0162268304289535,1.2391330153045186,True
lr_high,frequency_only,41,1.0162268304289535,1.0585696160083427,True
lr_high,frequency_only,42,1.0162268304289535,1.6669748584838129,True
lr_high,frequency_only,43,1.0162268304289535,1.6524559011063669,True
lr_high,frequency_only,44,1.0162268304289535,1.3992426440584353,True
lr_high,frequency_only,45,1.0162268304289535,1.2486657477833085,True
lr_high,frequency_only,46,1.0162268304289535,0.7345647730222918,False
lr_high,frequency_only,47,1.0162268304289535,1.3193056455821006,True
lr_high,frequency_only,48,1.0162268304289535,1.2843033026891004,True
lr_high,frequency_only,49,1.0162268304289535,1.6754753759309855,True
lr_high,frequency_only,50,1.0162268304289535,1.70327964439123,True
lr_high,frequency_only,51,1.0162268304289535,1.3967745863932026,True
lr_high,frequency_only,52,1.0162268304289535,1.384580797243031,True
lr_high,frequency_only,53,1.0162268304289535,1.2768643624970937,True
lr_high,frequency_only,54,1.0162268304289535,1.3643188399665558,True
lr_high,frequency_only,55,1.0162268304289535,1.3030979657425221,True
lr_high,frequency_only,56,1.0162268304289535,1.347796708440117,True
lr_high,frequency_only,57,1.0162268304289535,1.7145430396048282,True
lr_high,frequency_only,58,1.0162268304289535,1.3663792173698805,True
lr_high,frequency_only,59,1.0162268304289535,1.6703298844946501,True
lr_high,frequency_only,60,1.0162268304289535,1.0790317793804465,True
lr_high,frequency_only,61,1.0162268304289535,1.217419161411452,True
lr_high,frequency_only,62,1.0162268304289535,1.3161121688293607,True
lr_high,frequency_only,63,1.0162268304289535,0.8032332429439728,False
lr_high,frequency_only,64,1.0162268304289535,1.378158266712836,True
lr_high,frequency_only,65,1.0162268304289535,0.8744081953178557,False
lr_high,frequency_only,66,1.0162268304289535,1.2512919989480717,True
lr_high,frequency_only,67,1.0162268304289535,1.6666879932219387,True
lr_high,frequency_only,68,1.0162268304289535,1.2692386848998038,True
lr_high,frequency_only,69,1.0162268304289535,1.3780018918616908,True
lr_high,frequency_only,70,1.0162268304289535,1.5304830323792389,True
lr_high,frequency_only,71,1.0162268304289535,1.117485777255033,True
lr_high,frequency_only,72,1.0162268304289535,1.3504682909191783,True
lr_high,frequency_only,73,1.0162268304289535,1.2339786190610544,True
lr_high,frequency_only,74,1.0162268304289535,1.3860260272911031,True
lr_high,frequency_only,75,1.0162268304289535,1.6740870459380623,True
lr_high,frequency_only,76,1.0162268304289535,1.368783057330865,True
lr_high,frequency_only,77,1.0162268304289535,1.2244457537165987,True
lr_high,frequency_only,78,1.0162268304289535,1.3607804747411414,True
lr_high,frequency_only,79,1.0162268304289535,1.3136823816140693,True
lr_high,frequency_only,80,1.0162268304289535,0.7994651300496254,False
lr_high,frequency_only,81,1.0162268304289535,1.2476275748008636,True
lr_high,frequency_only,82,1.0162268304289535,1.2317003266711275,True
lr_high,frequency_only,83,1.0162268304289535,1.18229091088611,True
lr_high,frequency_only,84,1.0162268304289535,0.964588635857869,False
lr_high,frequency_only,85,1.0162268304289535,1.2477826995341277,True
lr_high,frequency_only,86,1.0162268304289535,1.6606145193886137,True
lr_high,frequency_only,87,1.0162268304289535,1.4169803140789525,True
lr_high,frequency_only,88,1.0162268304289535,1.2393173179859258,True
lr_high,frequency_only,89,1.0162268304289535,1.3683558427358093,True
lr_high,frequency_only,90,1.0162268304289535,1.0524741404286855,True
lr_high,frequency_only,91,1.0162268304289535,1.6875778464138398,True
lr_high,frequency_only,92,1.0162268304289535,1.2888519184805052,True
lr_high,frequency_only,93,1.0162268304289535,1.2602022679066127,True
lr_high,frequency_only,94,1.0162268304289535,1.0665514820217323,True
lr_high,frequency_only,95,1.0162268304289535,1.6704859430253443,True
lr_high,frequency_only,96,1.0162268304289535,1.3526271468314313,True
lr_high,frequency_only,97,1.0162268304289535,1.6634197297179547,True
lr_high,frequency_only,98,1.0162268304289535,1.6452351059125017,True
lr_high,frequency_only,99,1.0162268304289535,1.2423970464826555,True
lr_low,learnability_only,0,0.880738947203059,1.3191940233009507,True
lr_low,learnability_only,1,0.880738947203059,0.9318877572237242,True
lr_low,learnability_only,2,0.880738947203059,1.0302106660627524,True
lr_low,learnability_only,3,0.880738947203059,1.2041803407661267,True
lr_low,learnability_only,4,0.880738947203059,1.3744895566118882,True
lr_low,learnability_only,5,0.880738947203059,1.3776013777306229,True
lr_low,learnability_only,6,0.880738947203059,0.9286327466654213,True
lr_low,learnability_only,7,0.880738947203059,1.2897624932541818,True
lr_low,learnability_only,8,0.880738947203059,1.3753003903022174,True
lr_low,learnability_only,9,0.880738947203059,1.377182186086911,True
lr_low,learnability_only,10,0.880738947203059,0.7202447111804214,False
lr_low,learnability_only,11,0.880738947203059,1.3748381823086127,True
lr_low,learnability_only,12,0.880738947203059,1.0305981226612397,True
lr_low,learnability_only,13,0.880738947203059,1.3303839873127183,True
lr_low,learnability_only,14,0.880738947203059,1.2857262185016995,True
lr_low,learnability_only,15,0.880738947203059,0.4554848212360442,False
lr_low,learnability_only,16,0.880738947203059,1.3303839873127181,True
lr_low,learnability_only,17,0.880738947203059,1.2912270944426782,True
lr_low,learnability_only,18,0.880738947203059,1.3192437030130377,True
lr_low,learnability_only,19,0.880738947203059,1.2752409576493169,True
lr_low,learnability_only,20,0.880738947203059,1.2041803407661262,True
lr_low,learnability_only,21,0.880738947203059,1.3185457632564825,True
lr_low,learnability_only,22,0.880738947203059,1.0305981226612397,True
lr_low,learnability_only,23,0.880738947203059,1.2415673400745444,True
lr_low,learnability_only,24,0.880738947203059,0.926134809767424,True
lr_low,learnability_only,25,0.880738947203059,0.926134809767424,True
lr_low,learnability_only,26,0.880738947203059,1.27546566380995,True
lr_low,learnability_only,27,0.880738947203059,1.2055005582290812,True
lr_low,learnability_only,28,0.880738947203059,1.3753003903022174,True
lr_low,learnability_only,29,0.880738947203059,1.3294263204963839,True
lr_low,learnability_only,30,0.880738947203059,1.2890142626155519,True
lr_low,learnability_only,31,0.880738947203059,1.2762261159900288,True
lr_low,learnability_only,32,0.880738947203059,1.3181106479358147,True
lr_low,learnability_only,33,0.880738947203059,1.2897624932541818,True
