condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
base,0,25,250112,0.00022308129241233553,0.0008093748627975,1.0
base,1,25,250112,0.00020866497709848432,0.0006773656774858,1.0
base,2,25,250112,0.000262194458068347,0.0006499713500991,1.0
base,3,25,250112,0.00026167577151615186,0.0009208788174126,0.9992307692307693
base,4,25,250112,0.00039379924684106193,0.0014050396795329,1.0
base,5,25,250112,0.00022418900563945805,0.0006335114355628,0.9992307692307693
base,6,25,250112,0.00022076557287978974,0.0006058249351888,0.9992307692307693
base,7,25,250112,0.00029882869844179177,0.0006683039279504,1.0
base,8,25,250112,0.0002704181005259803,0.0017415506480003,0.9992307692307693
base,9,25,250112,0.0002205057038230993,0.0005609901938692,0.9992307692307693
batch_large,0,25,250368,0.00029355598424728104,0.0009919819742868,1.0
batch_large,1,25,250368,0.0001907326691939548,0.0006935369418686,1.0
batch_large,2,25,250368,0.00027887778966215524,0.0012942590434092,0.9984615384615384
batch_large,3,25,250368,0.00022854232256298845,0.0008452889597874,0.9992307692307693
batch_large,4,25,250368,0.0003070391712699062,0.0014593186577994,1.0
batch_large,5,25,250368,0.00023450581373646306,0.0008225987207765,0.9992307692307693
batch_large,6,25,250368,0.00028309947737141197,0.0009090633175223,1.0
batch_large,7,25,250368,0.0002828323371543302,0.0010838467493379,1.0
batch_large,8,25,250368,0.0003548167661311001,0.0018227836373495,1.0
batch_large,9,25,250368,0.00028276682688013603,0.0011433865478647,1.0
batch_small,0,25,250112,0.0002596165607198295,0.0007573298535349,1.0
batch_small,1,25,250112,0.00023953712669593858,0.0007769433005242,1.0
batch_small,2,25,250112,0.0002835204280870772,0.0007651848867285,1.0
batch_small,3,25,250112,0.0002757970895788113,0.0009822685725566,1.0
batch_small,4,25,250112,0.0002564004048468447,0.000779498420937,1.0
batch_small,5,25,250112,0.00028181814363021176,0.001037865898768,1.0
batch_small,6,25,250112,0.00022228782251424632,0.0014340661672341,1.0
batch_small,7,25,250112,0.0002460549771210277,0.0007971705571481,0.9992307692307693
batch_small,8,25,250112,0.00026134299576480933,0.0010132152168921,1.0
batch_small,9,25,250112,0.0003328141067709534,0.0015805832698179,1.0
lr_high,0,25,250112,0.00022308129241233553,0.0008093748627975,1.0
lr_high,1,25,250112,0.00020866497709848432,0.0006773656774858,1.0
lr_high,2,25,250112,0.000262194458068347,0.0006499713500991,1.0
lr_high,3,25,250112,0.00026167577151615186,0.0009208788174126,0.9992307692307693
lr_high,4,25,250112,0.00039379924684106193,0.0014050396795329,1.0
lr_high,5,25,250112,0.00022418900563945805,0.0006335114355628,0.9992307692307693
lr_high,6,25,250112,0.00022076557287978974,0.0006058249351888,0.9992307692307693
lr_high,7,25,250112,0.00029882869844179177,0.0006683039279504,1.0
lr_high,8,25,250112,0.0002704181005259803,0.0017415506480003,0.9992307692307693
lr_high,9,25,250112,0.0002205057038230993,0.0005609901938692,0.9992307692307693
lr_low,0,25,250112,0.00022308129241233553,0.0008093748627975,1.0
lr_low,1,25,250112,0.00020866497709848432,0.0006773656774858,1.0
lr_low,2,25,250112,0.000262194458068347,0.0006499713500991,1.0
lr_low,3,25,250112,0.00026167577151615186,0.0009208788174126,0.9992307692307693
lr_low,4,25,250112,0.00039379924684106193,0.0014050396795329,1.0
lr_low,5,25,250112,0.00022418900563945805,0.0006335114355628,0.9992307692307693
lr_low,6,25,250112,0.00022076557287978974,0.0006058249351888,0.9992307692307693
lr_low,7,25,250112,0.00029882869844179177,0.0006683039279504,1.0
lr_low,8,25,250112,0.0002704181005259803,0.0017415506480003,0.9992307692307693
lr_low,9,25,250112,0.0002205057038230993,0.0005609901938692,0.9992307692307693
wd_zero,0,25,250112,0.00022308129241233553,0.0008093748627975,1.0
wd_zero,1,25,250112,0.00020866497709848432,0.0006773656774858,1.0
wd_zero,2,25,250112,0.000262194458068347,0.0006499713500991,1.0
wd_zero,3,25,250112,0.00026167577151615186,0.0009208788174126,0.9992307692307693
wd_zero,4,25,250112,0.00039379924684106193,0.0014050396795329,1.0
wd_zero,5,25,250112,0.00022418900563945805,0.0006335114355628,0.9992307692307693
wd_zero,6,25,250112,0.00022076557287978974,0.0006058249351888,0.9992307692307693
wd_zero,7,25,250112,0.00029882869844179177,0.0006683039279504,1.0
wd_zero,8,25,250112,0.0002704181005259803,0.0017415506480003,0.9992307692307693
wd_zero,9,25,250112,0.0002205057038230993,0.0005609901938692,0.9992307692307693
