condition,seed,task_name,auc_token_accuracy
corrupt_different_operation_matched_strong,7,C05_copy_then_substitute_07_06,0.9476604683004404
corrupt_different_operation_matched_strong,7,C06_reverse_then_substitute_01_05,0.11804928445653023
corrupt_different_operation_matched_strong,7,C07_substitute_then_reverse_07_03,0.9466240934583386
corrupt_different_operation_matched_strong,7,K00_shortcut_for_A07_reverse,0.5830827916847464
corrupt_different_operation_matched_strong,7,K01_shortcut_for_A03_copy,0.5830389853974874
corrupt_different_operation_matched_strong,7,K02_shortcut_for_A00_copy,0.5840955098219666
corrupt_different_operation_matched_strong,7,S00_surface_rotate,0.23752626336199692
corrupt_different_operation_matched_strong,7,S01_surface_rotate,0.23751310317251859
corrupt_different_operation_matched_strong,7,S02_surface_rotate,0.23171986268781805
corrupt_different_operation_matched_strong,7,U00_unrelated_substitute,0.06688353803367215
corrupt_different_operation_matched_strong,7,U01_unrelated_substitute,0.02943631330316269
corrupt_different_operation_matched_strong,7,U02_unrelated_substitute,0.06562260349215358
corrupt_different_operation_matched_strong,8,A00_copy,0.5616953741404453
corrupt_different_operation_matched_strong,8,A01_reverse,0.9476479717149965
corrupt_different_operation_matched_strong,8,A02_substitute,0.02772241439613129
corrupt_different_operation_matched_strong,8,A03_copy,0.5625183431406867
corrupt_different_operation_matched_strong,8,A04_reverse,0.9473717667966959
corrupt_different_operation_matched_strong,8,A05_substitute,0.020412855645300407
corrupt_different_operation_matched_strong,8,A06_copy,0.5601875501929829
corrupt_different_operation_matched_strong,8,A07_reverse,0.9474502263825192
corrupt_different_operation_matched_strong,8,C00_reverse_then_substitute_02_05,0.02815222201016688
corrupt_different_operation_matched_strong,8,C01_substitute_then_reverse_01_03,0.9471133797121604
corrupt_different_operation_matched_strong,8,C02_copy_then_substitute_04_07,0.5615850919085491
corrupt_different_operation_matched_strong,8,C03_reverse_then_substitute_06_01,0.9477852483727076
corrupt_different_operation_matched_strong,8,C04_substitute_then_reverse_03_07,0.9474977025897562
corrupt_different_operation_matched_strong,8,C05_copy_then_substitute_07_06,0.9478963635882846
corrupt_different_operation_matched_strong,8,C06_reverse_then_substitute_01_05,0.09753280878633007
corrupt_different_operation_matched_strong,8,C07_substitute_then_reverse_07_03,0.9484202928074703
corrupt_different_operation_matched_strong,8,K00_shortcut_for_A07_reverse,0.560378467588816
corrupt_different_operation_matched_strong,8,K01_shortcut_for_A03_copy,0.5624145582097153
corrupt_different_operation_matched_strong,8,K02_shortcut_for_A00_copy,0.564127623778458
corrupt_different_operation_matched_strong,8,S00_surface_rotate,0.28352065294496753
corrupt_different_operation_matched_strong,8,S01_surface_rotate,0.28104493620413656
corrupt_different_operation_matched_strong,8,S02_surface_rotate,0.2237880823394034
corrupt_different_operation_matched_strong,8,U00_unrelated_substitute,0.11270217931693079
corrupt_different_operation_matched_strong,8,U01_unrelated_substitute,0.023486978525987905
corrupt_different_operation_matched_strong,8,U02_unrelated_substitute,0.11239348526876286
corrupt_different_operation_matched_strong,9,A00_copy,0.565294931290963
corrupt_different_operation_matched_strong,9,A01_reverse,0.9465577925699349
corrupt_different_operation_matched_strong,9,A02_substitute,0.03486887995866694
corrupt_different_operation_matched_strong,9,A03_copy,0.5629596422019366
corrupt_different_operation_matched_strong,9,A04_reverse,0.9466314222358602
corrupt_different_operation_matched_strong,9,A05_substitute,0.037656963846723464
corrupt_different_operation_matched_strong,9,A06_copy,0.5643103716231525
corrupt_different_operation_matched_strong,9,A07_reverse,0.9469094671234641
corrupt_different_operation_matched_strong,9,C00_reverse_then_substitute_02_05,0.03191503630274241
corrupt_different_operation_matched_strong,9,C01_substitute_then_reverse_01_03,0.9466535915280315
corrupt_different_operation_matched_strong,9,C02_copy_then_substitute_04_07,0.5639971821018883
corrupt_different_operation_matched_strong,9,C03_reverse_then_substitute_06_01,0.9465369711789239
corrupt_different_operation_matched_strong,9,C04_substitute_then_reverse_03_07,0.9464556762001104
corrupt_different_operation_matched_strong,9,C05_copy_then_substitute_07_06,0.9461081650998432
corrupt_different_operation_matched_strong,9,C06_reverse_then_substitute_01_05,0.13262575289052866
corrupt_different_operation_matched_strong,9,C07_substitute_then_reverse_07_03,0.9467153923429679
corrupt_different_operation_matched_strong,9,K00_shortcut_for_A07_reverse,0.5650410487248868
corrupt_different_operation_matched_strong,9,K01_shortcut_for_A03_copy,0.5640811354480493
corrupt_different_operation_matched_strong,9,K02_shortcut_for_A00_copy,0.5624097163713668
corrupt_different_operation_matched_strong,9,S00_surface_rotate,0.2655723639654268
corrupt_different_operation_matched_strong,9,S01_surface_rotate,0.264663770349702
corrupt_different_operation_matched_strong,9,S02_surface_rotate,0.23406864411579856
corrupt_different_operation_matched_strong,9,U00_unrelated_substitute,0.06988352741817339
corrupt_different_operation_matched_strong,9,U01_unrelated_substitute,0.030885330713072836
corrupt_different_operation_matched_strong,9,U02_unrelated_substitute,0.07191811596827931
corrupt_same_operation_unrelated_strong,0,A00_copy,0.5596361328383475
corrupt_same_operation_unrelated_strong,0,A01_reverse,0.9462009535334097
corrupt_same_operation_unrelated_strong,0,A02_substitute,0.019998874319402705
corrupt_same_operation_unrelated_strong,0,A03_copy,0.5581482977062052
corrupt_same_operation_unrelated_strong,0,A04_reverse,0.9458107944147065
corrupt_same_operation_unrelated_strong,0,A05_substitute,0.018705953542188847
corrupt_same_operation_unrelated_strong,0,A06_copy,0.5608395931092658
corrupt_same_operation_unrelated_strong,0,A07_reverse,0.9460092069106434
corrupt_same_operation_unrelated_strong,0,C00_reverse_then_substitute_02_05,0.02243361691968131
corrupt_same_operation_unrelated_strong,0,C01_substitute_then_reverse_01_03,0.9464709984182458
corrupt_same_operation_unrelated_strong,0,C02_copy_then_substitute_04_07,0.5602065453290589
corrupt_same_operation_unrelated_strong,0,C03_reverse_then_substitute_06_01,0.9463780427164757
corrupt_same_operation_unrelated_strong,0,C04_substitute_then_reverse_03_07,0.9459389024723928
corrupt_same_operation_unrelated_strong,0,C05_copy_then_substitute_07_06,0.9460440270494033
corrupt_same_operation_unrelated_strong,0,C06_reverse_then_substitute_01_05,0.09297751352503934
corrupt_same_operation_unrelated_strong,0,C07_substitute_then_reverse_07_03,0.9460255368522148
corrupt_same_operation_unrelated_strong,0,K00_shortcut_for_A07_reverse,0.5595286801989318
corrupt_same_operation_unrelated_strong,0,K01_shortcut_for_A03_copy,0.560529898389785
corrupt_same_operation_unrelated_strong,0,K02_shortcut_for_A00_copy,0.5566791267474559
corrupt_same_operation_unrelated_strong,0,S00_surface_rotate,0.25501059312392466
corrupt_same_operation_unrelated_strong,0,S01_surface_rotate,0.2556144916342844
corrupt_same_operation_unrelated_strong,0,S02_surface_rotate,0.1275401995550677
corrupt_same_operation_unrelated_strong,0,U00_unrelated_substitute,0.1484513339027
corrupt_same_operation_unrelated_strong,0,U01_unrelated_substitute,0.016667200287207248
corrupt_same_operation_unrelated_strong,0,U02_unrelated_substitute,0.15091505990351264
corrupt_same_operation_unrelated_strong,1,A00_copy,0.5726679548032071
corrupt_same_operation_unrelated_strong,1,A01_reverse,0.9436069460034736
corrupt_same_operation_unrelated_strong,1,A02_substitute,0.028325311257146456
corrupt_same_operation_unrelated_strong,1,A03_copy,0.573648855968082
corrupt_same_operation_unrelated_strong,1,A04_reverse,0.9438001971554579
corrupt_same_operation_unrelated_strong,1,A05_substitute,0.025021291105076653
corrupt_same_operation_unrelated_strong,1,A06_copy,0.5730981009896986
corrupt_same_operation_unrelated_strong,1,A07_reverse,0.9434425249579482
corrupt_same_operation_unrelated_strong,1,C00_reverse_then_substitute_02_05,0.025549721120529733
corrupt_same_operation_unrelated_strong,1,C01_substitute_then_reverse_01_03,0.94284545898937
corrupt_same_operation_unrelated_strong,1,C02_copy_then_substitute_04_07,0.5739157351435467
corrupt_same_operation_unrelated_strong,1,C03_reverse_then_substitute_06_01,0.942681030990859
corrupt_same_operation_unrelated_strong,1,C04_substitute_then_reverse_03_07,0.9428123049971818
corrupt_same_operation_unrelated_strong,1,C05_copy_then_substitute_07_06,0.9435693079190083
corrupt_same_operation_unrelated_strong,1,C06_reverse_then_substitute_01_05,0.14693500981528224
corrupt_same_operation_unrelated_strong,1,C07_substitute_then_reverse_07_03,0.9431125042395725
corrupt_same_operation_unrelated_strong,1,K00_shortcut_for_A07_reverse,0.5715023168289277
corrupt_same_operation_unrelated_strong,1,K01_shortcut_for_A03_copy,0.5754065654300603
corrupt_same_operation_unrelated_strong,1,K02_shortcut_for_A00_copy,0.5735387399072016
corrupt_same_operation_unrelated_strong,1,S00_surface_rotate,0.23897911270483643
corrupt_same_operation_unrelated_strong,1,S01_surface_rotate,0.23843618886718793
corrupt_same_operation_unrelated_strong,1,S02_surface_rotate,0.18920874079649347
corrupt_same_operation_unrelated_strong,1,U00_unrelated_substitute,0.18468626581338313
corrupt_same_operation_unrelated_strong,1,U01_unrelated_substitute,0.023136302342632642
corrupt_same_operation_unrelated_strong,1,U02_unrelated_substitute,0.18511757318182118
corrupt_same_operation_unrelated_strong,2,A00_copy,0.591330432629512
corrupt_same_operation_unrelated_strong,2,A01_reverse,0.9437723715771504
corrupt_same_operation_unrelated_strong,2,A02_substitute,0.027957475712730658
corrupt_same_operation_unrelated_strong,2,A03_copy,0.5891865610308038
corrupt_same_operation_unrelated_strong,2,A04_reverse,0.9439737857047739
corrupt_same_operation_unrelated_strong,2,A05_substitute,0.03688281100575059
corrupt_same_operation_unrelated_strong,2,A06_copy,0.5903721921881823
corrupt_same_operation_unrelated_strong,2,A07_reverse,0.9437017379749943
corrupt_same_operation_unrelated_strong,2,C00_reverse_then_substitute_02_05,0.03115187817850858
corrupt_same_operation_unrelated_strong,2,C01_substitute_then_reverse_01_03,0.9439511295177324
corrupt_same_operation_unrelated_strong,2,C02_copy_then_substitute_04_07,0.5863893170704724
corrupt_same_operation_unrelated_strong,2,C03_reverse_then_substitute_06_01,0.9442946390432811
corrupt_same_operation_unrelated_strong,2,C04_substitute_then_reverse_03_07,0.9444750623001565
corrupt_same_operation_unrelated_strong,2,C05_copy_then_substitute_07_06,0.9443181297811417
corrupt_same_operation_unrelated_strong,2,C06_reverse_then_substitute_01_05,0.11936386218050529
corrupt_same_operation_unrelated_strong,2,C07_substitute_then_reverse_07_03,0.944205015154218
corrupt_same_operation_unrelated_strong,2,K00_shortcut_for_A07_reverse,0.5884322311344081
corrupt_same_operation_unrelated_strong,2,K01_shortcut_for_A03_copy,0.5890351318236643
corrupt_same_operation_unrelated_strong,2,K02_shortcut_for_A00_copy,0.5914080666488717
corrupt_same_operation_unrelated_strong,2,S00_surface_rotate,0.28593191217265057
corrupt_same_operation_unrelated_strong,2,S01_surface_rotate,0.28575348991713845
corrupt_same_operation_unrelated_strong,2,S02_surface_rotate,0.17243658573754672
corrupt_same_operation_unrelated_strong,2,U00_unrelated_substitute,0.16258016747147028
corrupt_same_operation_unrelated_strong,2,U01_unrelated_substitute,0.021741760259316865
corrupt_same_operation_unrelated_strong,2,U02_unrelated_substitute,0.1628417186639219
corrupt_same_operation_unrelated_strong,3,A00_copy,0.5481985904936018
corrupt_same_operation_unrelated_strong,3,A01_reverse,0.9434506826335326
corrupt_same_operation_unrelated_strong,3,A02_substitute,0.038493422598805865
corrupt_same_operation_unrelated_strong,3,A03_copy,0.5465776461253787
corrupt_same_operation_unrelated_strong,3,A04_reverse,0.9434630087612077
corrupt_same_operation_unrelated_strong,3,A05_substitute,0.04464899878967992
corrupt_same_operation_unrelated_strong,3,A06_copy,0.548815810492409
corrupt_same_operation_unrelated_strong,3,A07_reverse,0.9430227071197442
corrupt_same_operation_unrelated_strong,3,C00_reverse_then_substitute_02_05,0.033804689819982664
corrupt_same_operation_unrelated_strong,3,C01_substitute_then_reverse_01_03,0.9431911338360918
corrupt_same_operation_unrelated_strong,3,C02_copy_then_substitute_04_07,0.5473046568646539
corrupt_same_operation_unrelated_strong,3,C03_reverse_then_substitute_06_01,0.9432432825477868
corrupt_same_operation_unrelated_strong,3,C04_substitute_then_reverse_03_07,0.9433918808698425
corrupt_same_operation_unrelated_strong,3,C05_copy_then_substitute_07_06,0.9433847189811321
corrupt_same_operation_unrelated_strong,3,C06_reverse_then_substitute_01_05,0.11665407547182327
corrupt_same_operation_unrelated_strong,3,C07_substitute_then_reverse_07_03,0.9431001785237003
corrupt_same_operation_unrelated_strong,3,K00_shortcut_for_A07_reverse,0.5478085979376991
corrupt_same_operation_unrelated_strong,3,K01_shortcut_for_A03_copy,0.5481231210576017
corrupt_same_operation_unrelated_strong,3,K02_shortcut_for_A00_copy,0.5468916748435891
corrupt_same_operation_unrelated_strong,3,S00_surface_rotate,0.19477774466587155
corrupt_same_operation_unrelated_strong,3,S01_surface_rotate,0.19572115678935023
corrupt_same_operation_unrelated_strong,3,S02_surface_rotate,0.23013507299212893
corrupt_same_operation_unrelated_strong,3,U00_unrelated_substitute,0.19025127445857595
corrupt_same_operation_unrelated_strong,3,U01_unrelated_substitute,0.031096902740747487
corrupt_same_operation_unrelated_strong,3,U02_unrelated_substitute,0.19217991066511297
corrupt_same_operation_unrelated_strong,4,A00_copy,0.5463795710637205
corrupt_same_operation_unrelated_strong,4,A01_reverse,0.9416105100902192
corrupt_same_operation_unrelated_strong,4,A02_substitute,0.03502431037733779
corrupt_same_operation_unrelated_strong,4,A03_copy,0.5472621800780235
corrupt_same_operation_unrelated_strong,4,A04_reverse,0.9423728347884657
corrupt_same_operation_unrelated_strong,4,A05_substitute,0.02434126245851189
corrupt_same_operation_unrelated_strong,4,A06_copy,0.5454689842127378
corrupt_same_operation_unrelated_strong,4,A07_reverse,0.9419580206166316
corrupt_same_operation_unrelated_strong,4,C00_reverse_then_substitute_02_05,0.030813863253108427
corrupt_same_operation_unrelated_strong,4,C01_substitute_then_reverse_01_03,0.9421261151406072
corrupt_same_operation_unrelated_strong,4,C02_copy_then_substitute_04_07,0.5479700222178653
corrupt_same_operation_unrelated_strong,4,C03_reverse_then_substitute_06_01,0.9418500683688871
corrupt_same_operation_unrelated_strong,4,C04_substitute_then_reverse_03_07,0.9418617302948417
corrupt_same_operation_unrelated_strong,4,C05_copy_then_substitute_07_06,0.9418142538159292
corrupt_same_operation_unrelated_strong,4,C06_reverse_then_substitute_01_05,0.06778463447562294
corrupt_same_operation_unrelated_strong,4,C07_substitute_then_reverse_07_03,0.9419271974179021
corrupt_same_operation_unrelated_strong,4,K00_shortcut_for_A07_reverse,0.5466686113277105
corrupt_same_operation_unrelated_strong,4,K01_shortcut_for_A03_copy,0.547694312819416
corrupt_same_operation_unrelated_strong,4,K02_shortcut_for_A00_copy,0.5461959853499533
corrupt_same_operation_unrelated_strong,4,S00_surface_rotate,0.2729993690198007
corrupt_same_operation_unrelated_strong,4,S01_surface_rotate,0.27228652311540463
corrupt_same_operation_unrelated_strong,4,S02_surface_rotate,0.27931887534053323
corrupt_same_operation_unrelated_strong,4,U00_unrelated_substitute,0.12491171070857844
corrupt_same_operation_unrelated_strong,4,U01_unrelated_substitute,0.026827148727104136
corrupt_same_operation_unrelated_strong,4,U02_unrelated_substitute,0.12564988050442055
corrupt_same_operation_unrelated_strong,5,A00_copy,0.5567212704752125
corrupt_same_operation_unrelated_strong,5,A01_reverse,0.9430565339596055
corrupt_same_operation_unrelated_strong,5,A02_substitute,0.03155519747143817
corrupt_same_operation_unrelated_strong,5,A03_copy,0.5571952244970364
corrupt_same_operation_unrelated_strong,5,A04_reverse,0.9432126234829837
corrupt_same_operation_unrelated_strong,5,A05_substitute,0.036401360041195915
corrupt_same_operation_unrelated_strong,5,A06_copy,0.5583680331708907
corrupt_same_operation_unrelated_strong,5,A07_reverse,0.943156485328548
corrupt_same_operation_unrelated_strong,5,C00_reverse_then_substitute_02_05,0.028279165118673427
corrupt_same_operation_unrelated_strong,5,C01_substitute_then_reverse_01_03,0.9435791294104748
corrupt_same_operation_unrelated_strong,5,C02_copy_then_substitute_04_07,0.5582684135577329
corrupt_same_operation_unrelated_strong,5,C03_reverse_then_substitute_06_01,0.9430408698803113
corrupt_same_operation_unrelated_strong,5,C04_substitute_then_reverse_03_07,0.9427140204697283
corrupt_same_operation_unrelated_strong,5,C05_copy_then_substitute_07_06,0.9430586933544404
corrupt_same_operation_unrelated_strong,5,C06_reverse_then_substitute_01_05,0.14002577247141998
corrupt_same_operation_unrelated_strong,5,C07_substitute_then_reverse_07_03,0.9428871072811611
corrupt_same_operation_unrelated_strong,5,K00_shortcut_for_A07_reverse,0.5575144126536582
corrupt_same_operation_unrelated_strong,5,K01_shortcut_for_A03_copy,0.5585296276838594
corrupt_same_operation_unrelated_strong,5,K02_shortcut_for_A00_copy,0.5578860824044981
corrupt_same_operation_unrelated_strong,5,S00_surface_rotate,0.2679328098111503
corrupt_same_operation_unrelated_strong,5,S01_surface_rotate,0.2683236321325708
corrupt_same_operation_unrelated_strong,5,S02_surface_rotate,0.19868499569655867
corrupt_same_operation_unrelated_strong,5,U00_unrelated_substitute,0.11179925195735516
corrupt_same_operation_unrelated_strong,5,U01_unrelated_substitute,0.024713762186490504
corrupt_same_operation_unrelated_strong,5,U02_unrelated_substitute,0.11313132122788147
corrupt_same_operation_unrelated_strong,6,A00_copy,0.5948986641065568
corrupt_same_operation_unrelated_strong,6,A01_reverse,0.9429862265310183
corrupt_same_operation_unrelated_strong,6,A02_substitute,0.026393343411393627
corrupt_same_operation_unrelated_strong,6,A03_copy,0.5939246097821723
corrupt_same_operation_unrelated_strong,6,A04_reverse,0.9427719923716226
corrupt_same_operation_unrelated_strong,6,A05_substitute,0.02233632732403893
corrupt_same_operation_unrelated_strong,6,A06_copy,0.5941874919241883
corrupt_same_operation_unrelated_strong,6,A07_reverse,0.943104507673261
corrupt_same_operation_unrelated_strong,6,C00_reverse_then_substitute_02_05,0.0291832600154951
corrupt_same_operation_unrelated_strong,6,C01_substitute_then_reverse_01_03,0.9430948425114857
corrupt_same_operation_unrelated_strong,6,C02_copy_then_substitute_04_07,0.5944205466934319
corrupt_same_operation_unrelated_strong,6,C03_reverse_then_substitute_06_01,0.9429450749554037
corrupt_same_operation_unrelated_strong,6,C04_substitute_then_reverse_03_07,0.9424737912270039
corrupt_same_operation_unrelated_strong,6,C05_copy_then_substitute_07_06,0.9428731121223881
corrupt_same_operation_unrelated_strong,6,C06_reverse_then_substitute_01_05,0.10701872514270495
corrupt_same_operation_unrelated_strong,6,C07_substitute_then_reverse_07_03,0.9428381304663654
corrupt_same_operation_unrelated_strong,6,K00_shortcut_for_A07_reverse,0.5944955133353508
corrupt_same_operation_unrelated_strong,6,K01_shortcut_for_A03_copy,0.5930385020653981
corrupt_same_operation_unrelated_strong,6,K02_shortcut_for_A00_copy,0.5952111962971067
corrupt_same_operation_unrelated_strong,6,S00_surface_rotate,0.3074964194872179
corrupt_same_operation_unrelated_strong,6,S01_surface_rotate,0.30791239816687827
corrupt_same_operation_unrelated_strong,6,S02_surface_rotate,0.14150311092740286
corrupt_same_operation_unrelated_strong,6,U00_unrelated_substitute,0.15258498023432834
corrupt_same_operation_unrelated_strong,6,U01_unrelated_substitute,0.02246860132868207
corrupt_same_operation_unrelated_strong,6,U02_unrelated_substitute,0.15288701085154513
corrupt_same_operation_unrelated_strong,7,A00_copy,0.5493519098193841
corrupt_same_operation_unrelated_strong,7,A01_reverse,0.9468744930457572
corrupt_same_operation_unrelated_strong,7,A02_substitute,0.035539745911765175
corrupt_same_operation_unrelated_strong,7,A03_copy,0.5506241714835411
corrupt_same_operation_unrelated_strong,7,A04_reverse,0.9461691314878825
corrupt_same_operation_unrelated_strong,7,A05_substitute,0.03763164205432792
corrupt_same_operation_unrelated_strong,7,A06_copy,0.5505218842241268
corrupt_same_operation_unrelated_strong,7,A07_reverse,0.9463550535325217
corrupt_same_operation_unrelated_strong,7,C00_reverse_then_substitute_02_05,0.034070071089391266
corrupt_same_operation_unrelated_strong,7,C01_substitute_then_reverse_01_03,0.9460520238254292
corrupt_same_operation_unrelated_strong,7,C02_copy_then_substitute_04_07,0.5503846111887553
corrupt_same_operation_unrelated_strong,7,C03_reverse_then_substitute_06_01,0.9462204484961081
corrupt_same_operation_unrelated_strong,7,C04_substitute_then_reverse_03_07,0.9463767134751305
corrupt_same_operation_unrelated_strong,7,C05_copy_then_substitute_07_06,0.9470059296388862
corrupt_same_operation_unrelated_strong,7,C06_reverse_then_substitute_01_05,0.13690483725895225
corrupt_same_operation_unrelated_strong,7,C07_substitute_then_reverse_07_03,0.9461396479599765
corrupt_same_operation_unrelated_strong,7,K00_shortcut_for_A07_reverse,0.5505387074711562
corrupt_same_operation_unrelated_strong,7,K01_shortcut_for_A03_copy,0.5505117174369515
corrupt_same_operation_unrelated_strong,7,K02_shortcut_for_A00_copy,0.5508778874210426
corrupt_same_operation_unrelated_strong,7,S00_surface_rotate,0.22329114146717466
corrupt_same_operation_unrelated_strong,7,S01_surface_rotate,0.2229522911826017
corrupt_same_operation_unrelated_strong,7,S02_surface_rotate,0.23052506434217385
corrupt_same_operation_unrelated_strong,7,U00_unrelated_substitute,0.10636002017221316
corrupt_same_operation_unrelated_strong,7,U01_unrelated_substitute,0.028888725512637197
corrupt_same_operation_unrelated_strong,7,U02_unrelated_substitute,0.10533764416460585
corrupt_same_operation_unrelated_strong,8,A00_copy,0.5628088813031068
corrupt_same_operation_unrelated_strong,8,A01_reverse,0.9457591522976894
corrupt_same_operation_unrelated_strong,8,A02_substitute,0.027884674901972027
corrupt_same_operation_unrelated_strong,8,A03_copy,0.5630770894062983
corrupt_same_operation_unrelated_strong,8,A04_reverse,0.9459698906524856
corrupt_same_operation_unrelated_strong,8,A05_substitute,0.02027658343137819
corrupt_same_operation_unrelated_strong,8,A06_copy,0.5603030024109715
corrupt_same_operation_unrelated_strong,8,A07_reverse,0.9459935507680859
corrupt_same_operation_unrelated_strong,8,C00_reverse_then_substitute_02_05,0.028501565275502166
corrupt_same_operation_unrelated_strong,8,C01_substitute_then_reverse_01_03,0.945630713728206
corrupt_same_operation_unrelated_strong,8,C02_copy_then_substitute_04_07,0.5627320782894396
corrupt_same_operation_unrelated_strong,8,C03_reverse_then_substitute_06_01,0.946165965435342
corrupt_same_operation_unrelated_strong,8,C04_substitute_then_reverse_03_07,0.945733663690836
corrupt_same_operation_unrelated_strong,8,C05_copy_then_substitute_07_06,0.9458797672208676
corrupt_same_operation_unrelated_strong,8,C06_reverse_then_substitute_01_05,0.09633534499187286
corrupt_same_operation_unrelated_strong,8,C07_substitute_then_reverse_07_03,0.946731880605564
corrupt_same_operation_unrelated_strong,8,K00_shortcut_for_A07_reverse,0.5626109628609268
corrupt_same_operation_unrelated_strong,8,K01_shortcut_for_A03_copy,0.5631770438923593
corrupt_same_operation_unrelated_strong,8,K02_shortcut_for_A00_copy,0.5631727190562423
corrupt_same_operation_unrelated_strong,8,S00_surface_rotate,0.24128124775782517
corrupt_same_operation_unrelated_strong,8,S01_surface_rotate,0.2396409800371485
corrupt_same_operation_unrelated_strong,8,S02_surface_rotate,0.22047056812705318
corrupt_same_operation_unrelated_strong,8,U00_unrelated_substitute,0.21711157366801187
corrupt_same_operation_unrelated_strong,8,U01_unrelated_substitute,0.02128379875145844
corrupt_same_operation_unrelated_strong,8,U02_unrelated_substitute,0.21544082196736317
corrupt_same_operation_unrelated_strong,9,A00_copy,0.5422517534654241
corrupt_same_operation_unrelated_strong,9,A01_reverse,0.9455872242908044
corrupt_same_operation_unrelated_strong,9,A02_substitute,0.03655679029018876
corrupt_same_operation_unrelated_strong,9,A03_copy,0.5385452455887714
corrupt_same_operation_unrelated_strong,9,A04_reverse,0.9449173574113766
corrupt_same_operation_unrelated_strong,9,A05_substitute,0.04241649902682129
corrupt_same_operation_unrelated_strong,9,A06_copy,0.5389950448073286
corrupt_same_operation_unrelated_strong,9,A07_reverse,0.9455519098428172
corrupt_same_operation_unrelated_strong,9,C00_reverse_then_substitute_02_05,0.03211694577672616
corrupt_same_operation_unrelated_strong,9,C01_substitute_then_reverse_01_03,0.94508228715635
corrupt_same_operation_unrelated_strong,9,C02_copy_then_substitute_04_07,0.5408117320624961
corrupt_same_operation_unrelated_strong,9,C03_reverse_then_substitute_06_01,0.9447920855836316
corrupt_same_operation_unrelated_strong,9,C04_substitute_then_reverse_03_07,0.944644321538813
corrupt_same_operation_unrelated_strong,9,C05_copy_then_substitute_07_06,0.9446209957222611
corrupt_same_operation_unrelated_strong,9,C06_reverse_then_substitute_01_05,0.14782328032739228
corrupt_same_operation_unrelated_strong,9,C07_substitute_then_reverse_07_03,0.9450696262873198
corrupt_same_operation_unrelated_strong,9,K00_shortcut_for_A07_reverse,0.5416505245535712
corrupt_same_operation_unrelated_strong,9,K01_shortcut_for_A03_copy,0.5405930017808428
corrupt_same_operation_unrelated_strong,9,K02_shortcut_for_A00_copy,0.5392322726175952
corrupt_same_operation_unrelated_strong,9,S00_surface_rotate,0.2520930708491814
corrupt_same_operation_unrelated_strong,9,S01_surface_rotate,0.2512639411825195
corrupt_same_operation_unrelated_strong,9,S02_surface_rotate,0.2318504712503392
corrupt_same_operation_unrelated_strong,9,U00_unrelated_substitute,0.1161473019786385
corrupt_same_operation_unrelated_strong,9,U01_unrelated_substitute,0.030250448483817395
corrupt_same_operation_unrelated_strong,9,U02_unrelated_substitute,0.11896120981068303
delay_component_strong,0,A00_copy,0.5659118252467963
delay_component_strong,0,A01_reverse,0.9148811479056199
delay_component_strong,0,A02_substitute,0.0227139915321537
delay_component_strong,0,A03_copy,0.5630527715205368
delay_component_strong,0,A04_reverse,0.9161755690806781
delay_component_strong,0,A05_substitute,0.019413136925735132
delay_component_strong,0,A06_copy,0.5640075086942944
delay_component_strong,0,A07_reverse,0.9161812376560778
delay_component_strong,0,C00_reverse_then_substitute_02_05,0.02470426655306785
delay_component_strong,0,C01_substitute_then_reverse_01_03,0.9159391781462007
delay_component_strong,0,C02_copy_then_substitute_04_07,0.5643795076138058
delay_component_strong,0,C03_reverse_then_substitute_06_01,0.91570194720833
delay_component_strong,0,C04_substitute_then_reverse_03_07,0.9166108783326867
delay_component_strong,0,C05_copy_then_substitute_07_06,0.9164744411512233
delay_component_strong,0,C06_reverse_then_substitute_01_05,0.10445020780435114
delay_component_strong,0,C07_substitute_then_reverse_07_03,0.9166092110393586
delay_component_strong,0,K00_shortcut_for_A07_reverse,0.564325030853051
delay_component_strong,0,K01_shortcut_for_A03_copy,0.5633466361994219
delay_component_strong,0,K02_shortcut_for_A00_copy,0.5632911624916912
delay_component_strong,0,S00_surface_rotate,0.2952862213095965
delay_component_strong,0,S01_surface_rotate,0.29411391095146766
delay_component_strong,0,S02_surface_rotate,0.22661231791061048
delay_component_strong,0,U00_unrelated_substitute,0.14404064085250654
delay_component_strong,0,U01_unrelated_substitute,0.019242713086787464
delay_component_strong,0,U02_unrelated_substitute,0.1449852176458635
delay_component_strong,1,A00_copy,0.6618453417613934
delay_component_strong,1,A01_reverse,0.9173786997873271
delay_component_strong,1,A02_substitute,0.029795652333582178
delay_component_strong,1,A03_copy,0.6614286934541292
delay_component_strong,1,A04_reverse,0.9164481207446225
delay_component_strong,1,A05_substitute,0.02167179164531026
delay_component_strong,1,A06_copy,0.6624234236544236
delay_component_strong,1,A07_reverse,0.9149752704297005
delay_component_strong,1,C00_reverse_then_substitute_02_05,0.030691417832091488
delay_component_strong,1,C01_substitute_then_reverse_01_03,0.9158867048604858
delay_component_strong,1,C02_copy_then_substitute_04_07,0.6630183120449755
delay_component_strong,1,C03_reverse_then_substitute_06_01,0.9161958974951014
delay_component_strong,1,C04_substitute_then_reverse_03_07,0.9163606552723623
delay_component_strong,1,C05_copy_then_substitute_07_06,0.9168944148015051
delay_component_strong,1,C06_reverse_then_substitute_01_05,0.15201939971094114
delay_component_strong,1,C07_substitute_then_reverse_07_03,0.916094277372456
