condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
corrupt_same_operation_unrelated_strong,0,25,250112,0.00024104601413760856,0.0006853620950907635,1.0
corrupt_same_operation_unrelated_strong,1,25,250112,0.00026744119474461176,0.001229186787055428,1.0
corrupt_same_operation_unrelated_strong,2,25,250112,0.0002808491989825284,0.00150165811985295,1.0
corrupt_same_operation_unrelated_strong,3,25,250112,0.00024502802133565834,0.0009462846933345204,1.0
corrupt_same_operation_unrelated_strong,4,25,250112,0.00018720141624128467,0.0006224297803355539,1.0
corrupt_same_operation_unrelated_strong,5,25,250112,0.00023587211924652268,0.0006773656774858305,0.9992307692307693
corrupt_same_operation_unrelated_strong,6,25,250112,0.0002707148427729266,0.0013810504267181833,1.0
corrupt_same_operation_unrelated_strong,7,25,250112,0.0002175654526667209,0.000848911058968449,1.0
corrupt_same_operation_unrelated_strong,8,25,250112,0.00022258107084340478,0.0007675753509898409,1.0
corrupt_same_operation_unrelated_strong,9,25,250112,0.00025782765862415307,0.001071672254600288,1.0
delay_component_strong,0,25,250112,0.013461066132682773,0.1682633266585341,0.9992307692307693
delay_component_strong,1,25,250112,0.013446672580993928,0.16808340726242355,0.9992307692307693
delay_component_strong,2,25,250112,0.013455308712007237,0.1681913589000899,0.9992307692307693
delay_component_strong,3,25,250112,0.013356792847114708,0.16695991058893328,0.9984615384615384
delay_component_strong,4,25,250112,0.013471941260625458,0.1683992657578176,0.9992307692307693
delay_component_strong,5,25,250112,0.013435797453051249,0.16794746816314005,0.9992307692307693
delay_component_strong,6,25,250112,0.013425562038516959,0.16781952548146145,0.9992307692307693
delay_component_strong,7,25,250112,0.01353687217157735,0.1692109021447163,0.9992307692307693
delay_component_strong,8,25,250112,0.013453709428486253,0.1681713678560776,0.9992307692307693
delay_component_strong,9,25,250112,0.013460746275978574,0.16825932844973163,0.9992307692307693
delay_different_operation_matched_strong,0,25,250112,0.002052879740092155,0.025660996751151393,0.9723076923076923
delay_different_operation_matched_strong,1,25,250112,0.0020593206902499066,0.025712973465583325,0.9721100391402382
delay_different_operation_matched_strong,2,25,250112,0.002064362364734824,0.025792937641632457,0.9715384615384616
delay_different_operation_matched_strong,3,25,250112,0.002057357733950907,0.02571697167438578,0.9715384615384616
delay_different_operation_matched_strong,4,25,250112,0.0020698822281111744,0.02573296450959561,0.9653846153846154
delay_different_operation_matched_strong,5,25,250112,0.0020582209422688813,0.02568498600396613,0.9723076923076923
delay_different_operation_matched_strong,6,25,250112,0.0020524532726195663,0.025477079146238393,0.9715384615384616
delay_different_operation_matched_strong,7,25,250112,0.0020389960469035084,0.025397114970189264,0.9723076923076923
delay_different_operation_matched_strong,8,25,250112,0.0020807510894310715,0.025944869576125802,0.9723076923076923
delay_different_operation_matched_strong,9,25,250112,0.002043588187545414,0.025365129299769612,0.9723076923076923
delay_same_operation_unrelated_strong,0,25,250112,0.0017490685192556512,0.02182282670174777,0.9576923076923078
delay_same_operation_unrelated_strong,1,25,250112,0.0017670859765902944,0.021806833866537943,0.9576923076923078
delay_same_operation_unrelated_strong,2,25,250112,0.0017557094772615528,0.021714875064081447,0.9646153846153847
delay_same_operation_unrelated_strong,3,25,250112,0.0017669949929472889,0.021902790877796903,0.9576923076923078
delay_same_operation_unrelated_strong,4,25,250112,0.0017874601850952183,0.021986753262648488,0.9561538461538461
delay_same_operation_unrelated_strong,5,25,250112,0.0017937082799747296,0.022354588472474485,0.9492307692307692
delay_same_operation_unrelated_strong,6,25,250112,0.001755145796635386,0.021918783713006727,0.9576923076923078
delay_same_operation_unrelated_strong,7,25,250112,0.001755803922250864,0.021778846404920747,0.9646153846153847
delay_same_operation_unrelated_strong,8,25,250112,0.001729169798936529,0.021502969997551254,0.9653846153846154
delay_same_operation_unrelated_strong,9,25,250112,0.0017666230173227645,0.021778846404920747,0.9576923076923078
pretrain_component,0,25,250112,0.000249454599288824,0.0006573746334735675,1.0
pretrain_component,1,25,250112,0.0002539176368256468,0.0007933137327570672,1.0
pretrain_component,2,25,250112,0.00034243639560801434,0.0023492783859737354,1.0
pretrain_component,3,25,250112,0.00022402574896678885,0.0006459731412966629,1.0
pretrain_component,4,25,250112,0.00035309044058112336,0.0014896634934455921,0.9992307692307693
pretrain_component,5,25,250112,0.0003044586629750748,0.0015009966907918726,1.0
pretrain_component,6,25,250112,0.00025693986087842646,0.0006445962993920501,1.0
pretrain_component,7,25,250112,0.00028633550901856897,0.0007451512665485396,0.9969230769230769
pretrain_component,8,25,250112,0.0003089537707484943,0.0014432010821448515,1.0
pretrain_component,9,25,250112,0.00030186043235950837,0.0016205653578425516,0.9992307692307693
pretrain_different_operation_matched,0,25,250112,0.000249454599288824,0.0006573746334735675,1.0
pretrain_different_operation_matched,1,25,250112,0.0002539176368256468,0.0007933137327570672,1.0
pretrain_different_operation_matched,2,25,250112,0.00034243639560801434,0.0023492783859737354,1.0
pretrain_different_operation_matched,3,25,250112,0.00022402574896678885,0.0006459731412966629,1.0
pretrain_different_operation_matched,4,25,250112,0.00035309044058112336,0.0014896634934455921,0.9992307692307693
pretrain_different_operation_matched,5,25,250112,0.0003044586629750748,0.0015009966907918726,1.0
pretrain_different_operation_matched,6,25,250112,0.00025693986087842646,0.0006445962993920501,1.0
pretrain_different_operation_matched,7,25,250112,0.00028633550901856897,0.0007451512665485396,0.9969230769230769
pretrain_different_operation_matched,8,25,250112,0.0003089537707484943,0.0014432010821448515,1.0
pretrain_different_operation_matched,9,25,250112,0.00030186043235950837,0.0016205653578425516,0.9992307692307693
pretrain_same_operation_unrelated,0,25,250112,0.000249454599288824,0.0006573746334735675,1.0
pretrain_same_operation_unrelated,1,25,250112,0.0002539176368256468,0.0007933137327570672,1.0
pretrain_same_operation_unrelated,2,25,250112,0.00034243639560801434,0.0023492783859737354,1.0
pretrain_same_operation_unrelated,3,25,250112,0.00022402574896678885,0.0006459731412966629,1.0
pretrain_same_operation_unrelated,4,25,250112,0.00035309044058112336,0.0014896634934455921,0.9992307692307693
pretrain_same_operation_unrelated,5,25,250112,0.0003044586629750748,0.0015009966907918726,1.0
pretrain_same_operation_unrelated,6,25,250112,0.00025693986087842646,0.0006445962993920501,1.0
pretrain_same_operation_unrelated,7,25,250112,0.00028633550901856897,0.0007451512665485396,0.9969230769230769
pretrain_same_operation_unrelated,8,25,250112,0.0003089537707484943,0.0014432010821448515,1.0
pretrain_same_operation_unrelated,9,25,250112,0.00030186043235950837,0.0016205653578425516,0.9992307692307693
