condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
delay_same_operation_unrelated_strong,A07_reverse,unrelated_control,1.0,12236.8,0.9911784052848815,0.09999999999999999,0.5285714285714286
delay_same_operation_unrelated_strong,U00_unrelated_substitute,different_operation_control,0.1,245401.6,0.37692058086395264,0.09999999999999999,0.5285714285714286
delay_same_operation_unrelated_strong,K01_shortcut_for_A03_copy,fake_component_control,1.0,75929.6,0.7635742366313935,0.09999999999999999,0.5285714285714286
delay_same_operation_unrelated_strong,S00_surface_rotate,surface_control,0.0,250112.0,0.38037110567092897,0.09999999999999999,0.5285714285714286
pretrain_component,A01_reverse,component,1.0,0.0,0.993847668170929,0.09999999999999999,0.5285714285714286
pretrain_component,C06_reverse_then_substitute_01_05,composite,0.2,246732.8,0.44511720538139343,0.09999999999999999,0.5285714285714286
pretrain_component,A07_reverse,unrelated_control,1.0,0.0,0.993261742591858,0.09999999999999999,0.5285714285714286
pretrain_component,U00_unrelated_substitute,different_operation_control,0.5,234060.8,0.5176106959581375,0.09999999999999999,0.5285714285714286
pretrain_component,K01_shortcut_for_A03_copy,fake_component_control,1.0,73011.2,0.7831054866313935,0.09999999999999999,0.5285714285714286
pretrain_component,S00_surface_rotate,surface_control,0.1,246860.8,0.37522787153720855,0.09999999999999999,0.5285714285714286
pretrain_different_operation_matched,A01_reverse,component,1.0,27980.8,0.9928711116313934,0.09999999999999999,0.5285714285714286
pretrain_different_operation_matched,C06_reverse_then_substitute_01_05,composite,0.0,250112.0,0.23580729812383652,0.09999999999999999,0.5285714285714286
pretrain_different_operation_matched,A07_reverse,unrelated_control,1.0,28441.6,0.9933268547058105,0.09999999999999999,0.5285714285714286
pretrain_different_operation_matched,U00_unrelated_substitute,different_operation_control,1.0,0.0,0.4786133050918579,0.09999999999999999,0.5285714285714286
pretrain_different_operation_matched,K01_shortcut_for_A03_copy,fake_component_control,1.0,81587.2,0.7686198115348816,0.09999999999999999,0.5285714285714286
pretrain_different_operation_matched,S00_surface_rotate,surface_control,0.1,248422.4,0.3646158993244171,0.09999999999999999,0.5285714285714286
pretrain_same_operation_unrelated,A01_reverse,component,1.0,0.0,0.993847668170929,0.09999999999999999,0.5285714285714286
pretrain_same_operation_unrelated,C06_reverse_then_substitute_01_05,composite,0.2,246732.8,0.44511720538139343,0.09999999999999999,0.5285714285714286
pretrain_same_operation_unrelated,A07_reverse,unrelated_control,1.0,0.0,0.993261742591858,0.09999999999999999,0.5285714285714286
pretrain_same_operation_unrelated,U00_unrelated_substitute,different_operation_control,0.5,234060.8,0.5176106959581375,0.09999999999999999,0.5285714285714286
pretrain_same_operation_unrelated,K01_shortcut_for_A03_copy,fake_component_control,1.0,73011.2,0.7831054866313935,0.09999999999999999,0.5285714285714286
pretrain_same_operation_unrelated,S00_surface_rotate,surface_control,0.1,246860.8,0.37522787153720855,0.09999999999999999,0.5285714285714286
