condition,seed,task_name,realized_sample_count
delay_same_operation_unrelated_strong,8,A00_copy,2807
delay_same_operation_unrelated_strong,8,A01_reverse,2974
delay_same_operation_unrelated_strong,8,A02_substitute,4764
delay_same_operation_unrelated_strong,8,A03_copy,70747
delay_same_operation_unrelated_strong,8,A04_reverse,3402
delay_same_operation_unrelated_strong,8,A05_substitute,2358
delay_same_operation_unrelated_strong,8,A06_copy,34723
delay_same_operation_unrelated_strong,8,A07_reverse,3639
delay_same_operation_unrelated_strong,8,C00_reverse_then_substitute_06_04,13010
delay_same_operation_unrelated_strong,8,C01_substitute_then_reverse_03_04,7086
delay_same_operation_unrelated_strong,8,C02_copy_then_substitute_00_07,2649
delay_same_operation_unrelated_strong,8,C03_reverse_then_substitute_06_01,16658
delay_same_operation_unrelated_strong,8,C04_substitute_then_reverse_07_01,2509
delay_same_operation_unrelated_strong,8,C05_copy_then_substitute_06_07,2946
delay_same_operation_unrelated_strong,8,C06_reverse_then_substitute_02_00,10939
delay_same_operation_unrelated_strong,8,C07_substitute_then_reverse_04_03,22446
delay_same_operation_unrelated_strong,8,K00_shortcut_for_A00_copy,4101
delay_same_operation_unrelated_strong,8,K01_shortcut_for_A07_reverse,4487
delay_same_operation_unrelated_strong,8,K02_shortcut_for_A04_reverse,9131
delay_same_operation_unrelated_strong,8,S00_surface_rotate,5164
delay_same_operation_unrelated_strong,8,S01_surface_rotate,7993
delay_same_operation_unrelated_strong,8,S02_surface_rotate,3830
delay_same_operation_unrelated_strong,8,U00_unrelated_substitute,2187
delay_same_operation_unrelated_strong,8,U01_unrelated_substitute,6328
delay_same_operation_unrelated_strong,8,U02_unrelated_substitute,3234
