metric_family,threshold,condition,stratum,n,n_tasks,acquisition_rate,mean_acquired_at,time_spearman_frequency,time_sign_ok_frequency,final_spearman_frequency,time_spearman_reference_learnability,time_sign_ok_reference_learnability,final_spearman_reference_learnability,time_spearman_formal_utility,time_sign_ok_formal_utility,final_spearman_formal_utility
exact_match,0.2,lr_low,kind=unrelated,30,3,0.0,,,,,,,,,,
exact_match,0.2,wd_zero,all,250,25,0.32,13712.0,0.04891995904702286,False,0.28649099470008965,0.041344911529736156,True,0.282686879849463,-0.024019223070763065,True,0.19538622428714328
exact_match,0.2,wd_zero,true_tasks_atomic_composite,160,16,0.5,13712.0,0.04891995904702286,False,0.4218119871619915,0.041344911529736156,True,0.29730727886308694,-0.024019223070763065,True,-0.02643044998134952
exact_match,0.2,wd_zero,kind=atomic,80,8,0.375,13696.0,0.10954451150103323,False,0.737887019540595,,,0.567152677350021,0.10954451150103323,False,0.37561259839106464
exact_match,0.2,wd_zero,kind=composite,80,8,0.625,13721.6,0.035355339059327376,False,0.22497714250889111,,,,,,
exact_match,0.2,wd_zero,kind=shortcut,30,3,0.0,,,,0.04034830329877181,,,,,,
exact_match,0.2,wd_zero,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
exact_match,0.2,wd_zero,kind=unrelated,30,3,0.0,,,,0.1690182887331375,,,,,,
exact_match,0.5,base,all,250,25,0.32,14304.0,-0.03259791482794258,True,0.2985491365844113,0.0037326167397056954,True,0.2916976226918834,-0.012348142943684635,True,0.20909473687837069
exact_match,0.5,base,true_tasks_atomic_composite,160,16,0.5,14304.0,-0.03259791482794258,True,0.44688372925427927,0.0037326167397056954,True,0.29207445595112297,-0.012348142943684635,True,-0.017690863044342788
exact_match,0.5,base,kind=atomic,80,8,0.375,14310.4,-0.054006172486732174,True,0.7310407160569985,,,0.5671999803370676,-0.054006172486732174,True,0.3680214748478536
exact_match,0.5,base,kind=composite,80,8,0.625,14300.16,-0.023249527748763855,True,0.29188302484846157,,,,,,
exact_match,0.5,base,kind=shortcut,30,3,0.0,,,,0.08757059186316526,,,,,,
exact_match,0.5,base,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
exact_match,0.5,base,kind=unrelated,30,3,0.0,,,,,,,,,,
exact_match,0.5,batch_large,all,250,25,0.32,21862.4,0.036731544334622654,False,0.2567247651688358,0.0025565499628245687,True,0.2734810514245278,-0.002475368857441686,True,0.18338369467932705
exact_match,0.5,batch_large,true_tasks_atomic_composite,160,16,0.5,21862.4,0.036731544334622654,False,0.4037156016804572,0.0025565499628245687,True,0.28445425107423167,-0.002475368857441686,True,-0.03052458002488468
exact_match,0.5,batch_large,kind=atomic,80,8,0.375,21862.4,0.0,False,0.7157662690803841,,,0.5672709570150485,0.0,False,0.32625791496275125
exact_match,0.5,batch_large,kind=composite,80,8,0.625,21862.4,0.07321277759601871,False,0.2403783568678491,,,,,,
exact_match,0.5,batch_large,kind=shortcut,30,3,0.0,,,,-0.011922347495253997,,,,,,
exact_match,0.5,batch_large,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
exact_match,0.5,batch_large,kind=unrelated,30,3,0.0,,,,,,,,,,
exact_match,0.5,batch_small,all,250,25,0.32,10467.2,0.005470855736390974,False,0.28916011547745224,0.04531242662564408,True,0.2918779412690271,-0.04387356842434126,True,0.18727745640326007
exact_match,0.5,batch_small,true_tasks_atomic_composite,160,16,0.5,10467.2,0.005470855736390974,False,0.4300944558215622,0.04531242662564408,True,0.2983894334556642,-0.04387356842434126,True,-0.026717860876880998
exact_match,0.5,batch_small,kind=atomic,80,8,0.375,10444.8,0.0,False,0.7438858753712653,,,0.567186463990189,0.0,False,0.35586471271363124
exact_match,0.5,batch_small,kind=composite,80,8,0.625,10480.64,0.028306925853614894,False,0.23340241355779284,,,,,,
exact_match,0.5,batch_small,kind=shortcut,30,3,0.0,,,,0.011880540594004188,,,,,,
exact_match,0.5,batch_small,kind=surface_control,30,3,0.0,,,,-0.12009611535381533,,,,,,
exact_match,0.5,batch_small,kind=unrelated,30,3,0.0,,,,0.16366341767699427,,,,,,
exact_match,0.5,lr_high,all,250,25,0.32,10518.4,0.03971954872947807,False,0.28879605678988074,0.046996803846461044,True,0.2966424753615586,-0.019501911280962885,True,0.1747394306621126
exact_match,0.5,lr_high,true_tasks_atomic_composite,160,16,0.5,10518.4,0.03971954872947807,False,0.4251598630501395,0.046996803846461044,True,0.31625056944515606,-0.019501911280962885,True,-0.06255505858446508
exact_match,0.5,lr_high,kind=atomic,80,8,0.375,10496.0,0.17320508075688773,False,0.7466473692922603,,,0.5672033595747752,0.17320508075688773,False,0.3340797369380747
exact_match,0.5,lr_high,kind=composite,80,8,0.625,10531.84,-0.02913582733740325,True,0.25552685716525037,,,,,,
exact_match,0.5,lr_high,kind=shortcut,30,3,0.0,,,,0.13304703212334346,,,,,,
exact_match,0.5,lr_high,kind=surface_control,30,3,0.0,,,,-0.00727200611779588,,,,,,
exact_match,0.5,lr_high,kind=unrelated,30,3,0.0,,,,0.32732683535398854,,,,,,
exact_match,0.5,lr_low,all,250,25,0.32,21088.0,-0.06554735253444623,True,0.2713775482102446,0.06463056119412346,True,0.2849016662577821,-0.07509392614826382,True,0.18918766719826446
exact_match,0.5,lr_low,true_tasks_atomic_composite,160,16,0.5,21088.0,-0.06554735253444623,True,0.4083839075945597,0.06463056119412346,True,0.3012773201888969,-0.07509392614826382,True,-0.0547551863327026
exact_match,0.5,lr_low,kind=atomic,80,8,0.375,21034.666666666668,-0.08238525545716346,True,0.689898857451409,,,0.5742519391563236,-0.08238525545716346,True,0.3249739648323405
exact_match,0.5,lr_low,kind=composite,80,8,0.625,21120.0,-0.028284271247461905,True,0.2957466709939741,,,,,,
exact_match,0.5,lr_low,kind=shortcut,30,3,0.0,,,,-0.054545880626893625,,,,,,
exact_match,0.5,lr_low,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
exact_match,0.5,lr_low,kind=unrelated,30,3,0.0,,,,,,,,,,
exact_match,0.5,wd_zero,all,250,25,0.32,14265.6,-0.06136151063267627,True,0.28649099470008965,0.037493489642628025,True,0.282686879849463,-0.04522481814329131,True,0.19538622428714328
exact_match,0.5,wd_zero,true_tasks_atomic_composite,160,16,0.5,14265.6,-0.06136151063267627,True,0.4218119871619915,0.037493489642628025,True,0.29730727886308694,-0.04522481814329131,True,-0.02643044998134952
exact_match,0.5,wd_zero,kind=atomic,80,8,0.375,14242.133333333333,-0.05573606440842092,True,0.737887019540595,,,0.567152677350021,-0.05573606440842092,True,0.37561259839106464
exact_match,0.5,wd_zero,kind=composite,80,8,0.625,14279.68,-0.06558971957280517,True,0.22497714250889111,,,,,,
exact_match,0.5,wd_zero,kind=shortcut,30,3,0.0,,,,0.04034830329877181,,,,,,
exact_match,0.5,wd_zero,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
exact_match,0.5,wd_zero,kind=unrelated,30,3,0.0,,,,0.1690182887331375,,,,,,
token_accuracy,0.5,base,all,250,25,0.612,44652.75816993464,-0.39064357916181636,True,0.36616412862246256,-0.6381881782395109,False,0.2923289310228125,-0.06648114552025015,True,0.14808552213655474
token_accuracy,0.5,base,true_tasks_atomic_composite,160,16,0.75625,34623.47107438016,-0.3298486029059421,True,0.4854541573248006,-0.47621556318620567,False,0.309720477461373,0.13431569666918233,False,-0.02858234715085029
token_accuracy,0.5,base,kind=atomic,80,8,0.75,43549.86666666667,-0.42075162417510664,True,0.7561770390158897,-0.8871236990987353,False,0.5625967046198742,-0.08311143193582353,True,0.3904335438130785
token_accuracy,0.5,base,kind=composite,80,8,0.7625,25843.409836065573,-0.25028377995768514,True,0.32455460967175054,,,,,,
token_accuracy,0.5,base,kind=shortcut,30,3,1.0,74547.2,0.0,False,0.02830629582377132,,,,,,
token_accuracy,0.5,base,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
token_accuracy,0.5,base,kind=unrelated,30,3,0.06666666666666667,203008.0,,,0.7122958486871623,,,,,,
token_accuracy,0.5,batch_large,all,250,25,0.6,68082.34666666666,-0.4372306905618845,True,0.32247082940993604,-0.6601062940766181,False,0.2837845145963018,-0.04654942022082092,True,0.13627901400132597
token_accuracy,0.5,batch_large,true_tasks_atomic_composite,160,16,0.75,53640.53333333333,-0.3439277357958875,True,0.44720592798299585,-0.4924933888284905,False,0.31264173967253356,0.14836320448480872,False,-0.050292333863854545
token_accuracy,0.5,batch_large,kind=atomic,80,8,0.75,71628.8,-0.4280384947859862,True,0.7292595386302403,-0.8789758280576063,False,0.5626098954782391,-0.07634353915020596,True,0.32889333477184335
token_accuracy,0.5,batch_large,kind=composite,80,8,0.75,35652.26666666667,-0.2687920746451364,True,0.2862317924801721,,,,,,
token_accuracy,0.5,batch_large,kind=shortcut,30,3,1.0,125849.6,-0.02918334884036923,True,-0.09199546142725679,,,,,,
token_accuracy,0.5,batch_large,kind=surface_control,30,3,0.0,,,,-0.018868764203633443,,,,,,
token_accuracy,0.5,batch_large,kind=unrelated,30,3,0.0,,,,0.7288871174621114,,,,,,
token_accuracy,0.5,batch_small,all,250,25,0.732,56914.53551912568,-0.17623518091159637,True,0.36909602678106257,-0.4671413184790254,False,0.28325107717613696,-0.22794634097353603,True,0.14910811244790514
token_accuracy,0.5,batch_small,true_tasks_atomic_composite,160,16,0.8,33533.0,-0.24898563356780684,True,0.45730918406111165,-0.34568147445255837,False,0.30720691703912223,0.04928804753029815,False,-0.0289587151097542
token_accuracy,0.5,batch_small,kind=atomic,80,8,0.75,31278.933333333334,-0.4521170345410035,True,0.7669349962353388,-0.8937918315228267,False,0.5626890601176608,-0.09740141901687216,True,0.38329026772260655
token_accuracy,0.5,batch_small,kind=composite,80,8,0.85,35521.882352941175,-0.11172431733855777,True,0.2620002960748639,,,,,,
token_accuracy,0.5,batch_small,kind=shortcut,30,3,1.0,53785.6,0.021501831715537344,False,0.0495360176915998,,,,,,
token_accuracy,0.5,batch_small,kind=surface_control,30,3,0.26666666666666666,192832.0,0.0,False,0.02358333153182891,,,,,,
token_accuracy,0.5,batch_small,kind=unrelated,30,3,0.5666666666666667,174524.23529411765,0.1098118303427652,False,0.7169332785675989,,,,,,
token_accuracy,0.5,lr_high,all,250,25,0.728,54603.956043956045,-0.18183759288761916,True,0.3654426531752875,-0.4296487260966874,False,0.290704480896149,-0.23713597363599612,True,0.13246603029246756
token_accuracy,0.5,lr_high,true_tasks_atomic_composite,160,16,0.8125,35213.78461538462,-0.222780338775434,True,0.4471725731449486,-0.293792185193489,False,0.3236012986040193,0.012215480465379782,False,-0.06119265158783124
token_accuracy,0.5,lr_high,kind=atomic,80,8,0.75,29811.2,-0.45917253204317376,True,0.7413138552933144,-0.8996402158561009,False,0.562613193337807,-0.09481956684639152,True,0.37024344581501945
token_accuracy,0.5,lr_high,kind=composite,80,8,0.875,39844.57142857143,-0.07844017909193475,True,0.2863147050506647,,,,,,
token_accuracy,0.5,lr_high,kind=shortcut,30,3,1.0,51046.4,-0.009759000729485332,True,0.02596188760169679,,,,,,
token_accuracy,0.5,lr_high,kind=surface_control,30,3,0.23333333333333334,203776.0,0.0,False,0.004716666306365782,,,,,,
token_accuracy,0.5,lr_high,kind=unrelated,30,3,0.5,160153.6,-0.11044435427098379,True,0.6700648197108373,,,,,,
token_accuracy,0.5,lr_low,all,250,25,0.6,69278.72,-0.4308718795990482,True,0.31868673554565907,-0.65011376740561,False,0.29185432091499464,-0.05909884336475766,True,0.11928042337395842
token_accuracy,0.5,lr_low,true_tasks_atomic_composite,160,16,0.75,54357.333333333336,-0.33779787753297763,True,0.45415073570717784,-0.48203460249590335,False,0.33634855524164586,0.13350282830684765,False,-0.08727739868759421
token_accuracy,0.5,lr_low,kind=atomic,80,8,0.75,72631.46666666666,-0.4337266780821245,True,0.7111915186658989,-0.8783351613025174,False,0.5627088564995806,-0.09085973888676917,True,0.30768279026516054
token_accuracy,0.5,lr_low,kind=composite,80,8,0.75,36083.2,-0.23971186927959207,True,0.33839877119086054,,,,,,
token_accuracy,0.5,lr_low,kind=shortcut,30,3,1.0,128964.26666666666,0.026289021172808142,False,-0.028299997838194695,,,,,,
token_accuracy,0.5,lr_low,kind=surface_control,30,3,0.0,,,,0.028303146305450163,,,,,,
token_accuracy,0.5,lr_low,kind=unrelated,30,3,0.0,,,,0.7194516855208543,,,,,,
token_accuracy,0.5,wd_zero,all,250,25,0.612,44338.19607843137,-0.39584938357109295,True,0.3581649223066215,-0.63517448453327,False,0.2966875705432709,-0.07226695877653602,True,0.14530364765667322
token_accuracy,0.5,wd_zero,true_tasks_atomic_composite,160,16,0.75625,34540.95867768595,-0.3370110103640784,True,0.4584576213899255,-0.4730304048677601,False,0.3171393843760602,0.1294747874857756,False,-0.03909762706517913
token_accuracy,0.5,wd_zero,kind=atomic,80,8,0.75,43383.46666666667,-0.4430498791047357,True,0.7577394325722229,-0.8872788856124911,False,0.5626164912553688,-0.08947587135014207,True,0.3866668479589781
token_accuracy,0.5,wd_zero,kind=composite,80,8,0.7625,25843.409836065573,-0.25028377995768514,True,0.26470286037381,,,,,,
token_accuracy,0.5,wd_zero,kind=shortcut,30,3,1.0,74197.33333333333,0.05938702312624542,False,0.030661741830904338,,,,,,
token_accuracy,0.5,wd_zero,kind=surface_control,30,3,0.0,,,,0.0471719105090836,,,,,,
token_accuracy,0.5,wd_zero,kind=unrelated,30,3,0.06666666666666667,189184.0,,,0.7288871174621114,,,,,,
token_accuracy,0.7,base,all,250,25,0.572,69669.59440559441,-0.43069296064162776,True,0.36616412862246256,-0.6715729048252915,False,0.2923289310228125,-0.02685836274182685,True,0.14808552213655474
token_accuracy,0.7,base,true_tasks_atomic_composite,160,16,0.725,53528.275862068964,-0.3524699115270129,True,0.4854541573248006,-0.5165666977051387,False,0.309720477461373,0.16505375940431252,False,-0.02858234715085029
token_accuracy,0.7,base,kind=atomic,80,8,0.7125,74837.33333333333,-0.4762299439777431,True,0.7561770390158897,-0.901059763633948,False,0.5625967046198742,-0.08148876746473711,True,0.3904335438130785
token_accuracy,0.7,base,kind=composite,80,8,0.7375,32941.5593220339,-0.26795625036952725,True,0.32455460967175054,,,,,,
token_accuracy,0.7,base,kind=shortcut,30,3,0.9,139017.4814814815,0.27294056089508,False,0.02830629582377132,,,,,,
token_accuracy,0.7,base,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
token_accuracy,0.7,base,kind=unrelated,30,3,0.0,,,,0.7122958486871623,,,,,,
token_accuracy,0.7,batch_large,all,250,25,0.516,85202.35658914728,-0.40922776516477705,True,0.32247082940993604,-0.6172904974661291,False,0.2837845145963018,-0.046419995445364313,True,0.13627901400132597
token_accuracy,0.7,batch_large,true_tasks_atomic_composite,160,16,0.675,65099.851851851854,-0.2969460123743754,True,0.44720592798299585,-0.4283519827138021,False,0.31264173967253356,0.11912375429271109,False,-0.050292333863854545
token_accuracy,0.7,batch_large,kind=atomic,80,8,0.6375,91286.58823529411,-0.39215753499135664,True,0.7292595386302403,-0.8780781908648073,False,0.5626098954782391,-0.0762738834949405,True,0.32889333477184335
token_accuracy,0.7,batch_large,kind=composite,80,8,0.7125,41669.61403508772,-0.21047338929546452,True,0.2862317924801721,,,,,,
token_accuracy,0.7,batch_large,kind=shortcut,30,3,0.7,188586.66666666666,-0.08359487602832673,True,-0.09199546142725679,,,,,,
token_accuracy,0.7,batch_large,kind=surface_control,30,3,0.0,,,,-0.018868764203633443,,,,,,
token_accuracy,0.7,batch_large,kind=unrelated,30,3,0.0,,,,0.7288871174621114,,,,,,
token_accuracy,0.7,batch_small,all,250,25,0.624,53331.692307692305,-0.3703207925039167,True,0.36909602678106257,-0.633073222134675,False,0.28325107717613696,-0.07759052847000134,True,0.14910811244790514
token_accuracy,0.7,batch_small,true_tasks_atomic_composite,160,16,0.7625,38895.2131147541,-0.33792428605673974,True,0.45730918406111165,-0.48624878885548806,False,0.30720691703912223,0.1485636421887772,False,-0.0289587151097542
token_accuracy,0.7,batch_small,kind=atomic,80,8,0.75,50188.8,-0.4370505650115804,True,0.7669349962353388,-0.8879912006427937,False,0.5626890601176608,-0.08896997622178901,True,0.38329026772260655
token_accuracy,0.7,batch_small,kind=composite,80,8,0.775,27965.935483870966,-0.2835252151858726,True,0.2620002960748639,,,,,,
token_accuracy,0.7,batch_small,kind=shortcut,30,3,1.0,91844.26666666666,-0.009494788198264752,True,0.0495360176915998,,,,,,
token_accuracy,0.7,batch_small,kind=surface_control,30,3,0.0,,,,0.02358333153182891,,,,,,
token_accuracy,0.7,batch_small,kind=unrelated,30,3,0.13333333333333333,204800.0,0.0,False,0.7169332785675989,,,,,,
token_accuracy,0.7,lr_high,all,250,25,0.624,55118.769230769234,-0.3491572074138618,True,0.3654426531752875,-0.624915468622277,False,0.290704480896149,-0.07445577435024395,True,0.13246603029246756
token_accuracy,0.7,lr_high,true_tasks_atomic_composite,160,16,0.7625,39822.688524590165,-0.3180868088253748,True,0.4471725731449486,-0.46333847061085054,False,0.3236012986040193,0.13438418351754147,False,-0.06119265158783124
token_accuracy,0.7,lr_high,kind=atomic,80,8,0.75,50982.4,-0.4289303982579314,True,0.7413138552933144,-0.8885233166386386,False,0.562613193337807,-0.05318274479747936,True,0.37024344581501945
token_accuracy,0.7,lr_high,kind=composite,80,8,0.775,29022.967741935485,-0.23047525451677653,True,0.2863147050506647,,,,,,
token_accuracy,0.7,lr_high,kind=shortcut,30,3,1.0,93576.53333333334,0.08396725624897464,False,0.02596188760169679,,,,,,
token_accuracy,0.7,lr_high,kind=surface_control,30,3,0.0,,,,0.004716666306365782,,,,,,
token_accuracy,0.7,lr_high,kind=unrelated,30,3,0.13333333333333333,233216.0,,,0.6700648197108373,,,,,,
token_accuracy,0.7,lr_low,all,250,25,0.488,73226.4918032787,-0.37358953544817114,True,0.31868673554565907,-0.6089967361542671,False,0.29185432091499464,-0.04790557854911107,True,0.11928042337395842
token_accuracy,0.7,lr_low,true_tasks_atomic_composite,160,16,0.65,55478.153846153844,-0.24292973939807788,True,0.45415073570717784,-0.4104324667830259,False,0.33634855524164586,0.12468277530250962,False,-0.08727739868759421
token_accuracy,0.7,lr_low,kind=atomic,80,8,0.6,78218.66666666667,-0.37986203512087346,True,0.7111915186658989,-0.8726407341355056,False,0.5627088564995806,-0.05052578459890699,True,0.30768279026516054
token_accuracy,0.7,lr_low,kind=composite,80,8,0.7,35986.28571428572,-0.1422853049908533,True,0.33839877119086054,,,,,,
token_accuracy,0.7,lr_low,kind=shortcut,30,3,0.6,175772.44444444444,0.10040241611281236,False,-0.028299997838194695,,,,,,
token_accuracy,0.7,lr_low,kind=surface_control,30,3,0.0,,,,0.028303146305450163,,,,,,
token_accuracy,0.7,lr_low,kind=unrelated,30,3,0.0,,,,0.7194516855208543,,,,,,
token_accuracy,0.7,wd_zero,all,250,25,0.58,69263.00689655173,-0.43420223776190575,True,0.3581649223066215,-0.6566279751123558,False,0.2966875705432709,-0.042784022620566936,True,0.14530364765667322
token_accuracy,0.7,wd_zero,true_tasks_atomic_composite,160,16,0.73125,52869.470085470086,-0.36312305174066056,True,0.4584576213899255,-0.49398340177038946,False,0.3171393843760602,0.16501732853628948,False,-0.03909762706517913
token_accuracy,0.7,wd_zero,kind=atomic,80,8,0.7125,71635.08771929824,-0.4835415584063195,True,0.7577394325722229,-0.9035258751147693,False,0.5626164912553688,-0.06674274279621452,True,0.3866668479589781
token_accuracy,0.7,wd_zero,kind=composite,80,8,0.75,35042.13333333333,-0.285603562202819,True,0.26470286037381,,,,,,
token_accuracy,0.7,wd_zero,kind=shortcut,30,3,0.9333333333333333,137764.57142857142,0.3120548821465409,False,0.030661741830904338,,,,,,
token_accuracy,0.7,wd_zero,kind=surface_control,30,3,0.0,,,,0.0471719105090836,,,,,,
token_accuracy,0.7,wd_zero,kind=unrelated,30,3,0.0,,,,0.7288871174621114,,,,,,
token_accuracy,0.85,base,all,250,25,0.32,14028.8,0.0,False,0.36616412862246256,0.0,False,0.2923289310228125,0.0,False,0.14808552213655474
token_accuracy,0.85,base,true_tasks_atomic_composite,160,16,0.5,14028.8,0.0,False,0.4854541573248006,0.0,False,0.309720477461373,0.0,False,-0.02858234715085029
token_accuracy,0.85,base,kind=atomic,80,8,0.375,14028.8,0.0,False,0.7561770390158897,,,0.5625967046198742,0.0,False,0.3904335438130785
token_accuracy,0.85,base,kind=composite,80,8,0.625,14028.8,0.0,False,0.32455460967175054,,,,,,
token_accuracy,0.85,base,kind=shortcut,30,3,0.0,,,,0.02830629582377132,,,,,,
token_accuracy,0.85,base,kind=surface_control,30,3,0.0,,,,0.0,,,,,,
token_accuracy,0.85,base,kind=unrelated,30,3,0.0,,,,0.7122958486871623,,,,,,
token_accuracy,0.85,batch_large,all,250,25,0.32,21555.2,0.0,False,0.32247082940993604,0.0,False,0.2837845145963018,0.0,False,0.13627901400132597
token_accuracy,0.85,batch_large,true_tasks_atomic_composite,160,16,0.5,21555.2,0.0,False,0.44720592798299585,0.0,False,0.31264173967253356,0.0,False,-0.050292333863854545
token_accuracy,0.85,batch_large,kind=atomic,80,8,0.375,21555.2,0.0,False,0.7292595386302403,,,0.5626098954782391,0.0,False,0.32889333477184335
token_accuracy,0.85,batch_large,kind=composite,80,8,0.625,21555.2,0.0,False,0.2862317924801721,,,,,,
token_accuracy,0.85,batch_large,kind=shortcut,30,3,0.0,,,,-0.09199546142725679,,,,,,
token_accuracy,0.85,batch_large,kind=surface_control,30,3,0.0,,,,-0.018868764203633443,,,,,,
token_accuracy,0.85,batch_large,kind=unrelated,30,3,0.0,,,,0.7288871174621114,,,,,,
token_accuracy,0.85,batch_small,all,250,25,0.32,10068.8,-0.005354155880129409,True,0.36909602678106257,0.019005368014798515,True,0.28325107717613696,-0.01840186845246444,True,0.14910811244790514
token_accuracy,0.85,batch_small,true_tasks_atomic_composite,160,16,0.5,10068.8,-0.005354155880129409,True,0.45730918406111165,0.019005368014798515,True,0.30720691703912223,-0.01840186845246444,True,-0.0289587151097542
token_accuracy,0.85,batch_small,kind=atomic,80,8,0.375,10060.8,0.0,False,0.7669349962353388,,,0.5626890601176608,0.0,False,0.38329026772260655
token_accuracy,0.85,batch_small,kind=composite,80,8,0.625,10073.6,0.0,False,0.2620002960748639,,,,,,
token_accuracy,0.85,batch_small,kind=shortcut,30,3,0.0,,,,0.0495360176915998,,,,,,
token_accuracy,0.85,batch_small,kind=surface_control,30,3,0.0,,,,0.02358333153182891,,,,,,
token_accuracy,0.85,batch_small,kind=unrelated,30,3,0.0,,,,0.7169332785675989,,,,,,
token_accuracy,0.85,lr_high,all,250,25,0.32,10163.2,0.0,False,0.3654426531752875,0.0,False,0.290704480896149,0.0,False,0.13246603029246756
token_accuracy,0.85,lr_high,true_tasks_atomic_composite,160,16,0.5,10163.2,0.0,False,0.4471725731449486,0.0,False,0.3236012986040193,0.0,False,-0.06119265158783124
token_accuracy,0.85,lr_high,kind=atomic,80,8,0.375,10163.2,0.0,False,0.7413138552933144,,,0.562613193337807,0.0,False,0.37024344581501945
