condition,seed,task_name,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy,metric_family,analysis_threshold,copy_fraction,structure_id,kind,op,operation_type,components,frequency,reference_learnability,formal_utility,composition_depth,control_type,output_entropy,random_baseline_token_accuracy,target_length,max_data_seen,censored_acquired_at,is_censored,log_acquired_at,log_frequency,selected_model,parallel_pred_log_time,parallel_pred_time,parallel_residual_log_time,parallel_residual_time
batch_large,3,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0348307304084301,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,3,C01_substitute_then_reverse_01_03,20480.0,0.7,2,token_accuracy,0.9944661855697632,0.966796875,0.966796875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,3,C02_copy_then_substitute_04_07,,0.7,2,token_accuracy,0.6910807490348816,0.0078125,0.0078125,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,3,C03_reverse_then_substitute_06_01,20480.0,0.7,2,token_accuracy,0.9931640625,0.958984375,0.958984375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,3,C04_substitute_then_reverse_03_07,20480.0,0.7,2,token_accuracy,0.9944661855697632,0.966796875,0.966796875,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,3,C05_copy_then_substitute_07_06,20480.0,0.7,2,token_accuracy,0.9938151240348816,0.962890625,0.962890625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,3,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.1604817807674408,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,3,C07_substitute_then_reverse_07_03,20480.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,4,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0322265625,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,4,C01_substitute_then_reverse_01_03,20480.0,0.7,2,token_accuracy,0.9925130605697632,0.955078125,0.955078125,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,4,C02_copy_then_substitute_04_07,,0.7,2,token_accuracy,0.6741536855697632,0.01171875,0.01171875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,4,C03_reverse_then_substitute_06_01,20480.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,4,C04_substitute_then_reverse_03_07,20480.0,0.7,2,token_accuracy,0.9921875,0.955078125,0.955078125,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,4,C05_copy_then_substitute_07_06,20480.0,0.7,2,token_accuracy,0.9928385615348816,0.958984375,0.958984375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,4,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.0885416716337204,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,4,C07_substitute_then_reverse_07_03,20480.0,0.7,2,token_accuracy,0.9889323115348816,0.93359375,0.93359375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,5,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.033203125,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,5,C01_substitute_then_reverse_01_03,20480.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,5,C02_copy_then_substitute_04_07,233472.0,0.7,2,token_accuracy,0.7174479365348816,0.013671875,0.013671875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,233472.0,False,12.36082171771358,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.474225502617453,230811.6302440137
batch_large,5,C03_reverse_then_substitute_06_01,20480.0,0.7,2,token_accuracy,0.9947916865348816,0.96875,0.96875,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,5,C04_substitute_then_reverse_03_07,20480.0,0.7,2,token_accuracy,0.9938151240348816,0.962890625,0.962890625,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,5,C05_copy_then_substitute_07_06,20480.0,0.7,2,token_accuracy,0.9931640625,0.958984375,0.958984375,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,5,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.1578776091337204,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,5,C07_substitute_then_reverse_07_03,20480.0,0.7,2,token_accuracy,0.9964193105697632,0.978515625,0.978515625,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,6,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0260416679084301,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,6,C01_substitute_then_reverse_01_03,20480.0,0.7,2,token_accuracy,0.9947916865348816,0.96875,0.96875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,6,C02_copy_then_substitute_04_07,164864.0,0.7,2,token_accuracy,0.7513021230697632,0.01171875,0.01171875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,164864.0,False,12.01288223617111,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.126286021074983,162203.6302440137
batch_large,6,C03_reverse_then_substitute_06_01,20480.0,0.7,2,token_accuracy,0.9928385615348816,0.95703125,0.95703125,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,6,C04_substitute_then_reverse_03_07,20480.0,0.7,2,token_accuracy,0.9938151240348816,0.962890625,0.962890625,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,6,C05_copy_then_substitute_07_06,20480.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,6,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.1474609375,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,6,C07_substitute_then_reverse_07_03,20480.0,0.7,2,token_accuracy,0.9928385615348816,0.95703125,0.95703125,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,7,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0335286483168602,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,7,C01_substitute_then_reverse_01_03,18944.0,0.7,2,token_accuracy,0.98828125,0.931640625,0.931640625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,7,C02_copy_then_substitute_04_07,,0.7,2,token_accuracy,0.6949869990348816,0.009765625,0.009765625,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,7,C03_reverse_then_substitute_06_01,18944.0,0.7,2,token_accuracy,0.9912109375,0.947265625,0.947265625,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,7,C04_substitute_then_reverse_03_07,18944.0,0.7,2,token_accuracy,0.9912109375,0.94921875,0.94921875,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,7,C05_copy_then_substitute_07_06,18944.0,0.7,2,token_accuracy,0.9915364980697632,0.94921875,0.94921875,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,7,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.1276041716337204,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,7,C07_substitute_then_reverse_07_03,20480.0,0.7,2,token_accuracy,0.9892578125,0.935546875,0.935546875,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,20480.0,False,9.92725290608639,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,2.0406566909902617,17819.630244013722
batch_large,8,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0364583358168602,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,8,C01_substitute_then_reverse_01_03,18944.0,0.7,2,token_accuracy,0.9944661855697632,0.966796875,0.966796875,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,8,C02_copy_then_substitute_04_07,189440.0,0.7,2,token_accuracy,0.7473958730697632,0.00390625,0.00390625,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,189440.0,False,12.151832909380062,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.265236694283934,186779.6302440137
batch_large,8,C03_reverse_then_substitute_06_01,18944.0,0.7,2,token_accuracy,0.99609375,0.9765625,0.9765625,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,8,C04_substitute_then_reverse_03_07,18944.0,0.7,2,token_accuracy,0.9925130605697632,0.95703125,0.95703125,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,8,C05_copy_then_substitute_07_06,18944.0,0.7,2,token_accuracy,0.9957682490348816,0.978515625,0.978515625,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,8,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.0869140625,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,8,C07_substitute_then_reverse_07_03,18944.0,0.7,2,token_accuracy,0.994140625,0.96484375,0.96484375,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,9,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.03515625,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-4.184050800371161,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,9,C01_substitute_then_reverse_01_03,18944.0,0.7,2,token_accuracy,0.9895833730697632,0.9375,0.9375,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-2.0006371816073316,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,9,C02_copy_then_substitute_04_07,233472.0,0.7,2,token_accuracy,0.7073568105697632,0.01171875,0.01171875,token_accuracy,0.7,1.0,C02_copy_then_substitute_04_07,composite,copy_then_substitute,copy_then_substitute,"A04_reverse,A07_reverse",0.0163049692906072,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,233472.0,False,12.36082171771358,-4.116285353176716,learnability_only,7.8865962150961275,2660.3697559862794,4.474225502617453,230811.6302440137
batch_large,9,C03_reverse_then_substitute_06_01,18944.0,0.7,2,token_accuracy,0.9934896230697632,0.9609375,0.9609375,token_accuracy,0.7,0.0283203125,C03_reverse_then_substitute_06_01,composite,reverse_then_substitute,reverse_then_substitute,"A06_copy,A01_reverse",0.088356497064568,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-2.426375545120905,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,9,C04_substitute_then_reverse_03_07,18944.0,0.7,2,token_accuracy,0.9915364980697632,0.951171875,0.951171875,token_accuracy,0.7,0.0283203125,C04_substitute_then_reverse_03_07,composite,substitute_then_reverse,substitute_then_reverse,"A03_copy,A07_reverse",0.0225815364361807,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-3.790622678457683,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,9,C05_copy_then_substitute_07_06,18944.0,0.7,2,token_accuracy,0.9928385615348816,0.95703125,0.95703125,token_accuracy,0.7,0.0283203125,C05_copy_then_substitute_07_06,composite,copy_then_substitute,copy_then_substitute,"A07_reverse,A06_copy",0.0095362756947815,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-4.65265225813101,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_large,9,C06_reverse_then_substitute_01_05,,0.7,2,token_accuracy,0.1614583432674408,0.0,0.0,token_accuracy,0.7,0.033203125,C06_reverse_then_substitute_01_05,composite,reverse_then_substitute,reverse_then_substitute,"A01_reverse,A05_substitute",0.0516770010672922,3.0,0.0,2,,4.99004999677094,0.0382486979166666,6,250368,250368.0,True,12.430691108627057,-2.962742450075196,learnability_only,7.8865962150961275,2660.3697559862794,4.5440948935309295,247707.6302440137
batch_large,9,C07_substitute_then_reverse_07_03,18944.0,0.7,2,token_accuracy,0.9915364980697632,0.951171875,0.951171875,token_accuracy,0.7,0.0283203125,C07_substitute_then_reverse_07_03,composite,substitute_then_reverse,substitute_then_reverse,"A07_reverse,A03_copy",0.0278779716606898,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250368,18944.0,False,9.8492953234527,-3.579918448222423,learnability_only,7.8865962150961275,2660.3697559862794,1.9626991083565732,16283.63024401372
batch_small,0,C00_reverse_then_substitute_02_05,,0.7,2,token_accuracy,0.0550130233168602,0.0,0.0,token_accuracy,0.7,0.0,C00_reverse_then_substitute_02_05,composite,reverse_then_substitute,reverse_then_substitute,"A02_substitute,A05_substitute",0.015236661713767,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,250112.0,True,12.429668094723155,-4.184050800371161,learnability_only,7.508295847330943,1822.10404641418,4.921372247392212,248289.89595358583
batch_small,0,C01_substitute_then_reverse_01_03,9472.0,0.7,2,token_accuracy,0.9964193105697632,0.978515625,0.978515625,token_accuracy,0.7,0.0283203125,C01_substitute_then_reverse_01_03,composite,substitute_then_reverse,substitute_then_reverse,"A01_reverse,A03_copy",0.1352490775505667,3.0,0.0,2,,4.990049996770939,0.0382486979166666,6,250112,9472.0,False,9.156200925875535,-2.0006371816073316,learnability_only,7.508295847330943,1822.10404641418,1.647905078544592,7649.89595358582
