condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
base,0,25,250112,0.0002269483827086857,0.0006802985543577,1.0
base,1,25,250112,0.00031717801164788886,0.0007853173151521,0.9992307692307693
base,2,25,250112,0.00020490900771292397,0.0005258607591397,1.0
base,3,25,250112,0.00024958879951237755,0.0012287408952018,1.0
base,4,25,250112,0.00025945091590168077,0.0005660772600781,1.0
base,5,25,250112,0.0002560578316758389,0.001169145360188,1.0
base,6,25,250112,0.0002785631786031926,0.0006681935269958,1.0
base,7,25,250112,0.00035070889520842055,0.001163398022433,1.0
base,8,25,250112,0.00033488911703530365,0.0014060787056169,1.0
base,9,25,250112,0.0003004619100824198,0.0006858613578823,0.9992307692307693
batch_large,0,25,250368,0.0002500689648333205,0.000583331749571,0.9992307692307693
batch_large,1,25,250368,0.00020227679588679835,0.0011128950436321,1.0
batch_large,2,25,250368,0.0002880709677672489,0.0007686393457814,1.0
batch_large,3,25,250368,0.00018469960505934746,0.0008532772010962,1.0
batch_large,4,25,250368,0.00025946283821109484,0.0009734158918438,0.9992307692307693
batch_large,5,25,250368,0.0002694433077144022,0.0006809681712904,0.9992307692307693
batch_large,6,25,250368,0.00028755709889788904,0.0010159466982131,0.9992307692307693
batch_large,7,25,250368,0.0002678526899475223,0.0012463295955564,1.0
batch_large,8,25,250368,0.0003327089813552474,0.00158713051874,0.9984615384615384
batch_large,9,25,250368,0.00027466505132667745,0.0008772664919708,0.9992307692307693
batch_small,0,25,250112,0.00024475354843986064,0.0007160262557333,0.9992307692307693
batch_small,1,25,250112,0.00024101957123924441,0.0006122186037614,1.0
batch_small,2,25,250112,0.00026931787274128585,0.0011458175364343,1.0
batch_small,3,25,250112,0.00024391352479401777,0.0011110093900973,1.0
batch_small,4,25,250112,0.00026567612886731857,0.0010778479867925,1.0
batch_small,5,25,250112,0.00023886416810420925,0.0008652814912012,1.0
batch_small,6,25,250112,0.00028940106041775945,0.0008223402204583,1.0
batch_small,7,25,250112,0.0002375508379396587,0.0008555359446438,0.9998076738130112
batch_small,8,25,250112,0.000200525864659994,0.0006849844980677,1.0
batch_small,9,25,250112,0.0003346623867812613,0.0015086155113737,0.9984615384615384
lr_high,0,25,250112,0.0002269483827086857,0.0006802985543577,1.0
lr_high,1,25,250112,0.00031717801164788886,0.0007853173151521,0.9992307692307693
lr_high,2,25,250112,0.00020490900771292397,0.0005258607591397,1.0
lr_high,3,25,250112,0.00024958879951237755,0.0012287408952018,1.0
lr_high,4,25,250112,0.00025945091590168077,0.0005660772600781,1.0
lr_high,5,25,250112,0.0002560578316758389,0.001169145360188,1.0
lr_high,6,25,250112,0.0002785631786031926,0.0006681935269958,1.0
lr_high,7,25,250112,0.00035070889520842055,0.001163398022433,1.0
lr_high,8,25,250112,0.00033488911703530365,0.0014060787056169,1.0
lr_high,9,25,250112,0.0003004619100824198,0.0006858613578823,0.9992307692307693
lr_low,0,25,250112,0.0002269483827086857,0.0006802985543577,1.0
lr_low,1,25,250112,0.00031717801164788886,0.0007853173151521,0.9992307692307693
lr_low,2,25,250112,0.00020490900771292397,0.0005258607591397,1.0
lr_low,3,25,250112,0.00024958879951237755,0.0012287408952018,1.0
lr_low,4,25,250112,0.00025945091590168077,0.0005660772600781,1.0
lr_low,5,25,250112,0.0002560578316758389,0.001169145360188,1.0
lr_low,6,25,250112,0.0002785631786031926,0.0006681935269958,1.0
lr_low,7,25,250112,0.00035070889520842055,0.001163398022433,1.0
lr_low,8,25,250112,0.00033488911703530365,0.0014060787056169,1.0
lr_low,9,25,250112,0.0003004619100824198,0.0006858613578823,0.9992307692307693
wd_zero,0,25,250112,0.0002269483827086857,0.0006802985543577,1.0
wd_zero,1,25,250112,0.00031717801164788886,0.0007853173151521,0.9992307692307693
wd_zero,2,25,250112,0.00020490900771292397,0.0005258607591397,1.0
wd_zero,3,25,250112,0.00024958879951237755,0.0012287408952018,1.0
wd_zero,4,25,250112,0.00025945091590168077,0.0005660772600781,1.0
wd_zero,5,25,250112,0.0002560578316758389,0.001169145360188,1.0
wd_zero,6,25,250112,0.0002785631786031926,0.0006681935269958,1.0
wd_zero,7,25,250112,0.00035070889520842055,0.001163398022433,1.0
wd_zero,8,25,250112,0.00033488911703530365,0.0014060787056169,1.0
wd_zero,9,25,250112,0.0003004619100824198,0.0006858613578823,0.9992307692307693
