condition,model,permutation_index,true_cv_rmse_log_time,permuted_cv_rmse_log_time,true_beats_permutation
lr_high,learnability_only,19,1.1372020305811317,1.717501560598777,True
lr_high,learnability_only,20,1.1372020305811317,1.7731066850496457,True
lr_high,learnability_only,21,1.1372020305811317,1.8388560809115457,True
lr_high,learnability_only,22,1.1372020305811317,1.825226371524738,True
lr_high,learnability_only,23,1.1372020305811317,1.7731066850496457,True
lr_high,learnability_only,24,1.1372020305811317,1.7188831788121115,True
lr_high,learnability_only,25,1.1372020305811317,1.5893902603169128,True
lr_high,learnability_only,26,1.1372020305811317,1.7152088364686817,True
lr_high,learnability_only,27,1.1372020305811317,1.5501480702036026,True
lr_high,learnability_only,28,1.1372020305811317,1.8372245187492442,True
lr_high,learnability_only,29,1.1372020305811317,1.7214725130323425,True
lr_high,learnability_only,30,1.1372020305811317,1.548548115711646,True
lr_high,learnability_only,31,1.1372020305811317,0.9363456279474334,False
lr_high,learnability_only,32,1.1372020305811317,1.7152088364686817,True
lr_high,learnability_only,33,1.1372020305811317,1.71963565432801,True
lr_high,learnability_only,34,1.1372020305811317,1.774094555536846,True
lr_high,learnability_only,35,1.1372020305811317,1.6361724264694844,True
lr_high,learnability_only,36,1.1372020305811317,1.257248165240883,True
lr_high,learnability_only,37,1.1372020305811317,1.7727717883851923,True
lr_high,learnability_only,38,1.1372020305811317,1.6361724264694844,True
lr_high,learnability_only,39,1.1372020305811317,1.71963565432801,True
lr_high,learnability_only,40,1.1372020305811317,1.6361724264694844,True
lr_high,learnability_only,41,1.1372020305811317,0.9343326490417474,False
lr_high,learnability_only,42,1.1372020305811317,1.7184160906139878,True
lr_high,learnability_only,43,1.1372020305811317,1.5501480702036026,True
lr_high,learnability_only,44,1.1372020305811317,1.8382706571150085,True
lr_high,learnability_only,45,1.1372020305811317,1.6817592483607784,True
lr_high,learnability_only,46,1.1372020305811317,1.2626404030539373,True
lr_high,learnability_only,47,1.1372020305811317,1.774094555536846,True
lr_high,learnability_only,48,1.1372020305811317,1.837064183678508,True
lr_high,learnability_only,49,1.1372020305811317,1.7184160906139878,True
lr_high,learnability_only,50,1.1372020305811317,1.2584677003330298,True
lr_high,learnability_only,51,1.1372020305811317,1.8382706571150083,True
lr_high,learnability_only,52,1.1372020305811317,1.8388560809115457,True
lr_high,learnability_only,53,1.1372020305811317,1.7214725130323425,True
lr_high,learnability_only,54,1.1372020305811317,1.7727717883851923,True
lr_high,learnability_only,55,1.1372020305811317,1.7903138957804536,True
lr_high,learnability_only,56,1.1372020305811317,1.717501560598777,True
lr_high,learnability_only,57,1.1372020305811317,1.2692847635079019,True
lr_high,learnability_only,58,1.1372020305811317,1.7152088364686817,True
lr_high,learnability_only,59,1.1372020305811317,1.3780806753209074,True
lr_high,learnability_only,60,1.1372020305811317,1.8388560809115457,True
lr_high,learnability_only,61,1.1372020305811317,1.6817592483607784,True
lr_high,learnability_only,62,1.1372020305811317,1.8252417376233518,True
lr_high,learnability_only,63,1.1372020305811317,1.5501480702036026,True
lr_high,learnability_only,64,1.1372020305811317,1.6817592483607784,True
lr_high,learnability_only,65,1.1372020305811317,1.790313895780453,True
lr_high,learnability_only,66,1.1372020305811317,0.595461336038325,False
lr_high,learnability_only,67,1.1372020305811317,1.5917977913388215,True
lr_high,learnability_only,68,1.1372020305811317,1.71963565432801,True
lr_high,learnability_only,69,1.1372020305811317,1.26562290096273,True
lr_high,learnability_only,70,1.1372020305811317,1.7196356543280098,True
lr_high,learnability_only,71,1.1372020305811317,1.8388560809115455,True
lr_high,learnability_only,72,1.1372020305811317,1.774094555536846,True
lr_high,learnability_only,73,1.1372020305811317,1.7196356543280098,True
lr_high,learnability_only,74,1.1372020305811317,1.790313895780453,True
lr_high,learnability_only,75,1.1372020305811317,1.7727717883851926,True
lr_high,learnability_only,76,1.1372020305811317,1.790841593923513,True
lr_high,learnability_only,77,1.1372020305811317,1.8380796344504307,True
lr_high,learnability_only,78,1.1372020305811317,1.7152088364686822,True
lr_high,learnability_only,79,1.1372020305811317,1.717501560598777,True
lr_high,learnability_only,80,1.1372020305811317,1.6779483517407838,True
lr_high,learnability_only,81,1.1372020305811317,1.2692847635079019,True
lr_high,learnability_only,82,1.1372020305811317,0.9281603366808179,False
lr_high,learnability_only,83,1.1372020305811317,1.837064183678508,True
lr_high,learnability_only,84,1.1372020305811317,1.7207221873360747,True
lr_high,learnability_only,85,1.1372020305811317,1.7903138957804536,True
lr_high,learnability_only,86,1.1372020305811317,1.7184160906139878,True
lr_high,learnability_only,87,1.1372020305811317,1.7731066850496462,True
lr_high,learnability_only,88,1.1372020305811317,1.2692847635079019,True
lr_high,learnability_only,89,1.1372020305811317,1.7185988131811878,True
lr_high,learnability_only,90,1.1372020305811317,1.790313895780453,True
lr_high,learnability_only,91,1.1372020305811317,1.7214725130323425,True
lr_high,learnability_only,92,1.1372020305811317,1.837717809554247,True
lr_high,learnability_only,93,1.1372020305811317,1.790313895780453,True
lr_high,learnability_only,94,1.1372020305811317,1.8252263715247383,True
lr_high,learnability_only,95,1.1372020305811317,1.387380816961813,True
lr_high,learnability_only,96,1.1372020305811317,1.38508934517952,True
lr_high,learnability_only,97,1.1372020305811317,1.387380816961813,True
lr_high,learnability_only,98,1.1372020305811317,1.5893902603169128,True
lr_high,learnability_only,99,1.1372020305811317,1.7188831788121115,True
lr_low,learnability_only,0,0.7467673953042574,1.5471011485208392,True
lr_low,learnability_only,1,0.7467673953042574,1.5985107238212837,True
lr_low,learnability_only,2,0.7467673953042574,1.5734681332024036,True
lr_low,learnability_only,3,0.7467673953042574,1.2803168309063755,True
lr_low,learnability_only,4,0.7467673953042574,1.6010262204934316,True
lr_low,learnability_only,5,0.7467673953042574,1.4795984094678742,True
lr_low,learnability_only,6,0.7467673953042574,1.5999628343969432,True
lr_low,learnability_only,7,0.7467673953042574,1.5736241812524399,True
lr_low,learnability_only,8,0.7467673953042574,1.6010921278042598,True
lr_low,learnability_only,9,0.7467673953042574,1.479272653027317,True
lr_low,learnability_only,10,0.7467673953042574,1.2995222775623523,True
lr_low,learnability_only,11,0.7467673953042574,1.6010921278042605,True
lr_low,learnability_only,12,0.7467673953042574,1.5734681332024036,True
lr_low,learnability_only,13,0.7467673953042574,1.2066684639844354,True
lr_low,learnability_only,14,0.7467673953042574,1.5511019514369009,True
lr_low,learnability_only,15,0.7467673953042574,1.5058276067334213,True
lr_low,learnability_only,16,0.7467673953042574,1.2091267188779657,True
lr_low,learnability_only,17,0.7467673953042574,1.573378385397558,True
lr_low,learnability_only,18,0.7467673953042574,1.545035136398149,True
lr_low,learnability_only,19,0.7467673953042574,1.5905517995188372,True
lr_low,learnability_only,20,0.7467673953042574,1.2803168309063755,True
lr_low,learnability_only,21,0.7467673953042574,1.5475773974315838,True
lr_low,learnability_only,22,0.7467673953042574,1.5734681332024036,True
lr_low,learnability_only,23,0.7467673953042574,1.45001740571664,True
lr_low,learnability_only,24,0.7467673953042574,1.598912074947214,True
lr_low,learnability_only,25,0.7467673953042574,1.598912074947214,True
lr_low,learnability_only,26,0.7467673953042574,1.5891824332422668,True
lr_low,learnability_only,27,0.7467673953042574,1.282372210842845,True
lr_low,learnability_only,28,0.7467673953042574,1.6010921278042605,True
lr_low,learnability_only,29,0.7467673953042574,1.21407961247418,True
