condition,seed,n_tasks,total_samples,mae_frequency,max_abs_frequency_error,spearman_intended_realized
baseline,0,25,250112,0.0002461762772285863,0.0006700306889421137,1.0
baseline,1,25,250112,0.0002508348713958469,0.0007899086581851095,1.0
baseline,2,25,250112,0.0002534031228835868,0.0006699623941114063,1.0
baseline,3,25,250112,0.0002898627344875772,0.0011315738301770073,1.0
baseline,4,25,250112,0.00024997569944409844,0.0007195252889002288,0.9992307692307693
baseline,5,25,250112,0.0002835482404687563,0.00098884836705454,0.9992307692307693
baseline,6,25,250112,0.00023267664048877304,0.0007397493675362632,1.0
baseline,7,25,250112,0.00036921586591652506,0.0015020357168758491,0.9976923076923077
baseline,8,25,250112,0.00027868284556952454,0.0008013784451925826,1.0
baseline,9,25,250112,0.00027560612632392166,0.0008992501004591001,1.0
corrupt_component,0,25,250112,0.00025728645545193573,0.0007638101768111319,1.0
corrupt_component,1,25,250112,0.00026113053312985123,0.0007169701684874852,1.0
corrupt_component,2,25,250112,0.00038907864184062465,0.0011354105608158277,1.0
corrupt_component,3,25,250112,0.0002447232130039377,0.0009768537406471545,0.9992307692307693
corrupt_component,4,25,250112,0.0003214805135242035,0.0016455936367414936,0.9992307692307693
corrupt_component,5,25,250112,0.00028652382142120764,0.000976166005739583,1.0
corrupt_component,6,25,250112,0.0002660309035824164,0.0009662757373467001,1.0
corrupt_component,7,25,250112,0.00030711444887763833,0.0021457473340713573,1.0
corrupt_component,8,25,250112,0.00028566151336024503,0.0008653497860318937,1.0
corrupt_component,9,25,250112,0.00028616862789355204,0.0007293423919176589,0.9992307692307693
corrupt_component_strong,0,25,250112,0.0002414250099395527,0.0010796686722052001,1.0
corrupt_component_strong,1,25,250112,0.000314079332757031,0.0016311884523204367,1.0
corrupt_component_strong,2,25,250112,0.00031011574393643846,0.0009662757373467001,1.0
corrupt_component_strong,3,25,250112,0.00029340495981202926,0.0016965313250893455,1.0
corrupt_component_strong,4,25,250112,0.0002368851766499079,0.0006357959386723983,0.9992307692307693
corrupt_component_strong,5,25,250112,0.00022345144930293478,0.0006723021367528864,1.0
corrupt_component_strong,6,25,250112,0.00019694608790429794,0.0006240674532768248,1.0
corrupt_component_strong,7,25,250112,0.0002924099022470205,0.0012621431887284706,1.0
corrupt_component_strong,8,25,250112,0.000259359001003997,0.0009533103796859344,1.0
corrupt_component_strong,9,25,250112,0.00022691465993843516,0.0011240997314304751,1.0
corrupt_different_operation_matched,0,25,250112,0.000284845860312937,0.0011716274746617003,1.0
corrupt_different_operation_matched,1,25,250112,0.0004086775616781774,0.0027640530753452186,1.0
corrupt_different_operation_matched,2,25,250112,0.00018209268747407129,0.0006202343967754761,1.0
corrupt_different_operation_matched,3,25,250112,0.0002273800677299851,0.0006264279891378677,1.0
corrupt_different_operation_matched,4,25,250112,0.0002685516403099078,0.001037797603937407,1.0
corrupt_different_operation_matched,5,25,250112,0.00035828180355036184,0.0013176722201093671,1.0
corrupt_different_operation_matched,6,25,250112,0.0002647229816605101,0.0009749598898591907,1.0
corrupt_different_operation_matched,7,25,250112,0.00020797523752241566,0.000553489499440285,0.9992307692307693
corrupt_different_operation_matched,8,25,250112,0.00025395008030386465,0.0010372727645375224,0.9992307692307693
corrupt_different_operation_matched,9,25,250112,0.00021137323938539857,0.000715831671181659,0.9984615384615384
corrupt_different_operation_matched_strong,0,25,250112,0.00027440461637186946,0.0019844023588662107,0.9992307692307693
corrupt_different_operation_matched_strong,1,25,250112,0.00021071464944492454,0.0010008429934619256,1.0
corrupt_different_operation_matched_strong,2,25,250112,0.00020451762329265794,0.0008178961198022916,1.0
corrupt_different_operation_matched_strong,3,25,250112,0.00019690656150809358,0.001149154316175599,1.0
corrupt_different_operation_matched_strong,4,25,250112,0.00025898543476754194,0.0008619447114600332,1.0
corrupt_different_operation_matched_strong,5,25,250112,0.00021129667963434357,0.0009018585046538796,1.0
corrupt_different_operation_matched_strong,6,25,250112,0.00033337149091896363,0.0007937407489043043,0.9992307692307693
corrupt_different_operation_matched_strong,7,25,250112,0.0002773758934662611,0.0007943527588410437,1.0
corrupt_different_operation_matched_strong,8,25,250112,0.0003319000200884161,0.0009219178434968778,1.0
corrupt_different_operation_matched_strong,9,25,250112,0.0002861528670681871,0.0012287408952019185,1.0
corrupt_same_operation_unrelated,0,25,250112,0.00022947616744064357,0.0005319140662686586,1.0
corrupt_same_operation_unrelated,1,25,250112,0.0003275210677145983,0.0017408892189391678,1.0
corrupt_same_operation_unrelated,2,25,250112,0.00021862833622715425,0.001065785065554603,1.0
corrupt_same_operation_unrelated,3,25,250112,0.00024429356747957437,0.0013700948263947743,0.9992307692307693
corrupt_same_operation_unrelated,4,25,250112,0.00024284289165647045,0.0007315199153075935,0.9992307692307693
corrupt_same_operation_unrelated,5,25,250112,0.00032023091128336167,0.0012741378151358562,1.0
corrupt_same_operation_unrelated,6,25,250112,0.0003290628263437566,0.0011218282836197024,1.0
corrupt_same_operation_unrelated,7,25,250112,0.00027361187855662425,0.001166186177469497,1.0
corrupt_same_operation_unrelated,8,25,250112,0.00022688656530806762,0.0007910422849461904,1.0
corrupt_same_operation_unrelated,9,25,250112,0.00017857252174269603,0.0004623077917933222,0.9992307692307693
corrupt_same_operation_unrelated_strong,0,25,250112,0.0001881018394338186,0.0005620790512757823,0.9992307692307693
corrupt_same_operation_unrelated_strong,1,25,250112,0.0003316505811889651,0.0014446441705345814,0.9998076738130112
corrupt_same_operation_unrelated_strong,2,25,250112,0.00030080918652257893,0.0010549240659083192,1.0
corrupt_same_operation_unrelated_strong,3,25,250112,0.00025781489493348,0.0008195520654217664,1.0
corrupt_same_operation_unrelated_strong,4,25,250112,0.00018709669348167485,0.00045006090997630477,1.0
corrupt_same_operation_unrelated_strong,5,25,250112,0.00026187376886452926,0.0008031473123081764,1.0
corrupt_same_operation_unrelated_strong,6,25,250112,0.00022677173614341807,0.0011439803744881377,1.0
corrupt_same_operation_unrelated_strong,7,25,250112,0.000259810444453649,0.000957901722718979,0.9992307692307693
corrupt_same_operation_unrelated_strong,8,25,250112,0.00017990833994055108,0.0006654393459090691,1.0
corrupt_same_operation_unrelated_strong,9,25,250112,0.0002804288821477665,0.0009772996325006639,1.0
delay_component,0,25,250112,0.0006566349205231831,0.006526084936478655,0.9838461538461538
