condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
baseline,A05_substitute,component,0.0,250112.0,0.5233724027872085,0.18125,0.43125
baseline,C06_reverse_then_substitute_05_07,composite,1.0,180480.0,0.7870768487453461,0.18125,0.43125
baseline,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.08014323227107525,0.18125,0.43125
baseline,A04_reverse,different_operation_control,1.0,79974.4,0.8278645992279052,0.18125,0.43125
baseline,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9448567986488342,0.18125,0.43125
baseline,S02_surface_rotate,surface_control,0.0,250112.0,0.3878580883145332,0.18125,0.43125
corrupt_component,A05_substitute,component,0.0,250112.0,0.415820324420929,0.18125,0.43125
corrupt_component,C06_reverse_then_substitute_05_07,composite,1.0,171059.2,0.7905924677848816,0.18125,0.43125
corrupt_component,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.06985677294433117,0.18125,0.43125
corrupt_component,A04_reverse,different_operation_control,1.0,78771.2,0.8263021051883698,0.18125,0.43125
corrupt_component,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9538737177848816,0.18125,0.43125
corrupt_component,S02_surface_rotate,surface_control,0.0,250112.0,0.4018229305744171,0.18125,0.43125
corrupt_component_strong,A05_substitute,component,0.0,250112.0,0.3609700664877892,0.18125,0.43125
corrupt_component_strong,C06_reverse_then_substitute_05_07,composite,1.0,169497.6,0.7963867247104645,0.18125,0.43125
corrupt_component_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.06907552257180213,0.18125,0.43125
corrupt_component_strong,A04_reverse,different_operation_control,1.0,87475.2,0.8286133050918579,0.18125,0.43125
corrupt_component_strong,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9555989861488342,0.18125,0.43125
corrupt_component_strong,S02_surface_rotate,surface_control,0.0,250112.0,0.42604168355464933,0.18125,0.43125
corrupt_different_operation_matched,A05_substitute,component,0.0,250112.0,0.5232747465372085,0.18125,0.43125
corrupt_different_operation_matched,C06_reverse_then_substitute_05_07,composite,0.9,181017.6,0.7815429866313934,0.18125,0.43125
corrupt_different_operation_matched,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.08173828385770321,0.18125,0.43125
corrupt_different_operation_matched,A04_reverse,different_operation_control,1.0,89984.0,0.8213216304779053,0.18125,0.43125
corrupt_different_operation_matched,K00_shortcut_for_A02_substitute,fake_component_control,1.0,15052.8,0.9550781428813935,0.18125,0.43125
corrupt_different_operation_matched,S02_surface_rotate,surface_control,0.0,250112.0,0.4233073085546494,0.18125,0.43125
corrupt_different_operation_matched_strong,A05_substitute,component,0.0,250112.0,0.4846354305744171,0.18125,0.43125
corrupt_different_operation_matched_strong,C06_reverse_then_substitute_05_07,composite,0.9,183424.0,0.7846028864383697,0.18125,0.43125
corrupt_different_operation_matched_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.07568359673023224,0.18125,0.43125
corrupt_different_operation_matched_strong,A04_reverse,different_operation_control,1.0,85171.2,0.8247070491313935,0.18125,0.43125
corrupt_different_operation_matched_strong,K00_shortcut_for_A02_substitute,fake_component_control,1.0,14950.4,0.9505859553813935,0.18125,0.43125
corrupt_different_operation_matched_strong,S02_surface_rotate,surface_control,0.0,250112.0,0.40367839187383653,0.18125,0.43125
corrupt_same_operation_unrelated,A05_substitute,component,0.0,250112.0,0.5421224147081375,0.18125,0.43125
corrupt_same_operation_unrelated,C06_reverse_then_substitute_05_07,composite,0.9,175616.0,0.7789713680744171,0.18125,0.43125
corrupt_same_operation_unrelated,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.05781250111758709,0.18125,0.43125
corrupt_same_operation_unrelated,A04_reverse,different_operation_control,1.0,88780.8,0.8193685054779053,0.18125,0.43125
corrupt_same_operation_unrelated,K00_shortcut_for_A02_substitute,fake_component_control,1.0,14950.4,0.955240911245346,0.18125,0.43125
corrupt_same_operation_unrelated,S02_surface_rotate,surface_control,0.0,250112.0,0.412923189997673,0.18125,0.43125
corrupt_same_operation_unrelated_strong,A05_substitute,component,0.0,250112.0,0.5287109464406967,0.18125,0.43125
corrupt_same_operation_unrelated_strong,C06_reverse_then_substitute_05_07,composite,1.0,182681.6,0.7864258050918579,0.18125,0.43125
corrupt_same_operation_unrelated_strong,U01_unrelated_substitute,unrelated_control,0.0,250112.0,0.04300130307674408,0.18125,0.43125
corrupt_same_operation_unrelated_strong,A04_reverse,different_operation_control,1.0,83097.6,0.829264348745346,0.18125,0.43125
