model_name,metric,n_atomic,n_composite,n_moving_atomic,n_moving_composite,mean_atomic_delta,mean_composite_delta,mean_atomic_final,mean_composite_final,h2_ready
EleutherAI/pythia-70m,accuracy,16,10,12,7,-0.0185546875,0.0046875,0.2314453125,0.2625,True
EleutherAI/pythia-70m,mean_correct_margin,16,10,16,10,-0.2450742998626083,-0.03217537589371204,-0.8647830521222204,-0.6220203433185816,True
EleutherAI/pythia-70m,mean_correct_mrr,16,10,12,6,-0.015299479166666678,0.008463541666666657,0.5074055989583333,0.5350260416666666,True
EleutherAI/pythia-70m,mean_logprob_correct,16,10,16,10,6.311005021678284,6.399004774540662,-4.680717557435855,-4.631719908863306,True
EleutherAI/pythia-70m,mean_logprob_margin,16,10,16,10,0.18222141277510673,0.23156193383038043,0.6825959730194882,0.6467605564743281,True
