model_name,metric,group,n,mean_final,mean_delta,mean_auc,rho_frequency_proxy_final,rho_frequency_proxy_delta,rho_frequency_proxy_auc,rho_reference_learnability_final,rho_reference_learnability_delta,rho_reference_learnability_auc,rho_formal_utility_final,rho_formal_utility_delta,rho_formal_utility_auc,rho_composition_depth_final,rho_composition_depth_delta,rho_composition_depth_auc,rho_answer_entropy_proxy_final,rho_answer_entropy_proxy_delta,rho_answer_entropy_proxy_auc
EleutherAI/pythia-70m,mean_correct_mrr,composite,10,0.5350260416666666,0.008463541666666657,0.5297526041666667,-0.6206478564818264,-0.4784160560380746,-0.6917637567037023,0.48931921480639656,0.5269591544068886,0.539505800940386,,,,,,,,,
EleutherAI/pythia-70m,mean_correct_mrr,true_atomic_composite,26,0.5180288461538461,-0.00615985576923078,0.5192307692307692,-0.2920685852029168,-0.1315461392549318,-0.4117547094458573,0.2816443611429387,0.11092143499944783,0.400828011529036,-0.12628921841831667,-0.022376541790027345,-0.20764007922786523,0.3268245637733432,0.11595018087284055,0.4164377506144212,,,
EleutherAI/pythia-70m,mean_logprob_correct,all,29,-4.674434847037854,6.328728931538504,-6.03761633589928,-0.04828593870088421,-0.02154295726654834,0.05744788604412891,0.11065868454849458,0.032182615193074485,0.044808102691896015,-0.14919028495164344,-0.21910698643595017,0.026511165618584718,0.1560797945143416,0.2081063926857888,-0.0346843987809648,,,
EleutherAI/pythia-70m,mean_logprob_correct,atomic,16,-4.680717557435855,6.311005021678284,-6.033315500244498,0.2974991116583563,0.5576239630581251,0.20481094621705936,-0.16617869153490653,-0.5371132708538943,0.032642242980070915,-0.016806139112183874,-0.2001458385178261,0.12528212792718887,,,,,,
EleutherAI/pythia-70m,mean_logprob_correct,composite,10,-4.631719908863306,6.399004774540662,-6.050572306849062,0.03232540919176179,-0.2198127825039802,-0.07111590022187594,0.1505597584019682,0.3324861331376797,0.44540595193915583,,,,,,,,,
EleutherAI/pythia-70m,mean_logprob_correct,true_atomic_composite,26,-4.661872307984875,6.344851080471506,-6.039952733553946,-0.02203914374951737,0.026171483202551873,0.09745433876739712,0.10267959462797184,0.007211610325041499,0.058379702631288326,-0.17439495268100677,-0.26390111984111614,0.07600920544548971,0.16865480854231357,0.20027758514399735,-0.021081851067789197,,,
EleutherAI/pythia-70m,mean_logprob_margin,all,29,0.7451011398486023,0.28078904169900665,1.087232930649971,-0.07502892013522008,-0.15550548463669378,0.3216586378074287,-0.09778563847126477,-0.0054462887249818355,-0.4785307320631767,-0.07329557553373423,-0.10032656792915394,0.16634456858719823,-0.13006649542861798,-0.0520265981714472,-0.4942526826287484,,,
EleutherAI/pythia-70m,mean_logprob_margin,atomic,16,0.6825959730194882,0.18222141277510673,1.1331850872084033,0.07773846133786196,-0.016444674513778488,0.11062781036541894,-0.04599588783555447,0.050447102787382334,-0.18991850461132173,0.1665335602934584,0.2795930415936045,-0.17417271443536014,,,,,,
EleutherAI/pythia-70m,mean_logprob_margin,composite,10,0.6467605564743281,0.23156193383038043,0.9507809793110937,-0.4460906468463127,-0.49781130155313164,-0.27799851904915146,0.25720625393669566,0.3889460425384178,0.13801311186847082,,,,,,,,,
EleutherAI/pythia-70m,mean_logprob_margin,true_atomic_composite,26,0.6688131205021188,0.20119853625790432,1.0630296610940535,-0.039945948046000226,-0.12947996952841453,0.3770759750893988,0.030220081362078665,0.13427331605196316,-0.43269661950248994,0.08666470153597891,0.061446694121821126,0.3274789131810351,-0.010540925533894598,0.06324555320336758,-0.44271887242357305,,,
