condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
baseline,0,A00_not_bit_1,atomic,56320.0,0.9,2,balanced_accuracy,0.9995201230049133,0.99951171875,0.9995201230049133
baseline,0,A01_xor2_39_25,atomic,,0.9,2,balanced_accuracy,0.5386030673980713,0.5390625,0.5386030673980713
baseline,0,A02_eq2_5_15,atomic,,0.9,2,balanced_accuracy,0.5960637629032135,0.59521484375,0.5960637629032135
baseline,0,A03_xor2_6_45,atomic,,0.9,2,balanced_accuracy,0.5308608412742615,0.52978515625,0.5308608412742615
baseline,0,A04_eq2_24_18,atomic,,0.9,2,balanced_accuracy,0.6174100935459137,0.61669921875,0.6174100935459137
baseline,0,A05_not_bit_2,atomic,,0.9,2,balanced_accuracy,0.9363482594490051,0.9365234375,0.9363482594490051
baseline,0,A06_not_bit_13,atomic,50176.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
baseline,0,A07_and_bits_46_35,atomic,,0.9,2,balanced_accuracy,0.7919231951236725,0.8916015625,0.7919231951236725
baseline,0,A08_and_bits_44_34,atomic,,0.9,2,balanced_accuracy,0.591665580868721,0.76953125,0.591665580868721
baseline,0,A09_xor2_46_15,atomic,,0.9,2,balanced_accuracy,0.6126843094825745,0.6123046875,0.6126843094825745
baseline,0,A10_bit_24,atomic,88064.0,0.9,2,balanced_accuracy,0.9951952695846558,0.9951171875,0.9951952695846558
baseline,0,A11_xor2_37_21,atomic,,0.9,2,balanced_accuracy,0.6637576818466187,0.6650390625,0.6637576818466187
baseline,0,C00_or_02_00,composite,,0.9,2,balanced_accuracy,0.7590098679065704,0.81005859375,0.7590098679065704
baseline,0,C01_or_07_09,composite,,0.9,2,balanced_accuracy,0.6759916841983795,0.72119140625,0.6759916841983795
baseline,0,C02_and_07_08,composite,,0.9,2,balanced_accuracy,0.5286737810820341,0.93603515625,0.5286737810820341
baseline,0,C03_and_00_05,composite,,0.9,2,balanced_accuracy,0.8610796630382538,0.921875,0.8610796630382538
