n_rows,design_condition_number,vif_frequency,vif_reference_learnability,vif_formal_utility,pearson_frequency__reference_learnability,spearman_frequency__reference_learnability,binned_mi_frequency__reference_learnability,pearson_frequency__formal_utility,spearman_frequency__formal_utility,binned_mi_frequency__formal_utility,pearson_reference_learnability__formal_utility,spearman_reference_learnability__formal_utility,binned_mi_reference_learnability__formal_utility,n_tasks,n_atomic,n_composite,n_controls,frequency_sum,utility_nonzero_rate,attempts_used,passed
34.0,1.2009185071376591,1.0100925322733496,1.0334370794131864,1.0262784423712348,-0.08893272926380343,-0.08538491239715273,0.20533982637378764,-0.03144618266228084,-0.027161628682358243,0.01997775126205594,-0.15347883909764334,-0.09948861458810071,0.13261890700191584,34.0,12.0,10.0,12.0,1.0,0.2647058823529412,1.0,True
