condition,seed,task_name,realized_sample_count
pretrain_same_operation_unrelated,1,A00_copy,3611
pretrain_same_operation_unrelated,1,A01_reverse,70100
pretrain_same_operation_unrelated,1,A02_substitute,2719
pretrain_same_operation_unrelated,1,A03_copy,3360
pretrain_same_operation_unrelated,1,A04_reverse,4669
pretrain_same_operation_unrelated,1,A05_substitute,3146
pretrain_same_operation_unrelated,1,A06_copy,16516
pretrain_same_operation_unrelated,1,A07_reverse,9168
pretrain_same_operation_unrelated,1,C00_reverse_then_substitute_02_05,3740
pretrain_same_operation_unrelated,1,C01_substitute_then_reverse_01_03,33629
pretrain_same_operation_unrelated,1,C02_copy_then_substitute_04_07,4011
pretrain_same_operation_unrelated,1,C03_reverse_then_substitute_06_01,22083
pretrain_same_operation_unrelated,1,C04_substitute_then_reverse_03_07,5635
pretrain_same_operation_unrelated,1,C05_copy_then_substitute_07_06,2370
pretrain_same_operation_unrelated,1,C06_reverse_then_substitute_01_05,12997
pretrain_same_operation_unrelated,1,C07_substitute_then_reverse_07_03,7011
pretrain_same_operation_unrelated,1,K00_shortcut_for_A07_reverse,2514
pretrain_same_operation_unrelated,1,K01_shortcut_for_A03_copy,4976
pretrain_same_operation_unrelated,1,K02_shortcut_for_A00_copy,2693
pretrain_same_operation_unrelated,1,S00_surface_rotate,6221
pretrain_same_operation_unrelated,1,S01_surface_rotate,2935
pretrain_same_operation_unrelated,1,S02_surface_rotate,4402
pretrain_same_operation_unrelated,1,U00_unrelated_substitute,10605
pretrain_same_operation_unrelated,1,U01_unrelated_substitute,2992
pretrain_same_operation_unrelated,1,U02_unrelated_substitute,8009
