condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
upweight_surface_control,0,K00_shortcut_for_05_bit18,shortcut,,0.9,2,balanced_accuracy,0.6358785033226013,0.6357421875,0.6358785033226013
upweight_surface_control,0,K01_shortcut_for_02_bit46,shortcut,104448.0,0.9,2,balanced_accuracy,0.9586743116378784,0.9580078125,0.9586743116378784
upweight_surface_control,0,K02_shortcut_for_02_bit12,shortcut,,0.9,2,balanced_accuracy,0.781345397233963,0.78076171875,0.781345397233963
upweight_surface_control,0,K03_shortcut_for_09_bit29,shortcut,46080.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
upweight_surface_control,0,S00_surface_xor_13_2,surface_control,,0.9,2,balanced_accuracy,0.5327433198690414,0.5302734375,0.5327433198690414
upweight_surface_control,0,S01_surface_xor_9_46,surface_control,,0.9,2,balanced_accuracy,0.5003310441970825,0.49755859375,0.5003310441970825
upweight_surface_control,0,S02_surface_xor_8_39,surface_control,,0.9,2,balanced_accuracy,0.7703927457332611,0.76953125,0.7703927457332611
upweight_surface_control,0,S03_surface_xor_21_47,surface_control,,0.9,2,balanced_accuracy,0.5323473960161209,0.53515625,0.5323473960161209
upweight_surface_control,0,U00_xor2_12_37,unrelated,,0.9,2,balanced_accuracy,0.6431047320365906,0.64208984375,0.6431047320365906
upweight_surface_control,0,U01_or_bits_46_28,unrelated,,0.9,2,balanced_accuracy,0.7183144092559814,0.77880859375,0.7183144092559814
upweight_surface_control,0,U02_xor2_1_29,unrelated,,0.9,2,balanced_accuracy,0.5380454659461975,0.53662109375,0.5380454659461975
upweight_surface_control,0,U03_and_bits_37_42,unrelated,,0.9,2,balanced_accuracy,0.6858724057674408,0.82666015625,0.6858724057674408
corrupt_component,0,A00_xor2_12_26,atomic,,0.9,2,balanced_accuracy,0.5430150330066681,0.54296875,0.5430150330066681
corrupt_component,0,A01_and_bits_31_32,atomic,,0.9,2,balanced_accuracy,0.6442133188247681,0.8017578125,0.6442133188247681
corrupt_component,0,A02_or_bits_19_44,atomic,,0.9,2,balanced_accuracy,0.8699202537536621,0.93017578125,0.8699202537536621
corrupt_component,0,A03_xor2_18_17,atomic,,0.9,2,balanced_accuracy,0.5209617912769318,0.52099609375,0.5209617912769318
corrupt_component,0,A04_bit_8,atomic,116224.0,0.9,2,balanced_accuracy,0.9520450532436371,0.95166015625,0.9520450532436371
corrupt_component,0,A05_not_bit_33,atomic,68096.0,0.9,2,balanced_accuracy,0.9980276226997375,0.998046875,0.9980276226997375
corrupt_component,0,A06_or_bits_46_41,atomic,84480.0,0.9,2,balanced_accuracy,0.9980988502502441,0.9990234375,0.9980988502502441
corrupt_component,0,A07_bit_10,atomic,,0.9,2,balanced_accuracy,0.6428724229335785,0.642578125,0.6428724229335785
corrupt_component,0,A08_bit_22,atomic,,0.9,2,balanced_accuracy,0.8295421302318573,0.82861328125,0.8295421302318573
corrupt_component,0,A09_xor2_22_5,atomic,,0.9,2,balanced_accuracy,0.597149595618248,0.59619140625,0.597149595618248
corrupt_component,0,A10_xor2_9_25,atomic,,0.9,2,balanced_accuracy,0.6182015240192413,0.6162109375,0.6182015240192413
corrupt_component,0,A11_eq2_30_27,atomic,,0.9,2,balanced_accuracy,0.5099763870239258,0.509765625,0.5099763870239258
corrupt_component,0,C00_and_02_06,composite,,0.9,2,balanced_accuracy,0.8372659683227539,0.84130859375,0.8372659683227539
corrupt_component,0,C01_and_00_09,composite,,0.9,2,balanced_accuracy,0.5199561901390553,0.75830078125,0.5199561901390553
corrupt_component,0,C02_and_05_06,composite,84480.0,0.9,2,balanced_accuracy,0.9711330533027649,0.9716796875,0.9711330533027649
corrupt_component,0,C03_and_10_08,composite,,0.9,2,balanced_accuracy,0.6103584617376328,0.79296875,0.6103584617376328
