condition,seed,data_seen,task_i,task_j,linear_cka
baseline,0,2048,AB_and,A_shortcut_bit6,0.9665589928627014
baseline,0,2048,AB_and,surface_control_78,0.9410677552223206
baseline,0,2048,AB_and,U_unrelated_xor910,0.9509465098381042
baseline,0,2048,AC_xor,A_bit0,0.9649348855018616
baseline,0,2048,AC_xor,B_bit1,0.9715859889984131
baseline,0,2048,AC_xor,C_xor23,0.9449199438095093
baseline,0,2048,AC_xor,D_eq45,0.9788437485694885
baseline,0,2048,AC_xor,AB_and,0.9533543586730957
baseline,0,2048,AC_xor,AC_xor,1.0
baseline,0,2048,AC_xor,A_shortcut_bit6,0.9616370797157288
baseline,0,2048,AC_xor,surface_control_78,0.961078405380249
baseline,0,2048,AC_xor,U_unrelated_xor910,0.9611331820487976
baseline,0,2048,A_shortcut_bit6,A_bit0,0.9708360433578491
baseline,0,2048,A_shortcut_bit6,B_bit1,0.9730565547943115
baseline,0,2048,A_shortcut_bit6,C_xor23,0.9551209807395935
baseline,0,2048,A_shortcut_bit6,D_eq45,0.9711079597473145
baseline,0,2048,A_shortcut_bit6,AB_and,0.9665589928627014
baseline,0,2048,A_shortcut_bit6,AC_xor,0.9616370797157288
baseline,0,2048,A_shortcut_bit6,A_shortcut_bit6,1.0
baseline,0,2048,A_shortcut_bit6,surface_control_78,0.9704217910766602
baseline,0,2048,A_shortcut_bit6,U_unrelated_xor910,0.9539893865585327
baseline,0,2048,surface_control_78,A_bit0,0.9558088779449463
baseline,0,2048,surface_control_78,B_bit1,0.9615382552146912
baseline,0,2048,surface_control_78,C_xor23,0.9604475498199463
baseline,0,2048,surface_control_78,D_eq45,0.9693434834480286
baseline,0,2048,surface_control_78,AB_and,0.941067636013031
baseline,0,2048,surface_control_78,AC_xor,0.9610786437988281
baseline,0,2048,surface_control_78,A_shortcut_bit6,0.9704217910766602
baseline,0,2048,surface_control_78,surface_control_78,1.0
baseline,0,2048,surface_control_78,U_unrelated_xor910,0.957612156867981
baseline,0,2048,U_unrelated_xor910,A_bit0,0.9515467882156372
baseline,0,2048,U_unrelated_xor910,B_bit1,0.9704356789588928
baseline,0,2048,U_unrelated_xor910,C_xor23,0.9525690078735352
baseline,0,2048,U_unrelated_xor910,D_eq45,0.9574524164199829
baseline,0,2048,U_unrelated_xor910,AB_and,0.9509466290473938
baseline,0,2048,U_unrelated_xor910,AC_xor,0.9611330628395081
baseline,0,2048,U_unrelated_xor910,A_shortcut_bit6,0.9539897441864014
baseline,0,2048,U_unrelated_xor910,surface_control_78,0.957612156867981
baseline,0,2048,U_unrelated_xor910,U_unrelated_xor910,1.0
upweight_A,0,2048,A_bit0,A_bit0,1.0
upweight_A,0,2048,A_bit0,B_bit1,0.9819857478141785
upweight_A,0,2048,A_bit0,C_xor23,0.9719101786613464
upweight_A,0,2048,A_bit0,D_eq45,0.9856281280517578
upweight_A,0,2048,A_bit0,AB_and,0.981547474861145
upweight_A,0,2048,A_bit0,AC_xor,0.982444167137146
upweight_A,0,2048,A_bit0,A_shortcut_bit6,0.9815499186515808
upweight_A,0,2048,A_bit0,surface_control_78,0.9773133993148804
upweight_A,0,2048,A_bit0,U_unrelated_xor910,0.9732290506362915
upweight_A,0,2048,B_bit1,A_bit0,0.9819857478141785
upweight_A,0,2048,B_bit1,B_bit1,1.0
upweight_A,0,2048,B_bit1,C_xor23,0.9760841131210327
upweight_A,0,2048,B_bit1,D_eq45,0.9856479167938232
upweight_A,0,2048,B_bit1,AB_and,0.9806956648826599
upweight_A,0,2048,B_bit1,AC_xor,0.9834377765655518
upweight_A,0,2048,B_bit1,A_shortcut_bit6,0.9879086017608643
upweight_A,0,2048,B_bit1,surface_control_78,0.9767757058143616
upweight_A,0,2048,B_bit1,U_unrelated_xor910,0.9823033809661865
upweight_A,0,2048,C_xor23,A_bit0,0.9719101786613464
upweight_A,0,2048,C_xor23,B_bit1,0.9760843515396118
upweight_A,0,2048,C_xor23,C_xor23,1.0
upweight_A,0,2048,C_xor23,D_eq45,0.9753438234329224
upweight_A,0,2048,C_xor23,AB_and,0.9758986234664917
upweight_A,0,2048,C_xor23,AC_xor,0.9627712368965149
upweight_A,0,2048,C_xor23,A_shortcut_bit6,0.9798235893249512
upweight_A,0,2048,C_xor23,surface_control_78,0.9761723875999451
upweight_A,0,2048,C_xor23,U_unrelated_xor910,0.9646819233894348
upweight_A,0,2048,D_eq45,A_bit0,0.9856281280517578
upweight_A,0,2048,D_eq45,B_bit1,0.9856477379798889
upweight_A,0,2048,D_eq45,C_xor23,0.9753438234329224
upweight_A,0,2048,D_eq45,D_eq45,1.0
upweight_A,0,2048,D_eq45,AB_and,0.973198413848877
upweight_A,0,2048,D_eq45,AC_xor,0.98710697889328
upweight_A,0,2048,D_eq45,A_shortcut_bit6,0.986968994140625
upweight_A,0,2048,D_eq45,surface_control_78,0.9789164662361145
upweight_A,0,2048,D_eq45,U_unrelated_xor910,0.9768032431602478
upweight_A,0,2048,AB_and,A_bit0,0.9815472960472107
upweight_A,0,2048,AB_and,B_bit1,0.9806955456733704
upweight_A,0,2048,AB_and,C_xor23,0.9758986234664917
upweight_A,0,2048,AB_and,D_eq45,0.9731985330581665
upweight_A,0,2048,AB_and,AB_and,1.0
upweight_A,0,2048,AB_and,AC_xor,0.9605101346969604
upweight_A,0,2048,AB_and,A_shortcut_bit6,0.9804259538650513
upweight_A,0,2048,AB_and,surface_control_78,0.9731788635253906
upweight_A,0,2048,AB_and,U_unrelated_xor910,0.9739774465560913
upweight_A,0,2048,AC_xor,A_bit0,0.982444167137146
upweight_A,0,2048,AC_xor,B_bit1,0.9834376573562622
upweight_A,0,2048,AC_xor,C_xor23,0.9627711176872253
upweight_A,0,2048,AC_xor,D_eq45,0.9871068596839905
upweight_A,0,2048,AC_xor,AB_and,0.9605099558830261
upweight_A,0,2048,AC_xor,AC_xor,1.0
upweight_A,0,2048,AC_xor,A_shortcut_bit6,0.9744964241981506
upweight_A,0,2048,AC_xor,surface_control_78,0.9693571329116821
upweight_A,0,2048,AC_xor,U_unrelated_xor910,0.9758918881416321
upweight_A,0,2048,A_shortcut_bit6,A_bit0,0.9815496802330017
upweight_A,0,2048,A_shortcut_bit6,B_bit1,0.9879085421562195
upweight_A,0,2048,A_shortcut_bit6,C_xor23,0.9798239469528198
upweight_A,0,2048,A_shortcut_bit6,D_eq45,0.986968994140625
upweight_A,0,2048,A_shortcut_bit6,AB_and,0.9804257750511169
upweight_A,0,2048,A_shortcut_bit6,AC_xor,0.9744964241981506
upweight_A,0,2048,A_shortcut_bit6,A_shortcut_bit6,1.0
upweight_A,0,2048,A_shortcut_bit6,surface_control_78,0.9835895895957947
upweight_A,0,2048,A_shortcut_bit6,U_unrelated_xor910,0.9746667146682739
upweight_A,0,2048,surface_control_78,A_bit0,0.977313220500946
upweight_A,0,2048,surface_control_78,B_bit1,0.9767757058143616
upweight_A,0,2048,surface_control_78,C_xor23,0.9761723279953003
upweight_A,0,2048,surface_control_78,D_eq45,0.9789165258407593
upweight_A,0,2048,surface_control_78,AB_and,0.9731788635253906
upweight_A,0,2048,surface_control_78,AC_xor,0.9693570137023926
upweight_A,0,2048,surface_control_78,A_shortcut_bit6,0.9835894107818604
upweight_A,0,2048,surface_control_78,surface_control_78,1.0
upweight_A,0,2048,surface_control_78,U_unrelated_xor910,0.9787315726280212
upweight_A,0,2048,U_unrelated_xor910,A_bit0,0.9732293486595154
upweight_A,0,2048,U_unrelated_xor910,B_bit1,0.9823035001754761
upweight_A,0,2048,U_unrelated_xor910,C_xor23,0.9646820425987244
upweight_A,0,2048,U_unrelated_xor910,D_eq45,0.9768035411834717
upweight_A,0,2048,U_unrelated_xor910,AB_and,0.9739775657653809
upweight_A,0,2048,U_unrelated_xor910,AC_xor,0.9758920073509216
upweight_A,0,2048,U_unrelated_xor910,A_shortcut_bit6,0.9746667146682739
upweight_A,0,2048,U_unrelated_xor910,surface_control_78,0.9787315726280212
upweight_A,0,2048,U_unrelated_xor910,U_unrelated_xor910,1.0
upweight_U_matched,0,2048,A_bit0,A_bit0,1.0
upweight_U_matched,0,2048,A_bit0,B_bit1,0.9640534520149231
upweight_U_matched,0,2048,A_bit0,C_xor23,0.9525617957115173
upweight_U_matched,0,2048,A_bit0,D_eq45,0.9789229035377502
upweight_U_matched,0,2048,A_bit0,AB_and,0.9759174585342407
upweight_U_matched,0,2048,A_bit0,AC_xor,0.9640136361122131
upweight_U_matched,0,2048,A_bit0,A_shortcut_bit6,0.9647524356842041
upweight_U_matched,0,2048,A_bit0,surface_control_78,0.9688110947608948
upweight_U_matched,0,2048,A_bit0,U_unrelated_xor910,0.957611083984375
upweight_U_matched,0,2048,B_bit1,A_bit0,0.9640535116195679
upweight_U_matched,0,2048,B_bit1,B_bit1,1.0
upweight_U_matched,0,2048,B_bit1,C_xor23,0.9751622676849365
upweight_U_matched,0,2048,B_bit1,D_eq45,0.9691511988639832
upweight_U_matched,0,2048,B_bit1,AB_and,0.9746354222297668
upweight_U_matched,0,2048,B_bit1,AC_xor,0.9763712286949158
upweight_U_matched,0,2048,B_bit1,A_shortcut_bit6,0.9645951986312866
upweight_U_matched,0,2048,B_bit1,surface_control_78,0.9663198590278625
upweight_U_matched,0,2048,B_bit1,U_unrelated_xor910,0.9710883498191833
upweight_U_matched,0,2048,C_xor23,A_bit0,0.952561616897583
upweight_U_matched,0,2048,C_xor23,B_bit1,0.9751620888710022
upweight_U_matched,0,2048,C_xor23,C_xor23,1.0
upweight_U_matched,0,2048,C_xor23,D_eq45,0.9600449204444885
upweight_U_matched,0,2048,C_xor23,AB_and,0.972653865814209
upweight_U_matched,0,2048,C_xor23,AC_xor,0.9489734172821045
upweight_U_matched,0,2048,C_xor23,A_shortcut_bit6,0.9605973362922668
upweight_U_matched,0,2048,C_xor23,surface_control_78,0.9620971083641052
upweight_U_matched,0,2048,C_xor23,U_unrelated_xor910,0.9539968967437744
upweight_U_matched,0,2048,D_eq45,A_bit0,0.9789227843284607
upweight_U_matched,0,2048,D_eq45,B_bit1,0.9691511988639832
upweight_U_matched,0,2048,D_eq45,C_xor23,0.960044801235199
upweight_U_matched,0,2048,D_eq45,D_eq45,1.0
upweight_U_matched,0,2048,D_eq45,AB_and,0.9679060578346252
upweight_U_matched,0,2048,D_eq45,AC_xor,0.9671788215637207
upweight_U_matched,0,2048,D_eq45,A_shortcut_bit6,0.9694012403488159
upweight_U_matched,0,2048,D_eq45,surface_control_78,0.9744455218315125
upweight_U_matched,0,2048,D_eq45,U_unrelated_xor910,0.9680357575416565
upweight_U_matched,0,2048,AB_and,A_bit0,0.9759174585342407
upweight_U_matched,0,2048,AB_and,B_bit1,0.9746354222297668
upweight_U_matched,0,2048,AB_and,C_xor23,0.972653865814209
upweight_U_matched,0,2048,AB_and,D_eq45,0.9679062366485596
upweight_U_matched,0,2048,AB_and,AB_and,1.0
upweight_U_matched,0,2048,AB_and,AC_xor,0.9596753716468811
upweight_U_matched,0,2048,AB_and,A_shortcut_bit6,0.9706012010574341
upweight_U_matched,0,2048,AB_and,surface_control_78,0.9631145596504211
upweight_U_matched,0,2048,AB_and,U_unrelated_xor910,0.9578615427017212
upweight_U_matched,0,2048,AC_xor,A_bit0,0.9640135169029236
upweight_U_matched,0,2048,AC_xor,B_bit1,0.9763708710670471
upweight_U_matched,0,2048,AC_xor,C_xor23,0.9489732980728149
upweight_U_matched,0,2048,AC_xor,D_eq45,0.9671788215637207
upweight_U_matched,0,2048,AC_xor,AB_and,0.9596751928329468
upweight_U_matched,0,2048,AC_xor,AC_xor,1.0
upweight_U_matched,0,2048,AC_xor,A_shortcut_bit6,0.9515937566757202
upweight_U_matched,0,2048,AC_xor,surface_control_78,0.9579864144325256
upweight_U_matched,0,2048,AC_xor,U_unrelated_xor910,0.9750711917877197
upweight_U_matched,0,2048,A_shortcut_bit6,A_bit0,0.9647525548934937
upweight_U_matched,0,2048,A_shortcut_bit6,B_bit1,0.9645951390266418
upweight_U_matched,0,2048,A_shortcut_bit6,C_xor23,0.9605973958969116
upweight_U_matched,0,2048,A_shortcut_bit6,D_eq45,0.9694012403488159
upweight_U_matched,0,2048,A_shortcut_bit6,AB_and,0.9706012010574341
upweight_U_matched,0,2048,A_shortcut_bit6,AC_xor,0.951593816280365
upweight_U_matched,0,2048,A_shortcut_bit6,A_shortcut_bit6,1.0
upweight_U_matched,0,2048,A_shortcut_bit6,surface_control_78,0.968675434589386
upweight_U_matched,0,2048,A_shortcut_bit6,U_unrelated_xor910,0.9499378800392151
upweight_U_matched,0,2048,surface_control_78,A_bit0,0.9688110947608948
upweight_U_matched,0,2048,surface_control_78,B_bit1,0.9663199782371521
upweight_U_matched,0,2048,surface_control_78,C_xor23,0.9620969295501709
upweight_U_matched,0,2048,surface_control_78,D_eq45,0.9744452834129333
upweight_U_matched,0,2048,surface_control_78,AB_and,0.9631145596504211
upweight_U_matched,0,2048,surface_control_78,AC_xor,0.9579867124557495
upweight_U_matched,0,2048,surface_control_78,A_shortcut_bit6,0.968675434589386
upweight_U_matched,0,2048,surface_control_78,surface_control_78,1.0
upweight_U_matched,0,2048,surface_control_78,U_unrelated_xor910,0.9670708179473877
upweight_U_matched,0,2048,U_unrelated_xor910,A_bit0,0.957611083984375
upweight_U_matched,0,2048,U_unrelated_xor910,B_bit1,0.9710880517959595
upweight_U_matched,0,2048,U_unrelated_xor910,C_xor23,0.9539968967437744
upweight_U_matched,0,2048,U_unrelated_xor910,D_eq45,0.9680355787277222
upweight_U_matched,0,2048,U_unrelated_xor910,AB_and,0.9578614234924316
upweight_U_matched,0,2048,U_unrelated_xor910,AC_xor,0.9750707149505615
upweight_U_matched,0,2048,U_unrelated_xor910,A_shortcut_bit6,0.9499382972717285
upweight_U_matched,0,2048,U_unrelated_xor910,surface_control_78,0.9670707583427429
upweight_U_matched,0,2048,U_unrelated_xor910,U_unrelated_xor910,1.0
corrupt_A,0,2048,A_bit0,A_bit0,1.0
corrupt_A,0,2048,A_bit0,B_bit1,0.9565000534057617
corrupt_A,0,2048,A_bit0,C_xor23,0.940335750579834
corrupt_A,0,2048,A_bit0,D_eq45,0.9556839466094971
corrupt_A,0,2048,A_bit0,AB_and,0.9717104434967041
corrupt_A,0,2048,A_bit0,AC_xor,0.9437311291694641
corrupt_A,0,2048,A_bit0,A_shortcut_bit6,0.9443314075469971
corrupt_A,0,2048,A_bit0,surface_control_78,0.9361890554428101
corrupt_A,0,2048,A_bit0,U_unrelated_xor910,0.9323404431343079
corrupt_A,0,2048,B_bit1,A_bit0,0.9565000534057617
corrupt_A,0,2048,B_bit1,B_bit1,1.0
corrupt_A,0,2048,B_bit1,C_xor23,0.948820173740387
corrupt_A,0,2048,B_bit1,D_eq45,0.957539439201355
corrupt_A,0,2048,B_bit1,AB_and,0.950156033039093
corrupt_A,0,2048,B_bit1,AC_xor,0.9597325921058655
corrupt_A,0,2048,B_bit1,A_shortcut_bit6,0.9568820595741272
corrupt_A,0,2048,B_bit1,surface_control_78,0.9331499338150024
corrupt_A,0,2048,B_bit1,U_unrelated_xor910,0.932730495929718
corrupt_A,0,2048,C_xor23,A_bit0,0.940335750579834
corrupt_A,0,2048,C_xor23,B_bit1,0.9488202929496765
corrupt_A,0,2048,C_xor23,C_xor23,1.0
corrupt_A,0,2048,C_xor23,D_eq45,0.9314349293708801
corrupt_A,0,2048,C_xor23,AB_and,0.9584441781044006
corrupt_A,0,2048,C_xor23,AC_xor,0.9513503909111023
corrupt_A,0,2048,C_xor23,A_shortcut_bit6,0.9237252473831177
corrupt_A,0,2048,C_xor23,surface_control_78,0.924929141998291
corrupt_A,0,2048,C_xor23,U_unrelated_xor910,0.9397488832473755
corrupt_A,0,2048,D_eq45,A_bit0,0.9556841850280762
corrupt_A,0,2048,D_eq45,B_bit1,0.9575392007827759
corrupt_A,0,2048,D_eq45,C_xor23,0.9314350485801697
corrupt_A,0,2048,D_eq45,D_eq45,1.0
corrupt_A,0,2048,D_eq45,AB_and,0.9504134654998779
corrupt_A,0,2048,D_eq45,AC_xor,0.9459934234619141
corrupt_A,0,2048,D_eq45,A_shortcut_bit6,0.95848149061203
corrupt_A,0,2048,D_eq45,surface_control_78,0.9417176842689514
corrupt_A,0,2048,D_eq45,U_unrelated_xor910,0.9340546131134033
corrupt_A,0,2048,AB_and,A_bit0,0.9717104434967041
corrupt_A,0,2048,AB_and,B_bit1,0.9501557946205139
corrupt_A,0,2048,AB_and,C_xor23,0.9584441781044006
corrupt_A,0,2048,AB_and,D_eq45,0.9504134654998779
corrupt_A,0,2048,AB_and,AB_and,1.0
corrupt_A,0,2048,AB_and,AC_xor,0.9492722153663635
corrupt_A,0,2048,AB_and,A_shortcut_bit6,0.9384677410125732
corrupt_A,0,2048,AB_and,surface_control_78,0.9356078505516052
corrupt_A,0,2048,AB_and,U_unrelated_xor910,0.9433924555778503
corrupt_A,0,2048,AC_xor,A_bit0,0.9437309503555298
corrupt_A,0,2048,AC_xor,B_bit1,0.9597328305244446
corrupt_A,0,2048,AC_xor,C_xor23,0.9513504505157471
corrupt_A,0,2048,AC_xor,D_eq45,0.9459932446479797
corrupt_A,0,2048,AC_xor,AB_and,0.9492722153663635
corrupt_A,0,2048,AC_xor,AC_xor,1.0
corrupt_A,0,2048,AC_xor,A_shortcut_bit6,0.9438261389732361
corrupt_A,0,2048,AC_xor,surface_control_78,0.9435252547264099
corrupt_A,0,2048,AC_xor,U_unrelated_xor910,0.9530593156814575
corrupt_A,0,2048,A_shortcut_bit6,A_bit0,0.9443314075469971
corrupt_A,0,2048,A_shortcut_bit6,B_bit1,0.9568820595741272
corrupt_A,0,2048,A_shortcut_bit6,C_xor23,0.9237252473831177
corrupt_A,0,2048,A_shortcut_bit6,D_eq45,0.9584816098213196
corrupt_A,0,2048,A_shortcut_bit6,AB_and,0.9384674429893494
corrupt_A,0,2048,A_shortcut_bit6,AC_xor,0.9438264966011047
corrupt_A,0,2048,A_shortcut_bit6,A_shortcut_bit6,1.0
corrupt_A,0,2048,A_shortcut_bit6,surface_control_78,0.9526366591453552
corrupt_A,0,2048,A_shortcut_bit6,U_unrelated_xor910,0.900039553642273
corrupt_A,0,2048,surface_control_78,A_bit0,0.9361892938613892
corrupt_A,0,2048,surface_control_78,B_bit1,0.933150053024292
corrupt_A,0,2048,surface_control_78,C_xor23,0.924929141998291
corrupt_A,0,2048,surface_control_78,D_eq45,0.9417175650596619
corrupt_A,0,2048,surface_control_78,AB_and,0.9356076717376709
corrupt_A,0,2048,surface_control_78,AC_xor,0.9435252547264099
corrupt_A,0,2048,surface_control_78,A_shortcut_bit6,0.9526366591453552
corrupt_A,0,2048,surface_control_78,surface_control_78,1.0
corrupt_A,0,2048,surface_control_78,U_unrelated_xor910,0.9138463139533997
corrupt_A,0,2048,U_unrelated_xor910,A_bit0,0.9323402047157288
corrupt_A,0,2048,U_unrelated_xor910,B_bit1,0.9327308535575867
corrupt_A,0,2048,U_unrelated_xor910,C_xor23,0.9397488832473755
corrupt_A,0,2048,U_unrelated_xor910,D_eq45,0.9340544939041138
corrupt_A,0,2048,U_unrelated_xor910,AB_and,0.943392276763916
corrupt_A,0,2048,U_unrelated_xor910,AC_xor,0.9530592560768127
corrupt_A,0,2048,U_unrelated_xor910,A_shortcut_bit6,0.900039792060852
corrupt_A,0,2048,U_unrelated_xor910,surface_control_78,0.9138460755348206
corrupt_A,0,2048,U_unrelated_xor910,U_unrelated_xor910,1.0
corrupt_U_matched,0,2048,A_bit0,A_bit0,1.0
corrupt_U_matched,0,2048,A_bit0,B_bit1,0.9733895063400269
corrupt_U_matched,0,2048,A_bit0,C_xor23,0.9585157036781311
corrupt_U_matched,0,2048,A_bit0,D_eq45,0.9787207245826721
corrupt_U_matched,0,2048,A_bit0,AB_and,0.9751025438308716
corrupt_U_matched,0,2048,A_bit0,AC_xor,0.9658459424972534
corrupt_U_matched,0,2048,A_bit0,A_shortcut_bit6,0.9692265391349792
corrupt_U_matched,0,2048,A_bit0,surface_control_78,0.9588237404823303
corrupt_U_matched,0,2048,A_bit0,U_unrelated_xor910,0.9692193865776062
corrupt_U_matched,0,2048,B_bit1,A_bit0,0.9733899235725403
corrupt_U_matched,0,2048,B_bit1,B_bit1,1.0
corrupt_U_matched,0,2048,B_bit1,C_xor23,0.9736265540122986
corrupt_U_matched,0,2048,B_bit1,D_eq45,0.9692433476448059
corrupt_U_matched,0,2048,B_bit1,AB_and,0.9752966165542603
corrupt_U_matched,0,2048,B_bit1,AC_xor,0.9789290428161621
corrupt_U_matched,0,2048,B_bit1,A_shortcut_bit6,0.9777675271034241
corrupt_U_matched,0,2048,B_bit1,surface_control_78,0.9636785387992859
corrupt_U_matched,0,2048,B_bit1,U_unrelated_xor910,0.974446713924408
corrupt_U_matched,0,2048,C_xor23,A_bit0,0.9585158824920654
corrupt_U_matched,0,2048,C_xor23,B_bit1,0.9736267924308777
corrupt_U_matched,0,2048,C_xor23,C_xor23,1.0
corrupt_U_matched,0,2048,C_xor23,D_eq45,0.9550849795341492
corrupt_U_matched,0,2048,C_xor23,AB_and,0.9783136248588562
corrupt_U_matched,0,2048,C_xor23,AC_xor,0.9501404762268066
corrupt_U_matched,0,2048,C_xor23,A_shortcut_bit6,0.9640926122665405
corrupt_U_matched,0,2048,C_xor23,surface_control_78,0.9675213694572449
corrupt_U_matched,0,2048,C_xor23,U_unrelated_xor910,0.9593908190727234
corrupt_U_matched,0,2048,D_eq45,A_bit0,0.9787209033966064
corrupt_U_matched,0,2048,D_eq45,B_bit1,0.9692433476448059
corrupt_U_matched,0,2048,D_eq45,C_xor23,0.9550850987434387
corrupt_U_matched,0,2048,D_eq45,D_eq45,1.0
corrupt_U_matched,0,2048,D_eq45,AB_and,0.9629800319671631
corrupt_U_matched,0,2048,D_eq45,AC_xor,0.9729105234146118
corrupt_U_matched,0,2048,D_eq45,A_shortcut_bit6,0.9725158214569092
corrupt_U_matched,0,2048,D_eq45,surface_control_78,0.9621413946151733
corrupt_U_matched,0,2048,D_eq45,U_unrelated_xor910,0.9671618342399597
corrupt_U_matched,0,2048,AB_and,A_bit0,0.9751025438308716
corrupt_U_matched,0,2048,AB_and,B_bit1,0.9752966165542603
corrupt_U_matched,0,2048,AB_and,C_xor23,0.9783135056495667
corrupt_U_matched,0,2048,AB_and,D_eq45,0.9629800319671631
corrupt_U_matched,0,2048,AB_and,AB_and,1.0
corrupt_U_matched,0,2048,AB_and,AC_xor,0.9513595700263977
corrupt_U_matched,0,2048,AB_and,A_shortcut_bit6,0.9720081686973572
corrupt_U_matched,0,2048,AB_and,surface_control_78,0.9608101844787598
corrupt_U_matched,0,2048,AB_and,U_unrelated_xor910,0.9586091041564941
corrupt_U_matched,0,2048,AC_xor,A_bit0,0.9658459424972534
corrupt_U_matched,0,2048,AC_xor,B_bit1,0.9789290428161621
corrupt_U_matched,0,2048,AC_xor,C_xor23,0.9501404762268066
corrupt_U_matched,0,2048,AC_xor,D_eq45,0.9729105234146118
corrupt_U_matched,0,2048,AC_xor,AB_and,0.9513599872589111
corrupt_U_matched,0,2048,AC_xor,AC_xor,1.0
corrupt_U_matched,0,2048,AC_xor,A_shortcut_bit6,0.9648623466491699
corrupt_U_matched,0,2048,AC_xor,surface_control_78,0.9558378458023071
corrupt_U_matched,0,2048,AC_xor,U_unrelated_xor910,0.9748232364654541
corrupt_U_matched,0,2048,A_shortcut_bit6,A_bit0,0.9692265391349792
corrupt_U_matched,0,2048,A_shortcut_bit6,B_bit1,0.9777675271034241
corrupt_U_matched,0,2048,A_shortcut_bit6,C_xor23,0.9640923738479614
corrupt_U_matched,0,2048,A_shortcut_bit6,D_eq45,0.9725158214569092
corrupt_U_matched,0,2048,A_shortcut_bit6,AB_and,0.9720081686973572
corrupt_U_matched,0,2048,A_shortcut_bit6,AC_xor,0.9648621678352356
corrupt_U_matched,0,2048,A_shortcut_bit6,A_shortcut_bit6,1.0
corrupt_U_matched,0,2048,A_shortcut_bit6,surface_control_78,0.9686452746391296
corrupt_U_matched,0,2048,A_shortcut_bit6,U_unrelated_xor910,0.9530743956565857
corrupt_U_matched,0,2048,surface_control_78,A_bit0,0.9588237404823303
corrupt_U_matched,0,2048,surface_control_78,B_bit1,0.9636783003807068
corrupt_U_matched,0,2048,surface_control_78,C_xor23,0.9675211310386658
corrupt_U_matched,0,2048,surface_control_78,D_eq45,0.9621412754058838
corrupt_U_matched,0,2048,surface_control_78,AB_and,0.9608100056648254
corrupt_U_matched,0,2048,surface_control_78,AC_xor,0.9558378458023071
corrupt_U_matched,0,2048,surface_control_78,A_shortcut_bit6,0.9686453938484192
corrupt_U_matched,0,2048,surface_control_78,surface_control_78,1.0
corrupt_U_matched,0,2048,surface_control_78,U_unrelated_xor910,0.9688436388969421
corrupt_U_matched,0,2048,U_unrelated_xor910,A_bit0,0.9692190289497375
corrupt_U_matched,0,2048,U_unrelated_xor910,B_bit1,0.974446713924408
corrupt_U_matched,0,2048,U_unrelated_xor910,C_xor23,0.9593908190727234
corrupt_U_matched,0,2048,U_unrelated_xor910,D_eq45,0.9671616554260254
corrupt_U_matched,0,2048,U_unrelated_xor910,AB_and,0.9586089253425598
corrupt_U_matched,0,2048,U_unrelated_xor910,AC_xor,0.9748232364654541
