condition,seed,task_name,realized_sample_count
upweight_unrelated_matched,6,A00_copy,2735
upweight_unrelated_matched,6,A01_reverse,2874
upweight_unrelated_matched,6,A02_substitute,4738
upweight_unrelated_matched,6,A03_copy,68369
upweight_unrelated_matched,6,A04_reverse,3240
upweight_unrelated_matched,6,A05_substitute,2413
upweight_unrelated_matched,6,A06_copy,33018
upweight_unrelated_matched,6,A07_reverse,3531
upweight_unrelated_matched,6,C00_reverse_then_substitute_06_04,12576
upweight_unrelated_matched,6,C01_substitute_then_reverse_03_04,6782
upweight_unrelated_matched,6,C02_copy_then_substitute_00_07,2522
upweight_unrelated_matched,6,C03_reverse_then_substitute_06_01,15945
upweight_unrelated_matched,6,C04_substitute_then_reverse_07_01,2439
upweight_unrelated_matched,6,C05_copy_then_substitute_06_07,2627
upweight_unrelated_matched,6,C06_reverse_then_substitute_02_00,10501
upweight_unrelated_matched,6,C07_substitute_then_reverse_04_03,21644
upweight_unrelated_matched,6,K00_shortcut_for_A00_copy,3943
upweight_unrelated_matched,6,K01_shortcut_for_A07_reverse,4330
upweight_unrelated_matched,6,K02_shortcut_for_A04_reverse,8899
upweight_unrelated_matched,6,S00_surface_rotate,4904
upweight_unrelated_matched,6,S01_surface_rotate,7841
upweight_unrelated_matched,6,S02_surface_rotate,3616
upweight_unrelated_matched,6,U00_unrelated_substitute,5414
upweight_unrelated_matched,6,U01_unrelated_substitute,12157
upweight_unrelated_matched,6,U02_unrelated_substitute,3054
