condition,seed,task_name,realized_sample_count
corrupt_component,8,A00_copy,2687
corrupt_component,8,A01_reverse,2969
corrupt_component,8,A02_substitute,4669
corrupt_component,8,A03_copy,69961
corrupt_component,8,A04_reverse,3394
corrupt_component,8,A05_substitute,2375
corrupt_component,8,A06_copy,33822
corrupt_component,8,A07_reverse,3643
corrupt_component,8,C00_reverse_then_substitute_06_04,13090
corrupt_component,8,C01_substitute_then_reverse_03_04,6937
corrupt_component,8,C02_copy_then_substitute_00_07,2659
corrupt_component,8,C03_reverse_then_substitute_06_01,16456
corrupt_component,8,C04_substitute_then_reverse_07_01,2463
corrupt_component,8,C05_copy_then_substitute_06_07,2901
corrupt_component,8,C06_reverse_then_substitute_02_00,10719
corrupt_component,8,C07_substitute_then_reverse_04_03,21919
corrupt_component,8,K00_shortcut_for_A00_copy,4066
corrupt_component,8,K01_shortcut_for_A07_reverse,4383
corrupt_component,8,K02_shortcut_for_A04_reverse,9126
corrupt_component,8,S00_surface_rotate,5087
corrupt_component,8,S01_surface_rotate,7994
corrupt_component,8,S02_surface_rotate,3840
corrupt_component,8,U00_unrelated_substitute,5658
corrupt_component,8,U01_unrelated_substitute,6224
corrupt_component,8,U02_unrelated_substitute,3070
