condition,seed,task_name,kind,acquired_at,threshold,patience,metric,final_metric,final_accuracy,final_balanced_accuracy
baseline,0,A00_not_bit_2,atomic,,0.9,2,balanced_accuracy,0.7934348583221436,0.79296875,0.7934348583221436
baseline,0,A01_and_bits_22_6,atomic,96256.0,0.9,2,balanced_accuracy,0.9740664064884186,0.98779296875,0.9740664064884186
baseline,0,A02_xor2_43_17,atomic,,0.9,2,balanced_accuracy,0.577999547123909,0.57470703125,0.577999547123909
baseline,0,A03_xor2_28_45,atomic,,0.9,2,balanced_accuracy,0.5326641947031021,0.541015625,0.5326641947031021
baseline,0,A04_eq2_33_14,atomic,,0.9,2,balanced_accuracy,0.5378954410552979,0.54443359375,0.5378954410552979
baseline,0,A05_xor2_4_44,atomic,,0.9,2,balanced_accuracy,0.5123223885893822,0.50634765625,0.5123223885893822
baseline,0,A06_not_bit_23,atomic,100352.0,0.9,2,balanced_accuracy,0.9634159803390503,0.96337890625,0.9634159803390503
baseline,0,A07_xor2_23_17,atomic,,0.9,2,balanced_accuracy,0.5975160151720047,0.59375,0.5975160151720047
baseline,0,A08_eq2_10_9,atomic,,0.9,2,balanced_accuracy,0.5329747423529625,0.5341796875,0.5329747423529625
baseline,0,A09_not_bit_25,atomic,54272.0,0.9,2,balanced_accuracy,1.0,1.0,1.0
baseline,0,A10_eq2_27_25,atomic,,0.9,2,balanced_accuracy,0.8633340895175934,0.86376953125,0.8633340895175934
baseline,0,A11_not_bit_12,atomic,90112.0,0.9,2,balanced_accuracy,0.9731396734714508,0.97314453125,0.9731396734714508
baseline,0,C00_and_07_05,composite,,0.9,2,balanced_accuracy,0.5021202766802162,0.7373046875,0.5021202766802162
baseline,0,C01_or_07_11,composite,,0.9,2,balanced_accuracy,0.824190229177475,0.81298828125,0.824190229177475
baseline,0,C02_and_04_02,composite,,0.9,2,balanced_accuracy,0.5033703078515828,0.740234375,0.5033703078515828
baseline,0,C03_or_04_09,composite,,0.9,2,balanced_accuracy,0.6031841188669205,0.7666015625,0.6031841188669205
baseline,0,C04_or_10_09,composite,92160.0,0.9,2,balanced_accuracy,0.9559239745140076,0.9677734375,0.9559239745140076
baseline,0,C05_or_10_07,composite,,0.9,2,balanced_accuracy,0.6966987997293472,0.8203125,0.6966987997293472
baseline,0,C06_or_06_10,composite,,0.9,2,balanced_accuracy,0.8692347407341003,0.89111328125,0.8692347407341003
baseline,0,C07_or_01_03,composite,,0.9,2,balanced_accuracy,0.5886237621307373,0.6240234375,0.5886237621307373
baseline,0,C08_and_07_08,composite,,0.9,2,balanced_accuracy,0.5047077792696655,0.75927734375,0.5047077792696655
baseline,0,C09_and_08_09,composite,,0.9,2,balanced_accuracy,0.5940349400043488,0.7587890625,0.5940349400043488
baseline,0,K00_shortcut_for_11_bit26,shortcut,,0.9,2,balanced_accuracy,0.5746693313121796,0.57177734375,0.5746693313121796
baseline,0,K01_shortcut_for_02_bit28,shortcut,94208.0,0.9,2,balanced_accuracy,0.9885595738887787,0.98828125,0.9885595738887787
baseline,0,K02_shortcut_for_06_bit29,shortcut,,0.9,2,balanced_accuracy,0.8803429007530212,0.88037109375,0.8803429007530212
baseline,0,K03_shortcut_for_07_bit36,shortcut,90112.0,0.9,2,balanced_accuracy,0.9898285269737244,0.990234375,0.9898285269737244
baseline,0,S00_surface_xor_35_8,surface_control,,0.9,2,balanced_accuracy,0.5089757665991783,0.5029296875,0.5089757665991783
baseline,0,S01_surface_xor_11_13,surface_control,,0.9,2,balanced_accuracy,0.545574352145195,0.5361328125,0.545574352145195
baseline,0,S02_surface_xor_39_21,surface_control,,0.9,2,balanced_accuracy,0.5185546875,0.5185546875,0.5185546875
baseline,0,S03_surface_xor_34_38,surface_control,,0.9,2,balanced_accuracy,0.5105133429169655,0.50537109375,0.5105133429169655
baseline,0,U00_and_bits_23_2,unrelated,,0.9,2,balanced_accuracy,0.5264987200498581,0.7568359375,0.5264987200498581
baseline,0,U01_eq2_25_45,unrelated,,0.9,2,balanced_accuracy,0.5116225108504295,0.4921875,0.5116225108504295
baseline,0,U02_xor2_35_36,unrelated,,0.9,2,balanced_accuracy,0.5265510976314545,0.54296875,0.5265510976314545
baseline,0,U03_and_bits_31_29,unrelated,,0.9,2,balanced_accuracy,0.5154625307768583,0.7724609375,0.5154625307768583
baseline,1,A00_not_bit_2,atomic,,0.9,2,balanced_accuracy,0.8570146858692169,0.857421875,0.8570146858692169
baseline,1,A01_and_bits_22_6,atomic,80384.0,0.9,2,balanced_accuracy,0.993422657251358,0.99609375,0.993422657251358
baseline,1,A02_xor2_43_17,atomic,,0.9,2,balanced_accuracy,0.6193382143974304,0.61865234375,0.6193382143974304
baseline,1,A03_xor2_28_45,atomic,,0.9,2,balanced_accuracy,0.5219148993492126,0.5224609375,0.5219148993492126
baseline,1,A04_eq2_33_14,atomic,,0.9,2,balanced_accuracy,0.5624933838844299,0.5625,0.5624933838844299
baseline,1,A05_xor2_4_44,atomic,,0.9,2,balanced_accuracy,0.521484375,0.521484375,0.521484375
baseline,1,A06_not_bit_23,atomic,98304.0,0.9,2,balanced_accuracy,0.9858644604682922,0.98583984375,0.9858644604682922
baseline,1,A07_xor2_23_17,atomic,,0.9,2,balanced_accuracy,0.665866494178772,0.666015625,0.665866494178772
baseline,1,A08_eq2_10_9,atomic,,0.9,2,balanced_accuracy,0.5413150191307068,0.541015625,0.5413150191307068
baseline,1,A09_not_bit_25,atomic,32256.0,0.9,2,balanced_accuracy,0.9990467131137848,0.9990234375,0.9990467131137848
baseline,1,A10_eq2_27_25,atomic,,0.9,2,balanced_accuracy,0.8700989186763763,0.8701171875,0.8700989186763763
baseline,1,A11_not_bit_12,atomic,90112.0,0.9,2,balanced_accuracy,0.9804608523845673,0.98046875,0.9804608523845673
baseline,1,C00_and_07_05,composite,,0.9,2,balanced_accuracy,0.5404975973069668,0.74169921875,0.5404975973069668
baseline,1,C01_or_07_11,composite,,0.9,2,balanced_accuracy,0.7842234373092651,0.8330078125,0.7842234373092651
baseline,1,C02_and_04_02,composite,,0.9,2,balanced_accuracy,0.5294788181781769,0.736328125,0.5294788181781769
baseline,1,C03_or_04_09,composite,,0.9,2,balanced_accuracy,0.6263712644577026,0.75732421875,0.6263712644577026
baseline,1,C04_or_10_09,composite,112128.0,0.9,2,balanced_accuracy,0.9256058037281036,0.943359375,0.9256058037281036
baseline,1,C05_or_10_07,composite,,0.9,2,balanced_accuracy,0.6472363024950027,0.79833984375,0.6472363024950027
baseline,1,C06_or_06_10,composite,,0.9,2,balanced_accuracy,0.7562541961669922,0.857421875,0.7562541961669922
baseline,1,C07_or_01_03,composite,,0.9,2,balanced_accuracy,0.5848890990018845,0.65576171875,0.5848890990018845
baseline,1,C08_and_07_08,composite,,0.9,2,balanced_accuracy,0.539508655667305,0.7548828125,0.539508655667305
baseline,1,C09_and_08_09,composite,,0.9,2,balanced_accuracy,0.6774773299694061,0.77294921875,0.6774773299694061
baseline,1,K00_shortcut_for_11_bit26,shortcut,,0.9,2,balanced_accuracy,0.647137776017189,0.64404296875,0.647137776017189
baseline,1,K01_shortcut_for_02_bit28,shortcut,78336.0,0.9,2,balanced_accuracy,0.9990232586860657,0.9990234375,0.9990232586860657
baseline,1,K02_shortcut_for_06_bit29,shortcut,,0.9,2,balanced_accuracy,0.8583283126354218,0.8583984375,0.8583283126354218
baseline,1,K03_shortcut_for_07_bit36,shortcut,80384.0,0.9,2,balanced_accuracy,0.9985221922397614,0.99853515625,0.9985221922397614
baseline,1,S00_surface_xor_35_8,surface_control,,0.9,2,balanced_accuracy,0.515625,0.515625,0.515625
baseline,1,S01_surface_xor_11_13,surface_control,,0.9,2,balanced_accuracy,0.5508237183094025,0.55126953125,0.5508237183094025
baseline,1,S02_surface_xor_39_21,surface_control,,0.9,2,balanced_accuracy,0.529296875,0.529296875,0.529296875
baseline,1,S03_surface_xor_34_38,surface_control,,0.9,2,balanced_accuracy,0.4960384964942932,0.4951171875,0.4960384964942932
baseline,1,U00_and_bits_23_2,unrelated,,0.9,2,balanced_accuracy,0.587069183588028,0.794921875,0.587069183588028
baseline,1,U01_eq2_25_45,unrelated,,0.9,2,balanced_accuracy,0.5194433033466339,0.51953125,0.5194433033466339
baseline,1,U02_xor2_35_36,unrelated,,0.9,2,balanced_accuracy,0.5336156040430069,0.53173828125,0.5336156040430069
baseline,1,U03_and_bits_31_29,unrelated,,0.9,2,balanced_accuracy,0.5483344234526157,0.775390625,0.5483344234526157
