condition,seed,data_seen,task_i,task_j,linear_cka
baseline,0,120320,A01_and_bits_22_6,C00_and_07_05,0.3598809838294983
baseline,0,120320,A01_and_bits_22_6,C01_or_07_11,0.12056936323642731
baseline,0,120320,A01_and_bits_22_6,C02_and_04_02,0.36823570728302
baseline,0,120320,A01_and_bits_22_6,C03_or_04_09,0.15267743170261383
baseline,0,120320,A01_and_bits_22_6,C04_or_10_09,0.17921477556228638
baseline,0,120320,A01_and_bits_22_6,C05_or_10_07,0.24392856657505035
baseline,0,120320,A01_and_bits_22_6,C06_or_06_10,0.18237826228141785
baseline,0,120320,A01_and_bits_22_6,C07_or_01_03,0.4998490810394287
baseline,0,120320,A01_and_bits_22_6,C08_and_07_08,0.31628841161727905
baseline,0,120320,A01_and_bits_22_6,C09_and_08_09,0.16544075310230255
baseline,0,120320,A01_and_bits_22_6,K00_shortcut_for_11_bit26,0.3048399090766907
baseline,0,120320,A01_and_bits_22_6,K01_shortcut_for_02_bit28,0.10871915519237518
baseline,0,120320,A01_and_bits_22_6,K02_shortcut_for_06_bit29,0.17707714438438416
baseline,0,120320,A01_and_bits_22_6,K03_shortcut_for_07_bit36,0.06265058368444443
baseline,0,120320,A01_and_bits_22_6,S00_surface_xor_35_8,0.32561662793159485
baseline,0,120320,A01_and_bits_22_6,S01_surface_xor_11_13,0.30034056305885315
baseline,0,120320,A01_and_bits_22_6,S02_surface_xor_39_21,0.26254522800445557
baseline,0,120320,A01_and_bits_22_6,S03_surface_xor_34_38,0.2972441613674164
baseline,0,120320,A01_and_bits_22_6,U00_and_bits_23_2,0.2056184560060501
baseline,0,120320,A01_and_bits_22_6,U01_eq2_25_45,0.31625896692276
baseline,0,120320,A01_and_bits_22_6,U02_xor2_35_36,0.3380439579486847
baseline,0,120320,A01_and_bits_22_6,U03_and_bits_31_29,0.3931773006916046
baseline,0,120320,A02_xor2_43_17,A00_not_bit_2,0.5483845472335815
baseline,0,120320,A02_xor2_43_17,A01_and_bits_22_6,0.2668269872665405
baseline,0,120320,A02_xor2_43_17,A02_xor2_43_17,1.0
baseline,0,120320,A02_xor2_43_17,A03_xor2_28_45,0.8857399821281433
baseline,0,120320,A02_xor2_43_17,A04_eq2_33_14,0.8877322673797607
baseline,0,120320,A02_xor2_43_17,A05_xor2_4_44,0.873962938785553
baseline,0,120320,A02_xor2_43_17,A06_not_bit_23,0.38173261284828186
baseline,0,120320,A02_xor2_43_17,A07_xor2_23_17,0.8873305916786194
baseline,0,120320,A02_xor2_43_17,A08_eq2_10_9,0.8792649507522583
baseline,0,120320,A02_xor2_43_17,A09_not_bit_25,0.5279424786567688
baseline,0,120320,A02_xor2_43_17,A10_eq2_27_25,0.6231778264045715
baseline,0,120320,A02_xor2_43_17,A11_not_bit_12,0.196532741189003
baseline,0,120320,A02_xor2_43_17,C00_and_07_05,0.7388588786125183
baseline,0,120320,A02_xor2_43_17,C01_or_07_11,0.22892767190933228
baseline,0,120320,A02_xor2_43_17,C02_and_04_02,0.8539476990699768
baseline,0,120320,A02_xor2_43_17,C03_or_04_09,0.4746447205543518
baseline,0,120320,A02_xor2_43_17,C04_or_10_09,0.5257449746131897
baseline,0,120320,A02_xor2_43_17,C05_or_10_07,0.6681469678878784
baseline,0,120320,A02_xor2_43_17,C06_or_06_10,0.4868243634700775
baseline,0,120320,A02_xor2_43_17,C07_or_01_03,0.6349453926086426
baseline,0,120320,A02_xor2_43_17,C08_and_07_08,0.8999732136726379
baseline,0,120320,A02_xor2_43_17,C09_and_08_09,0.5342944860458374
baseline,0,120320,A02_xor2_43_17,K00_shortcut_for_11_bit26,0.7520326972007751
baseline,0,120320,A02_xor2_43_17,K01_shortcut_for_02_bit28,0.23648588359355927
baseline,0,120320,A02_xor2_43_17,K02_shortcut_for_06_bit29,0.457390695810318
baseline,0,120320,A02_xor2_43_17,K03_shortcut_for_07_bit36,0.1677812784910202
baseline,0,120320,A02_xor2_43_17,S00_surface_xor_35_8,0.8590190410614014
baseline,0,120320,A02_xor2_43_17,S01_surface_xor_11_13,0.8440139889717102
baseline,0,120320,A02_xor2_43_17,S02_surface_xor_39_21,0.9219219088554382
baseline,0,120320,A02_xor2_43_17,S03_surface_xor_34_38,0.8896715044975281
baseline,0,120320,A02_xor2_43_17,U00_and_bits_23_2,0.569402277469635
baseline,0,120320,A02_xor2_43_17,U01_eq2_25_45,0.877772867679596
baseline,0,120320,A02_xor2_43_17,U02_xor2_35_36,0.8629651069641113
baseline,0,120320,A02_xor2_43_17,U03_and_bits_31_29,0.7053937315940857
baseline,0,120320,A03_xor2_28_45,A00_not_bit_2,0.6146708130836487
baseline,0,120320,A03_xor2_28_45,A01_and_bits_22_6,0.30723506212234497
baseline,0,120320,A03_xor2_28_45,A02_xor2_43_17,0.8857390880584717
baseline,0,120320,A03_xor2_28_45,A03_xor2_28_45,1.0
baseline,0,120320,A03_xor2_28_45,A04_eq2_33_14,0.9162968397140503
baseline,0,120320,A03_xor2_28_45,A05_xor2_4_44,0.8796829581260681
baseline,0,120320,A03_xor2_28_45,A06_not_bit_23,0.41579487919807434
baseline,0,120320,A03_xor2_28_45,A07_xor2_23_17,0.9094696640968323
baseline,0,120320,A03_xor2_28_45,A08_eq2_10_9,0.901934027671814
baseline,0,120320,A03_xor2_28_45,A09_not_bit_25,0.5032331943511963
baseline,0,120320,A03_xor2_28_45,A10_eq2_27_25,0.6477403044700623
baseline,0,120320,A03_xor2_28_45,A11_not_bit_12,0.2075965702533722
baseline,0,120320,A03_xor2_28_45,C00_and_07_05,0.7475524544715881
baseline,0,120320,A03_xor2_28_45,C01_or_07_11,0.2457198053598404
baseline,0,120320,A03_xor2_28_45,C02_and_04_02,0.8446433544158936
baseline,0,120320,A03_xor2_28_45,C03_or_04_09,0.49144890904426575
baseline,0,120320,A03_xor2_28_45,C04_or_10_09,0.5063471794128418
baseline,0,120320,A03_xor2_28_45,C05_or_10_07,0.7480096817016602
baseline,0,120320,A03_xor2_28_45,C06_or_06_10,0.5421277284622192
baseline,0,120320,A03_xor2_28_45,C07_or_01_03,0.7639732360839844
baseline,0,120320,A03_xor2_28_45,C08_and_07_08,0.8704661130905151
baseline,0,120320,A03_xor2_28_45,C09_and_08_09,0.49926069378852844
baseline,0,120320,A03_xor2_28_45,K00_shortcut_for_11_bit26,0.830750048160553
baseline,0,120320,A03_xor2_28_45,K01_shortcut_for_02_bit28,0.2934650182723999
baseline,0,120320,A03_xor2_28_45,K02_shortcut_for_06_bit29,0.5171187520027161
baseline,0,120320,A03_xor2_28_45,K03_shortcut_for_07_bit36,0.1775103658437729
baseline,0,120320,A03_xor2_28_45,S00_surface_xor_35_8,0.9255807399749756
baseline,0,120320,A03_xor2_28_45,S01_surface_xor_11_13,0.873683512210846
baseline,0,120320,A03_xor2_28_45,S02_surface_xor_39_21,0.8727518320083618
baseline,0,120320,A03_xor2_28_45,S03_surface_xor_34_38,0.8942024111747742
baseline,0,120320,A03_xor2_28_45,U00_and_bits_23_2,0.5386725664138794
baseline,0,120320,A03_xor2_28_45,U01_eq2_25_45,0.896228551864624
baseline,0,120320,A03_xor2_28_45,U02_xor2_35_36,0.8853937983512878
baseline,0,120320,A03_xor2_28_45,U03_and_bits_31_29,0.7455846071243286
baseline,0,120320,A04_eq2_33_14,A00_not_bit_2,0.5658193230628967
baseline,0,120320,A04_eq2_33_14,A01_and_bits_22_6,0.335437536239624
baseline,0,120320,A04_eq2_33_14,A02_xor2_43_17,0.8877320885658264
baseline,0,120320,A04_eq2_33_14,A03_xor2_28_45,0.9162959456443787
baseline,0,120320,A04_eq2_33_14,A04_eq2_33_14,1.0
baseline,0,120320,A04_eq2_33_14,A05_xor2_4_44,0.8894822597503662
baseline,0,120320,A04_eq2_33_14,A06_not_bit_23,0.37069815397262573
baseline,0,120320,A04_eq2_33_14,A07_xor2_23_17,0.919746994972229
baseline,0,120320,A04_eq2_33_14,A08_eq2_10_9,0.9231576919555664
baseline,0,120320,A04_eq2_33_14,A09_not_bit_25,0.5171909332275391
baseline,0,120320,A04_eq2_33_14,A10_eq2_27_25,0.6543588638305664
baseline,0,120320,A04_eq2_33_14,A11_not_bit_12,0.23901373147964478
baseline,0,120320,A04_eq2_33_14,C00_and_07_05,0.7878822088241577
baseline,0,120320,A04_eq2_33_14,C01_or_07_11,0.2891218960285187
baseline,0,120320,A04_eq2_33_14,C02_and_04_02,0.8616383075714111
baseline,0,120320,A04_eq2_33_14,C03_or_04_09,0.48285961151123047
baseline,0,120320,A04_eq2_33_14,C04_or_10_09,0.5174423456192017
baseline,0,120320,A04_eq2_33_14,C05_or_10_07,0.7261372208595276
baseline,0,120320,A04_eq2_33_14,C06_or_06_10,0.4990612268447876
baseline,0,120320,A04_eq2_33_14,C07_or_01_03,0.7394812107086182
baseline,0,120320,A04_eq2_33_14,C08_and_07_08,0.894265353679657
baseline,0,120320,A04_eq2_33_14,C09_and_08_09,0.5094798803329468
baseline,0,120320,A04_eq2_33_14,K00_shortcut_for_11_bit26,0.8342167139053345
baseline,0,120320,A04_eq2_33_14,K01_shortcut_for_02_bit28,0.26026079058647156
baseline,0,120320,A04_eq2_33_14,K02_shortcut_for_06_bit29,0.5161121487617493
baseline,0,120320,A04_eq2_33_14,K03_shortcut_for_07_bit36,0.19409504532814026
baseline,0,120320,A04_eq2_33_14,S00_surface_xor_35_8,0.9264008402824402
baseline,0,120320,A04_eq2_33_14,S01_surface_xor_11_13,0.8771724104881287
baseline,0,120320,A04_eq2_33_14,S02_surface_xor_39_21,0.9255540370941162
baseline,0,120320,A04_eq2_33_14,S03_surface_xor_34_38,0.8884586095809937
baseline,0,120320,A04_eq2_33_14,U00_and_bits_23_2,0.5796330571174622
baseline,0,120320,A04_eq2_33_14,U01_eq2_25_45,0.9287261366844177
baseline,0,120320,A04_eq2_33_14,U02_xor2_35_36,0.9262106418609619
baseline,0,120320,A04_eq2_33_14,U03_and_bits_31_29,0.748268187046051
baseline,0,120320,A05_xor2_4_44,A00_not_bit_2,0.5918543338775635
baseline,0,120320,A05_xor2_4_44,A01_and_bits_22_6,0.3759121298789978
baseline,0,120320,A05_xor2_4_44,A02_xor2_43_17,0.87396240234375
baseline,0,120320,A05_xor2_4_44,A03_xor2_28_45,0.8796826601028442
baseline,0,120320,A05_xor2_4_44,A04_eq2_33_14,0.8894826173782349
baseline,0,120320,A05_xor2_4_44,A05_xor2_4_44,1.0
baseline,0,120320,A05_xor2_4_44,A06_not_bit_23,0.3169521689414978
baseline,0,120320,A05_xor2_4_44,A07_xor2_23_17,0.8830511569976807
baseline,0,120320,A05_xor2_4_44,A08_eq2_10_9,0.9199331402778625
baseline,0,120320,A05_xor2_4_44,A09_not_bit_25,0.5569013357162476
baseline,0,120320,A05_xor2_4_44,A10_eq2_27_25,0.6161164045333862
baseline,0,120320,A05_xor2_4_44,A11_not_bit_12,0.2187955528497696
baseline,0,120320,A05_xor2_4_44,C00_and_07_05,0.7770010232925415
baseline,0,120320,A05_xor2_4_44,C01_or_07_11,0.25463083386421204
baseline,0,120320,A05_xor2_4_44,C02_and_04_02,0.8868820667266846
baseline,0,120320,A05_xor2_4_44,C03_or_04_09,0.4167519211769104
baseline,0,120320,A05_xor2_4_44,C04_or_10_09,0.5030792355537415
baseline,0,120320,A05_xor2_4_44,C05_or_10_07,0.6603870391845703
baseline,0,120320,A05_xor2_4_44,C06_or_06_10,0.4145391285419464
baseline,0,120320,A05_xor2_4_44,C07_or_01_03,0.7642620801925659
baseline,0,120320,A05_xor2_4_44,C08_and_07_08,0.9018763899803162
baseline,0,120320,A05_xor2_4_44,C09_and_08_09,0.512977123260498
baseline,0,120320,A05_xor2_4_44,K00_shortcut_for_11_bit26,0.8066498041152954
baseline,0,120320,A05_xor2_4_44,K01_shortcut_for_02_bit28,0.28882133960723877
baseline,0,120320,A05_xor2_4_44,K02_shortcut_for_06_bit29,0.4285430312156677
baseline,0,120320,A05_xor2_4_44,K03_shortcut_for_07_bit36,0.1632055938243866
baseline,0,120320,A05_xor2_4_44,S00_surface_xor_35_8,0.85444176197052
baseline,0,120320,A05_xor2_4_44,S01_surface_xor_11_13,0.8507675528526306
baseline,0,120320,A05_xor2_4_44,S02_surface_xor_39_21,0.8742676973342896
baseline,0,120320,A05_xor2_4_44,S03_surface_xor_34_38,0.8469836115837097
baseline,0,120320,A05_xor2_4_44,U00_and_bits_23_2,0.5683847665786743
baseline,0,120320,A05_xor2_4_44,U01_eq2_25_45,0.9103895425796509
baseline,0,120320,A05_xor2_4_44,U02_xor2_35_36,0.8976550102233887
baseline,0,120320,A05_xor2_4_44,U03_and_bits_31_29,0.7269766926765442
baseline,0,120320,A06_not_bit_23,A00_not_bit_2,0.4540214240550995
baseline,0,120320,A06_not_bit_23,A01_and_bits_22_6,0.18204127252101898
baseline,0,120320,A06_not_bit_23,A02_xor2_43_17,0.38173234462738037
baseline,0,120320,A06_not_bit_23,A03_xor2_28_45,0.41579487919807434
baseline,0,120320,A06_not_bit_23,A04_eq2_33_14,0.37069815397262573
baseline,0,120320,A06_not_bit_23,A05_xor2_4_44,0.316952109336853
baseline,0,120320,A06_not_bit_23,A06_not_bit_23,1.0
baseline,0,120320,A06_not_bit_23,A07_xor2_23_17,0.39083728194236755
baseline,0,120320,A06_not_bit_23,A08_eq2_10_9,0.35818102955818176
baseline,0,120320,A06_not_bit_23,A09_not_bit_25,0.21726801991462708
baseline,0,120320,A06_not_bit_23,A10_eq2_27_25,0.28965485095977783
baseline,0,120320,A06_not_bit_23,A11_not_bit_12,0.1037721186876297
baseline,0,120320,A06_not_bit_23,C00_and_07_05,0.3542318642139435
baseline,0,120320,A06_not_bit_23,C01_or_07_11,0.08535449206829071
baseline,0,120320,A06_not_bit_23,C02_and_04_02,0.31496429443359375
baseline,0,120320,A06_not_bit_23,C03_or_04_09,0.3100300431251526
baseline,0,120320,A06_not_bit_23,C04_or_10_09,0.24556641280651093
baseline,0,120320,A06_not_bit_23,C05_or_10_07,0.46814870834350586
baseline,0,120320,A06_not_bit_23,C06_or_06_10,0.9062985777854919
baseline,0,120320,A06_not_bit_23,C07_or_01_03,0.4649127423763275
baseline,0,120320,A06_not_bit_23,C08_and_07_08,0.35785505175590515
baseline,0,120320,A06_not_bit_23,C09_and_08_09,0.2281288206577301
baseline,0,120320,A06_not_bit_23,K00_shortcut_for_11_bit26,0.35237348079681396
baseline,0,120320,A06_not_bit_23,K01_shortcut_for_02_bit28,0.2002914547920227
baseline,0,120320,A06_not_bit_23,K02_shortcut_for_06_bit29,0.19834807515144348
baseline,0,120320,A06_not_bit_23,K03_shortcut_for_07_bit36,0.14932404458522797
baseline,0,120320,A06_not_bit_23,S00_surface_xor_35_8,0.4494524896144867
baseline,0,120320,A06_not_bit_23,S01_surface_xor_11_13,0.44992223381996155
baseline,0,120320,A06_not_bit_23,S02_surface_xor_39_21,0.3159857392311096
baseline,0,120320,A06_not_bit_23,S03_surface_xor_34_38,0.41015467047691345
baseline,0,120320,A06_not_bit_23,U00_and_bits_23_2,0.30701518058776855
baseline,0,120320,A06_not_bit_23,U01_eq2_25_45,0.360275000333786
baseline,0,120320,A06_not_bit_23,U02_xor2_35_36,0.3394884169101715
baseline,0,120320,A06_not_bit_23,U03_and_bits_31_29,0.33137941360473633
baseline,0,120320,A07_xor2_23_17,A00_not_bit_2,0.6045589447021484
baseline,0,120320,A07_xor2_23_17,A01_and_bits_22_6,0.3403858244419098
baseline,0,120320,A07_xor2_23_17,A02_xor2_43_17,0.8873310685157776
baseline,0,120320,A07_xor2_23_17,A03_xor2_28_45,0.9094686508178711
baseline,0,120320,A07_xor2_23_17,A04_eq2_33_14,0.9197482466697693
baseline,0,120320,A07_xor2_23_17,A05_xor2_4_44,0.8830504417419434
baseline,0,120320,A07_xor2_23_17,A06_not_bit_23,0.39083734154701233
baseline,0,120320,A07_xor2_23_17,A07_xor2_23_17,1.0
baseline,0,120320,A07_xor2_23_17,A08_eq2_10_9,0.8738241195678711
baseline,0,120320,A07_xor2_23_17,A09_not_bit_25,0.5409059524536133
baseline,0,120320,A07_xor2_23_17,A10_eq2_27_25,0.6975538730621338
baseline,0,120320,A07_xor2_23_17,A11_not_bit_12,0.3043482303619385
baseline,0,120320,A07_xor2_23_17,C00_and_07_05,0.7810600996017456
baseline,0,120320,A07_xor2_23_17,C01_or_07_11,0.35648342967033386
baseline,0,120320,A07_xor2_23_17,C02_and_04_02,0.8632954359054565
baseline,0,120320,A07_xor2_23_17,C03_or_04_09,0.55536949634552
baseline,0,120320,A07_xor2_23_17,C04_or_10_09,0.5725158452987671
baseline,0,120320,A07_xor2_23_17,C05_or_10_07,0.7952558994293213
baseline,0,120320,A07_xor2_23_17,C06_or_06_10,0.5391543507575989
baseline,0,120320,A07_xor2_23_17,C07_or_01_03,0.7630873322486877
baseline,0,120320,A07_xor2_23_17,C08_and_07_08,0.898569643497467
baseline,0,120320,A07_xor2_23_17,C09_and_08_09,0.5562166571617126
baseline,0,120320,A07_xor2_23_17,K00_shortcut_for_11_bit26,0.8635175228118896
baseline,0,120320,A07_xor2_23_17,K01_shortcut_for_02_bit28,0.2873079180717468
baseline,0,120320,A07_xor2_23_17,K02_shortcut_for_06_bit29,0.49583038687705994
baseline,0,120320,A07_xor2_23_17,K03_shortcut_for_07_bit36,0.18016493320465088
baseline,0,120320,A07_xor2_23_17,S00_surface_xor_35_8,0.8827303647994995
baseline,0,120320,A07_xor2_23_17,S01_surface_xor_11_13,0.8292748332023621
baseline,0,120320,A07_xor2_23_17,S02_surface_xor_39_21,0.9028852581977844
baseline,0,120320,A07_xor2_23_17,S03_surface_xor_34_38,0.9149715900421143
baseline,0,120320,A07_xor2_23_17,U00_and_bits_23_2,0.5933550000190735
baseline,0,120320,A07_xor2_23_17,U01_eq2_25_45,0.9151846766471863
baseline,0,120320,A07_xor2_23_17,U02_xor2_35_36,0.9045028686523438
baseline,0,120320,A07_xor2_23_17,U03_and_bits_31_29,0.7483350038528442
baseline,0,120320,A08_eq2_10_9,A00_not_bit_2,0.6043209433555603
baseline,0,120320,A08_eq2_10_9,A01_and_bits_22_6,0.3588184714317322
baseline,0,120320,A08_eq2_10_9,A02_xor2_43_17,0.8792646527290344
baseline,0,120320,A08_eq2_10_9,A03_xor2_28_45,0.9019332528114319
baseline,0,120320,A08_eq2_10_9,A04_eq2_33_14,0.9231577515602112
baseline,0,120320,A08_eq2_10_9,A05_xor2_4_44,0.919933557510376
baseline,0,120320,A08_eq2_10_9,A06_not_bit_23,0.35818102955818176
baseline,0,120320,A08_eq2_10_9,A07_xor2_23_17,0.8738241195678711
baseline,0,120320,A08_eq2_10_9,A08_eq2_10_9,1.0
baseline,0,120320,A08_eq2_10_9,A09_not_bit_25,0.5454862117767334
baseline,0,120320,A08_eq2_10_9,A10_eq2_27_25,0.6368671655654907
baseline,0,120320,A08_eq2_10_9,A11_not_bit_12,0.1838984489440918
baseline,0,120320,A08_eq2_10_9,C00_and_07_05,0.7901389002799988
baseline,0,120320,A08_eq2_10_9,C01_or_07_11,0.2081831395626068
baseline,0,120320,A08_eq2_10_9,C02_and_04_02,0.8819670677185059
baseline,0,120320,A08_eq2_10_9,C03_or_04_09,0.4284053146839142
baseline,0,120320,A08_eq2_10_9,C04_or_10_09,0.5101435780525208
baseline,0,120320,A08_eq2_10_9,C05_or_10_07,0.6659992337226868
baseline,0,120320,A08_eq2_10_9,C06_or_06_10,0.4665432572364807
baseline,0,120320,A08_eq2_10_9,C07_or_01_03,0.7486860752105713
baseline,0,120320,A08_eq2_10_9,C08_and_07_08,0.8994194865226746
baseline,0,120320,A08_eq2_10_9,C09_and_08_09,0.5101441740989685
baseline,0,120320,A08_eq2_10_9,K00_shortcut_for_11_bit26,0.7683910727500916
baseline,0,120320,A08_eq2_10_9,K01_shortcut_for_02_bit28,0.2584856152534485
baseline,0,120320,A08_eq2_10_9,K02_shortcut_for_06_bit29,0.43108829855918884
baseline,0,120320,A08_eq2_10_9,K03_shortcut_for_07_bit36,0.16911351680755615
baseline,0,120320,A08_eq2_10_9,S00_surface_xor_35_8,0.9062318205833435
baseline,0,120320,A08_eq2_10_9,S01_surface_xor_11_13,0.8703905344009399
baseline,0,120320,A08_eq2_10_9,S02_surface_xor_39_21,0.9057382345199585
baseline,0,120320,A08_eq2_10_9,S03_surface_xor_34_38,0.8489161729812622
baseline,0,120320,A08_eq2_10_9,U00_and_bits_23_2,0.5542978644371033
baseline,0,120320,A08_eq2_10_9,U01_eq2_25_45,0.9042900800704956
baseline,0,120320,A08_eq2_10_9,U02_xor2_35_36,0.8867843747138977
baseline,0,120320,A08_eq2_10_9,U03_and_bits_31_29,0.7358402609825134
baseline,0,120320,A09_not_bit_25,A00_not_bit_2,0.4074702560901642
baseline,0,120320,A09_not_bit_25,A01_and_bits_22_6,0.1706734150648117
baseline,0,120320,A09_not_bit_25,A02_xor2_43_17,0.5279419422149658
baseline,0,120320,A09_not_bit_25,A03_xor2_28_45,0.5032328963279724
baseline,0,120320,A09_not_bit_25,A04_eq2_33_14,0.5171912908554077
baseline,0,120320,A09_not_bit_25,A05_xor2_4_44,0.5569013357162476
baseline,0,120320,A09_not_bit_25,A06_not_bit_23,0.2172679454088211
baseline,0,120320,A09_not_bit_25,A07_xor2_23_17,0.5409059524536133
baseline,0,120320,A09_not_bit_25,A08_eq2_10_9,0.545486569404602
baseline,0,120320,A09_not_bit_25,A09_not_bit_25,1.0
baseline,0,120320,A09_not_bit_25,A10_eq2_27_25,0.6597129106521606
baseline,0,120320,A09_not_bit_25,A11_not_bit_12,0.14984817802906036
baseline,0,120320,A09_not_bit_25,C00_and_07_05,0.631412148475647
baseline,0,120320,A09_not_bit_25,C01_or_07_11,0.12278923392295837
baseline,0,120320,A09_not_bit_25,C02_and_04_02,0.6405470967292786
baseline,0,120320,A09_not_bit_25,C03_or_04_09,0.6264979243278503
baseline,0,120320,A09_not_bit_25,C04_or_10_09,0.8180512189865112
baseline,0,120320,A09_not_bit_25,C05_or_10_07,0.4809024930000305
baseline,0,120320,A09_not_bit_25,C06_or_06_10,0.29833680391311646
baseline,0,120320,A09_not_bit_25,C07_or_01_03,0.41966113448143005
baseline,0,120320,A09_not_bit_25,C08_and_07_08,0.6014719605445862
baseline,0,120320,A09_not_bit_25,C09_and_08_09,0.8932812809944153
baseline,0,120320,A09_not_bit_25,K00_shortcut_for_11_bit26,0.5313892364501953
baseline,0,120320,A09_not_bit_25,K01_shortcut_for_02_bit28,0.17335404455661774
baseline,0,120320,A09_not_bit_25,K02_shortcut_for_06_bit29,0.3401716351509094
baseline,0,120320,A09_not_bit_25,K03_shortcut_for_07_bit36,0.13467459380626678
baseline,0,120320,A09_not_bit_25,S00_surface_xor_35_8,0.4835844933986664
baseline,0,120320,A09_not_bit_25,S01_surface_xor_11_13,0.47952258586883545
baseline,0,120320,A09_not_bit_25,S02_surface_xor_39_21,0.560137927532196
baseline,0,120320,A09_not_bit_25,S03_surface_xor_34_38,0.5636425018310547
baseline,0,120320,A09_not_bit_25,U00_and_bits_23_2,0.5897689461708069
baseline,0,120320,A09_not_bit_25,U01_eq2_25_45,0.5898838639259338
baseline,0,120320,A09_not_bit_25,U02_xor2_35_36,0.5668163895606995
baseline,0,120320,A09_not_bit_25,U03_and_bits_31_29,0.6014446020126343
baseline,0,120320,A10_eq2_27_25,A00_not_bit_2,0.5552213788032532
baseline,0,120320,A10_eq2_27_25,A01_and_bits_22_6,0.21429984271526337
baseline,0,120320,A10_eq2_27_25,A02_xor2_43_17,0.6231780052185059
baseline,0,120320,A10_eq2_27_25,A03_xor2_28_45,0.6477394700050354
baseline,0,120320,A10_eq2_27_25,A04_eq2_33_14,0.6543585658073425
baseline,0,120320,A10_eq2_27_25,A05_xor2_4_44,0.616117000579834
baseline,0,120320,A10_eq2_27_25,A06_not_bit_23,0.2896551787853241
baseline,0,120320,A10_eq2_27_25,A07_xor2_23_17,0.6975542902946472
baseline,0,120320,A10_eq2_27_25,A08_eq2_10_9,0.6368674635887146
baseline,0,120320,A10_eq2_27_25,A09_not_bit_25,0.6597133874893188
