composite,left_condition,right_condition,expected_direction,contrast_type,n_paired_seeds,n_strict_paired_acquired,left_acquisition_rate,right_acquisition_rate,strict_delta_acquired_at_mean,strict_expected_direction_rate,censored_delta_acquired_at_mean,censored_expected_direction_rate,final_metric_delta_mean,final_metric_expected_direction_rate,left_final_metric_mean,right_final_metric_mean
C07_substitute_then_reverse_04_03,pretrain_component,pretrain_same_operation_unrelated,earlier,exact_pretrain_vs_same_operation,10,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309570550918579,0.8309570550918579
C07_substitute_then_reverse_04_03,pretrain_component,pretrain_different_operation_matched,earlier,exact_pretrain_vs_different_operation,10,10,1.0,1.0,-1152.0,0.4,-1152.0,0.4,-0.01790364980697632,0.2,0.8309570550918579,0.8488607048988343
C07_substitute_then_reverse_04_03,pretrain_same_operation_unrelated,pretrain_different_operation_matched,earlier,operation_family_pretrain_vs_different_operation,10,10,1.0,1.0,-1152.0,0.4,-1152.0,0.4,-0.01790364980697632,0.2,0.8309570550918579,0.8488607048988343
C07_substitute_then_reverse_04_03,corrupt_component_strong,corrupt_same_operation_unrelated_strong,later,exact_strong_corrupt_vs_same_operation,10,10,1.0,1.0,-460.8,0.0,-460.8,0.0,0.015364587306976318,0.2,0.8702799677848816,0.8549153804779053
C07_substitute_then_reverse_04_03,corrupt_component_strong,corrupt_different_operation_matched_strong,later,exact_strong_corrupt_vs_different_operation,10,10,1.0,1.0,460.8,0.3,460.8,0.3,0.023860681056976318,0.1,0.8702799677848816,0.8464192867279052
C07_substitute_then_reverse_04_03,delay_component_strong,delay_same_operation_unrelated_strong,later,exact_strong_delay_vs_same_operation,10,10,1.0,1.0,-41267.2,0.0,-41267.2,0.0,0.002213543653488159,0.5,0.8465820491313935,0.8443685054779053
C07_substitute_then_reverse_04_03,delay_component_strong,delay_different_operation_matched_strong,later,exact_strong_delay_vs_different_operation,10,10,1.0,1.0,-46182.4,0.0,-46182.4,0.0,0.004069012403488159,0.3,0.8465820491313935,0.8425130367279052
