condition,task_name,role,acquisition_rate,mean_censored_acquired_at,mean_final_metric,mean_censored_expected_direction_rate,mean_final_expected_direction_rate
baseline,A03_copy,component,1.0,14208.0,0.9578450739383697,0.15714285714285717,0.21428571428571433
baseline,C07_substitute_then_reverse_04_03,composite,1.0,64332.8,0.8434244990348816,0.15714285714285717,0.21428571428571433
baseline,A06_copy,unrelated_control,1.0,14105.6,0.9574544489383697,0.15714285714285717,0.21428571428571433
baseline,U01_unrelated_substitute,different_operation_control,0.5,213529.6,0.7241536676883698,0.15714285714285717,0.21428571428571433
baseline,K02_shortcut_for_A04_reverse,fake_component_control,1.0,14105.6,0.9574869930744171,0.15714285714285717,0.21428571428571433
baseline,S01_surface_rotate,surface_control,0.3,235161.6,0.6466471552848816,0.15714285714285717,0.21428571428571433
corrupt_component_strong,A03_copy,component,1.0,17894.4,0.9319336116313934,0.15714285714285717,0.21428571428571433
corrupt_component_strong,C07_substitute_then_reverse_04_03,composite,1.0,63078.4,0.8702799677848816,0.15714285714285717,0.21428571428571433
corrupt_component_strong,A06_copy,unrelated_control,1.0,17945.6,0.9337890863418579,0.15714285714285717,0.21428571428571433
corrupt_component_strong,U01_unrelated_substitute,different_operation_control,0.6,216883.2,0.7333333551883697,0.15714285714285717,0.21428571428571433
corrupt_component_strong,K02_shortcut_for_A04_reverse,fake_component_control,1.0,18227.2,0.9362630367279052,0.15714285714285717,0.21428571428571433
corrupt_component_strong,S01_surface_rotate,surface_control,0.1,245401.6,0.6176106870174408,0.15714285714285717,0.21428571428571433
corrupt_different_operation_matched_strong,A03_copy,component,1.0,14208.0,0.9590494930744171,0.15714285714285717,0.21428571428571433
corrupt_different_operation_matched_strong,C07_substitute_then_reverse_04_03,composite,1.0,62617.6,0.8464192867279052,0.15714285714285717,0.21428571428571433
corrupt_different_operation_matched_strong,A06_copy,unrelated_control,1.0,14208.0,0.9586588680744171,0.15714285714285717,0.21428571428571433
corrupt_different_operation_matched_strong,U01_unrelated_substitute,different_operation_control,0.3,236339.2,0.6871093928813934,0.15714285714285717,0.21428571428571433
corrupt_different_operation_matched_strong,K02_shortcut_for_A04_reverse,fake_component_control,1.0,14208.0,0.9583333492279053,0.15714285714285717,0.21428571428571433
corrupt_different_operation_matched_strong,S01_surface_rotate,surface_control,0.3,242022.4,0.6299804836511612,0.15714285714285717,0.21428571428571433
corrupt_same_operation_unrelated_strong,A03_copy,component,1.0,15052.8,0.9488281369209289,0.15714285714285717,0.21428571428571433
corrupt_same_operation_unrelated_strong,C07_substitute_then_reverse_04_03,composite,1.0,63539.2,0.8549153804779053,0.15714285714285717,0.21428571428571433
corrupt_same_operation_unrelated_strong,A06_copy,unrelated_control,1.0,15308.8,0.9513020992279053,0.15714285714285717,0.21428571428571433
corrupt_same_operation_unrelated_strong,U01_unrelated_substitute,different_operation_control,0.7,206720.0,0.7334310114383698,0.15714285714285717,0.21428571428571433
corrupt_same_operation_unrelated_strong,K02_shortcut_for_A04_reverse,fake_component_control,1.0,15180.8,0.9514323055744172,0.15714285714285717,0.21428571428571433
corrupt_same_operation_unrelated_strong,S01_surface_rotate,surface_control,0.3,237516.8,0.6294596523046494,0.15714285714285717,0.21428571428571433
delay_component_strong,A03_copy,component,1.0,52992.0,0.9547200739383698,0.15714285714285717,0.21428571428571433
delay_component_strong,C07_substitute_then_reverse_04_03,composite,1.0,15513.6,0.8465820491313935,0.15714285714285717,0.21428571428571433
delay_component_strong,A06_copy,unrelated_control,1.0,52992.0,0.9541666805744171,0.15714285714285717,0.21428571428571433
delay_component_strong,U01_unrelated_substitute,different_operation_control,0.3,227840.0,0.7005208611488343,0.15714285714285717,0.21428571428571433
delay_component_strong,K02_shortcut_for_A04_reverse,fake_component_control,1.0,52992.0,0.9559244990348816,0.15714285714285717,0.21428571428571433
delay_component_strong,S01_surface_rotate,surface_control,0.1,245401.6,0.5835286617279053,0.15714285714285717,0.21428571428571433
delay_different_operation_matched_strong,A03_copy,component,1.0,14028.8,0.9614257991313935,0.15714285714285717,0.21428571428571433
delay_different_operation_matched_strong,C07_substitute_then_reverse_04_03,composite,1.0,61696.0,0.8425130367279052,0.15714285714285717,0.21428571428571433
delay_different_operation_matched_strong,A06_copy,unrelated_control,1.0,14208.0,0.9618815302848815,0.15714285714285717,0.21428571428571433
delay_different_operation_matched_strong,U01_unrelated_substitute,different_operation_control,0.5,222412.8,0.7100911676883698,0.15714285714285717,0.21428571428571433
delay_different_operation_matched_strong,K02_shortcut_for_A04_reverse,fake_component_control,1.0,14105.6,0.9605143368244171,0.15714285714285717,0.21428571428571433
delay_different_operation_matched_strong,S01_surface_rotate,surface_control,0.3,243481.6,0.6348307490348816,0.15714285714285717,0.21428571428571433
delay_same_operation_unrelated_strong,A03_copy,component,1.0,17254.4,0.9615560054779053,0.15714285714285717,0.21428571428571433
delay_same_operation_unrelated_strong,C07_substitute_then_reverse_04_03,composite,1.0,56780.8,0.8443685054779053,0.15714285714285717,0.21428571428571433
delay_same_operation_unrelated_strong,A06_copy,unrelated_control,1.0,17254.4,0.9618815302848815,0.15714285714285717,0.21428571428571433
delay_same_operation_unrelated_strong,U01_unrelated_substitute,different_operation_control,0.6,214732.8,0.7200195550918579,0.15714285714285717,0.21428571428571433
delay_same_operation_unrelated_strong,K02_shortcut_for_A04_reverse,fake_component_control,1.0,17280.0,0.9609049737453461,0.15714285714285717,0.21428571428571433
delay_same_operation_unrelated_strong,S01_surface_rotate,surface_control,0.2,239488.0,0.6586588799953461,0.15714285714285717,0.21428571428571433
pretrain_component,A03_copy,component,1.0,0.0,0.9572916865348816,0.15714285714285717,0.21428571428571433
pretrain_component,C07_substitute_then_reverse_04_03,composite,1.0,85427.2,0.8309570550918579,0.15714285714285717,0.21428571428571433
pretrain_component,A06_copy,unrelated_control,1.0,0.0,0.9573242425918579,0.15714285714285717,0.21428571428571433
pretrain_component,U01_unrelated_substitute,different_operation_control,0.0,250112.0,0.6545247614383698,0.15714285714285717,0.21428571428571433
pretrain_component,K02_shortcut_for_A04_reverse,fake_component_control,1.0,0.0,0.9570638179779053,0.15714285714285717,0.21428571428571433
pretrain_component,S01_surface_rotate,surface_control,0.0,250112.0,0.5163737118244172,0.15714285714285717,0.21428571428571433
pretrain_different_operation_matched,A03_copy,component,1.0,11238.4,0.955273449420929,0.15714285714285717,0.21428571428571433
pretrain_different_operation_matched,C07_substitute_then_reverse_04_03,composite,1.0,86579.2,0.8488607048988343,0.15714285714285717,0.21428571428571433
pretrain_different_operation_matched,A06_copy,unrelated_control,1.0,11161.6,0.9560221552848815,0.15714285714285717,0.21428571428571433
pretrain_different_operation_matched,U01_unrelated_substitute,different_operation_control,1.0,0.0,0.7058593928813934,0.15714285714285717,0.21428571428571433
pretrain_different_operation_matched,K02_shortcut_for_A04_reverse,fake_component_control,1.0,11161.6,0.9527994930744171,0.15714285714285717,0.21428571428571433
pretrain_different_operation_matched,S01_surface_rotate,surface_control,0.2,240768.0,0.6371419489383697,0.15714285714285717,0.21428571428571433
pretrain_same_operation_unrelated,A03_copy,component,1.0,0.0,0.9572916865348816,0.15714285714285717,0.21428571428571433
pretrain_same_operation_unrelated,C07_substitute_then_reverse_04_03,composite,1.0,85427.2,0.8309570550918579,0.15714285714285717,0.21428571428571433
pretrain_same_operation_unrelated,A06_copy,unrelated_control,1.0,0.0,0.9573242425918579,0.15714285714285717,0.21428571428571433
pretrain_same_operation_unrelated,U01_unrelated_substitute,different_operation_control,0.0,250112.0,0.6545247614383698,0.15714285714285717,0.21428571428571433
pretrain_same_operation_unrelated,K02_shortcut_for_A04_reverse,fake_component_control,1.0,0.0,0.9570638179779053,0.15714285714285717,0.21428571428571433
pretrain_same_operation_unrelated,S01_surface_rotate,surface_control,0.0,250112.0,0.5163737118244172,0.15714285714285717,0.21428571428571433
