model_name,slice_id,metric,kind,family,operation_type,component_ids,initial,final,delta,auc,max,min,abs_delta,moving
EleutherAI/pythia-160m,arith_add_small,accuracy,atomic,arithmetic,addition,,0.171875,0.171875,0.0,0.171875,0.171875,0.171875,0.0,False
EleutherAI/pythia-160m,arith_add_small,mean_correct_margin,atomic,arithmetic,addition,,-0.4218789488077163,-2.1570320036262274,-1.735153054818511,-1.2559784539043903,-0.4218789488077163,-2.1570320036262274,1.735153054818511,True
EleutherAI/pythia-160m,arith_add_small,mean_correct_mrr,atomic,arithmetic,addition,,0.4713541666666666,0.46484375,-0.006510416666666574,0.46516927083333326,0.4713541666666666,0.4609375,0.006510416666666574,False
EleutherAI/pythia-160m,arith_add_small,mean_logprob_correct,atomic,arithmetic,addition,,-11.369188338518144,-4.909673053771257,6.459515284746887,-6.612336593680084,-3.8598387092351913,-11.369188338518144,6.459515284746887,True
EleutherAI/pythia-160m,arith_add_small,mean_logprob_margin,atomic,arithmetic,addition,,0.2052121460437774,2.8034915905445814,2.598279444500804,1.3424260476604104,2.8034915905445814,0.2052121460437774,2.598279444500804,True
EleutherAI/pythia-160m,arith_compare,accuracy,atomic,arithmetic,comparison,,0.234375,0.296875,0.0625,0.28125,0.296875,0.234375,0.0625,True
EleutherAI/pythia-160m,arith_compare,mean_correct_margin,atomic,arithmetic,comparison,,-0.3494891226291656,-1.5846052281558514,-1.2351161055266857,-0.8881144681945443,-0.3494891226291656,-1.5846052281558514,1.2351161055266857,True
EleutherAI/pythia-160m,arith_compare,mean_correct_mrr,atomic,arithmetic,comparison,,0.5260416666666666,0.5481770833333334,0.02213541666666674,0.5423177083333334,0.5494791666666666,0.5260416666666666,0.02213541666666674,True
EleutherAI/pythia-160m,arith_compare,mean_logprob_correct,atomic,arithmetic,comparison,,-11.220416843891144,-3.962063344195485,7.258353499695659,-6.223001541104168,-3.927202086895704,-11.220416843891144,7.258353499695659,True
EleutherAI/pythia-160m,arith_compare,mean_logprob_margin,atomic,arithmetic,comparison,,0.1026164442300796,1.8790998384356496,1.77648339420557,0.8976633436977863,1.8790998384356496,0.1026164442300796,1.77648339420557,True
EleutherAI/pythia-160m,arith_even,accuracy,atomic,arithmetic,parity,,0.21875,0.1875,-0.03125,0.1953125,0.21875,0.1875,0.03125,True
EleutherAI/pythia-160m,arith_even,mean_correct_margin,atomic,arithmetic,parity,,-0.4302447587251663,-1.9517460279166696,-1.5215012691915033,-1.1318865632638335,-0.4302447587251663,-1.9517460279166696,1.5215012691915033,True
EleutherAI/pythia-160m,arith_even,mean_correct_mrr,atomic,arithmetic,parity,,0.5013020833333333,0.46875,-0.03255208333333326,0.48209635416666663,0.5013020833333333,0.46875,0.03255208333333326,True
EleutherAI/pythia-160m,arith_even,mean_logprob_correct,atomic,arithmetic,parity,,-11.295990362763405,-4.590533338487148,6.705457024276257,-6.452136734500527,-4.030657559633255,-11.295990362763405,6.705457024276257,True
EleutherAI/pythia-160m,arith_even,mean_logprob_margin,atomic,arithmetic,parity,,0.0854467153549194,1.7513008415699003,1.6658541262149809,0.933790291659534,1.7513008415699003,0.0854467153549194,1.6658541262149809,True
EleutherAI/pythia-160m,arith_max2,accuracy,atomic,arithmetic,max,,0.140625,0.140625,0.0,0.140625,0.140625,0.140625,0.0,False
EleutherAI/pythia-160m,arith_max2,mean_correct_margin,atomic,arithmetic,max,,-0.5976696610450745,-1.9334087632596493,-1.3357391022145748,-1.2051244815811515,-0.5976696610450745,-1.9334087632596493,1.3357391022145748,True
EleutherAI/pythia-160m,arith_max2,mean_correct_mrr,atomic,arithmetic,max,,0.4453125,0.45703125,0.01171875,0.4524739583333333,0.45703125,0.4453125,0.01171875,False
EleutherAI/pythia-160m,arith_max2,mean_logprob_correct,atomic,arithmetic,max,,-11.458197891712189,-4.453245460987091,7.004952430725098,-6.412652099505067,-3.330687619745732,-11.458197891712189,7.004952430725098,True
EleutherAI/pythia-160m,arith_max2,mean_logprob_margin,atomic,arithmetic,max,,0.1550040543079376,1.981300387531519,1.8262963332235813,1.0374987572431564,1.981300387531519,0.1550040543079376,1.8262963332235813,True
EleutherAI/pythia-160m,arith_min2,accuracy,atomic,arithmetic,min,,0.265625,0.265625,0.0,0.265625,0.265625,0.265625,0.0,False
EleutherAI/pythia-160m,arith_min2,mean_correct_margin,atomic,arithmetic,min,,-0.4419348388910293,-1.5514707937836647,-1.1095359548926353,-0.9419847186654806,-0.4419348388910293,-1.5514707937836647,1.1095359548926353,True
EleutherAI/pythia-160m,arith_min2,mean_correct_mrr,atomic,arithmetic,min,,0.5299479166666666,0.5455729166666667,0.01562500000000011,0.5322265625,0.5455729166666667,0.5130208333333333,0.01562500000000011,False
EleutherAI/pythia-160m,arith_min2,mean_logprob_correct,atomic,arithmetic,min,,-11.345788940787315,-3.838584583252669,7.507204357534647,-6.116796460933983,-3.064389392733574,-11.345788940787315,7.507204357534647,True
EleutherAI/pythia-160m,arith_min2,mean_logprob_margin,atomic,arithmetic,min,,0.239631250500679,2.370058085769415,2.130426835268736,1.1661867452785373,2.370058085769415,0.239631250500679,2.130426835268736,True
EleutherAI/pythia-160m,arith_sub_small,accuracy,atomic,arithmetic,subtraction,,0.234375,0.234375,0.0,0.23828125,0.25,0.234375,0.0,False
EleutherAI/pythia-160m,arith_sub_small,mean_correct_margin,atomic,arithmetic,subtraction,,-0.4227780103683471,-1.7496977001428604,-1.3269196897745132,-0.9953453429043293,-0.4227780103683471,-1.7496977001428604,1.3269196897745132,True
EleutherAI/pythia-160m,arith_sub_small,mean_correct_mrr,atomic,arithmetic,subtraction,,0.5104166666666666,0.515625,0.00520833333333337,0.5139973958333333,0.5169270833333333,0.5104166666666666,0.00520833333333337,False
EleutherAI/pythia-160m,arith_sub_small,mean_logprob_correct,atomic,arithmetic,subtraction,,-11.32753959298134,-4.609062464907765,6.718477128073575,-6.466457464266568,-3.7622350826859474,-11.32753959298134,6.718477128073575,True
EleutherAI/pythia-160m,arith_sub_small,mean_logprob_margin,atomic,arithmetic,subtraction,,0.232363149523735,2.643931400030852,2.4115682505071168,1.2322971718385816,2.643931400030852,0.232363149523735,2.4115682505071168,True
EleutherAI/pythia-160m,comp_add_then_compare,accuracy,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,0.21875,0.203125,-0.015625,0.20703125,0.21875,0.203125,0.015625,False
EleutherAI/pythia-160m,comp_add_then_compare,mean_correct_margin,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,-0.4474414885044098,-2.042588245123625,-1.595146756619215,-1.0945894559845328,-0.4474414885044098,-2.042588245123625,1.595146756619215,True
EleutherAI/pythia-160m,comp_add_then_compare,mean_correct_mrr,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,0.4869791666666666,0.4739583333333333,-0.01302083333333326,0.48763020833333326,0.5130208333333333,0.4739583333333333,0.01302083333333326,False
EleutherAI/pythia-160m,comp_add_then_compare,mean_logprob_correct,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,-11.36343501508236,-4.366650829091668,6.996784185990691,-6.355448247399181,-3.98565262183547,-11.36343501508236,6.996784185990691,True
EleutherAI/pythia-160m,comp_add_then_compare,mean_logprob_margin,composite,arithmetic,add_then_compare,arith_add_small;arith_compare,0.057421937584877,2.0599851682782173,2.0025632306933403,0.9309770036488771,2.0599851682782173,0.057421937584877,2.0025632306933403,True
EleutherAI/pythia-160m,comp_add_then_even,accuracy,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.21875,0.203125,-0.015625,0.20703125,0.21875,0.203125,0.015625,False
EleutherAI/pythia-160m,comp_add_then_even,mean_correct_margin,composite,arithmetic,add_then_parity,arith_add_small;arith_even,-0.4330038130283355,-1.79151819832623,-1.3585143852978945,-1.0014137704856694,-0.4330038130283355,-1.79151819832623,1.3585143852978945,True
EleutherAI/pythia-160m,comp_add_then_even,mean_correct_mrr,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.5078125,0.5104166666666666,0.0026041666666666297,0.5087890625,0.5104166666666666,0.5078125,0.0026041666666666297,False
EleutherAI/pythia-160m,comp_add_then_even,mean_logprob_correct,composite,arithmetic,add_then_parity,arith_add_small;arith_even,-11.34509089589119,-4.341455874964595,7.003635020926595,-6.29247228289023,-3.760963674634695,-11.34509089589119,7.003635020926595,True
EleutherAI/pythia-160m,comp_add_then_even,mean_logprob_margin,composite,arithmetic,add_then_parity,arith_add_small;arith_even,0.0708624273538589,2.104933707043529,2.03407127968967,1.011532127391547,2.104933707043529,0.0708624273538589,2.03407127968967,True
EleutherAI/pythia-160m,comp_first_then_same,accuracy,composite,string,first_then_same,word_first;word_same,0.234375,0.25,0.015625,0.24609375,0.25,0.234375,0.015625,False
